Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	8.000000	1553.425784	  0.015675	0	1.517859e-28
1	90.907335	7.908333	1524.152823	  0.000000	1	1.030142e-06
2	180.314283	7.816667	1495.294669	  0.000000	1	1.030142e-06
3	268.599578	7.725000	1477.137647	 -0.000000	1	1.030142e-06
4	356.147590	7.633333	1460.206845	 -0.000000	1	1.030142e-06
5	443.181431	7.541667	1451.018229	 -0.000000	1	1.030142e-06
6	529.827963	7.450000	1438.999784	  0.000000	1	1.030142e-06
7	615.983317	7.358333	1425.126216	 -0.000000	1	1.030142e-06
8	701.744321	7.266667	1413.283463	 -0.000000	1	1.030142e-06
9	787.450123	7.175000	1407.686236	 -0.000000	1	1.030142e-06
10	873.451648	7.083333	1404.678060	  0.000000	1	1.030142e-06
11	959.838112	6.991667	1400.066839	  0.000000	1	1.030142e-06
12	1046.663264	6.900000	1398.344135	  0.000000	1	1.030142e-06
13	1133.958302	6.808333	1396.291086	  0.000000	1	1.030142e-06
14	1221.587887	6.716667	1392.894792	 -0.000000	1	1.030142e-06
15	1309.404041	6.625000	1388.555818	  0.000000	1	1.030142e-06
16	1397.248166	6.533333	1382.319635	  0.000000	1	1.030142e-06
17	1484.946259	6.441667	1374.462761	 -0.000000	1	1.030142e-06
18	1572.340604	6.350000	1365.074754	 -0.000000	1	1.030142e-06
19	1659.236762	6.258333	1352.938506	  0.000000	1	1.030142e-06
20	1745.401355	6.166667	1337.861423	 -0.000000	1	1.030142e-06
21	1830.589167	6.075000	1319.508751	  0.000000	1	1.030142e-06
22	1914.552730	5.983333	1297.960127	  0.000000	1	1.030142e-06
23	1997.061617	5.891667	1273.493042	 -0.000000	1	1.030142e-06
24	2077.911421	5.800000	1246.757682	 -0.000000	1	1.030142e-06
25	2156.944300	5.708333	1218.618193	 -0.000000	1	1.030142e-06
26	2234.057761	5.616667	1189.969097	  0.000000	1	1.030142e-06
27	2309.200294	5.525000	1161.181280	  0.000000	1	1.030142e-06
28	2382.361630	5.433333	1132.691920	 -0.000000	1	1.030142e-06
29	2453.567195	5.341667	1104.933232	 -0.000000	1	1.030142e-06
