Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 90.907335	7.908333	34.487901	0.241084	0	0	0	0.000000e+00	1538.789303
2	180.314283	7.816667	34.262525	0.242670	0	0	0	0.000000e+00	1509.723746
3	268.599578	7.725000	34.041598	0.244244	0	0	0	0.000000e+00	1486.216158
4	356.147590	7.633333	33.835881	0.245729	0	0	0	0.000000e+00	1468.672246
5	443.181431	7.541667	33.668558	0.246951	0	0	0	0.000000e+00	1455.612537
6	529.827963	7.450000	33.520611	0.248041	0	0	0	0.000000e+00	1445.009006
7	615.983317	7.358333	33.346429	0.249336	0	0	0	0.000000e+00	1432.063000
8	701.744321	7.266667	33.136719	0.250914	0	0	0	0.000000e+00	1419.204840
9	787.450123	7.175000	32.913010	0.252620	0	0	0	0.000000e+00	1410.484849
10	873.451648	7.083333	32.680185	0.254419	0	0	0	0.000000e+00	1406.182148
11	959.838112	6.991667	32.429605	0.256385	0	0	0	0.000000e+00	1402.372450
12	1046.663264	6.900000	32.179545	0.258378	0	0	0	0.000000e+00	1399.205487
13	1133.958302	6.808333	31.955722	0.260187	0	0	0	0.000000e+00	1397.317610
14	1221.587887	6.716667	31.760711	0.261785	0	0	0	0.000000e+00	1394.592939
15	1309.404041	6.625000	31.589809	0.263201	0	0	0	0.000000e+00	1390.725305
16	1397.248166	6.533333	31.438290	0.264470	0	0	0	0.000000e+00	1385.437726
17	1484.946259	6.441667	31.302100	0.265620	0	0	0	0.000000e+00	1378.391198
18	1572.340604	6.350000	31.180145	0.266659	0	0	0	0.000000e+00	1369.768757
19	1659.236762	6.258333	31.069385	0.267610	0	0	0	0.000000e+00	1359.006630
20	1745.401355	6.166667	30.965142	0.268511	0	0	0	0.000000e+00	1345.399965
21	1830.589167	6.075000	30.864094	0.269390	0	0	0	0.000000e+00	1328.685087
22	1914.552730	5.983333	30.763732	0.270269	0	0	0	0.000000e+00	1308.734439
23	1997.061617	5.891667	30.663227	0.271155	0	0	0	0.000000e+00	1285.726585
24	2077.911421	5.800000	30.566242	0.272015	0	0	0	0.000000e+00	1260.125362
25	2156.944300	5.708333	30.476805	0.272813	0	0	0	0.000000e+00	1232.687938
26	2234.057761	5.616667	30.398909	0.273512	0	0	0	0.000000e+00	1204.293645
27	2309.200294	5.525000	30.332484	0.274111	0	0	0	0.000000e+00	1175.575188
28	2382.361630	5.433333	30.273895	0.274642	0	0	0	0.000000e+00	1146.936600
29	2453.567195	5.341667	30.221972	0.275113	0	0	0	0.000000e+00	1118.812576
30	2522.872832	5.250000	30.173192	0.275558	0	0	0	0.000000e+00	1091.453790
31	2590.341846	5.158333	30.122315	0.276024	0	0	0	0.000000e+00	1064.785110
32	2656.050299	5.066667	30.065684	0.276544	0	0	0	0.000000e+00	1038.846154
33	2720.101625	4.975000	30.005100	0.277102	0	0	0	0.000000e+00	1014.069850
34	2782.559052	4.883333	29.948066	0.277630	0	0	0	0.000000e+00	990.285527
35	2843.387356	4.791667	29.911035	0.277973	0	0	0	0.000000e+00	966.603353
36	2902.400428	4.700000	29.930672	0.277791	0	0	0	0.000000e+00	942.226347
37	2958.498360	4.608333	30.024893	0.276919	0	0	0	0.000000e+00	905.026782
38	3010.599916	4.516667	30.208504	0.275236	0	1	1	8.802672e+02	855.435624
39	3058.822162	4.425000	30.397637	0.273524	0	1	1	8.802672e+02	807.296645
40	3103.797014	4.333333	30.411394	0.273400	0	1	1	8.802672e+02	762.018747
41	3146.063410	4.241667	30.275853	0.274624	0	1	1	8.802672e+02	719.189929
42	3185.898736	4.150000	30.095755	0.276267	0	1	1	8.802672e+02	678.567322
43	3223.461582	4.058333	29.916310	0.277924	0	1	1	8.802672e+02	640.022792
44	3258.874961	3.966667	29.748144	0.279495	0	1	1	8.802672e+02	603.459729
45	3292.250899	3.875000	29.592511	0.280965	0	1	1	8.802672e+02	568.803009
46	3323.695348	3.783333	29.448806	0.282336	0	1	1	8.802672e+02	535.976171
47	3353.307754	3.691667	29.316056	0.283615	0	1	1	8.802672e+02	504.903946
48	3381.257422	3.600000	29.371883	0.283076	0	0	0	0.000000e+00	476.798636
49	3407.816764	3.508333	29.277207	0.283991	0	0	0	0.000000e+00	453.403577
50	3433.111256	3.416667	29.193657	0.284804	0	0	0	0.000000e+00	432.289886
51	3457.015673	3.325000	29.103215	0.285689	0	1	2	4.215760e+02	409.239937
52	3479.456818	3.233333	28.901743	0.287681	0	1	2	4.215760e+02	385.215433
53	3500.518621	3.141667	28.808704	0.288610	0	1	2	4.215760e+02	362.484372
54	3520.382105	3.050000	28.707785	0.289624	0	0	0	0.000000e+00	342.307573
55	3539.422458	2.958333	28.627297	0.290439	0	0	0	0.000000e+00	328.244334
56	3557.930740	2.866667	28.570953	0.291011	0	0	0	0.000000e+00	319.115130
57	3575.988773	2.775000	28.520549	0.291526	0	0	0	0.000000e+00	311.362439
58	3593.669460	2.683333	28.476388	0.291978	0	0	0	0.000000e+00	304.850045
59	3611.030325	2.591667	28.379058	0.292979	0	0	0	0.000000e+00	299.350563
60	3628.107599	2.500000	27.934899	0.297637	0	0	0	0.000000e+00	294.460527
61	3644.928539	2.408333	27.903608	0.297971	0	0	0	0.000000e+00	290.036406
62	3661.528352	2.316667	27.876633	0.298260	0	0	0	0.000000e+00	286.228593
63	3677.951930	2.225000	27.855167	0.298489	0	0	0	0.000000e+00	283.189216
64	3694.263011	2.133333	27.841432	0.298637	0	0	0	0.000000e+00	281.242780
65	3710.561942	2.041667	27.839986	0.298652	0	0	0	0.000000e+00	281.041509
66	3726.929242	1.950000	27.848110	0.298565	0	0	0	0.000000e+00	282.212558
67	3743.332115	1.858333	27.852397	0.298519	0	0	0	0.000000e+00	282.828516
68	3759.719795	1.766667	27.850280	0.298542	0	0	0	0.000000e+00	282.552091
69	3776.087649	1.675000	27.847642	0.298570	0	0	0	0.000000e+00	282.201767
70	3792.437419	1.583333	27.845065	0.298598	0	0	0	0.000000e+00	281.877360
71	3808.778832	1.491667	27.843411	0.298615	0	0	0	0.000000e+00	281.708207
72	3825.128861	1.400000	27.843605	0.298613	0	0	0	0.000000e+00	281.835145
73	3841.518672	1.308333	27.846705	0.298580	0	0	0	0.000000e+00	282.460663
74	3857.998258	1.216667	27.854171	0.298500	0	0	0	0.000000e+00	283.884876
75	3874.641002	1.125000	27.867100	0.298362	0	0	0	0.000000e+00	286.461763
76	3891.537409	1.033333	27.885628	0.298163	0	0	0	0.000000e+00	290.408353
77	3908.699973	0.941667	27.902894	0.297979	0	0	0	0.000000e+00	294.467261
78	3926.021715	0.850000	27.909194	0.297912	0	0	0	0.000000e+00	296.756715
79	3943.420393	0.758333	27.908840	0.297915	0	0	0	0.000000e+00	297.738052
80	3960.882817	0.666667	28.321570	0.293574	0	0	0	0.000000e+00	298.568223
81	3978.406781	0.575000	28.322542	0.293564	0	0	0	0.000000e+00	299.397041
82	3995.986766	0.483333	28.382486	0.292944	0	0	0	0.000000e+00	300.182643
83	4013.612181	0.391667	28.384017	0.292928	0	0	0	0.000000e+00	300.825802
84	4031.277336	0.300000	28.385487	0.292913	0	0	0	0.000000e+00	301.377472
85	4048.981547	0.208333	28.387543	0.292892	0	0	0	0.000000e+00	301.962314
86	4066.731860	0.116667	28.390830	0.292858	0	0	0	0.000000e+00	302.676172
87	4084.536060	0.025000	28.395472	0.292810	0	0	0	0.000000e+00	303.544421
88	4102.388517	-0.066667	28.399680	0.292766	0	0	0	0.000000e+00	304.318780
89	4120.268187	-0.158333	28.401779	0.292745	0	0	0	0.000000e+00	304.738876
90	4138.163959	-0.250000	28.403001	0.292732	0	0	0	0.000000e+00	305.003498
91	4156.081661	-0.341667	28.404932	0.292712	0	0	0	0.000000e+00	305.357282
92	4174.027666	-0.433333	28.407600	0.292685	0	0	0	0.000000e+00	305.810254
93	4192.003850	-0.525000	28.410683	0.292653	0	0	0	0.000000e+00	306.320415
94	4210.010383	-0.616667	28.413775	0.292621	0	0	0	0.000000e+00	306.821970
95	4228.043294	-0.708333	28.416467	0.292593	0	0	0	0.000000e+00	307.261810
96	4246.095950	-0.800000	28.418560	0.292572	0	0	0	0.000000e+00	307.599214
97	4264.160783	-0.891667	28.419735	0.292560	0	0	0	0.000000e+00	307.794800
98	4282.226224	-0.983333	28.419714	0.292560	0	0	0	0.000000e+00	307.802034
99	4300.277907	-1.075000	28.418138	0.292576	0	0	0	0.000000e+00	307.570892
100	4318.302161	-1.166667	28.415056	0.292608	0	0	0	0.000000e+00	307.105696
101	4336.289985	-1.258333	28.410898	0.292651	0	0	0	0.000000e+00	306.475604
102	4354.234615	-1.350000	28.405977	0.292701	0	0	0	0.000000e+00	305.732310
103	4372.129850	-1.441667	28.400446	0.292759	0	0	0	0.000000e+00	304.890996
104	4389.969299	-1.533333	28.394123	0.292824	0	0	0	0.000000e+00	303.950105
105	4407.745912	-1.625000	28.386996	0.292897	0	0	0	0.000000e+00	302.883613
106	4425.449643	-1.716667	28.378589	0.292984	0	0	0	0.000000e+00	301.638312
107	4443.063688	-1.808333	28.368129	0.293092	0	0	0	0.000000e+00	300.099798
108	4460.562470	-1.900000	28.297104	0.293828	0	0	0	0.000000e+00	298.145107
109	4477.920531	-1.991667	27.866556	0.298367	0	0	0	0.000000e+00	295.744744
110	4495.111963	-2.083333	27.846869	0.298578	0	0	0	0.000000e+00	292.895882
111	4512.108851	-2.175000	27.823845	0.298825	0	0	0	0.000000e+00	289.577918
112	4528.882844	-2.266667	27.797665	0.299107	0	0	0	0.000000e+00	285.797165
113	4545.410127	-2.358333	27.768592	0.299420	0	0	0	0.000000e+00	281.591809
114	4561.669509	-2.450000	27.736937	0.299762	0	0	0	0.000000e+00	277.021392
115	4577.643052	-2.541667	27.703232	0.300126	0	0	0	0.000000e+00	272.154682
116	4593.318495	-2.633333	27.668077	0.300508	0	0	0	0.000000e+00	267.069178
117	4608.686780	-2.725000	27.631898	0.300901	0	0	0	0.000000e+00	261.842869
118	4623.741392	-2.816667	27.595031	0.301303	0	0	0	0.000000e+00	256.506381
119	4638.439253	-2.908333	27.552887	0.301764	0	0	0	0.000000e+00	250.421269
120	4652.792665	-3.000000	27.512398	0.302208	0	0	0	0.000000e+00	244.554571
