Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
30	1.571429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
31	1.457143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
32	1.342857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
33	1.228571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
34	1.114286	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
35	1.000000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
36	0.885714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
37	0.771429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
38	0.657143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
39	0.542857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
40	0.428571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
41	0.314286	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
42	0.200000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
43	0.085714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
44	-0.028571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
45	-0.142857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
46	-0.257143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
47	-0.371429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
48	-0.485714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
49	-0.600000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
50	-0.714286	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
51	-0.828571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
52	-0.942857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
53	-1.057143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
54	-1.171429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
55	-1.285714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
56	-1.400000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
57	-1.514286	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
58	-1.628571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
59	-1.742857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
60	-1.857143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
61	-1.971429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
62	-2.085714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
63	-2.200000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
64	-2.314286	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
65	-2.428571	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
66	-2.542857	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
67	-2.657143	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
68	-2.771429	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
69	-2.885714	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
70	-3.000000	0	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
