Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  6.131773	4.885714	34.728974	0.239410	0	0	0	0.000000e+00	971.636256
2	 11.879618	4.771429	34.423255	0.241536	0	1	1	9.411082e+02	912.129987
3	 17.261192	4.657143	34.100357	0.243824	0	1	1	9.411082e+02	855.708889
4	 22.304451	4.542857	33.768635	0.246219	0	0	0	0.000000e+00	803.756076
5	 27.038830	4.428571	33.432368	0.248695	0	0	0	0.000000e+00	756.525331
6	 31.479355	4.314286	33.076366	0.251372	0	0	0	0.000000e+00	711.734083
7	 35.638288	4.200000	32.735347	0.253991	0	0	0	0.000000e+00	668.851730
8	 39.549037	4.085714	32.404323	0.256585	0	0	0	0.000000e+00	631.068892
9	 43.288080	3.971429	32.159933	0.258535	0	0	0	0.000000e+00	605.375761
10	 46.925601	3.857143	32.016913	0.259690	0	0	0	0.000000e+00	590.890619
11	 50.490704	3.742857	31.917119	0.260502	0	0	0	0.000000e+00	580.960170
12	 54.000677	3.628571	31.844691	0.261094	0	0	0	0.000000e+00	573.826173
13	 57.465121	3.514286	31.786041	0.261576	0	0	0	0.000000e+00	568.087336
14	 60.878888	3.400000	31.715882	0.262155	0	0	0	0.000000e+00	561.260420
15	 64.217578	3.285714	31.600221	0.263114	0	0	0	0.000000e+00	550.077631
16	 67.434706	3.171429	31.400903	0.264784	0	0	0	0.000000e+00	530.937500
17	 70.508749	3.057143	31.159574	0.266835	0	0	0	0.000000e+00	507.802199
18	 73.499785	2.942857	31.021084	0.268026	0	0	0	0.000000e+00	494.452403
19	 76.443524	2.828571	30.942693	0.268706	0	0	0	0.000000e+00	486.847627
20	 79.316556	2.714286	30.824367	0.269737	0	0	0	0.000000e+00	475.276272
21	 82.110422	2.600000	30.693044	0.270891	0	0	0	0.000000e+00	462.264002
22	 84.817261	2.485714	30.550642	0.272154	0	0	0	0.000000e+00	447.888530
23	 87.428883	2.371429	30.398666	0.273514	0	0	0	0.000000e+00	432.148996
24	 89.941791	2.257143	30.246230	0.274893	0	0	0	0.000000e+00	415.823838
25	 92.369137	2.142857	20.812759	0.399489	0	0	0	0.000000e+00	400.753209
26	 94.734185	2.028571	20.793766	0.399854	0	0	0	0.000000e+00	389.790131
27	 97.065820	1.914286	29.982923	0.277307	0	0	0	0.000000e+00	385.832685
