#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0700000000e-02	4.8107041360e+01	1.5536986906e-09                 	8.5272414844e-10                 	7.0097454220e-10                 	5.4883495338e-01                 	9.8274372677e-01                 
2.0722167206e-02	4.8055579624e+01	1.5537509140e-09                 	8.5284696498e-10                 	7.0090394902e-10                 	5.4889555159e-01                 	9.8269005022e-01                 
2.0744358151e-02	4.8004172937e+01	1.5538041648e-09                 	8.5297019545e-10                 	7.0083396938e-10                 	5.4895604913e-01                 	9.8263632025e-01                 
2.0766572860e-02	4.7952821241e+01	1.5538584360e-09                 	8.5309383490e-10                 	7.0076460114e-10                 	5.4901644520e-01                 	9.8258253700e-01                 
2.0788811358e-02	4.7901524479e+01	1.5539137204e-09                 	8.5321787824e-10                 	7.0069584215e-10                 	5.4907673898e-01                 	9.8252870061e-01                 
2.0811073671e-02	4.7850282590e+01	1.5539700106e-09                 	8.5334232036e-10                 	7.0062769023e-10                 	5.4913692963e-01                 	9.8247481120e-01                 
2.0833359824e-02	4.7799095516e+01	1.5540272992e-09                 	8.5346715602e-10                 	7.0056014321e-10                 	5.4919701632e-01                 	9.8242086889e-01                 
2.0855669842e-02	4.7747963201e+01	1.5540855788e-09                 	8.5359237992e-10                 	7.0049319890e-10                 	5.4925699817e-01                 	9.8236687378e-01                 
2.0878003752e-02	4.7696885582e+01	1.5541448418e-09                 	8.5371798669e-10                 	7.0042685511e-10                 	5.4931687429e-01                 	9.8231282598e-01                 
2.0900361579e-02	4.7645862603e+01	1.5542050805e-09                 	8.5384397090e-10                 	7.0036110963e-10                 	5.4937664379e-01                 	9.8225872559e-01                 
2.0922743349e-02	4.7594894204e+01	1.5542662873e-09                 	8.5397032701e-10                 	7.0029596025e-10                 	5.4943630574e-01                 	9.8220457271e-01                 
2.0945149087e-02	4.7543980328e+01	1.5543284542e-09                 	8.5409704948e-10                 	7.0023140477e-10                 	5.4949585922e-01                 	9.8215036746e-01                 
2.0967578818e-02	4.7493120917e+01	1.5543915736e-09                 	8.5422413262e-10                 	7.0016744098e-10                 	5.4955530326e-01                 	9.8209610996e-01                 
2.0990032569e-02	4.7442315912e+01	1.5544556374e-09                 	8.5435157074e-10                 	7.0010406666e-10                 	5.4961463691e-01                 	9.8204180032e-01                 
2.1012510366e-02	4.7391565253e+01	1.5545206376e-09                 	8.5447935806e-10                 	7.0004127958e-10                 	5.4967385918e-01                 	9.8198743870e-01                 
2.1035012233e-02	4.7340868887e+01	1.5545865663e-09                 	8.5460748877e-10                 	6.9997907755e-10                 	5.4973296906e-01                 	9.8193302522e-01                 
2.1057538197e-02	4.7290226751e+01	1.5546534153e-09                 	8.5473595696e-10                 	6.9991745835e-10                 	5.4979196556e-01                 	9.8187856004e-01                 
2.1080088284e-02	4.7239638788e+01	1.5547211765e-09                 	8.5486475672e-10                 	6.9985641974e-10                 	5.4985084764e-01                 	9.8182404331e-01                 
2.1102662519e-02	4.7189104941e+01	1.5547898416e-09                 	8.5499388206e-10                 	6.9979595952e-10                 	5.4990961428e-01                 	9.8176947519e-01                 
2.1125260929e-02	4.7138625151e+01	1.5548594024e-09                 	8.5512332697e-10                 	6.9973607545e-10                 	5.4996826442e-01                 	9.8171485583e-01                 
2.1147883538e-02	4.7088199363e+01	1.5549298507e-09                 	8.5525308539e-10                 	6.9967676531e-10                 	5.5002679703e-01                 	9.8166018541e-01                 
2.1170530374e-02	4.7037827516e+01	1.5550011781e-09                 	8.5538315121e-10                 	6.9961802686e-10                 	5.5008521104e-01                 	9.8160546406e-01                 
2.1193201462e-02	4.6987509553e+01	1.5550733762e-09                 	8.5551351832e-10                 	6.9955985786e-10                 	5.5014350540e-01                 	9.8155069194e-01                 
2.1215896828e-02	4.6937245417e+01	1.5551464367e-09                 	8.5564418058e-10                 	6.9950225608e-10                 	5.5020167902e-01                 	9.8149586918e-01                 
2.1238616498e-02	4.6887035050e+01	1.5552203510e-09                 	8.5577513180e-10                 	6.9944521925e-10                 	5.5025973086e-01                 	9.8144099590e-01                 
2.1261360497e-02	4.6836878397e+01	1.5552951109e-09                 	8.5590636579e-10                 	6.9938874511e-10                 	5.5031765984e-01                 	9.8138607222e-01                 
2.1284128853e-02	4.6786775396e+01	1.5553707077e-09                 	8.5603787635e-10                 	6.9933283140e-10                 	5.5037546489e-01                 	9.8133109824e-01                 
2.1306921591e-02	4.6736725993e+01	1.5554471331e-09                 	8.5616965726e-10                 	6.9927747582e-10                 	5.5043314494e-01                 	9.8127607401e-01                 
2.1329738738e-02	4.6686730127e+01	1.5555243784e-09                 	8.5630170228e-10                 	6.9922267610e-10                 	5.5049069894e-01                 	9.8122099961e-01                 
2.1352580319e-02	4.6636787745e+01	1.5556024351e-09                 	8.5643400519e-10                 	6.9916842993e-10                 	5.5054812583e-01                 	9.8116587507e-01                 
2.1375446360e-02	4.6586898789e+01	1.5556812947e-09                 	8.5656655973e-10                 	6.9911473502e-10                 	5.5060542453e-01                 	9.8111070042e-01                 
2.1398336888e-02	4.6537063201e+01	1.5557609487e-09                 	8.5669935966e-10                 	6.9906158903e-10                 	5.5066259401e-01                 	9.8105547566e-01                 
2.1421251929e-02	4.6487280923e+01	1.5558413884e-09                 	8.5683239873e-10                 	6.9900898966e-10                 	5.5071963320e-01                 	9.8100020079e-01                 
2.1444191509e-02	4.6437551900e+01	1.5559226053e-09                 	8.5696567072e-10                 	6.9895693456e-10                 	5.5077654107e-01                 	9.8094487578e-01                 
2.1467155655e-02	4.6387876072e+01	1.5560045908e-09                 	8.5709916934e-10                 	6.9890542143e-10                 	5.5083331657e-01                 	9.8088950062e-01                 
2.1490144393e-02	4.6338253384e+01	1.5560873363e-09                 	8.5723288837e-10                 	6.9885444792e-10                 	5.5088995867e-01                 	9.8083407526e-01                 
2.1513157749e-02	4.6288683780e+01	1.5561708332e-09                 	8.5736682157e-10                 	6.9880401167e-10                 	5.5094646632e-01                 	9.8077859967e-01                 
2.1536195749e-02	4.6239167203e+01	1.5562550731e-09                 	8.5750096271e-10                 	6.9875411038e-10                 	5.5100283850e-01                 	9.8072307381e-01                 
2.1559258421e-02	4.6189703593e+01	1.5563400472e-09                 	8.5763530554e-10                 	6.9870474170e-10                 	5.5105907418e-01                 	9.8066749763e-01                 
2.1582345789e-02	4.6140292899e+01	1.5564257471e-09                 	8.5776984384e-10                 	6.9865590328e-10                 	5.5111517233e-01                 	9.8061187110e-01                 
2.1605457882e-02	4.6090935059e+01	1.5565121642e-09                 	8.5790457140e-10                 	6.9860759282e-10                 	5.5117113192e-01                 	9.8055619418e-01                 
2.1628594725e-02	4.6041630019e+01	1.5565992900e-09                 	8.5803948203e-10                 	6.9855980795e-10                 	5.5122695195e-01                 	9.8050046685e-01                 
2.1651756344e-02	4.5992377723e+01	1.5566871159e-09                 	8.5817456951e-10                 	6.9851254638e-10                 	5.5128263140e-01                 	9.8044468910e-01                 
2.1674942767e-02	4.5943178114e+01	1.5567756334e-09                 	8.5830982766e-10                 	6.9846580576e-10                 	5.5133816925e-01                 	9.8038886089e-01                 
2.1698154020e-02	4.5894031134e+01	1.5568648341e-09                 	8.5844525033e-10                 	6.9841958380e-10                 	5.5139356449e-01                 	9.8033298223e-01                 
2.1721390129e-02	4.5844936730e+01	1.5569547095e-09                 	8.5858083134e-10                 	6.9837387818e-10                 	5.5144881613e-01                 	9.8027705313e-01                 
2.1744651121e-02	4.5795894844e+01	1.5570452512e-09                 	8.5871656459e-10                 	6.9832868658e-10                 	5.5150392318e-01                 	9.8022107357e-01                 
2.1767937023e-02	4.5746905419e+01	1.5571364507e-09                 	8.5885244395e-10                 	6.9828400670e-10                 	5.5155888464e-01                 	9.8016504356e-01                 
2.1791247861e-02	4.5697968400e+01	1.5572282996e-09                 	8.5898846335e-10                 	6.9823983624e-10                 	5.5161369953e-01                 	9.8010896312e-01                 
2.1814583663e-02	4.5649083729e+01	1.5573207896e-09                 	8.5912461672e-10                 	6.9819617290e-10                 	5.5166836688e-01                 	9.8005283225e-01                 
2.1837944454e-02	4.5600251354e+01	1.5574139124e-09                 	8.5926089805e-10                 	6.9815301436e-10                 	5.5172288574e-01                 	9.7999665094e-01                 
2.1861330262e-02	4.5551471215e+01	1.5575076597e-09                 	8.5939730132e-10                 	6.9811035834e-10                 	5.5177725515e-01                 	9.7994041920e-01                 
2.1884741113e-02	4.5502743259e+01	1.5576020231e-09                 	8.5953382058e-10                 	6.9806820253e-10                 	5.5183147417e-01                 	9.7988413702e-01                 
2.1908177035e-02	4.5454067427e+01	1.5576969945e-09                 	8.5967044992e-10                 	6.9802654462e-10                 	5.5188554188e-01                 	9.7982780437e-01                 
2.1931638053e-02	4.5405443667e+01	1.5577925658e-09                 	8.5980718345e-10                 	6.9798538230e-10                 	5.5193945738e-01                 	9.7977142122e-01                 
2.1955124196e-02	4.5356871920e+01	1.5578887286e-09                 	8.5994401532e-10                 	6.9794471328e-10                 	5.5199321976e-01                 	9.7971498753e-01                 
2.1978635489e-02	4.5308352134e+01	1.5579854750e-09                 	8.6008093973e-10                 	6.9790453522e-10                 	5.5204682814e-01                 	9.7965850325e-01                 
2.2002171960e-02	4.5259884250e+01	1.5580827968e-09                 	8.6021795092e-10                 	6.9786484584e-10                 	5.5210028164e-01                 	9.7960196830e-01                 
2.2025733636e-02	4.5211468213e+01	1.5581806860e-09                 	8.6035504319e-10                 	6.9782564280e-10                 	5.5215357944e-01                 	9.7954538261e-01                 
2.2049320543e-02	4.5163103970e+01	1.5582791347e-09                 	8.6049221088e-10                 	6.9778692378e-10                 	5.5220672070e-01                 	9.7948874608e-01                 
2.2072932709e-02	4.5114791463e+01	1.5583781348e-09                 	8.6062944836e-10                 	6.9774868647e-10                 	5.5225970458e-01                 	9.7943205861e-01                 
2.2096570161e-02	4.5066530638e+01	1.5584776786e-09                 	8.6076675007e-10                 	6.9771092853e-10                 	5.5231253029e-01                 	9.7937532008e-01                 
2.2120232926e-02	4.5018321438e+01	1.5585777581e-09                 	8.6090411048e-10                 	6.9767364766e-10                 	5.5236519704e-01                 	9.7931853037e-01                 
2.2143921031e-02	4.4970163810e+01	1.5586783657e-09                 	8.6104152414e-10                 	6.9763684153e-10                 	5.5241770406e-01                 	9.7926168936e-01                 
2.2167634503e-02	4.4922057697e+01	1.5587794934e-09                 	8.6117898559e-10                 	6.9760050782e-10                 	5.5247005059e-01                 	9.7920479690e-01                 
2.2191373369e-02	4.4874003046e+01	1.5588811337e-09                 	8.6131648951e-10                 	6.9756464421e-10                 	5.5252223590e-01                 	9.7914785286e-01                 
2.2215137657e-02	4.4825999799e+01	1.5589832789e-09                 	8.6145403053e-10                 	6.9752924839e-10                 	5.5257425925e-01                 	9.7909085710e-01                 
2.2238927393e-02	4.4778047905e+01	1.5590859215e-09                 	8.6159160341e-10                 	6.9749431805e-10                 	5.5262611993e-01                 	9.7903380949e-01                 
2.2262742605e-02	4.4730147306e+01	1.5591890538e-09                 	8.6172920289e-10                 	6.9745985088e-10                 	5.5267781723e-01                 	9.7897670988e-01                 
2.2286583321e-02	4.4682297946e+01	1.5592926684e-09                 	8.6186682384e-10                 	6.9742584459e-10                 	5.5272935049e-01                 	9.7891955814e-01                 
2.2310449567e-02	4.4634499774e+01	1.5593967580e-09                 	8.6200446113e-10                 	6.9739229687e-10                 	5.5278071902e-01                 	9.7886235414e-01                 
2.2334341371e-02	4.4586752732e+01	1.5595013151e-09                 	8.6214210966e-10                 	6.9735920545e-10                 	5.5283192217e-01                 	9.7880509776e-01                 
2.2358258760e-02	4.4539056768e+01	1.5596063325e-09                 	8.6227976446e-10                 	6.9732656803e-10                 	5.5288295931e-01                 	9.7874778886e-01                 
2.2382201762e-02	4.4491411825e+01	1.5597118029e-09                 	8.6241742054e-10                 	6.9729438235e-10                 	5.5293382979e-01                 	9.7869042733e-01                 
2.2406170404e-02	4.4443817850e+01	1.5598177191e-09                 	8.6255507299e-10                 	6.9726264614e-10                 	5.5298453301e-01                 	9.7863301306e-01                 
2.2430164713e-02	4.4396274788e+01	1.5599240741e-09                 	8.6269271699e-10                 	6.9723135712e-10                 	5.5303506838e-01                 	9.7857554593e-01                 
2.2454184718e-02	4.4348782584e+01	1.5600308608e-09                 	8.6283034770e-10                 	6.9720051305e-10                 	5.5308543530e-01                 	9.7851802584e-01                 
2.2478230445e-02	4.4301341184e+01	1.5601380721e-09                 	8.6296796042e-10                 	6.9717011166e-10                 	5.5313563322e-01                 	9.7846045268e-01                 
