#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0700000000e-02	9.5986360051e+04	6.2858993612e-03                 	3.3955409011e-03                 	2.8903584601e-03                 	5.4018378373e-01                 	9.8534122892e-01                 
2.0722167206e-02	9.5883680182e+04	6.2859015310e-03                 	3.3960137110e-03                 	2.8898878200e-03                 	5.4025881478e-01                 	9.8529187609e-01                 
2.0744358151e-02	9.5781110150e+04	6.2859037026e-03                 	3.3964858375e-03                 	2.8894178651e-03                 	5.4033373691e-01                 	9.8524245444e-01                 
2.0766572860e-02	9.5678649840e+04	6.2859058759e-03                 	3.3969572785e-03                 	2.8889485974e-03                 	5.4040854979e-01                 	9.8519296419e-01                 
2.0788811358e-02	9.5576299137e+04	6.2859080510e-03                 	3.3974280322e-03                 	2.8884800187e-03                 	5.4048325313e-01                 	9.8514340555e-01                 
2.0811073671e-02	9.5474057921e+04	6.2859102278e-03                 	3.3978980968e-03                 	2.8880121309e-03                 	5.4055784663e-01                 	9.8509377872e-01                 
2.0833359824e-02	9.5371926076e+04	6.2859124063e-03                 	3.3983674705e-03                 	2.8875449358e-03                 	5.4063233002e-01                 	9.8504408393e-01                 
2.0855669842e-02	9.5269903489e+04	6.2859145866e-03                 	3.3988361515e-03                 	2.8870784351e-03                 	5.4070670301e-01                 	9.8499432137e-01                 
2.0878003752e-02	9.5167990037e+04	6.2859167687e-03                 	3.3993041383e-03                 	2.8866126304e-03                 	5.4078096535e-01                 	9.8494449124e-01                 
2.0900361579e-02	9.5066185604e+04	6.2859189525e-03                 	3.3997714292e-03                 	2.8861475233e-03                 	5.4085511679e-01                 	9.8489459375e-01                 
2.0922743349e-02	9.4964490072e+04	6.2859211380e-03                 	3.4002380226e-03                 	2.8856831154e-03                 	5.4092915707e-01                 	9.8484462909e-01                 
2.0945149087e-02	9.4862903329e+04	6.2859233253e-03                 	3.4007039171e-03                 	2.8852194082e-03                 	5.4100308596e-01                 	9.8479459746e-01                 
2.0967578818e-02	9.4761425260e+04	6.2859255143e-03                 	3.4011691112e-03                 	2.8847564031e-03                 	5.4107690323e-01                 	9.8474449904e-01                 
2.0990032569e-02	9.4660055744e+04	6.2859277052e-03                 	3.4016336038e-03                 	2.8842941014e-03                 	5.4115060868e-01                 	9.8469433404e-01                 
2.1012510366e-02	9.4558794663e+04	6.2859298977e-03                 	3.4020973933e-03                 	2.8838325044e-03                 	5.4122420209e-01                 	9.8464410263e-01                 
2.1035012233e-02	9.4457641909e+04	6.2859320920e-03                 	3.4025604785e-03                 	2.8833716135e-03                 	5.4129768325e-01                 	9.8459380500e-01                 
2.1057538197e-02	9.4356597360e+04	6.2859342880e-03                 	3.4030228582e-03                 	2.8829114298e-03                 	5.4137105198e-01                 	9.8454344134e-01                 
2.1080088284e-02	9.4255660901e+04	6.2859364858e-03                 	3.4034845314e-03                 	2.8824519545e-03                 	5.4144430811e-01                 	9.8449301182e-01                 
2.1102662519e-02	9.4154832418e+04	6.2859386853e-03                 	3.4039454968e-03                 	2.8819931886e-03                 	5.4151745144e-01                 	9.8444251661e-01                 
2.1125260929e-02	9.4054111792e+04	6.2859408866e-03                 	3.4044057535e-03                 	2.8815351331e-03                 	5.4159048182e-01                 	9.8439195590e-01                 
2.1147883538e-02	9.3953498916e+04	6.2859430896e-03                 	3.4048653005e-03                 	2.8810777891e-03                 	5.4166339911e-01                 	9.8434132984e-01                 
2.1170530374e-02	9.3852993664e+04	6.2859452944e-03                 	3.4053241369e-03                 	2.8806211575e-03                 	5.4173620313e-01                 	9.8429063862e-01                 
2.1193201462e-02	9.3752595926e+04	6.2859475009e-03                 	3.4057822618e-03                 	2.8801652391e-03                 	5.4180889377e-01                 	9.8423988240e-01                 
2.1215896828e-02	9.3652305588e+04	6.2859497092e-03                 	3.4062396744e-03                 	2.8797100348e-03                 	5.4188147090e-01                 	9.8418906133e-01                 
2.1238616498e-02	9.3552122533e+04	6.2859519192e-03                 	3.4066963740e-03                 	2.8792555453e-03                 	5.4195393438e-01                 	9.8413817559e-01                 
2.1261360497e-02	9.3452046652e+04	6.2859541310e-03                 	3.4071523597e-03                 	2.8788017713e-03                 	5.4202628411e-01                 	9.8408722532e-01                 
2.1284128853e-02	9.3352077822e+04	6.2859563445e-03                 	3.4076076311e-03                 	2.8783487135e-03                 	5.4209851998e-01                 	9.8403621069e-01                 
2.1306921591e-02	9.3252215932e+04	6.2859585598e-03                 	3.4080621874e-03                 	2.8778963724e-03                 	5.4217064191e-01                 	9.8398513184e-01                 
2.1329738738e-02	9.3152460865e+04	6.2859607768e-03                 	3.4085160281e-03                 	2.8774447487e-03                 	5.4224264980e-01                 	9.8393398893e-01                 
2.1352580319e-02	9.3052812511e+04	6.2859629956e-03                 	3.4089691528e-03                 	2.8769938428e-03                 	5.4231454357e-01                 	9.8388278209e-01                 
2.1375446360e-02	9.2953270757e+04	6.2859652161e-03                 	3.4094215610e-03                 	2.8765436551e-03                 	5.4238632315e-01                 	9.8383151149e-01                 
2.1398336888e-02	9.2853835485e+04	6.2859674384e-03                 	3.4098732523e-03                 	2.8760941861e-03                 	5.4245798848e-01                 	9.8378017725e-01                 
2.1421251929e-02	9.2754506582e+04	6.2859696624e-03                 	3.4103242263e-03                 	2.8756454361e-03                 	5.4252953950e-01                 	9.8372877952e-01                 
2.1444191509e-02	9.2655283936e+04	6.2859718881e-03                 	3.4107744828e-03                 	2.8751974054e-03                 	5.4260097618e-01                 	9.8367731843e-01                 
2.1467155655e-02	9.2556167430e+04	6.2859741156e-03                 	3.4112240215e-03                 	2.8747500942e-03                 	5.4267229847e-01                 	9.8362579412e-01                 
2.1490144393e-02	9.2457156951e+04	6.2859763449e-03                 	3.4116728422e-03                 	2.8743035027e-03                 	5.4274350634e-01                 	9.8357420671e-01                 
2.1513157749e-02	9.2358252388e+04	6.2859785759e-03                 	3.4121209448e-03                 	2.8738576311e-03                 	5.4281459977e-01                 	9.8352255634e-01                 
2.1536195749e-02	9.2259453629e+04	6.2859808087e-03                 	3.4125683293e-03                 	2.8734124794e-03                 	5.4288557874e-01                 	9.8347084313e-01                 
2.1559258421e-02	9.2160760554e+04	6.2859830432e-03                 	3.4130149954e-03                 	2.8729680478e-03                 	5.4295644324e-01                 	9.8341906720e-01                 
2.1582345789e-02	9.2062173059e+04	6.2859852795e-03                 	3.4134609434e-03                 	2.8725243361e-03                 	5.4302719329e-01                 	9.8336722868e-01                 
2.1605457882e-02	9.1963691022e+04	6.2859875175e-03                 	3.4139061731e-03                 	2.8720813444e-03                 	5.4309782887e-01                 	9.8331532767e-01                 
2.1628594725e-02	9.1865314336e+04	6.2859897573e-03                 	3.4143506848e-03                 	2.8716390725e-03                 	5.4316835003e-01                 	9.8326336430e-01                 
2.1651756344e-02	9.1767042890e+04	6.2859919988e-03                 	3.4147944785e-03                 	2.8711975204e-03                 	5.4323875676e-01                 	9.8321133868e-01                 
2.1674942767e-02	9.1668876565e+04	6.2859942421e-03                 	3.4152375544e-03                 	2.8707566877e-03                 	5.4330904912e-01                 	9.8315925091e-01                 
2.1698154020e-02	9.1570815251e+04	6.2859964871e-03                 	3.4156799129e-03                 	2.8703165742e-03                 	5.4337922713e-01                 	9.8310710110e-01                 
2.1721390129e-02	9.1472858839e+04	6.2859987339e-03                 	3.4161215541e-03                 	2.8698771798e-03                 	5.4344929083e-01                 	9.8305488936e-01                 
2.1744651121e-02	9.1375007214e+04	6.2860009825e-03                 	3.4165624785e-03                 	2.8694385040e-03                 	5.4351924030e-01                 	9.8300261578e-01                 
2.1767937023e-02	9.1277260264e+04	6.2860032328e-03                 	3.4170026864e-03                 	2.8690005464e-03                 	5.4358907558e-01                 	9.8295028047e-01                 
2.1791247861e-02	9.1179617878e+04	6.2860054848e-03                 	3.4174421782e-03                 	2.8685633066e-03                 	5.4365879674e-01                 	9.8289788352e-01                 
2.1814583663e-02	9.1082079940e+04	6.2860077387e-03                 	3.4178809544e-03                 	2.8681267843e-03                 	5.4372840386e-01                 	9.8284542502e-01                 
2.1837944454e-02	9.0984646345e+04	6.2860099942e-03                 	3.4183190155e-03                 	2.8676909787e-03                 	5.4379789702e-01                 	9.8279290506e-01                 
2.1861330262e-02	9.0887316977e+04	6.2860122516e-03                 	3.4187563621e-03                 	2.8672558895e-03                 	5.4386727631e-01                 	9.8274032374e-01                 
2.1884741113e-02	9.0790091726e+04	6.2860145107e-03                 	3.4191929947e-03                 	2.8668215159e-03                 	5.4393654182e-01                 	9.8268768113e-01                 
2.1908177035e-02	9.0692970478e+04	6.2860167715e-03                 	3.4196289141e-03                 	2.8663878574e-03                 	5.4400569366e-01                 	9.8263497732e-01                 
2.1931638053e-02	9.0595953127e+04	6.2860190341e-03                 	3.4200641209e-03                 	2.8659549132e-03                 	5.4407473194e-01                 	9.8258221238e-01                 
2.1955124196e-02	9.0499039555e+04	6.2860212985e-03                 	3.4204986159e-03                 	2.8655226826e-03                 	5.4414365677e-01                 	9.8252938640e-01                 
2.1978635489e-02	9.0402229658e+04	6.2860235646e-03                 	3.4209323997e-03                 	2.8650911649e-03                 	5.4421246827e-01                 	9.8247649945e-01                 
2.2002171960e-02	9.0305523321e+04	6.2860258325e-03                 	3.4213654733e-03                 	2.8646603592e-03                 	5.4428116658e-01                 	9.8242355160e-01                 
2.2025733636e-02	9.0208920433e+04	6.2860281021e-03                 	3.4217978375e-03                 	2.8642302647e-03                 	5.4434975184e-01                 	9.8237054291e-01                 
2.2049320543e-02	9.0112420887e+04	6.2860303735e-03                 	3.4222294931e-03                 	2.8638008804e-03                 	5.4441822419e-01                 	9.8231747346e-01                 
2.2072932709e-02	9.0016024569e+04	6.2860326467e-03                 	3.4226604412e-03                 	2.8633722054e-03                 	5.4448658377e-01                 	9.8226434331e-01                 
2.2096570161e-02	8.9919731369e+04	6.2860349216e-03                 	3.4230906828e-03                 	2.8629442388e-03                 	5.4455483074e-01                 	9.8221115251e-01                 
2.2120232926e-02	8.9823541176e+04	6.2860371983e-03                 	3.4235202188e-03                 	2.8625169796e-03                 	5.4462296527e-01                 	9.8215790113e-01                 
2.2143921031e-02	8.9727453881e+04	6.2860394768e-03                 	3.4239490502e-03                 	2.8620904265e-03                 	5.4469098753e-01                 	9.8210458923e-01                 
2.2167634503e-02	8.9631469374e+04	6.2860417570e-03                 	3.4243771783e-03                 	2.8616645787e-03                 	5.4475889768e-01                 	9.8205121685e-01                 
2.2191373369e-02	8.9535587546e+04	6.2860440390e-03                 	3.4248046041e-03                 	2.8612394349e-03                 	5.4482669591e-01                 	9.8199778404e-01                 
2.2215137657e-02	8.9439808284e+04	6.2860463227e-03                 	3.4252313288e-03                 	2.8608149939e-03                 	5.4489438241e-01                 	9.8194429086e-01                 
2.2238927393e-02	8.9344131484e+04	6.2860486082e-03                 	3.4256573537e-03                 	2.8603912545e-03                 	5.4496195737e-01                 	9.8189073734e-01                 
2.2262742605e-02	8.9248557031e+04	6.2860508955e-03                 	3.4260826799e-03                 	2.8599682156e-03                 	5.4502942099e-01                 	9.8183712354e-01                 
2.2286583321e-02	8.9153084815e+04	6.2860531846e-03                 	3.4265073089e-03                 	2.8595458757e-03                 	5.4509677348e-01                 	9.8178344948e-01                 
2.2310449567e-02	8.9057714731e+04	6.2860554754e-03                 	3.4269312418e-03                 	2.8591242336e-03                 	5.4516401505e-01                 	9.8172971521e-01                 
2.2334341371e-02	8.8962446667e+04	6.2860577680e-03                 	3.4273544801e-03                 	2.8587032879e-03                 	5.4523114591e-01                 	9.8167592077e-01                 
2.2358258760e-02	8.8867280515e+04	6.2860600623e-03                 	3.4277770252e-03                 	2.8582830371e-03                 	5.4529816630e-01                 	9.8162206617e-01                 
2.2382201762e-02	8.8772216164e+04	6.2860623585e-03                 	3.4281988786e-03                 	2.8578634799e-03                 	5.4536507643e-01                 	9.8156815147e-01                 
2.2406170404e-02	8.8677253508e+04	6.2860646564e-03                 	3.4286200416e-03                 	2.8574446148e-03                 	5.4543187654e-01                 	9.8151417667e-01                 
2.2430164713e-02	8.8582392438e+04	6.2860669560e-03                 	3.4290405158e-03                 	2.8570264402e-03                 	5.4549856688e-01                 	9.8146014181e-01                 
2.2454184718e-02	8.8487632840e+04	6.2860692575e-03                 	3.4294603028e-03                 	2.8566089547e-03                 	5.4556514768e-01                 	9.8140604690e-01                 
2.2478230445e-02	8.8392974612e+04	6.2860715607e-03                 	3.4298794041e-03                 	2.8561921566e-03                 	5.4563161921e-01                 	9.8135189197e-01                 
2.2502301922e-02	8.8298417644e+04	6.2860738657e-03                 	3.4302978214e-03                 	2.8557760443e-03                 	5.4569798171e-01                 	9.8129767703e-01                 
2.2526399176e-02	8.8203961828e+04	6.2860761725e-03                 	3.4307155563e-03                 	2.8553606162e-03                 	5.4576423546e-01                 	9.8124340210e-01                 
2.2550522236e-02	8.8109607053e+04	6.2860784810e-03                 	3.4311326104e-03                 	2.8549458706e-03                 	5.4583038070e-01                 	9.8118906719e-01                 
2.2574671129e-02	8.8015353212e+04	6.2860807913e-03                 	3.4315489856e-03                 	2.8545318058e-03                 	5.4589641773e-01                 	9.8113467230e-01                 
2.2598845882e-02	8.7921200199e+04	6.2860831034e-03                 	3.4319646834e-03                 	2.8541184200e-03                 	5.4596234682e-01                 	9.8108021745e-01                 
2.2623046524e-02	8.7827147902e+04	6.2860854173e-03                 	3.4323797058e-03                 	2.8537057115e-03                 	5.4602816824e-01                 	9.8102570264e-01                 
2.2647273082e-02	8.7733196216e+04	6.2860877329e-03                 	3.4327940546e-03                 	2.8532936784e-03                 	5.4609388230e-01                 	9.8097112786e-01                 
2.2671525583e-02	8.7639345036e+04	6.2860900504e-03                 	3.4332077315e-03                 	2.8528823189e-03                 	5.4615948928e-01                 	9.8091649313e-01                 
2.2695804056e-02	8.7545594250e+04	6.2860923696e-03                 	3.4336207384e-03                 	2.8524716311e-03                 	5.4622498948e-01                 	9.8086179843e-01                 
2.2720108528e-02	8.7451943753e+04	6.2860946906e-03                 	3.4340330774e-03                 	2.8520616132e-03                 	5.4629038321e-01                 	9.8080704376e-01                 
2.2744439027e-02	8.7358393438e+04	6.2860970133e-03                 	3.4344447502e-03                 	2.8516522631e-03                 	5.4635567077e-01                 	9.8075222911e-01                 
2.2768795582e-02	8.7264943194e+04	6.2860993379e-03                 	3.4348557589e-03                 	2.8512435789e-03                 	5.4642085247e-01                 	9.8069735447e-01                 
2.2793178219e-02	8.7171592920e+04	6.2861016642e-03                 	3.4352661055e-03                 	2.8508355587e-03                 	5.4648592864e-01                 	9.8064241984e-01                 
2.2817586967e-02	8.7078342505e+04	6.2861039924e-03                 	3.4356757920e-03                 	2.8504282004e-03                 	5.4655089960e-01                 	9.8058742518e-01                 
2.2842021854e-02	8.6985191843e+04	6.2861063223e-03                 	3.4360848204e-03                 	2.8500215019e-03                 	5.4661576567e-01                 	9.8053237050e-01                 
2.2866482908e-02	8.6892140827e+04	6.2861086540e-03                 	3.4364931929e-03                 	2.8496154611e-03                 	5.4668052718e-01                 	9.8047725575e-01                 
2.2890970157e-02	8.6799189350e+04	6.2861109874e-03                 	3.4369009115e-03                 	2.8492100760e-03                 	5.4674518448e-01                 	9.8042208093e-01                 
2.2915483628e-02	8.6706337309e+04	6.2861133227e-03                 	3.4373079784e-03                 	2.8488053443e-03                 	5.4680973790e-01                 	9.8036684600e-01                 
2.2940023351e-02	8.6613584592e+04	6.2861156597e-03                 	3.4377143958e-03                 	2.8484012640e-03                 	5.4687418779e-01                 	9.8031155095e-01                 
2.2964589352e-02	8.6520931100e+04	6.2861179986e-03                 	3.4381201658e-03                 	2.8479978328e-03                 	5.4693853449e-01                 	9.8025619574e-01                 
2.2989181661e-02	8.6428376719e+04	6.2861203392e-03                 	3.4385252907e-03                 	2.8475950485e-03                 	5.4700277837e-01                 	9.8020078033e-01                 
2.3013800305e-02	8.6335921348e+04	6.2861226816e-03                 	3.4389297728e-03                 	2.8471929088e-03                 	5.4706691978e-01                 	9.8014530470e-01                 
2.3038445313e-02	8.6243564879e+04	6.2861250259e-03                 	3.4393336143e-03                 	2.8467914115e-03                 	5.4713095908e-01                 	9.8008976880e-01                 
2.3063116713e-02	8.6151307205e+04	6.2861273719e-03                 	3.4397368176e-03                 	2.8463905543e-03                 	5.4719489665e-01                 	9.8003417260e-01                 
2.3087814533e-02	8.6059148224e+04	6.2861297197e-03                 	3.4401393848e-03                 	2.8459903348e-03                 	5.4725873284e-01                 	9.7997851606e-01                 
2.3112538801e-02	8.5967087829e+04	6.2861320693e-03                 	3.4405413185e-03                 	2.8455907507e-03                 	5.4732246803e-01                 	9.7992279914e-01                 
2.3137289546e-02	8.5875125913e+04	6.2861344206e-03                 	3.4409426210e-03                 	2.8451917997e-03                 	5.4738610261e-01                 	9.7986702178e-01                 
2.3162066796e-02	8.5783262373e+04	6.2861367738e-03                 	3.4413432947e-03                 	2.8447934791e-03                 	5.4744963696e-01                 	9.7981118393e-01                 
2.3186870579e-02	8.5691497103e+04	6.2861391288e-03                 	3.4417433420e-03                 	2.8443957868e-03                 	5.4751307145e-01                 	9.7975528557e-01                 
2.3211700924e-02	8.5599829998e+04	6.2861414856e-03                 	3.4421427654e-03                 	2.8439987202e-03                 	5.4757640650e-01                 	9.7969932661e-01                 
2.3236557860e-02	8.5508260949e+04	6.2861438442e-03                 	3.4425415674e-03                 	2.8436022768e-03                 	5.4763964248e-01                 	9.7964330702e-01                 
2.3261441414e-02	8.5416789858e+04	6.2861462045e-03                 	3.4429397504e-03                 	2.8432064541e-03                 	5.4770277980e-01                 	9.7958722673e-01                 
2.3286351616e-02	8.5325416614e+04	6.2861485667e-03                 	3.4433373170e-03                 	2.8428112497e-03                 	5.4776581885e-01                 	9.7953108568e-01                 
2.3311288493e-02	8.5234141118e+04	6.2861509307e-03                 	3.4437342698e-03                 	2.8424166609e-03                 	5.4782876004e-01                 	9.7947488383e-01                 
2.3336252075e-02	8.5142963260e+04	6.2861532965e-03                 	3.4441306113e-03                 	2.8420226852e-03                 	5.4789160379e-01                 	9.7941862109e-01                 
2.3361242390e-02	8.5051882939e+04	6.2861556640e-03                 	3.4445263440e-03                 	2.8416293200e-03                 	5.4795435050e-01                 	9.7936229740e-01                 
2.3386259466e-02	8.4960900051e+04	6.2861580334e-03                 	3.4449214707e-03                 	2.8412365627e-03                 	5.4801700059e-01                 	9.7930591271e-01                 
2.3411303333e-02	8.4870014488e+04	6.2861604046e-03                 	3.4453159939e-03                 	2.8408444107e-03                 	5.4807955447e-01                 	9.7924946693e-01                 
