#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0700000000e-02	2.4110683400e+04	3.9684703759e-04                 	2.1447773653e-04                 	1.8236930106e-04                 	5.4045442253e-01                 	9.8535840621e-01                 
2.0722167206e-02	2.4084891383e+04	3.9684738498e-04                 	2.1450776998e-04                 	1.8233961500e-04                 	5.4052962953e-01                 	9.8530912259e-01                 
2.0744358151e-02	2.4059126956e+04	3.9684773267e-04                 	2.1453776024e-04                 	1.8230997243e-04                 	5.4060472715e-01                 	9.8525977028e-01                 
2.0766572860e-02	2.4033390090e+04	3.9684808065e-04                 	2.1456770718e-04                 	1.8228037347e-04                 	5.4067971509e-01                 	9.8521034950e-01                 
2.0788811358e-02	2.4007680756e+04	3.9684842894e-04                 	2.1459761068e-04                 	1.8225081825e-04                 	5.4075459303e-01                 	9.8516086047e-01                 
2.0811073671e-02	2.3981998924e+04	3.9684877752e-04                 	2.1462747064e-04                 	1.8222130688e-04                 	5.4082936071e-01                 	9.8511130339e-01                 
2.0833359824e-02	2.3956344565e+04	3.9684912639e-04                 	2.1465728694e-04                 	1.8219183946e-04                 	5.4090401782e-01                 	9.8506167846e-01                 
2.0855669842e-02	2.3930717650e+04	3.9684947557e-04                 	2.1468705946e-04                 	1.8216241611e-04                 	5.4097856411e-01                 	9.8501198590e-01                 
2.0878003752e-02	2.3905118148e+04	3.9684982504e-04                 	2.1471678811e-04                 	1.8213303692e-04                 	5.4105299931e-01                 	9.8496222591e-01                 
2.0900361579e-02	2.3879546031e+04	3.9685017481e-04                 	2.1474647279e-04                 	1.8210370201e-04                 	5.4112732318e-01                 	9.8491239869e-01                 
2.0922743349e-02	2.3854001268e+04	3.9685052487e-04                 	2.1477611341e-04                 	1.8207441146e-04                 	5.4120153546e-01                 	9.8486250444e-01                 
2.0945149087e-02	2.3828483832e+04	3.9685087523e-04                 	2.1480570986e-04                 	1.8204516537e-04                 	5.4127563593e-01                 	9.8481254334e-01                 
2.0967578818e-02	2.3802993694e+04	3.9685122589e-04                 	2.1483526206e-04                 	1.8201596383e-04                 	5.4134962436e-01                 	9.8476251559e-01                 
2.0990032569e-02	2.3777530823e+04	3.9685157684e-04                 	2.1486476993e-04                 	1.8198680691e-04                 	5.4142350054e-01                 	9.8471242139e-01                 
2.1012510366e-02	2.3752095189e+04	3.9685192809e-04                 	2.1489423338e-04                 	1.8195769471e-04                 	5.4149726426e-01                 	9.8466226091e-01                 
2.1035012233e-02	2.3726686766e+04	3.9685227963e-04                 	2.1492365233e-04                 	1.8192862730e-04                 	5.4157091533e-01                 	9.8461203435e-01                 
2.1057538197e-02	2.3701305524e+04	3.9685263147e-04                 	2.1495302672e-04                 	1.8189960476e-04                 	5.4164445355e-01                 	9.8456174188e-01                 
2.1080088284e-02	2.3675951431e+04	3.9685298361e-04                 	2.1498235646e-04                 	1.8187062715e-04                 	5.4171787876e-01                 	9.8451138369e-01                 
2.1102662519e-02	2.3650624462e+04	3.9685333604e-04                 	2.1501164149e-04                 	1.8184169455e-04                 	5.4179119077e-01                 	9.8446095994e-01                 
2.1125260929e-02	2.3625324585e+04	3.9685368877e-04                 	2.1504088176e-04                 	1.8181280702e-04                 	5.4186438942e-01                 	9.8441047082e-01                 
2.1147883538e-02	2.3600051773e+04	3.9685404179e-04                 	2.1507007718e-04                 	1.8178396461e-04                 	5.4193747457e-01                 	9.8435991650e-01                 
2.1170530374e-02	2.3574805995e+04	3.9685439511e-04                 	2.1509922772e-04                 	1.8175516739e-04                 	5.4201044607e-01                 	9.8430929713e-01                 
2.1193201462e-02	2.3549587224e+04	3.9685474873e-04                 	2.1512833331e-04                 	1.8172641541e-04                 	5.4208330378e-01                 	9.8425861290e-01                 
2.1215896828e-02	2.3524395430e+04	3.9685510264e-04                 	2.1515739391e-04                 	1.8169770873e-04                 	5.4215604759e-01                 	9.8420786396e-01                 
2.1238616498e-02	2.3499230584e+04	3.9685545684e-04                 	2.1518640946e-04                 	1.8166904738e-04                 	5.4222867736e-01                 	9.8415705046e-01                 
2.1261360497e-02	2.3474092660e+04	3.9685581134e-04                 	2.1521537993e-04                 	1.8164043141e-04                 	5.4230119299e-01                 	9.8410617258e-01                 
2.1284128853e-02	2.3448981625e+04	3.9685616613e-04                 	2.1524430528e-04                 	1.8161186086e-04                 	5.4237359437e-01                 	9.8405523047e-01                 
