#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.9569450000e-01	4.0419643798e-01	9.1493012591e-14                 	6.0392363554e-14                 	3.1100649037e-14                 	6.6007623799e-01                 	3.6040897728e-02                 
1.9573490000e-01	4.0411301118e-01	9.1090495000e-14                 	6.0290150670e-14                 	3.0800344331e-14                 	6.6187093033e-01                 	3.6018935336e-02                 
1.9577530000e-01	4.0402961881e-01	9.0725672441e-14                 	6.0188083312e-14                 	3.0537589129e-14                 	6.6340740931e-01                 	3.5996998902e-02                 
1.9581570000e-01	4.0394626086e-01	9.0360999596e-14                 	6.0086165773e-14                 	3.0274833823e-14                 	6.6495685131e-01                 	3.5975079670e-02                 
1.9585610000e-01	4.0386293729e-01	8.9997568032e-14                 	5.9985683574e-14                 	3.0011884457e-14                 	6.6652560604e-01                 	3.5953356443e-02                 
1.9589660000e-01	4.0377944197e-01	8.9634143359e-14                 	5.9885223913e-14                 	2.9748919446e-14                 	6.6810728222e-01                 	3.5931613821e-02                 
1.9593700000e-01	4.0369618720e-01	8.9309649700e-14                 	5.9786313267e-14                 	2.9523336434e-14                 	6.6942725077e-01                 	3.5910111726e-02                 
1.9597750000e-01	4.0361276081e-01	8.8946525602e-14                 	5.9686145875e-14                 	2.9260379727e-14                 	6.7103403389e-01                 	3.5888402840e-02                 
1.9601800000e-01	4.0352936890e-01	8.8584644655e-14                 	5.9587405721e-14                 	2.8997238933e-14                 	6.7266066206e-01                 	3.5866889187e-02                 
1.9605850000e-01	4.0344601143e-01	8.8260458714e-14                 	5.9488803829e-14                 	2.8771654885e-14                 	6.7401421538e-01                 	3.5845400912e-02                 
1.9609910000e-01	4.0336248270e-01	8.7938468506e-14                 	5.9392778355e-14                 	2.8545690151e-14                 	6.7539018321e-01                 	3.5824249228e-02                 
1.9613960000e-01	4.0327919417e-01	8.7578132682e-14                 	5.9295743358e-14                 	2.8282389324e-14                 	6.7706106013e-01                 	3.5802963195e-02                 
1.9618020000e-01	4.0319573449e-01	8.7292892410e-14                 	5.9198714574e-14                 	2.8094177836e-14                 	6.7816190918e-01                 	3.5781674853e-02                 
1.9622080000e-01	4.0311230936e-01	8.6933810985e-14                 	5.9103112539e-14                 	2.7830698446e-14                 	6.7986335660e-01                 	3.5760563155e-02                 
1.9626140000e-01	4.0302891874e-01	8.6612422210e-14                 	5.9007642570e-14                 	2.7604779640e-14                 	6.8128382816e-01                 	3.5739476306e-02                 
1.9630200000e-01	4.0294556261e-01	8.6291183104e-14                 	5.8912310368e-14                 	2.7378872737e-14                 	6.8271529313e-01                 	3.5718405572e-02                 
1.9634260000e-01	4.0286224096e-01	8.6008727738e-14                 	5.8818379863e-14                 	2.7190347875e-14                 	6.8386524728e-01                 	3.5697536966e-02                 
1.9638330000e-01	4.0277874866e-01	8.5688743076e-14                 	5.8724468878e-14                 	2.6964274198e-14                 	6.8532302808e-01                 	3.5676639530e-02                 
1.9642390000e-01	4.0269549598e-01	8.5406583784e-14                 	5.8630807798e-14                 	2.6775775985e-14                 	6.8649049290e-01                 	3.5655802610e-02                 
1.9646460000e-01	4.0261207277e-01	8.5087992575e-14                 	5.8538433130e-14                 	2.6549559446e-14                 	6.8797525195e-01                 	3.5635113851e-02                 
1.9650530000e-01	4.0252868412e-01	8.4807085959e-14                 	5.8446183977e-14                 	2.6360901982e-14                 	6.8916628034e-01                 	3.5614449399e-02                 
1.9654600000e-01	4.0244533001e-01	8.4488792976e-14                 	5.8354073375e-14                 	2.6134719601e-14                 	6.9067235215e-01                 	3.5593791846e-02                 
1.9658680000e-01	4.0236180574e-01	8.4208044821e-14                 	5.8261967292e-14                 	2.5946077529e-14                 	6.9188124978e-01                 	3.5573122747e-02                 
1.9662750000e-01	4.0227852072e-01	8.3929770730e-14                 	5.8172636597e-14                 	2.5757134133e-14                 	6.9311087223e-01                 	3.5552858014e-02                 
1.9666830000e-01	4.0219506566e-01	8.3649316412e-14                 	5.8080791312e-14                 	2.5568525099e-14                 	6.9433671193e-01                 	3.5532219869e-02                 
1.9670910000e-01	4.0211164523e-01	8.3371199180e-14                 	5.7991595835e-14                 	2.5379603345e-14                 	6.9558308391e-01                 	3.5511949798e-02                 
1.9674990000e-01	4.0202825939e-01	8.3092133192e-14                 	5.7901268729e-14                 	2.5190864463e-14                 	6.9683213687e-01                 	3.5491518703e-02                 
1.9679070000e-01	4.0194490813e-01	8.2851832564e-14                 	5.7812319694e-14                 	2.5039512870e-14                 	6.9777961338e-01                 	3.5471287607e-02                 
1.9683150000e-01	4.0186159142e-01	8.2536629756e-14                 	5.7723511021e-14                 	2.4813118736e-14                 	6.9936840396e-01                 	3.5451054248e-02                 
1.9687240000e-01	4.0177810517e-01	8.2296482808e-14                 	5.7634694561e-14                 	2.4661788247e-14                 	7.0032998488e-01                 	3.5430817655e-02                 
1.9691330000e-01	4.0169465360e-01	8.2057572972e-14                 	5.7547256927e-14                 	2.4510316045e-14                 	7.0130342445e-01                 	3.5410771816e-02                 
1.9695410000e-01	4.0161144059e-01	8.1780327627e-14                 	5.7458816752e-14                 	2.4321510874e-14                 	7.0259949330e-01                 	3.5390592193e-02                 
1.9699500000e-01	4.0152805824e-01	8.1542797408e-14                 	5.7372876927e-14                 	2.4169920481e-14                 	7.0359220864e-01                 	3.5370751558e-02                 
1.9703600000e-01	4.0144450675e-01	8.1267762695e-14                 	5.7286946984e-14                 	2.3980815712e-14                 	7.0491600954e-01                 	3.5350881358e-02                 
1.9707690000e-01	4.0136119369e-01	8.0991912208e-14                 	5.7200007629e-14                 	2.3791904579e-14                 	7.0624345159e-01                 	3.5330886079e-02                 
1.9711790000e-01	4.0127771162e-01	8.0753582316e-14                 	5.7113065396e-14                 	2.3640516920e-14                 	7.0725116779e-01                 	3.5310878778e-02                 
1.9715880000e-01	4.0119446777e-01	8.0516619631e-14                 	5.7027608987e-14                 	2.3489010645e-14                 	7.0827127676e-01                 	3.5291096715e-02                 
1.9719980000e-01	4.0111105504e-01	8.0280758563e-14                 	5.6943399348e-14                 	2.3337359215e-14                 	7.0930320500e-01                 	3.5271468649e-02                 
1.9724080000e-01	4.0102767699e-01	8.0043943995e-14                 	5.6858063987e-14                 	2.3185880008e-14                 	7.1033561253e-01                 	3.5251680184e-02                 
1.9728190000e-01	4.0094413036e-01	7.9808231319e-14                 	5.6773973416e-14                 	2.3034257903e-14                 	7.1137992257e-01                 	3.5232045573e-02                 
