#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.9569450000e-01	4.0420459319e+02	1.0138259337e-05                 	5.7160603467e-06                 	4.4221989904e-06                 	5.6381082360e-01                 	9.2374027129e-01                 
1.9573490000e-01	4.0412116470e+02	1.0138296006e-05                 	5.7158086768e-06                 	4.4224873296e-06                 	5.6378396066e-01                 	9.2378695410e-01                 
1.9577530000e-01	4.0403777065e+02	1.0138318501e-05                 	5.7155428414e-06                 	4.4227756597e-06                 	5.6375648888e-01                 	9.2383343624e-01                 
1.9581570000e-01	4.0395441102e+02	1.0138326227e-05                 	5.7152625087e-06                 	4.4230637182e-06                 	5.6372840850e-01                 	9.2387970347e-01                 
1.9585610000e-01	4.0387108577e+02	1.0138321741e-05                 	5.7149771893e-06                 	4.4233445512e-06                 	5.6370051529e-01                 	9.2392462636e-01                 
1.9589660000e-01	4.0378758876e+02	1.0138309389e-05                 	5.7146843120e-06                 	4.4236250768e-06                 	5.6367231388e-01                 	9.2396942356e-01                 
1.9593700000e-01	4.0370433232e+02	1.0138296866e-05                 	5.7143980899e-06                 	4.4238987760e-06                 	5.6364477835e-01                 	9.2401305606e-01                 
1.9597750000e-01	4.0362090424e+02	1.0138289996e-05                 	5.7141114439e-06                 	4.4241785524e-06                 	5.6361688667e-01                 	9.2405787857e-01                 
1.9601800000e-01	4.0353751064e+02	1.0138296976e-05                 	5.7138460429e-06                 	4.4244509331e-06                 	5.6359032059e-01                 	9.2410169087e-01                 
1.9605850000e-01	4.0345415150e+02	1.0138323272e-05                 	5.7135997494e-06                 	4.4247235230e-06                 	5.6356456545e-01                 	9.2414576470e-01                 
1.9609910000e-01	4.0337062108e+02	1.0138368680e-05                 	5.7133868214e-06                 	4.4249818589e-06                 	5.6354103915e-01                 	9.2418774000e-01                 
1.9613960000e-01	4.0328733087e+02	1.0138431887e-05                 	5.7131861378e-06                 	4.4252457495e-06                 	5.6351773147e-01                 	9.2423104095e-01                 
1.9618020000e-01	4.0320386951e+02	1.0138508557e-05                 	5.7129975912e-06                 	4.4255109657e-06                 	5.6349487295e-01                 	9.2427458194e-01                 
1.9622080000e-01	4.0312044269e+02	1.0138588805e-05                 	5.7128221031e-06                 	4.4257667022e-06                 	5.6347310388e-01                 	9.2431686001e-01                 
1.9626140000e-01	4.0303705039e+02	1.0138664013e-05                 	5.7126412275e-06                 	4.4260227859e-06                 	5.6345108389e-01                 	9.2435908454e-01                 
1.9630200000e-01	4.0295369258e+02	1.0138724749e-05                 	5.7124465416e-06                 	4.4262782076e-06                 	5.6342850633e-01                 	9.2440107990e-01                 
1.9634260000e-01	4.0287036925e+02	1.0138762008e-05                 	5.7122345814e-06                 	4.4265274263e-06                 	5.6340552989e-01                 	9.2444164169e-01                 
1.9638330000e-01	4.0278687526e+02	1.0138774752e-05                 	5.7120001878e-06                 	4.4267745646e-06                 	5.6338170314e-01                 	9.2448175408e-01                 
1.9642390000e-01	4.0270362090e+02	1.0138760353e-05                 	5.7117378960e-06                 	4.4270224569e-06                 	5.6335663308e-01                 	9.2452154618e-01                 
1.9646460000e-01	4.0262019601e+02	1.0138726456e-05                 	5.7114655298e-06                 	4.4272609266e-06                 	5.6333165258e-01                 	9.2455976771e-01                 
1.9650530000e-01	4.0253680568e+02	1.0138679043e-05                 	5.7111786153e-06                 	4.4275004278e-06                 	5.6330598799e-01                 	9.2459787202e-01                 
1.9654600000e-01	4.0245344989e+02	1.0138628995e-05                 	5.7108919915e-06                 	4.4277370035e-06                 	5.6328049821e-01                 	9.2463577559e-01                 
1.9658680000e-01	4.0236992393e+02	1.0138589473e-05                 	5.7106147167e-06                 	4.4279747568e-06                 	5.6325534549e-01                 	9.2467388431e-01                 
1.9662750000e-01	4.0228663723e+02	1.0138572542e-05                 	5.7103749028e-06                 	4.4281976388e-06                 	5.6323263254e-01                 	9.2470990323e-01                 
1.9666830000e-01	4.0220318049e+02	1.0138584172e-05                 	5.7101507141e-06                 	4.4284334580e-06                 	5.6320987400e-01                 	9.2474856393e-01                 
1.9670910000e-01	4.0211975837e+02	1.0138629256e-05                 	5.7099748896e-06                 	4.4286543667e-06                 	5.6319002749e-01                 	9.2478527384e-01                 
1.9674990000e-01	4.0203637085e+02	1.0138708402e-05                 	5.7098273420e-06                 	4.4288810596e-06                 	5.6317107819e-01                 	9.2482353246e-01                 
1.9679070000e-01	4.0195301791e+02	1.0138814355e-05                 	5.7097113609e-06                 	4.4291029943e-06                 	5.6315375357e-01                 	9.2486111474e-01                 
1.9683150000e-01	4.0186969952e+02	1.0138936736e-05                 	5.7096200205e-06                 	4.4293167155e-06                 	5.6313794722e-01                 	9.2489843395e-01                 
1.9687240000e-01	4.0178621158e+02	1.0139063168e-05                 	5.7095266297e-06                 	4.4295365379e-06                 	5.6312171404e-01                 	9.2493615242e-01                 
1.9691330000e-01	4.0170275833e+02	1.0139176101e-05                 	5.7094277036e-06                 	4.4297483970e-06                 	5.6310568502e-01                 	9.2497245643e-01                 
1.9695410000e-01	4.0161954365e+02	1.0139267448e-05                 	5.7093059381e-06                 	4.4299615097e-06                 	5.6308860255e-01                 	9.2500930913e-01                 
1.9699500000e-01	4.0153615960e+02	1.0139319995e-05                 	5.7091560748e-06                 	4.4301639206e-06                 	5.6307090390e-01                 	9.2504352219e-01                 
1.9703600000e-01	4.0145260643e+02	1.0139334842e-05                 	5.7089747363e-06                 	4.4303601054e-06                 	5.6305219479e-01                 	9.2507688903e-01                 
1.9707690000e-01	4.0136929169e+02	1.0139305880e-05                 	5.7087446124e-06                 	4.4305612680e-06                 	5.6303110684e-01                 	9.2511073236e-01                 
1.9711790000e-01	4.0128580794e+02	1.0139236036e-05                 	5.7084698391e-06                 	4.4307661966e-06                 	5.6300788531e-01                 	9.2514423841e-01                 
1.9715880000e-01	4.0120256241e+02	1.0139141460e-05                 	5.7081789357e-06                 	4.4309625242e-06                 	5.6298444580e-01                 	9.2517615162e-01                 
1.9719980000e-01	4.0111914800e+02	1.0139037526e-05                 	5.7078870797e-06                 	4.4311504463e-06                 	5.6296143150e-01                 	9.2520670399e-01                 
1.9724080000e-01	4.0103576826e+02	1.0138935317e-05                 	5.7075914527e-06                 	4.4313438641e-06                 	5.6293794904e-01                 	9.2523838576e-01                 
1.9728190000e-01	4.0095221995e+02	1.0138857066e-05                 	5.7073284159e-06                 	4.4315286498e-06                 	5.6291635032e-01                 	9.2526912866e-01                 
1.9732290000e-01	4.0086890960e+02	1.0138814856e-05                 	5.7071035105e-06                 	4.4317113459e-06                 	5.6289651121e-01                 	9.2530021579e-01                 
1.9736400000e-01	4.0078543078e+02	1.0138819896e-05                 	5.7069279543e-06                 	4.4318919416e-06                 	5.6287891618e-01                 	9.2533178151e-01                 
1.9740500000e-01	4.0070218972e+02	1.0138877913e-05                 	5.7068074074e-06                 	4.4320705057e-06                 	5.6286380567e-01                 	9.2536392240e-01                 
1.9744610000e-01	4.0061878032e+02	1.0138988549e-05                 	5.7067415074e-06                 	4.4322470413e-06                 	5.6285116410e-01                 	9.2539664435e-01                 
1.9748720000e-01	4.0053540564e+02	1.0139140839e-05                 	5.7067266122e-06                 	4.4324142269e-06                 	5.6284124096e-01                 	9.2542862621e-01                 
1.9752840000e-01	4.0045186293e+02	1.0139324039e-05                 	5.7067344593e-06                 	4.4325895792e-06                 	5.6283184536e-01                 	9.2546149391e-01                 
1.9756950000e-01	4.0036855770e+02	1.0139518661e-05                 	5.7067665597e-06                 	4.4327521018e-06                 	5.6282420796e-01                 	9.2549378042e-01                 
1.9761070000e-01	4.0028508457e+02	1.0139709743e-05                 	5.7067907573e-06                 	4.4329189856e-06                 	5.6281598803e-01                 	9.2552702315e-01                 
1.9765180000e-01	4.0020184871e+02	1.0139866644e-05                 	5.7067976583e-06                 	4.4330689852e-06                 	5.6280795980e-01                 	9.2555729912e-01                 
1.9769300000e-01	4.0011844507e+02	1.0139975809e-05                 	5.7067466732e-06                 	4.4332291357e-06                 	5.6279687257e-01                 	9.2558752182e-01                 
1.9773420000e-01	4.0003507618e+02	1.0140032012e-05                 	5.7066588708e-06                 	4.4333731411e-06                 	5.6278509418e-01                 	9.2561616425e-01                 
1.9777550000e-01	3.9995153981e+02	1.0140019879e-05                 	5.7064908712e-06                 	4.4335290074e-06                 	5.6276919962e-01                 	9.2564464207e-01                 
1.9781670000e-01	3.9986824045e+02	1.0139944771e-05                 	5.7062616354e-06                 	4.4336831359e-06                 	5.6275076089e-01                 	9.2567222532e-01                 
1.9785800000e-01	3.9978477373e+02	1.0139815233e-05                 	5.7059802768e-06                 	4.4338349565e-06                 	5.6273020223e-01                 	9.2569892870e-01                 
1.9789930000e-01	3.9970134185e+02	1.0139652210e-05                 	5.7056924063e-06                 	4.4339598035e-06                 	5.6271085913e-01                 	9.2572284318e-01                 
1.9794060000e-01	3.9961794478e+02	1.0139463329e-05                 	5.7053579719e-06                 	4.4341053572e-06                 	5.6268835802e-01                 	9.2574835872e-01                 
1.9798190000e-01	3.9953458251e+02	1.0139280723e-05                 	5.7050578264e-06                 	4.4342228965e-06                 	5.6266888967e-01                 	9.2577167633e-01                 
1.9802320000e-01	3.9945125501e+02	1.0139126300e-05                 	5.7047696671e-06                 	4.4343566325e-06                 	5.6264903883e-01                 	9.2579635616e-01                 
1.9806460000e-01	3.9936776063e+02	1.0139022455e-05                 	5.7045419355e-06                 	4.4344805195e-06                 	5.6263234063e-01                 	9.2582037253e-01                 
1.9810590000e-01	3.9928450269e+02	1.0138980447e-05                 	5.7043728060e-06                 	4.4346076407e-06                 	5.6261799063e-01                 	9.2584608970e-01                 
1.9814730000e-01	3.9920107799e+02	1.0139012931e-05                 	5.7042885239e-06                 	4.4347244066e-06                 	5.6260787544e-01                 	9.2587135659e-01                 
1.9818870000e-01	3.9911768815e+02	1.0139124014e-05                 	5.7042785942e-06                 	4.4348454198e-06                 	5.6260073220e-01                 	9.2589867150e-01                 
1.9823010000e-01	3.9903433314e+02	1.0139303620e-05                 	5.7043467969e-06                 	4.4349568230e-06                 	5.6259749296e-01                 	9.2592563576e-01                 
1.9827160000e-01	3.9895081172e+02	1.0139541193e-05                 	5.7044765340e-06                 	4.4350646586e-06                 	5.6259710628e-01                 	9.2595321278e-01                 
1.9831300000e-01	3.9886752639e+02	1.0139810508e-05                 	5.7046493093e-06                 	4.4351611984e-06                 	5.6259920291e-01                 	9.2597980419e-01                 
1.9835450000e-01	3.9878407478e+02	1.0140100936e-05                 	5.7048402731e-06                 	4.4352606633e-06                 	5.6260192171e-01                 	9.2600758331e-01                 
1.9839600000e-01	3.9870065808e+02	1.0140374931e-05                 	5.7049883530e-06                 	4.4353865777e-06                 	5.6260132312e-01                 	9.2603658006e-01                 
1.9843750000e-01	3.9861727628e+02	1.0140607471e-05                 	5.7051341053e-06                 	4.4354733654e-06                 	5.6260279493e-01                 	9.2606208277e-01                 
1.9847900000e-01	3.9853392934e+02	1.0140789815e-05                 	5.7052601169e-06                 	4.4355296979e-06                 	5.6260510484e-01                 	9.2608604229e-01                 
1.9852050000e-01	3.9845061725e+02	1.0140877083e-05                 	5.7052450421e-06                 	4.4356320414e-06                 	5.6259877673e-01                 	9.2610976226e-01                 
1.9856210000e-01	3.9836713935e+02	1.0140883487e-05                 	5.7051723689e-06                 	4.4357111181e-06                 	5.6259125511e-01                 	9.2613280114e-01                 
1.9860370000e-01	3.9828369643e+02	1.0140798867e-05                 	5.7050192505e-06                 	4.4357796169e-06                 	5.6258085040e-01                 	9.2615338054e-01                 
1.9864530000e-01	3.9820028846e+02	1.0140631096e-05                 	5.7047559389e-06                 	4.4358751567e-06                 	5.6256419202e-01                 	9.2617356720e-01                 
1.9868690000e-01	3.9811691541e+02	1.0140396012e-05                 	5.7044614433e-06                 	4.4359345688e-06                 	5.6254819206e-01                 	9.2619159297e-01                 
1.9872850000e-01	3.9803357727e+02	1.0140122647e-05                 	5.7041428217e-06                 	4.4359798255e-06                 	5.6253193577e-01                 	9.2620745871e-01                 
1.9877010000e-01	3.9795027402e+02	1.0139832885e-05                 	5.7037703636e-06                 	4.4360625213e-06                 	5.6251127886e-01                 	9.2622517761e-01                 
1.9881180000e-01	3.9786680550e+02	1.0139553201e-05                 	5.7034534191e-06                 	4.4360997821e-06                 	5.6249553663e-01                 	9.2624074616e-01                 
1.9885350000e-01	3.9778337199e+02	1.0139319251e-05                 	5.7031400329e-06                 	4.4361792177e-06                 	5.6247760741e-01                 	9.2625937105e-01                 
1.9889520000e-01	3.9769997346e+02	1.0139146491e-05                 	5.7029396051e-06                 	4.4362068859e-06                 	5.6246742368e-01                 	9.2627598123e-01                 
1.9893690000e-01	3.9761660990e+02	1.0139061951e-05                 	5.7028365759e-06                 	4.4362253756e-06                 	5.6246195192e-01                 	9.2629304590e-01                 
1.9897860000e-01	3.9753328127e+02	1.0139087764e-05                 	5.7028063916e-06                 	4.4362813719e-06                 	5.6245754299e-01                 	9.2631258864e-01                 
1.9902040000e-01	3.9744978787e+02	1.0139219937e-05                 	5.7028772155e-06                 	4.4363427217e-06                 	5.6245719600e-01                 	9.2633462015e-01                 
1.9906220000e-01	3.9736632952e+02	1.0139438853e-05                 	5.7030984781e-06                 	4.4363403754e-06                 	5.6246687420e-01                 	9.2635378647e-01                 
1.9910390000e-01	3.9728310576e+02	1.0139747439e-05                 	5.7033586916e-06                 	4.4363887473e-06                 	5.6247541923e-01                 	9.2637702251e-01                 
1.9914570000e-01	3.9719971740e+02	1.0140116415e-05                 	5.7036852826e-06                 	4.4364311322e-06                 	5.6248715984e-01                 	9.2640070532e-01                 
1.9918760000e-01	3.9711616467e+02	1.0140519237e-05                 	5.7041131669e-06                 	4.4364060702e-06                 	5.6250701109e-01                 	9.2642107417e-01                 
1.9922940000e-01	3.9703284636e+02	1.0140913673e-05                 	5.7044822311e-06                 	4.4364314416e-06                 	5.6252152569e-01                 	9.2644309894e-01                 
1.9927130000e-01	3.9694936381e+02	1.0141285687e-05                 	5.7048234352e-06                 	4.4364622515e-06                 	5.6253453570e-01                 	9.2646591761e-01                 
1.9931310000e-01	3.9686611548e+02	1.0141592526e-05                 	5.7051032481e-06                 	4.4364892776e-06                 	5.6254510656e-01                 	9.2648778644e-01                 
1.9935500000e-01	3.9678270302e+02	1.0141808486e-05                 	5.7052989963e-06                 	4.4365094901e-06                 	5.6255242878e-01                 	9.2650820200e-01                 
1.9939690000e-01	3.9669932562e+02	1.0141925425e-05                 	5.7054821690e-06                 	4.4364432558e-06                 	5.6256400339e-01                 	9.2652203130e-01                 
1.9943880000e-01	3.9661598325e+02	1.0141916189e-05                 	5.7054714979e-06                 	4.4364446908e-06                 	5.6256346352e-01                 	9.2653787848e-01                 
1.9948080000e-01	3.9653247712e+02	1.0141789613e-05                 	5.7053446065e-06                 	4.4364450065e-06                 	5.6255797292e-01                 	9.2655219767e-01                 
1.9952270000e-01	3.9644920483e+02	1.0141554121e-05                 	5.7051125859e-06                 	4.4364415352e-06                 	5.6254815759e-01                 	9.2656485447e-01                 
1.9956470000e-01	3.9636576890e+02	1.0141227682e-05                 	5.7047980805e-06                 	4.4364296016e-06                 	5.6253525306e-01                 	9.2657571390e-01                 
1.9960670000e-01	3.9628236808e+02	1.0140839252e-05                 	5.7045170999e-06                 	4.4363221523e-06                 	5.6252909232e-01                 	9.2658063845e-01                 
1.9964870000e-01	3.9619900235e+02	1.0140414602e-05                 	5.7041215289e-06                 	4.4362930730e-06                 	5.6251364001e-01                 	9.2658932632e-01                 
1.9969080000e-01	3.9611547333e+02	1.0140010982e-05                 	5.7036626912e-06                 	4.4363482910e-06                 	5.6249078046e-01                 	9.2660223940e-01                 
1.9973280000e-01	3.9603217780e+02	1.0139632907e-05                 	5.7033125415e-06                 	4.4363203656e-06                 	5.6247722119e-01                 	9.2661222743e-01                 
1.9977490000e-01	3.9594871909e+02	1.0139335799e-05                 	5.7030582414e-06                 	4.4362775573e-06                 	5.6246862266e-01                 	9.2662159092e-01                 
1.9981700000e-01	3.9586529555e+02	1.0139124082e-05                 	5.7030017241e-06                 	4.4361223578e-06                 	5.6247479349e-01                 	9.2662580983e-01                 
