Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 23.599009	4.900000	34.441737	0.241407	0	0	0	0.000000e+00	1926.837657
2	 46.439112	4.800000	34.237555	0.242847	0	0	0	0.000000e+00	1865.066260
3	 69.002452	4.700000	34.161948	0.243384	0	0	0	0.000000e+00	1842.596629
4	 91.233717	4.600000	34.067290	0.244060	0	0	0	0.000000e+00	1815.481006
5	113.145877	4.500000	33.975496	0.244720	0	0	0	0.000000e+00	1789.433105
6	134.735850	4.400000	33.881778	0.245397	0	0	0	0.000000e+00	1763.136690
7	155.993635	4.300000	33.784253	0.246105	0	0	0	0.000000e+00	1736.039068
8	176.906633	4.200000	33.681998	0.246852	0	0	0	0.000000e+00	1707.919963
9	197.470583	4.100000	33.577072	0.247623	0	0	0	0.000000e+00	1679.439068
10	217.722550	4.000000	33.481502	0.248330	0	0	0	0.000000e+00	1653.966936
11	237.755205	3.900000	33.412582	0.248843	0	0	0	0.000000e+00	1636.021883
12	257.606218	3.800000	33.354292	0.249277	0	0	0	0.000000e+00	1621.129073
13	277.258960	3.700000	33.290462	0.249755	0	0	0	0.000000e+00	1604.880695
14	296.717541	3.600000	33.227692	0.250227	0	0	0	0.000000e+00	1588.968003
15	315.983855	3.500000	33.165255	0.250698	0	0	0	0.000000e+00	1573.220868
16	335.060247	3.400000	33.103219	0.251168	0	0	0	0.000000e+00	1557.658181
17	353.951212	3.300000	33.042330	0.251631	0	0	0	0.000000e+00	1542.474994
18	372.669478	3.200000	32.985037	0.252068	0	0	0	0.000000e+00	1528.308897
19	391.242461	3.100000	32.936294	0.252441	0	0	0	0.000000e+00	1516.400674
20	409.710021	3.000000	32.900076	0.252719	0	0	0	0.000000e+00	1507.710915
21	428.090487	2.900000	32.869848	0.252951	0	0	0	0.000000e+00	1500.524516
22	446.368755	2.800000	32.834872	0.253221	0	0	0	0.000000e+00	1492.124119
23	464.531892	2.700000	32.795792	0.253523	0	0	0	0.000000e+00	1482.680983
24	482.581432	2.600000	32.757206	0.253821	0	0	0	0.000000e+00	1473.360390
25	500.523473	2.500000	32.720624	0.254105	0	0	0	0.000000e+00	1464.545393
26	518.368248	2.400000	32.687337	0.254364	0	0	0	0.000000e+00	1456.554402
27	536.129496	2.300000	32.658641	0.254587	0	0	0	0.000000e+00	1449.697350
28	553.828225	2.200000	32.636976	0.254756	0	0	0	0.000000e+00	1444.564645
29	571.495235	2.100000	32.625604	0.254845	0	0	0	0.000000e+00	1441.941947
30	589.157665	2.000000	32.623432	0.254862	0	0	0	0.000000e+00	1441.544030
31	606.810873	1.900000	32.619832	0.254890	0	0	0	0.000000e+00	1440.770617
32	624.425470	1.800000	32.606519	0.254994	0	0	0	0.000000e+00	1437.603928
33	641.984338	1.700000	32.587513	0.255143	0	0	0	0.000000e+00	1433.038225
34	659.486317	1.600000	32.568176	0.255294	0	0	0	0.000000e+00	1428.386554
35	676.935801	1.500000	32.550271	0.255435	0	0	0	0.000000e+00	1424.083505
36	694.340638	1.400000	32.535056	0.255554	0	0	0	0.000000e+00	1420.429701
37	711.710198	1.300000	32.522979	0.255649	0	0	0	0.000000e+00	1417.534463
38	729.053692	1.200000	32.514068	0.255719	0	0	0	0.000000e+00	1415.400616
39	746.379771	1.100000	32.508010	0.255767	0	0	0	0.000000e+00	1413.954645
40	763.692390	1.000000	32.503286	0.255804	0	0	0	0.000000e+00	1412.826719
41	780.988675	0.900000	32.497610	0.255849	0	0	0	0.000000e+00	1411.466016
42	798.265742	0.800000	32.490964	0.255901	0	0	0	0.000000e+00	1409.868263
43	815.526777	0.700000	32.485397	0.255945	0	0	0	0.000000e+00	1408.528306
44	832.779147	0.600000	32.482243	0.255970	0	0	0	0.000000e+00	1407.769848
45	850.031455	0.500000	32.481946	0.255972	0	0	0	0.000000e+00	1407.698147
46	867.292650	0.400000	32.484703	0.255950	0	0	0	0.000000e+00	1408.358802
47	884.572006	0.300000	32.490495	0.255905	0	0	0	0.000000e+00	1409.749951
48	901.878263	0.200000	32.499158	0.255837	0	0	0	0.000000e+00	1411.831826
49	919.219329	0.100000	32.510342	0.255749	0	0	0	0.000000e+00	1414.523615
50	936.601220	0.000000	32.523481	0.255645	0	0	0	0.000000e+00	1417.684051
51	954.027407	-0.100000	32.537636	0.255534	0	0	0	0.000000e+00	1421.091822
52	971.497626	-0.200000	32.551600	0.255424	0	0	0	0.000000e+00	1424.452058
53	989.007236	-0.300000	32.563813	0.255329	0	0	0	0.000000e+00	1427.389601
54	1006.545454	-0.400000	32.572371	0.255261	0	0	0	0.000000e+00	1429.439320
55	1024.095020	-0.500000	32.575116	0.255240	0	0	0	0.000000e+00	1430.078708
56	1041.631905	-0.600000	32.569932	0.255281	0	0	0	0.000000e+00	1428.794017
57	1059.126727	-0.700000	32.555118	0.255397	0	0	0	0.000000e+00	1425.180398
58	1076.547555	-0.800000	32.529832	0.255595	0	0	0	0.000000e+00	1419.044959
