#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
3.5000000000e-01	1.1326918962e+02	2.6272787787e-06                 	2.6272787785e-06                 	1.2556170481e-16                 	9.9999999995e-01                 	7.4206434960e-01                 
3.6000000000e-01	1.1012282324e+02	2.5676669502e-06                 	2.5676669501e-06                 	1.1997975285e-16                 	9.9999999995e-01                 	7.4539828188e-01                 
3.7000000000e-01	1.0714653072e+02	2.5408441266e-06                 	2.5408441265e-06                 	1.1499987412e-16                 	9.9999999995e-01                 	7.5552188220e-01                 
3.8000000000e-01	1.0432688518e+02	2.6288584179e-06                 	2.6288584178e-06                 	1.2686304943e-16                 	9.9999999995e-01                 	7.5994089371e-01                 
3.9000000000e-01	1.0165183684e+02	2.6283140535e-06                 	2.6283140534e-06                 	1.1049432245e-16                 	9.9999999996e-01                 	7.5849524103e-01                 
4.0000000000e-01	9.9110540920e+01	2.5350502108e-06                 	2.5350502107e-06                 	1.0947013146e-16                 	9.9999999996e-01                 	7.5402325621e-01                 
4.2000000000e-01	9.4390991353e+01	2.5893496956e-06                 	2.5893496955e-06                 	1.0471852957e-16                 	9.9999999996e-01                 	7.5711239711e-01                 
4.4000000000e-01	9.0100491746e+01	2.6701285124e-06                 	2.6701285123e-06                 	1.0089614217e-16                 	9.9999999996e-01                 	7.4598675375e-01                 
4.6000000000e-01	8.6183079061e+01	2.6623143823e-06                 	2.6623143821e-06                 	1.6886709906e-16                 	9.9999999994e-01                 	7.4860465214e-01                 
4.8000000000e-01	8.2592117434e+01	2.6074155687e-06                 	2.6074155686e-06                 	9.4680458155e-17                 	9.9999999996e-01                 	7.3870158814e-01                 
5.0000000000e-01	7.9288432736e+01	2.5744630653e-06                 	2.5744630652e-06                 	8.9779448794e-17                 	9.9999999997e-01                 	7.3761803928e-01                 
5.2000000000e-01	7.6238877631e+01	2.5947589896e-06                 	2.5947589895e-06                 	8.1696449107e-17                 	9.9999999997e-01                 	7.6302702218e-01                 
5.4000000000e-01	7.3415215497e+01	2.6792276859e-06                 	2.6792276858e-06                 	7.8173987484e-17                 	9.9999999997e-01                 	7.6884612438e-01                 
5.6000000000e-01	7.0793243515e+01	2.5426049847e-06                 	2.5426049847e-06                 	7.9445894945e-17                 	9.9999999997e-01                 	7.4666087977e-01                 
