#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
3.5000000000e-01	8.9972921852e+03	1.5819991047e-02                 	1.5819990990e-02                 	5.7414713410e-11                 	9.9999999637e-01                 	7.6392945629e-01                 
3.6000000000e-01	8.7473674023e+03	1.5821112024e-02                 	1.5821111968e-02                 	5.6300178578e-11                 	9.9999999644e-01                 	7.6452020341e-01                 
3.7000000000e-01	8.5109520671e+03	1.5823735302e-02                 	1.5823735248e-02                 	5.4265574449e-11                 	9.9999999657e-01                 	7.6532730344e-01                 
3.8000000000e-01	8.2869796442e+03	1.5816712899e-02                 	1.5816712846e-02                 	5.2809443175e-11                 	9.9999999666e-01                 	7.6605861122e-01                 
3.9000000000e-01	8.0744929867e+03	1.5817707507e-02                 	1.5817707454e-02                 	5.2168457909e-11                 	9.9999999670e-01                 	7.6678404458e-01                 
4.0000000000e-01	7.8726306620e+03	1.5817843946e-02                 	1.5817843896e-02                 	5.0064875655e-11                 	9.9999999683e-01                 	7.6739613145e-01                 
4.2000000000e-01	7.4977434877e+03	1.5826289997e-02                 	1.5826289949e-02                 	4.7873678602e-11                 	9.9999999698e-01                 	7.6789895566e-01                 
4.4000000000e-01	7.1569369655e+03	1.5823563345e-02                 	1.5823563299e-02                 	4.5513353198e-11                 	9.9999999712e-01                 	7.6896430929e-01                 
4.6000000000e-01	6.8457657931e+03	1.5829695149e-02                 	1.5829695105e-02                 	4.3671809321e-11                 	9.9999999724e-01                 	7.6917427594e-01                 
4.8000000000e-01	6.5605255517e+03	1.5826723120e-02                 	1.5826723078e-02                 	4.1833202174e-11                 	9.9999999736e-01                 	7.6950675685e-01                 
5.0000000000e-01	6.2981045296e+03	1.5825246975e-02                 	1.5825246935e-02                 	4.0489910744e-11                 	9.9999999744e-01                 	7.7045784446e-01                 
5.2000000000e-01	6.0558697400e+03	1.5826020705e-02                 	1.5826020666e-02                 	3.8766631602e-11                 	9.9999999755e-01                 	7.7074738448e-01                 
5.4000000000e-01	5.8315782682e+03	1.5840247958e-02                 	1.5840247921e-02                 	3.7019925201e-11                 	9.9999999766e-01                 	7.7155006972e-01                 
5.6000000000e-01	5.6233076157e+03	1.5839769567e-02                 	1.5839769532e-02                 	3.5742720723e-11                 	9.9999999774e-01                 	7.7177806109e-01                 
6.0000000000e-01	5.2484204414e+03	1.5819140434e-02                 	1.5819140400e-02                 	3.3810523686e-11                 	9.9999999786e-01                 	7.7161987792e-01                 
6.2000000000e-01	5.0791165562e+03	1.5854665127e-02                 	1.5854665094e-02                 	3.2995016719e-11                 	9.9999999792e-01                 	7.7258170422e-01                 
6.4000000000e-01	4.9203941638e+03	1.5814757244e-02                 	1.5814757212e-02                 	3.1260898308e-11                 	9.9999999802e-01                 	7.7246781308e-01                 
6.6000000000e-01	4.7712913103e+03	1.5814837266e-02                 	1.5814837236e-02                 	3.0451492592e-11                 	9.9999999807e-01                 	7.7271725817e-01                 
6.8000000000e-01	4.6309592130e+03	1.5845958220e-02                 	1.5845958190e-02                 	2.9610326029e-11                 	9.9999999813e-01                 	7.7266774412e-01                 
7.0000000000e-01	4.4986460926e+03	1.5821970300e-02                 	1.5821970272e-02                 	2.8858141002e-11                 	9.9999999818e-01                 	7.7283232920e-01                 
1.0417000000e+00	3.0229934384e+03	1.5859898590e-02                 	1.5859898571e-02                 	1.9194303192e-11                 	9.9999999879e-01                 	7.7553374165e-01                 
1.0638000000e+00	2.9601920143e+03	1.5855569868e-02                 	1.5855569849e-02                 	1.8828140543e-11                 	9.9999999881e-01                 	7.7541820062e-01                 
1.0870000000e+00	2.8970122031e+03	1.5843496222e-02                 	1.5843496204e-02                 	1.8898439846e-11                 	9.9999999881e-01                 	7.7424294697e-01                 
1.1111000000e+00	2.8341753801e+03	1.5874820367e-02                 	1.5874820347e-02                 	1.9891356183e-11                 	9.9999999875e-01                 	7.7569284022e-01                 
1.1364000000e+00	2.7710773186e+03	1.5862930261e-02                 	1.5862930243e-02                 	1.7631068861e-11                 	9.9999999889e-01                 	7.7556686579e-01                 
1.1628000000e+00	2.7081632824e+03	1.5850345254e-02                 	1.5850345237e-02                 	1.7173306850e-11                 	9.9999999892e-01                 	7.7573320347e-01                 
1.1905000000e+00	2.6451509994e+03	1.5873889050e-02                 	1.5873889033e-02                 	1.6899570613e-11                 	9.9999999894e-01                 	7.7563223943e-01                 
1.2195000000e+00	2.5822486796e+03	1.5855785329e-02                 	1.5855785313e-02                 	1.6588627611e-11                 	9.9999999895e-01                 	7.7508560173e-01                 
1.2500000000e+00	2.5192418119e+03	1.5872118734e-02                 	1.5872118718e-02                 	1.5901215368e-11                 	9.9999999900e-01                 	7.7678053581e-01                 
1.2821000000e+00	2.4561674322e+03	1.5873677179e-02                 	1.5873677134e-02                 	4.5201463994e-11                 	9.9999999715e-01                 	7.7493968425e-01                 
1.3158000000e+00	2.3932605752e+03	1.5863649434e-02                 	1.5863649419e-02                 	1.5107796961e-11                 	9.9999999905e-01                 	7.7688152000e-01                 
1.3514000000e+00	2.3302147882e+03	1.5879340394e-02                 	1.5879340379e-02                 	1.4921675524e-11                 	9.9999999906e-01                 	7.7594350643e-01                 
