Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	153.552862	7.908333	30.747008	0.270416	0	0	0	0.000000e+00	1415.058668
2	304.436230	7.816667	30.648482	0.271285	0	0	0	0.000000e+00	1390.382614
3	452.816418	7.725000	30.555694	0.272109	0	0	0	0.000000e+00	1367.243290
4	599.044588	7.633333	30.475370	0.272826	0	0	0	0.000000e+00	1347.334225
5	743.555019	7.541667	30.410645	0.273407	0	0	0	0.000000e+00	1331.423187
6	886.663408	7.450000	30.357330	0.273887	0	0	0	0.000000e+00	1318.420933
7	1028.473648	7.358333	30.307786	0.274335	0	0	0	0.000000e+00	1306.375130
8	1169.174090	7.266667	30.266124	0.274712	0	0	0	0.000000e+00	1296.065873
9	1308.960914	7.175000	30.230748	0.275034	0	0	0	0.000000e+00	1287.564242
10	1448.077486	7.083333	30.204099	0.275276	0	0	0	0.000000e+00	1281.299343
11	1586.806305	6.991667	30.187428	0.275428	0	0	0	0.000000e+00	1277.629474
12	1725.226308	6.900000	30.173238	0.275558	0	0	0	0.000000e+00	1274.668624
13	1863.268008	6.808333	30.156056	0.275715	0	0	0	0.000000e+00	1271.052749
14	2000.934984	6.716667	30.138320	0.275877	0	0	0	0.000000e+00	1267.441957
15	2138.209883	6.625000	30.118999	0.276054	0	0	0	0.000000e+00	1263.636771
16	2275.062961	6.533333	30.097414	0.276252	0	0	0	0.000000e+00	1259.514002
17	2411.403825	6.441667	30.071361	0.276491	0	0	0	0.000000e+00	1254.511525
18	2547.073604	6.350000	30.038706	0.276792	0	0	0	0.000000e+00	1248.011002
19	2681.872443	6.258333	29.998593	0.277162	0	0	0	0.000000e+00	1239.659039
20	2815.544005	6.166667	29.949899	0.277613	0	0	0	0.000000e+00	1228.973584
21	2947.780707	6.075000	29.891854	0.278152	0	0	0	0.000000e+00	1215.511645
22	3078.250086	5.983333	29.824649	0.278779	0	0	0	0.000000e+00	1199.085244
23	3206.595636	5.891667	29.748391	0.279493	0	0	0	0.000000e+00	1179.490510
24	3332.442991	5.800000	29.663157	0.280296	0	0	0	0.000000e+00	1156.577747
25	3455.438427	5.708333	29.570171	0.281178	0	0	0	0.000000e+00	1130.527986
26	3575.274716	5.616667	29.471352	0.282120	0	0	0	0.000000e+00	1101.748842
27	3691.674404	5.525000	29.367990	0.283113	0	0	0	0.000000e+00	1070.477455
28	3804.384324	5.433333	29.261278	0.284146	0	0	0	0.000000e+00	1036.897629
29	3913.214285	5.341667	29.153836	0.285193	0	0	0	0.000000e+00	1001.526875
30	4017.982497	5.250000	29.040098	0.286310	0	0	0	0.000000e+00	964.410187
31	4118.505748	5.158333	28.927386	0.287426	0	0	0	0.000000e+00	925.509972
32	4214.656389	5.066667	28.816768	0.288529	0	0	0	0.000000e+00	885.349949
33	4306.379136	4.975000	28.711999	0.289582	0	0	0	0.000000e+00	844.626546
34	4393.653434	4.883333	28.615410	0.290559	0	0	0	0.000000e+00	803.687870
35	4476.404470	4.791667	28.527029	0.291459	0	0	0	0.000000e+00	762.045507
36	4554.537777	4.700000	28.447523	0.292274	0	0	0	0.000000e+00	719.530325
37	4628.070854	4.608333	28.379179	0.292978	0	1	1	6.981118e+02	677.190348
38	4697.186480	4.516667	28.323550	0.293553	0	1	1	6.981118e+02	636.539815
39	4762.140968	4.425000	28.279550	0.294010	0	1	1	6.981118e+02	598.261596
40	4823.177626	4.333333	28.244658	0.294373	0	1	1	6.981118e+02	562.240126
41	4880.525333	4.241667	28.216275	0.294669	0	1	1	6.981118e+02	528.351555
42	4934.453747	4.150000	28.208839	0.294747	0	0	0	0.000000e+00	496.960928
43	4985.311976	4.058333	28.186271	0.294983	0	0	0	0.000000e+00	468.766063
44	5033.585524	3.966667	28.164209	0.295214	0	0	0	0.000000e+00	444.999386
45	5079.601485	3.875000	28.140960	0.295458	0	0	0	0.000000e+00	424.210934
46	5123.397636	3.783333	28.112962	0.295752	0	0	0	0.000000e+00	403.758599
47	5164.974766	3.691667	28.067737	0.296229	0	0	0	0.000000e+00	383.304565
48	5204.361523	3.600000	28.024412	0.296687	0	0	0	0.000000e+00	363.113165
49	5241.687961	3.508333	27.972086	0.297242	0	0	0	0.000000e+00	344.115807
50	5277.191407	3.416667	27.913322	0.297868	0	0	0	0.000000e+00	327.313865
51	5311.186499	3.325000	27.853405	0.298508	0	0	0	0.000000e+00	313.403583
52	5344.012850	3.233333	27.798221	0.299101	0	0	0	0.000000e+00	302.631335
53	5375.962490	3.141667	27.316641	0.304374	0	0	0	0.000000e+00	294.548811
54	5407.293831	3.050000	27.272335	0.304868	0	0	0	0.000000e+00	288.847557
55	5438.259197	2.958333	27.246086	0.305162	0	0	0	0.000000e+00	285.472061
56	5468.952330	2.866667	27.226559	0.305381	0	0	0	0.000000e+00	282.964989
57	5499.352329	2.775000	27.205544	0.305617	0	0	0	0.000000e+00	280.263230
58	5529.462642	2.683333	27.184784	0.305850	0	0	0	0.000000e+00	277.589932
59	5559.286579	2.591667	27.164258	0.306081	0	0	0	0.000000e+00	274.952746
60	5588.827299	2.500000	27.143969	0.306310	0	0	0	0.000000e+00	272.339812
61	5618.087317	2.408333	27.123839	0.306537	0	0	0	0.000000e+00	269.753070
62	5647.078648	2.316667	27.104548	0.306756	0	0	0	0.000000e+00	267.274604
63	5675.841311	2.225000	27.088182	0.306941	0	0	0	0.000000e+00	265.166892
64	5704.473441	2.133333	27.078839	0.307047	0	0	0	0.000000e+00	263.962816
65	5733.170079	2.041667	27.083446	0.306995	0	0	0	0.000000e+00	264.557214
66	5762.081937	1.950000	27.098884	0.306820	0	0	0	0.000000e+00	266.543565
67	5791.117736	1.858333	27.107783	0.306719	0	0	0	0.000000e+00	267.683014
68	5820.161231	1.766667	27.108323	0.306713	0	0	0	0.000000e+00	267.755091
69	5849.212726	1.675000	27.108869	0.306707	0	0	0	0.000000e+00	267.830146
70	5878.283515	1.583333	27.110258	0.306691	0	0	0	0.000000e+00	268.007482
71	5907.402026	1.491667	27.113703	0.306652	0	0	0	0.000000e+00	268.447083
72	5936.611162	1.400000	27.120180	0.306579	0	0	0	0.000000e+00	269.283754
73	5965.966743	1.308333	27.130684	0.306460	0	0	0	0.000000e+00	270.634169
74	5995.537274	1.216667	27.146090	0.306286	0	0	0	0.000000e+00	272.612959
75	6025.405080	1.125000	27.167396	0.306046	0	0	0	0.000000e+00	275.355855
76	6055.653278	1.033333	27.194651	0.305739	0	0	0	0.000000e+00	278.858958
77	6086.248817	0.941667	27.219483	0.305460	0	0	0	0.000000e+00	282.060661
78	6117.022066	0.850000	27.232150	0.305318	0	0	0	0.000000e+00	283.696280
79	6147.857855	0.758333	27.236495	0.305270	0	0	0	0.000000e+00	284.270888
80	6178.729951	0.666667	27.238932	0.305242	0	0	0	0.000000e+00	284.598871
81	6209.618092	0.575000	27.239893	0.305231	0	0	0	0.000000e+00	284.736780
82	6240.504959	0.483333	27.239508	0.305236	0	0	0	0.000000e+00	284.718749
83	6271.376964	0.391667	27.238123	0.305251	0	0	0	0.000000e+00	284.565399
84	6302.223979	0.300000	27.235907	0.305276	0	0	0	0.000000e+00	284.319221
85	6333.045313	0.208333	27.233560	0.305302	0	0	0	0.000000e+00	284.065505
86	6363.853394	0.116667	27.231927	0.305321	0	0	0	0.000000e+00	283.924156
87	6394.663377	0.025000	27.231384	0.305327	0	0	0	0.000000e+00	283.913160
88	6425.461056	-0.066667	27.229719	0.305345	0	0	0	0.000000e+00	283.773183
89	6456.207034	-0.158333	27.225321	0.305395	0	0	0	0.000000e+00	283.271882
90	6486.883530	-0.250000	27.219690	0.305458	0	0	0	0.000000e+00	282.609590
