Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
42	2.974597	0	1.0902e-03	0.0000e+00	1.7813e-09	0.0000e+00
43	2.871587	0	1.0794e-03	0.0000e+00	1.4603e-09	0.0000e+00
44	2.768577	0	1.0647e-03	0.0000e+00	1.1987e-09	0.0000e+00
45	2.665566	0	1.0513e-03	0.0000e+00	9.8527e-10	0.0000e+00
46	2.562556	0	1.0381e-03	0.0000e+00	8.1014e-10	0.0000e+00
47	2.459546	0	1.0272e-03	0.0000e+00	6.6608e-10	0.0000e+00
48	2.356536	0	1.0125e-03	0.0000e+00	5.4748e-10	0.0000e+00
49	2.253525	0	9.9936e-04	0.0000e+00	4.4974e-10	0.0000e+00
50	2.150515	0	9.8728e-04	0.0000e+00	3.6900e-10	0.0000e+00
51	2.047505	0	9.7443e-04	0.0000e+00	3.0231e-10	0.0000e+00
52	1.944494	0	9.6105e-04	0.0000e+00	2.4763e-10	0.0000e+00
53	1.841484	0	9.5035e-04	0.0000e+00	2.0324e-10	0.0000e+00
54	1.738474	0	9.3742e-04	0.0000e+00	1.6739e-10	0.0000e+00
55	1.635463	0	9.2167e-04	0.0000e+00	1.3830e-10	0.0000e+00
56	1.532453	0	9.0417e-04	0.0000e+00	1.1450e-10	0.0000e+00
57	1.429443	0	8.9078e-04	0.0000e+00	9.4928e-11	0.0000e+00
58	1.326433	0	8.7410e-04	0.0000e+00	7.8743e-11	0.0000e+00
59	1.223422	0	8.5908e-04	0.0000e+00	6.5297e-11	0.0000e+00
60	1.120412	0	8.4372e-04	0.0000e+00	5.4101e-11	0.0000e+00
61	1.017402	0	8.2958e-04	0.0000e+00	4.4776e-11	0.0000e+00
62	0.914391	0	8.1553e-04	0.0000e+00	3.7021e-11	0.0000e+00
63	0.811381	0	8.0138e-04	0.0000e+00	3.0572e-11	0.0000e+00
64	0.708371	0	7.8918e-04	0.0000e+00	2.5194e-11	0.0000e+00
65	0.605360	0	7.7742e-04	0.0000e+00	2.0699e-11	0.0000e+00
66	0.502350	0	7.6521e-04	0.0000e+00	1.6937e-11	0.0000e+00
67	0.399340	0	7.5766e-04	0.0000e+00	1.3794e-11	0.0000e+00
68	0.296330	0	7.4884e-04	0.0000e+00	1.1175e-11	0.0000e+00
69	0.193319	0	7.4310e-04	0.0000e+00	9.0019e-12	0.0000e+00
70	0.090309	0	7.3933e-04	0.0000e+00	7.2105e-12	0.0000e+00
71	-0.012701	0	7.3322e-04	0.0000e+00	5.7437e-12	0.0000e+00
72	-0.115712	0	7.3258e-04	0.0000e+00	4.5519e-12	0.0000e+00
73	-0.218722	0	7.3207e-04	0.0000e+00	3.5915e-12	0.0000e+00
74	-0.321732	0	7.3294e-04	0.0000e+00	2.8246e-12	0.0000e+00
75	-0.424743	0	7.3433e-04	0.0000e+00	2.2173e-12	0.0000e+00
76	-0.527753	0	7.3526e-04	0.0000e+00	1.7407e-12	0.0000e+00
77	-0.630763	0	7.3606e-04	0.0000e+00	1.3692e-12	0.0000e+00
78	-0.733773	0	7.3488e-04	0.0000e+00	1.0815e-12	0.0000e+00
79	-0.836784	0	7.3301e-04	0.0000e+00	8.5914e-13	0.0000e+00
80	-0.939794	0	7.2733e-04	0.0000e+00	6.8718e-13	0.0000e+00
81	-1.042804	0	7.2076e-04	0.0000e+00	5.5358e-13	0.0000e+00
82	-1.145815	0	7.1317e-04	0.0000e+00	4.4896e-13	0.0000e+00
83	-1.248825	0	7.0385e-04	0.0000e+00	3.6617e-13	0.0000e+00
84	-1.351835	0	6.9318e-04	0.0000e+00	2.9988e-13	0.0000e+00
85	-1.454846	0	6.8112e-04	0.0000e+00	2.4623e-13	0.0000e+00
86	-1.557856	0	6.7125e-04	0.0000e+00	2.0249e-13	0.0000e+00
87	-1.660866	0	6.5895e-04	0.0000e+00	1.6674e-13	0.0000e+00
88	-1.763876	0	6.4572e-04	0.0000e+00	1.3746e-13	0.0000e+00
89	-1.866887	0	6.3539e-04	0.0000e+00	1.1347e-13	0.0000e+00
90	-1.969897	0	6.2172e-04	0.0000e+00	9.3763e-14	0.0000e+00
91	-2.072907	0	6.1150e-04	0.0000e+00	7.7518e-14	0.0000e+00
92	-2.175918	0	5.9822e-04	0.0000e+00	6.4060e-14	0.0000e+00
93	-2.278928	0	5.8730e-04	0.0000e+00	5.2850e-14	0.0000e+00
94	-2.381938	0	5.7607e-04	0.0000e+00	4.3481e-14	0.0000e+00
95	-2.484949	0	5.6542e-04	0.0000e+00	3.5643e-14	0.0000e+00
96	-2.587959	0	5.5958e-04	0.0000e+00	2.9091e-14	0.0000e+00
97	-2.690969	0	5.4881e-04	0.0000e+00	2.3640e-14	0.0000e+00
98	-2.793979	0	5.4588e-04	0.0000e+00	1.9125e-14	0.0000e+00
99	-2.896990	0	5.3901e-04	0.0000e+00	1.5410e-14	0.0000e+00
100	-3.000000	0	5.3402e-04	0.0000e+00	1.2419e-14	0.0000e+00
