Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 10.877648	7.198020	37.162743	0.223731	0	0	0	0.000000e+00	2900.473672
2	 21.660641	7.095009	37.132686	0.223912	0	0	0	0.000000e+00	2874.752813
3	 32.288199	6.991999	37.086651	0.224190	0	0	0	0.000000e+00	2832.958412
4	 42.692618	6.888989	37.021914	0.224582	0	0	0	0.000000e+00	2773.525123
5	 52.811379	6.785978	36.937508	0.225096	0	0	0	0.000000e+00	2697.734517
6	 62.593991	6.682968	36.833995	0.225728	0	0	0	0.000000e+00	2608.644001
7	 72.002596	6.579958	36.711807	0.226480	0	0	0	0.000000e+00	2509.470787
8	 81.012223	6.476948	36.575564	0.227323	0	0	0	0.000000e+00	2403.556813
9	 89.611639	6.373937	36.423877	0.228270	0	0	0	0.000000e+00	2294.507756
10	 97.804310	6.270927	36.261197	0.229294	0	0	0	0.000000e+00	2186.250394
11	105.611192	6.167917	36.093984	0.230356	0	0	0	0.000000e+00	2083.471417
12	113.073287	6.064906	35.932423	0.231392	0	0	0	0.000000e+00	1991.553937
13	120.264909	5.961896	35.796323	0.232272	0	0	0	0.000000e+00	1919.403715
14	127.294043	5.858886	35.709853	0.232834	0	0	0	0.000000e+00	1876.024285
15	134.273046	5.755875	35.681832	0.233017	0	0	0	0.000000e+00	1862.596508
16	141.291670	5.652865	35.702394	0.232883	0	0	0	0.000000e+00	1873.099922
17	148.405543	5.549855	35.752696	0.232555	0	0	0	0.000000e+00	1898.444902
18	155.637704	5.446845	35.813837	0.232158	0	0	0	0.000000e+00	1929.913827
19	162.987049	5.343834	35.872762	0.231777	0	0	0	0.000000e+00	1961.061246
20	170.438320	5.240824	35.922788	0.231454	0	0	0	0.000000e+00	1988.114942
21	177.969309	5.137814	35.961076	0.231208	0	0	0	0.000000e+00	2009.227008
22	185.555889	5.034803	35.987302	0.231039	0	0	0	0.000000e+00	2023.892076
23	193.176391	4.931793	36.003032	0.230938	0	0	0	0.000000e+00	2032.770672
24	200.813020	4.828783	36.010213	0.230892	0	0	0	0.000000e+00	2036.901632
25	208.450828	4.725772	36.010658	0.230889	0	0	0	0.000000e+00	2037.070647
26	216.077390	4.622762	36.005196	0.230924	0	0	0	0.000000e+00	2033.931653
27	223.682416	4.519752	35.994941	0.230990	0	0	0	0.000000e+00	2028.066631
28	231.257267	4.416742	35.980447	0.231083	0	0	0	0.000000e+00	2019.907548
29	238.794041	4.313731	35.962225	0.231200	0	0	0	0.000000e+00	2009.667481
30	246.284913	4.210721	35.939991	0.231343	0	0	0	0.000000e+00	1997.355447
31	253.722031	4.107711	35.913780	0.231512	0	0	0	0.000000e+00	1982.978091
32	261.100303	4.004700	35.884660	0.231700	0	0	0	0.000000e+00	1967.252905
33	268.420064	3.901690	35.855256	0.231890	0	0	0	0.000000e+00	1951.627211
34	275.678367	3.798680	35.824197	0.232091	0	0	0	0.000000e+00	1935.238775
35	282.868254	3.695669	35.788964	0.232319	0	0	0	0.000000e+00	1917.007605
36	289.985071	3.592659	35.750763	0.232568	0	0	0	0.000000e+00	1897.557741
37	297.024909	3.489649	35.709930	0.232834	0	0	0	0.000000e+00	1877.085637
38	303.985356	3.386639	35.666804	0.233115	0	0	0	0.000000e+00	1855.967763
39	310.865901	3.283628	35.622627	0.233404	0	0	0	0.000000e+00	1834.720404
40	317.668114	3.180618	35.578592	0.233693	0	0	0	0.000000e+00	1813.894575
41	324.396807	3.077608	35.536088	0.233973	0	0	0	0.000000e+00	1794.321282
42	331.058128	2.974597	35.496763	0.234232	0	0	0	0.000000e+00	1776.395554
43	337.652951	2.871587	35.457241	0.234493	0	0	0	0.000000e+00	1758.699529
44	344.178495	2.768577	35.415138	0.234772	0	0	0	0.000000e+00	1740.259546
45	350.634392	2.665566	35.372102	0.235057	0	0	0	0.000000e+00	1721.722763
46	357.021890	2.562556	35.329077	0.235344	0	0	0	0.000000e+00	1703.521964
47	363.342600	2.459546	35.286418	0.235628	0	0	0	0.000000e+00	1685.750607
48	369.598430	2.356536	35.243994	0.235912	0	0	0	0.000000e+00	1668.476370
49	375.791491	2.253525	35.202275	0.236191	0	0	0	0.000000e+00	1651.762738
50	381.924364	2.150515	35.161602	0.236465	0	0	0	0.000000e+00	1635.735569
51	388.001520	2.047505	35.123228	0.236723	0	0	0	0.000000e+00	1620.889453
52	394.026117	1.944494	35.086418	0.236971	0	0	0	0.000000e+00	1606.884085
53	399.994464	1.841484	35.046615	0.237240	0	0	0	0.000000e+00	1591.910861
54	405.901438	1.738474	35.002308	0.237541	0	0	0	0.000000e+00	1575.568632
55	411.744731	1.635463	34.955343	0.237860	0	0	0	0.000000e+00	1558.611575
56	417.522863	1.532453	34.906272	0.238194	0	0	0	0.000000e+00	1541.262157
57	423.235491	1.429443	34.856210	0.238536	0	0	0	0.000000e+00	1523.830119
58	428.883566	1.326433	34.805624	0.238883	0	0	0	0.000000e+00	1506.639470
59	434.468986	1.223422	34.755612	0.239227	0	0	0	0.000000e+00	1489.956721
60	439.994326	1.120412	34.706635	0.239564	0	0	0	0.000000e+00	1473.955956
61	445.462355	1.017402	34.659031	0.239893	0	0	0	0.000000e+00	1458.689160
62	450.875285	0.914391	34.612368	0.240217	0	0	0	0.000000e+00	1444.009729
63	456.235277	0.811381	34.566646	0.240535	0	0	0	0.000000e+00	1429.901087
64	461.545583	0.708371	34.523054	0.240838	0	0	0	0.000000e+00	1416.661308
65	466.810623	0.605360	34.482618	0.241121	0	0	0	0.000000e+00	1404.593253
66	472.035574	0.502350	34.446123	0.241376	0	0	0	0.000000e+00	1393.898173
67	477.226131	0.399340	34.414609	0.241597	0	0	0	0.000000e+00	1384.725645
68	482.388406	0.296330	34.388186	0.241783	0	0	0	0.000000e+00	1377.170895
69	487.528584	0.193319	34.367441	0.241929	0	0	0	0.000000e+00	1371.266893
70	492.652840	0.090309	34.352363	0.242035	0	0	0	0.000000e+00	1366.998569
71	497.767153	-0.012701	34.342591	0.242104	0	0	0	0.000000e+00	1364.311980
72	502.876888	-0.115712	34.338217	0.242135	0	0	0	0.000000e+00	1363.060618
73	507.986678	-0.218722	34.338149	0.242135	0	0	0	0.000000e+00	1363.032612
74	513.100021	-0.321732	34.341423	0.242112	0	0	0	0.000000e+00	1363.926859
75	518.218832	-0.424743	34.346528	0.242076	0	0	0	0.000000e+00	1365.327307
76	523.343149	-0.527753	34.351612	0.242040	0	0	0	0.000000e+00	1366.728799
77	528.470828	-0.630763	34.354692	0.242019	0	0	0	0.000000e+00	1367.556031
78	533.597554	-0.733773	34.353610	0.242026	0	0	0	0.000000e+00	1367.229588
79	538.717171	-0.836784	34.346766	0.242074	0	0	0	0.000000e+00	1365.270863
80	543.822449	-0.939794	34.332896	0.242172	0	0	0	0.000000e+00	1361.397255
81	548.905896	-1.042804	34.311855	0.242321	0	0	0	0.000000e+00	1355.546575
82	553.960656	-1.145815	34.284099	0.242517	0	0	0	0.000000e+00	1347.894153
83	558.981379	-1.248825	34.250751	0.242753	0	0	0	0.000000e+00	1338.827247
84	563.964561	-1.351835	34.213467	0.243018	0	0	0	0.000000e+00	1328.838276
85	568.908461	-1.454846	34.173796	0.243300	0	0	0	0.000000e+00	1318.386266
86	573.812400	-1.557856	34.133071	0.243590	0	0	0	0.000000e+00	1307.768907
87	578.676116	-1.660866	34.071344	0.244031	0	0	0	0.000000e+00	1297.067716
88	583.499116	-1.763876	34.035388	0.244289	0	0	0	0.000000e+00	1286.239300
89	588.280810	-1.866887	33.997986	0.244558	0	0	0	0.000000e+00	1275.262104
90	593.020849	-1.969897	33.958778	0.244840	0	0	0	0.000000e+00	1264.183046
91	597.719353	-2.072907	33.918823	0.245129	0	0	0	0.000000e+00	1253.144999
92	602.377428	-2.175918	33.878496	0.245420	0	0	0	0.000000e+00	1242.386901
93	606.997155	-2.278928	33.839412	0.245704	0	0	0	0.000000e+00	1232.184761
94	611.581546	-2.381938	33.802444	0.245973	0	0	0	0.000000e+00	1222.777201
95	616.134270	-2.484949	33.768558	0.246219	0	0	0	0.000000e+00	1214.337849
96	620.659205	-2.587959	33.738699	0.246437	0	0	0	0.000000e+00	1206.943780
97	625.160364	-2.690969	33.712126	0.246631	0	0	0	0.000000e+00	1200.588394
98	629.641446	-2.793979	33.690149	0.246792	0	0	0	0.000000e+00	1195.237147
99	634.105939	-2.896990	33.671255	0.246931	0	0	0	0.000000e+00	1190.793332
100	638.556759	-3.000000	33.655743	0.247045	0	0	0	0.000000e+00	1187.134508
