Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2077.909557	 -0.000000	0	1.348915e-04
1	3.115285	4.900000	2011.587535	  0.000000	0	9.299047e-01
2	6.161423	4.800000	1988.239900	  0.000000	0	9.299047e-01
3	9.175106	4.700000	1969.805856	 -0.000000	0	9.299047e-01
4	12.163640	4.600000	1955.411481	  0.000000	0	9.299047e-01
5	15.131852	4.500000	1943.152115	  0.000000	0	9.299047e-01
6	18.082872	4.400000	1932.750117	  0.000000	0	9.299047e-01
7	21.019519	4.300000	1924.099405	  0.000000	0	9.299047e-01
8	23.944415	4.200000	1917.042321	  0.000000	0	9.299047e-01
9	26.859925	4.100000	1911.385948	  0.000000	0	5.635786e-01
10	29.768013	4.000000	1906.796246	  0.000000	0	5.635786e-01
11	32.669781	3.900000	1902.507400	  0.000000	0	5.635786e-01
12	35.565265	3.800000	1897.904103	  0.000000	0	5.635786e-01
13	38.453664	3.700000	1892.556294	  0.000000	0	5.635786e-01
14	41.333432	3.600000	1885.985662	  0.000000	0	5.635786e-01
15	44.202377	3.500000	1877.861058	  0.000000	0	9.299047e-01
16	47.057899	3.400000	1868.048234	  0.000000	0	9.299047e-01
17	49.897353	3.300000	1856.634560	  0.000000	0	9.299047e-01
18	52.718490	3.200000	1844.036124	  0.000000	0	9.299047e-01
19	55.520078	3.100000	1831.098789	  0.000000	0	9.299047e-01
20	58.302078	3.000000	1818.498319	  0.000000	0	9.299047e-01
21	61.064718	2.900000	1805.861538	  0.000000	0	9.299047e-01
22	63.807842	2.800000	1793.076513	  0.000000	0	9.299047e-01
23	66.531521	2.700000	1780.532289	  0.000000	0	9.299047e-01
24	69.236117	2.600000	1768.225885	  0.000000	0	9.299047e-01
25	71.921914	2.500000	1756.038251	  0.000000	0	9.299047e-01
26	74.588929	2.400000	1743.766890	  0.000000	0	9.299047e-01
27	77.236832	2.300000	1731.185049	  0.000000	0	9.299047e-01
28	79.865040	2.200000	1718.183097	  0.000000	0	9.299047e-01
29	82.472948	2.100000	1704.863118	  0.000000	0	9.299047e-01
30	85.059825	2.000000	1690.946939	  0.000000	0	9.299047e-01
31	87.624014	1.900000	1675.533475	  0.000000	0	9.299047e-01
32	90.163101	1.800000	1658.539863	  0.000000	0	9.299047e-01
33	92.675034	1.700000	1640.472341	  0.000000	0	9.299047e-01
34	95.158447	1.600000	1621.675676	  0.000000	0	9.299047e-01
35	97.612562	1.500000	1602.519876	  0.000000	0	9.299047e-01
36	100.037146	1.400000	1583.344300	  0.000001	0	9.299047e-01
