#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.5498020000e-02	3.2203614301e+01	4.1278360356e-10                 	2.5944689476e-10                 	1.5333670881e-10                 	6.2853003976e-01                 	9.8379227287e-01                 
1.6531220000e-02	3.0190890842e+01	4.1141177422e-10                 	2.6699165700e-10                 	1.4442011722e-10                 	6.4896455020e-01                 	9.7984535282e-01                 
1.7712030000e-02	2.8178151150e+01	3.9345586710e-10                 	2.5534644707e-10                 	1.3810942004e-10                 	6.4898370673e-01                 	9.7098503788e-01                 
1.9074490000e-02	2.6165431343e+01	3.7319756984e-10                 	2.3523352387e-10                 	1.3796404597e-10                 	6.3031901298e-01                 	9.5580329443e-01                 
2.0664030000e-02	2.4152706829e+01	3.8165268442e-10                 	2.4033953603e-10                 	1.4131314839e-10                 	6.2973364486e-01                 	9.3975855506e-01                 
2.2542580000e-02	2.2139979475e+01	4.0189395155e-10                 	2.4948875597e-10                 	1.5240519559e-10                 	6.2078255968e-01                 	9.2508593073e-01                 
2.4796840000e-02	2.0127252444e+01	4.0915712403e-10                 	2.3980975308e-10                 	1.6934737095e-10                 	5.8610675215e-01                 	9.2259332654e-01                 
2.7552040000e-02	1.8114530122e+01	4.1690461248e-10                 	2.3080072584e-10                 	1.8610388664e-10                 	5.5360559450e-01                 	9.2570756593e-01                 
3.0996050000e-02	1.6101801956e+01	4.0096185225e-10                 	1.9946680228e-10                 	2.0149504997e-10                 	4.9747077223e-01                 	9.5905490951e-01                 
3.2627420000e-02	1.5296712351e+01	4.0528526797e-10                 	2.0049555342e-10                 	2.0478971455e-10                 	4.9470229803e-01                 	9.5649828257e-01                 
3.4440050000e-02	1.4491624098e+01	3.9298009049e-10                 	1.8937844677e-10                 	2.0360164373e-10                 	4.8190341279e-01                 	9.6152041689e-01                 
3.6465940000e-02	1.3686532104e+01	3.7679668319e-10                 	1.7804209430e-10                 	1.9875458889e-10                 	4.7251502532e-01                 	9.6411981457e-01                 
3.8745060000e-02	1.2881442396e+01	3.7489815441e-10                 	1.8961692903e-10                 	1.8528122538e-10                 	5.0578250867e-01                 	9.5746327202e-01                 
4.1328060000e-02	1.2076353415e+01	3.9176382369e-10                 	2.2069887096e-10                 	1.7106495273e-10                 	5.6334673497e-01                 	9.3425017366e-01                 
4.4280070000e-02	1.1271261733e+01	4.0093385950e-10                 	2.3474028612e-10                 	1.6619357337e-10                 	5.8548381625e-01                 	9.0888057914e-01                 
4.7686230000e-02	1.0466171440e+01	4.1191727550e-10                 	2.4791151493e-10                 	1.6400576057e-10                 	6.0184782159e-01                 	8.7920212658e-01                 
5.1660080000e-02	9.6610817967e+00	4.2445632730e-10                 	2.6406097717e-10                 	1.6039535013e-10                 	6.2211577538e-01                 	8.4316634609e-01                 
5.6356450000e-02	8.8559917899e+00	4.4364525303e-10                 	2.8220336063e-10                 	1.6144189240e-10                 	6.3610138664e-01                 	8.0238299184e-01                 
6.1992090000e-02	8.0509022765e+00	4.6364391527e-10                 	2.8440468121e-10                 	1.7923923406e-10                 	6.1341187027e-01                 	7.9416412560e-01                 
6.5254840000e-02	7.6483561757e+00	4.7124370694e-10                 	2.8107973393e-10                 	1.9016397301e-10                 	5.9646363397e-01                 	7.9793417136e-01                 
6.8880100000e-02	7.2458120488e+00	4.7632872354e-10                 	2.7734984585e-10                 	1.9897887769e-10                 	5.8226563326e-01                 	8.0147706910e-01                 
