#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.0000000000e-01	1.2477278660e+03	3.9982958080e-04                 	2.2855195077e-04                 	1.7127763003e-04                 	5.7162341594e-01                 	9.1093678552e-01                 
4.0019220000e-01	1.2471286207e+03	3.9983673572e-04                 	2.2855977872e-04                 	1.7127695700e-04                 	5.7163276484e-01                 	9.1093795018e-01                 
4.0038460000e-01	1.2465293280e+03	3.9984410745e-04                 	2.2856786180e-04                 	1.7127624566e-04                 	5.7164244148e-01                 	9.1093912208e-01                 
4.0057710000e-01	1.2459303000e+03	3.9984547842e-04                 	2.2856994100e-04                 	1.7127553741e-04                 	5.7164568150e-01                 	9.1093808926e-01                 
4.0076990000e-01	1.2453309153e+03	3.9984035191e-04                 	2.2856558427e-04                 	1.7127476764e-04                 	5.7164211460e-01                 	9.1093434623e-01                 
4.0096280000e-01	1.2447317965e+03	3.9983464893e-04                 	2.2856069492e-04                 	1.7127395401e-04                 	5.7163803971e-01                 	9.1093025690e-01                 
4.0115590000e-01	1.2441326337e+03	3.9983507080e-04                 	2.2856177340e-04                 	1.7127329740e-04                 	5.7164013387e-01                 	9.1092882345e-01                 
4.0134920000e-01	1.2435334277e+03	3.9984246247e-04                 	2.2856982638e-04                 	1.7127263608e-04                 	5.7164970667e-01                 	9.1093013943e-01                 
4.0154270000e-01	1.2429341796e+03	3.9985080743e-04                 	2.2857890512e-04                 	1.7127190231e-04                 	5.7166048153e-01                 	9.1093158728e-01                 
4.0173640000e-01	1.2423348902e+03	3.9985301354e-04                 	2.2858185813e-04                 	1.7127115541e-04                 	5.7166471276e-01                 	9.1093069565e-01                 
4.0193020000e-01	1.2417358695e+03	3.9984777753e-04                 	2.2857739927e-04                 	1.7127037825e-04                 	5.7166104733e-01                 	9.1092693568e-01                 
4.0212430000e-01	1.2411365003e+03	3.9984111967e-04                 	2.2857136155e-04                 	1.7126975812e-04                 	5.7165546589e-01                 	9.1092283127e-01                 
4.0231850000e-01	1.2405374010e+03	3.9984062904e-04                 	2.2857169026e-04                 	1.7126893878e-04                 	5.7165698946e-01                 	9.1092078260e-01                 
