#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.0000000000e-01	1.9775226197e+00	1.7610415106e-09                 	1.7515874890e-09                 	9.4540215369e-12                 	9.9463157371e-01                 	5.0984513747e-01                 
4.0019220000e-01	1.9765728764e+00	1.7599981308e-09                 	1.7505929357e-09                 	9.4051951249e-12                 	9.9465613346e-01                 	5.0955069177e-01                 
4.0038460000e-01	1.9756230581e+00	1.7589685188e-09                 	1.7496119312e-09                 	9.3565876863e-12                 	9.9468063948e-01                 	5.0925767006e-01                 
4.0057710000e-01	1.9746736593e+00	1.7579511486e-09                 	1.7486428538e-09                 	9.3082947868e-12                 	9.9470503217e-01                 	5.0896639811e-01                 
4.0076990000e-01	1.9737236950e+00	1.7569488748e-09                 	1.7476885987e-09                 	9.2602761060e-12                 	9.9472934231e-01                 	5.0867626757e-01                 
4.0096280000e-01	1.9727741523e+00	1.7559606710e-09                 	1.7467481394e-09                 	9.2125315408e-12                 	9.9475356613e-01                 	5.0838772983e-01                 
4.0115590000e-01	1.9718245397e+00	1.7549859258e-09                 	1.7458162701e-09                 	9.1696556771e-12                 	9.9477508307e-01                 	5.0810153397e-01                 
4.0134920000e-01	1.9708748588e+00	1.7540245831e-09                 	1.7448970419e-09                 	9.1275411556e-12                 	9.9479622963e-01                 	5.0781688790e-01                 
4.0154270000e-01	1.9699251110e+00	1.7530784934e-09                 	1.7439928623e-09                 	9.0856310980e-12                 	9.9481732784e-01                 	5.0753352513e-01                 
4.0173640000e-01	1.9689752979e+00	1.7521437478e-09                 	1.7430998019e-09                 	9.0439458600e-12                 	9.9483835395e-01                 	5.0725177840e-01                 
4.0193020000e-01	1.9680259107e+00	1.7512226748e-09                 	1.7422201678e-09                 	9.0025069978e-12                 	9.9485930195e-01                 	5.0697163501e-01                 
4.0212430000e-01	1.9670759710e+00	1.7503142168e-09                 	1.7413486633e-09                 	8.9655535181e-12                 	9.9487774627e-01                 	5.0669363986e-01                 
4.0231850000e-01	1.9661264592e+00	1.7494193162e-09                 	1.7404938163e-09                 	8.9254999510e-12                 	9.9489802138e-01                 	5.0641660602e-01                 
4.0251290000e-01	1.9651768872e+00	1.7485373623e-09                 	1.7396485680e-09                 	8.8887943141e-12                 	9.9491644016e-01                 	5.0614164785e-01                 
4.0270750000e-01	1.9642272564e+00	1.7476683101e-09                 	1.7388150342e-09                 	8.8532758709e-12                 	9.9493423562e-01                 	5.0586835063e-01                 
4.0290230000e-01	1.9632775685e+00	1.7468121054e-09                 	1.7379940841e-09                 	8.8180212918e-12                 	9.9495193486e-01                 	5.0559653959e-01                 
4.0309730000e-01	1.9623278248e+00	1.7459668641e-09                 	1.7371838992e-09                 	8.7829649383e-12                 	9.9496956952e-01                 	5.0532637972e-01                 
4.0329250000e-01	1.9613780268e+00	1.7451361723e-09                 	1.7363880912e-09                 	8.7480810864e-12                 	9.9498716420e-01                 	5.0505752476e-01                 
4.0348790000e-01	1.9604281761e+00	1.7443181320e-09                 	1.7356046754e-09                 	8.7134566520e-12                 	9.9500466314e-01                 	5.0479016793e-01                 
4.0368340000e-01	1.9594787595e+00	1.7435130097e-09                 	1.7348305218e-09                 	8.6824878564e-12                 	9.9502011869e-01                 	5.0452510408e-01                 
4.0387920000e-01	1.9585288073e+00	1.7427200327e-09                 	1.7340701958e-09                 	8.6498368777e-12                 	9.9503658837e-01                 	5.0426103716e-01                 
4.0407510000e-01	1.9575792913e+00	1.7419398598e-09                 	1.7333207524e-09                 	8.6191074439e-12                 	9.9505200630e-01                 	5.0399893374e-01                 
4.0427120000e-01	1.9566297275e+00	1.7411720995e-09                 	1.7325850903e-09                 	8.5870092754e-12                 	9.9506825932e-01                 	5.0373802808e-01                 
