100.0	7.943170e-05
100.1	7.943170e-05
100.2	7.943170e-05
100.3	7.943170e-05
100.4	7.943170e-05
100.5	7.943170e-05
100.6	7.943170e-05
100.7	7.943170e-05
100.8	7.943170e-05
100.9	7.943170e-05
101.0	7.943170e-05
101.1	7.943170e-05
101.2	7.943170e-05
101.3	7.943170e-05
101.4	7.943170e-05
101.5	7.943170e-05
101.6	7.943170e-05
101.7	7.943170e-05
101.8	7.943170e-05
101.9	7.943170e-05
102.0	7.943170e-05
102.1	7.943170e-05
102.2	7.943170e-05
102.3	7.943170e-05
102.4	7.943170e-05
102.5	7.943170e-05
102.6	7.943170e-05
102.7	7.943170e-05
102.8	7.943170e-05
102.9	7.943170e-05
103.0	7.943170e-05
103.1	7.943170e-05
103.2	7.943170e-05
103.3	7.943170e-05
103.4	7.943170e-05
103.5	7.943170e-05
103.6	7.943170e-05
103.7	7.943170e-05
103.8	7.943170e-05
103.9	7.943170e-05
104.0	7.943170e-05
104.1	7.943170e-05
104.2	7.943170e-05
104.3	7.943170e-05
104.4	7.943170e-05
104.5	7.943170e-05
104.6	7.943170e-05
104.7	7.943170e-05
104.8	7.943170e-05
104.9	7.943170e-05
105.0	7.943170e-05
105.1	7.943170e-05
105.2	7.943170e-05
105.3	7.943170e-05
105.4	7.943170e-05
105.5	7.943170e-05
105.6	7.943170e-05
105.7	7.943170e-05
105.8	7.943170e-05
105.9	7.943170e-05
106.0	7.943170e-05
106.1	7.943170e-05
106.2	7.943170e-05
106.3	7.943170e-05
106.4	7.943170e-05
106.5	7.943170e-05
106.6	7.943170e-05
106.7	7.943170e-05
106.8	7.943170e-05
106.9	7.943170e-05
107.0	7.943170e-05
107.1	7.943170e-05
107.2	7.943170e-05
107.3	7.943170e-05
107.4	7.943170e-05
107.5	7.943170e-05
107.6	7.943170e-05
107.7	7.943170e-05
107.8	7.943170e-05
107.9	7.943170e-05
108.0	7.943170e-05
108.1	7.943170e-05
108.2	7.943170e-05
108.3	7.943170e-05
108.4	7.943170e-05
108.5	7.943170e-05
108.6	7.943170e-05
108.7	7.943170e-05
108.8	7.943170e-05
108.9	7.943170e-05
109.0	7.943170e-05
109.1	7.943170e-05
109.2	7.943170e-05
109.3	7.943170e-05
109.4	7.943170e-05
109.5	7.943170e-05
109.6	7.943170e-05
109.7	7.943170e-05
109.8	7.943170e-05
109.9	7.943170e-05
110.0	7.943170e-05
110.1	7.943170e-05
110.2	7.943170e-05
110.3	7.943170e-05
110.4	7.943170e-05
110.5	7.943170e-05
110.6	7.943170e-05
110.7	7.943170e-05
110.8	7.943170e-05
110.9	7.943170e-05
111.0	7.943170e-05
111.1	7.943170e-05
111.2	7.943170e-05
111.3	7.943170e-05
111.4	7.943170e-05
111.5	7.943170e-05
111.6	7.943170e-05
111.7	7.943170e-05
111.8	7.943170e-05
111.9	7.943170e-05
112.0	7.943170e-05
112.1	7.943170e-05
112.2	7.943170e-05
112.3	7.943170e-05
112.4	7.943170e-05
112.5	7.943170e-05
112.6	7.943170e-05
112.7	7.943170e-05
112.8	7.943170e-05
112.9	7.943170e-05
113.0	7.943170e-05
113.1	7.943170e-05
113.2	7.943170e-05
113.3	7.943170e-05
113.4	7.943170e-05
113.5	7.943170e-05
113.6	7.943170e-05
113.7	7.943170e-05
113.8	7.943170e-05
113.9	7.943170e-05
114.0	7.943170e-05
114.1	7.943170e-05
114.2	7.943170e-05
114.3	7.943170e-05
114.4	7.943170e-05
114.5	7.943170e-05
114.6	7.943170e-05
114.7	7.943170e-05
114.8	7.943170e-05
114.9	7.943170e-05
115.0	7.943170e-05
115.1	7.943170e-05
115.2	7.943170e-05
115.3	7.943170e-05
115.4	7.943170e-05
115.5	7.943170e-05
115.6	7.943170e-05
115.7	7.943170e-05
115.8	7.943170e-05
115.9	7.943170e-05
116.0	7.943170e-05
116.1	7.943170e-05
116.2	7.943170e-05
116.3	7.943170e-05
116.4	7.943170e-05
116.5	7.943170e-05
116.6	7.943170e-05
116.7	7.943170e-05
116.8	7.726632e-05
116.9	4.646669e-05
117.0	9.218970e-06
117.1	9.078274e-06
117.2	6.645486e-06
117.3	7.744897e-06
117.4	9.064060e-06
117.5	5.423441e-05
117.6	1.303548e-04
117.7	2.288299e-05
117.8	9.472085e-06
117.9	6.086942e-06
118.0	7.162437e-06
118.1	4.636085e-06
118.2	4.125772e-06
118.3	6.795826e-06
118.4	7.644795e-06
118.5	9.374864e-06
118.6	6.342228e-06
118.7	6.348785e-06
118.8	7.244968e-06
118.9	6.801142e-06
119.0	1.497584e-05
119.1	1.452928e-05
119.2	9.249930e-06
119.3	1.445779e-05
119.4	2.015396e-05
119.5	2.442687e-05
119.6	8.295453e-06
119.7	1.153487e-05
119.8	1.527053e-05
119.9	1.315300e-05
120.0	1.389772e-05
120.1	1.394074e-05
120.2	1.209553e-05
120.3	9.263975e-06
120.4	1.486468e-05
120.5	1.968009e-05
120.6	7.233276e-05
120.7	2.957904e-04
120.8	2.063027e-05
120.9	2.931274e-05
121.0	2.391681e-06
121.1	2.901515e-16
121.2	3.667006e-10
121.3	2.887813e-06
121.4	1.201524e-03
121.5	2.619956e-02
121.6	1.442636e-01
121.7	1.108236e-04
121.8	3.413180e-08
121.9	6.775235e-14
122.0	7.590497e-22
122.1	9.960424e-07
122.2	1.482315e-05
122.3	2.709583e-05
122.4	2.087857e-05
122.5	1.952905e-05
122.6	1.287651e-05
122.7	1.266488e-05
122.8	1.011609e-05
122.9	1.018077e-05
123.0	9.725407e-06
123.1	9.769650e-06
123.2	8.396827e-06
123.3	7.980476e-06
123.4	6.768608e-06
123.5	9.587517e-06
123.6	6.739267e-06
123.7	3.844472e-06
123.8	7.399248e-06
123.9	4.786580e-05
124.0	6.434214e-06
124.1	6.098105e-06
124.2	1.337295e-05
124.3	2.676681e-05
124.4	7.260339e-06
124.5	5.238692e-06
124.6	4.414455e-06
124.7	6.407760e-06
124.8	8.090189e-06
124.9	5.853789e-06
125.0	4.927090e-06
125.1	8.983972e-06
125.2	2.132780e-06
125.3	4.432043e-06
125.4	1.353727e-05
125.5	7.412031e-06
125.6	6.655145e-06
125.7	9.419784e-06
125.8	5.880668e-06
125.9	1.347384e-05
126.0	2.515190e-05
126.1	2.144047e-05
126.2	6.474310e-06
126.3	1.766880e-06
126.4	9.873573e-06
126.5	8.182793e-05
126.6	7.143022e-06
126.7	4.460315e-06
126.8	5.882541e-06
126.9	3.318649e-06
127.0	4.569099e-06
127.1	5.329640e-06
127.2	3.389300e-06
127.3	1.373194e-06
127.4	5.021162e-06
127.5	1.127827e-05
127.6	5.240537e-06
127.7	6.064107e-06
127.8	1.008135e-05
127.9	5.620446e-06
128.0	5.927897e-06
128.1	5.901183e-06
128.2	2.507451e-06
128.3	3.146633e-06
128.4	2.895071e-06
128.5	2.138287e-06
128.6	3.864992e-06
128.7	3.208247e-06
128.8	8.868529e-06
128.9	7.476851e-06
129.0	8.341246e-06
129.1	4.468173e-06
129.2	3.724337e-06
129.3	2.752209e-06
129.4	4.048249e-06
129.5	9.425969e-06
129.6	9.735652e-06
129.7	4.810145e-06
129.8	5.902715e-06
129.9	1.211171e-05
130.0	4.619305e-06
130.1	9.851661e-06
130.2	6.977676e-07
130.3	6.977676e-07
130.4	2.784372e-06
130.5	3.130507e-05
130.6	4.925315e-05
130.7	1.007432e-05
130.8	8.525590e-06
130.9	3.312421e-05
131.0	1.253782e-05
131.1	1.504993e-05
131.2	9.406498e-06
131.3	7.902432e-06
131.4	2.837734e-06
131.5	3.441873e-06
131.6	6.525136e-06
131.7	7.470137e-06
131.8	4.511483e-06
131.9	1.067218e-05
132.0	5.766565e-06
132.1	4.982065e-06
132.2	3.519769e-06
132.3	5.172579e-06
132.4	7.034179e-06
132.5	5.388073e-06
132.6	3.902986e-06
132.7	7.160862e-06
132.8	5.057618e-06
132.9	1.675816e-05
133.0	1.099843e-05
133.1	5.262522e-06
133.2	6.451411e-06
133.3	7.074124e-06
133.4	3.021354e-05
133.5	2.001801e-04
133.6	4.272055e-04
133.7	3.171484e-06
133.8	6.357432e-06
133.9	4.545718e-06
134.0	6.748222e-06
134.1	5.447422e-06
134.2	5.288909e-06
134.3	4.399917e-06
134.4	5.869813e-06
134.5	1.900518e-06
134.6	2.878509e-06
134.7	6.502030e-06
134.8	6.646673e-06
134.9	6.418596e-06
135.0	7.850321e-06
135.1	4.975426e-06
135.2	1.943035e-05
135.3	5.633136e-06
135.4	6.467094e-06
135.5	5.237730e-06
135.6	5.794329e-06
135.7	1.076568e-05
135.8	6.054845e-06
135.9	5.942851e-06
136.0	5.927581e-06
136.1	7.164736e-06
136.2	7.543235e-06
136.3	5.526021e-06
136.4	1.220843e-05
136.5	5.057776e-06
136.6	5.995996e-06
136.7	3.676164e-06
136.8	4.981087e-06
136.9	7.808337e-06
137.0	6.846845e-06
137.1	1.038955e-05
137.2	1.056745e-05
137.3	6.697696e-06
137.4	7.384125e-06
137.5	6.274052e-06
137.6	8.567325e-06
137.7	8.226934e-06
