Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2119.391397	  0.000000	0	1.348915e-04
1	3.883678	4.900000	2036.852625	 -0.000000	0	9.299047e-01
2	7.655623	4.800000	2007.344085	  0.000000	0	5.635786e-01
3	11.374566	4.700000	1986.603480	 -0.000000	0	5.635786e-01
4	15.058687	4.600000	1970.364647	  0.000000	0	5.635786e-01
5	18.715476	4.500000	1956.011417	  0.000000	0	9.299047e-01
6	22.348656	4.400000	1942.935595	  0.000000	0	9.299047e-01
7	25.961076	4.300000	1931.107662	 -0.000000	0	9.299047e-01
8	29.555649	4.200000	1920.602205	  0.000000	0	9.299047e-01
9	33.135924	4.100000	1911.846966	  0.000000	0	9.299047e-01
10	36.706742	4.000000	1905.708690	  0.000000	0	9.299047e-01
11	40.271922	3.900000	1900.403800	  0.000000	0	9.299047e-01
12	43.832034	3.800000	1894.666939	  0.000000	0	9.299047e-01
13	47.385929	3.700000	1888.384646	  0.000000	0	9.299047e-01
14	50.931646	3.600000	1881.043428	  0.000000	0	9.299047e-01
15	54.466180	3.500000	1872.244155	  0.000000	0	9.299047e-01
16	57.985834	3.400000	1861.809602	  0.000000	0	9.299047e-01
17	61.486987	3.300000	1849.967658	  0.000000	0	9.299047e-01
18	64.967035	3.200000	1837.398366	  0.000000	0	9.299047e-01
19	68.425212	3.100000	1825.022297	  0.000000	0	9.299047e-01
20	71.862152	3.000000	1813.196940	  0.000000	0	9.299047e-01
21	75.278143	2.900000	1801.204649	  0.000000	0	9.299047e-01
22	78.672586	2.800000	1788.885790	  0.000000	0	9.299047e-01
23	82.045131	2.700000	1776.686392	  0.000000	0	9.299047e-01
24	85.395843	2.600000	1764.561257	  0.000000	0	9.299047e-01
25	88.724605	2.500000	1752.369511	  0.000000	0	9.299047e-01
26	92.030956	2.400000	1739.945095	  0.000000	0	9.299047e-01
27	95.314117	2.300000	1727.185322	  0.000000	0	9.299047e-01
28	98.573261	2.200000	1714.134861	  0.000000	0	5.635786e-01
29	101.807742	2.100000	1700.963236	  0.000000	0	5.635786e-01
30	105.016607	2.000000	1687.291864	  0.000000	0	5.635786e-01
31	108.197465	1.900000	1672.199764	  0.000000	0	5.635786e-01
32	111.346888	1.800000	1655.679332	  0.000000	0	5.635786e-01
33	114.461962	1.700000	1638.264432	  0.000000	0	5.635786e-01
34	117.540785	1.600000	1620.276322	  0.000000	0	5.635786e-01
35	120.582226	1.500000	1602.047883	  0.000000	0	5.635786e-01
36	123.585927	1.400000	1583.885118	  0.000001	0	5.635786e-01
37	126.552283	1.300000	1566.101348	  0.000001	0	5.635786e-01
38	129.482450	1.200000	1548.994983	  0.000001	0	5.635786e-01
39	132.378125	1.100000	1532.732081	  0.000001	0	5.635786e-01
40	135.241232	1.000000	1517.328133	  0.000002	0	5.635786e-01
41	138.073634	0.900000	1502.695528	  0.000002	0	5.635786e-01
42	140.876970	0.800000	1488.743992	  0.000002	0	5.635786e-01
43	143.652700	0.700000	1475.390584	  0.000003	0	5.635786e-01
44	146.402110	0.600000	1462.566465	  0.000004	0	5.635786e-01
45	149.126288	0.500000	1450.163043	  0.000005	0	5.635786e-01
46	151.826050	0.400000	1438.069976	  0.000006	0	5.635786e-01
47	154.501951	0.300000	1426.171170	  0.000008	0	5.635786e-01
48	157.154248	0.200000	1414.333600	  0.000010	0	9.299047e-01
49	159.782822	0.100000	1402.385089	  0.000012	0	9.299047e-01
50	162.387115	0.000000	1390.121009	  0.000016	0	9.299047e-01
51	164.966234	-0.100000	1377.458168	  0.000020	0	9.299047e-01
52	167.519252	-0.200000	1364.441704	  0.000025	0	9.299047e-01
