Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  3.883678	4.900000	48.195479	0.172516	0	1	1	2.119391e+03	2078.122011
2	  7.655623	4.800000	48.229085	0.172395	0	0	0	0.000000e+00	2022.098355
3	 11.374566	4.700000	48.357000	0.171939	0	0	0	0.000000e+00	1996.973782
4	 15.058687	4.600000	48.319993	0.172071	0	0	0	0.000000e+00	1978.484064
5	 18.715476	4.500000	48.240240	0.172356	0	0	0	0.000000e+00	1963.188032
6	 22.348656	4.400000	48.138121	0.172721	0	0	0	0.000000e+00	1949.473506
7	 25.961076	4.300000	48.021413	0.173141	0	0	0	0.000000e+00	1937.021629
8	 29.555649	4.200000	47.889786	0.173617	0	0	0	0.000000e+00	1925.854934
9	 33.135924	4.100000	47.738701	0.174166	0	0	0	0.000000e+00	1916.224585
10	 36.706742	4.000000	47.567109	0.174795	0	0	0	0.000000e+00	1908.777828
11	 40.271922	3.900000	47.380309	0.175484	0	0	0	0.000000e+00	1903.056245
12	 43.832034	3.800000	47.188143	0.176198	0	0	0	0.000000e+00	1897.535369
13	 47.385929	3.700000	47.001911	0.176896	0	0	0	0.000000e+00	1891.525793
14	 50.931646	3.600000	46.828203	0.177553	0	0	0	0.000000e+00	1884.714037
15	 54.466180	3.500000	46.671302	0.178150	0	0	0	0.000000e+00	1876.643791
16	 57.985834	3.400000	46.534379	0.178674	0	0	0	0.000000e+00	1867.026879
17	 61.486987	3.300000	46.416772	0.179126	0	0	0	0.000000e+00	1855.888630
18	 64.967035	3.200000	46.313657	0.179525	0	0	0	0.000000e+00	1843.683012
19	 68.425212	3.100000	46.217265	0.179900	0	0	0	0.000000e+00	1831.210331
20	 71.862152	3.000000	46.122926	0.180268	0	0	0	0.000000e+00	1819.109618
21	 75.278143	2.900000	46.030156	0.180631	0	0	0	0.000000e+00	1807.200794
22	 78.672586	2.800000	45.940374	0.180984	0	0	0	0.000000e+00	1795.045220
23	 82.045131	2.700000	45.854398	0.181323	0	0	0	0.000000e+00	1782.786091
24	 85.395843	2.600000	45.771461	0.181652	0	0	0	0.000000e+00	1770.623825
25	 88.724605	2.500000	45.691486	0.181970	0	0	0	0.000000e+00	1758.465384
26	 92.030956	2.400000	45.616270	0.182270	0	0	0	0.000000e+00	1746.157303
27	 95.314117	2.300000	45.547174	0.182546	0	0	0	0.000000e+00	1733.565208
28	 98.573261	2.200000	45.484466	0.182798	0	0	0	0.000000e+00	1720.660091
29	101.807742	2.100000	45.428802	0.183022	0	0	0	0.000000e+00	1707.549048
30	105.016607	2.000000	45.383939	0.183203	0	0	0	0.000000e+00	1694.127550
31	108.197465	1.900000	45.355488	0.183318	0	0	0	0.000000e+00	1679.745814
32	111.346888	1.800000	45.347977	0.183348	0	0	0	0.000000e+00	1663.939548
33	114.461962	1.700000	45.362218	0.183291	0	0	0	0.000000e+00	1646.971882
34	117.540785	1.600000	45.394483	0.183160	0	0	0	0.000000e+00	1629.270377
35	120.582226	1.500000	45.440552	0.182975	0	0	0	0.000000e+00	1611.162102
36	123.585927	1.400000	45.496162	0.182751	0	0	0	0.000000e+00	1592.966501
37	126.552283	1.300000	45.556113	0.182511	0	0	0	0.000000e+00	1574.993233
38	129.482450	1.200000	45.614944	0.182275	0	0	0	0.000000e+00	1557.548166
39	132.378125	1.100000	45.668499	0.182061	0	0	0	0.000000e+00	1540.863532
40	135.241232	1.000000	45.714343	0.181879	0	0	0	0.000000e+00	1525.030107
41	138.073634	0.900000	45.751854	0.181730	0	0	0	0.000000e+00	1510.011831
42	140.876970	0.800000	45.781755	0.181611	0	0	0	0.000000e+00	1495.719760
43	143.652700	0.700000	45.804420	0.181521	0	0	0	0.000000e+00	1482.067288
44	146.402110	0.600000	45.820450	0.181458	0	0	0	0.000000e+00	1468.978524
45	149.126288	0.500000	45.830747	0.181417	0	0	0	0.000000e+00	1456.364754
46	151.826050	0.400000	45.837051	0.181392	0	0	0	0.000000e+00	1444.116510
47	154.501951	0.300000	45.841083	0.181376	0	0	0	0.000000e+00	1432.120573
48	157.154248	0.200000	45.845452	0.181359	0	0	0	0.000000e+00	1420.252385
49	159.782822	0.100000	45.853574	0.181327	0	0	0	0.000000e+00	1408.359344
50	162.387115	0.000000	45.868809	0.181266	0	0	0	0.000000e+00	1396.253049
51	164.966234	-0.100000	45.893064	0.181171	0	0	0	0.000000e+00	1383.789588
