#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	1.2506905638e+04	9.9765876934e-03                 	5.6604884381e-03                 	4.3160992553e-03                 	5.6737720471e-01                 	9.1772007962e-01                 
2.2000000000e-01	1.1369914216e+04	9.9778082851e-03                 	5.6839056226e-03                 	4.2939026625e-03                 	5.6965472378e-01                 	9.1414711487e-01                 
2.4000000000e-01	1.0422421365e+04	9.9789948462e-03                 	5.7028313341e-03                 	4.2761635121e-03                 	5.7148354339e-01                 	9.1100760276e-01                 
2.6000000000e-01	9.6206966443e+03	9.9801431453e-03                 	5.7127499716e-03                 	4.2673931737e-03                 	5.7241162661e-01                 	9.0930499816e-01                 
2.8000000000e-01	8.9335040268e+03	9.9812589583e-03                 	5.7188933867e-03                 	4.2623655715e-03                 	5.7296313127e-01                 	9.0824597311e-01                 
3.0000000000e-01	8.3379370917e+03	9.9823469634e-03                 	5.7242949657e-03                 	4.2580519977e-03                 	5.7344179547e-01                 	9.0731225035e-01                 
3.2000000000e-01	7.8168160235e+03	9.9834082485e-03                 	5.7282215078e-03                 	4.2551867407e-03                 	5.7377414258e-01                 	9.0662299302e-01                 
3.4000000000e-01	7.3570033162e+03	9.9844432979e-03                 	5.7287621278e-03                 	4.2556811701e-03                 	5.7376880782e-01                 	9.0652261587e-01                 
3.6000000000e-01	6.9482809098e+03	9.9854550779e-03                 	5.7265365309e-03                 	4.2589185469e-03                 	5.7348778661e-01                 	9.0691955455e-01                 
3.8000000000e-01	6.5825819145e+03	9.9864466734e-03                 	5.7223975668e-03                 	4.2640491066e-03                 	5.7301638450e-01                 	9.0767229113e-01                 
4.0000000000e-01	6.2534528188e+03	9.9874206326e-03                 	5.7173539020e-03                 	4.2700667306e-03                 	5.7245550301e-01                 	9.0860300653e-01                 
4.2000000000e-01	5.9556693512e+03	9.9883789935e-03                 	5.7125673107e-03                 	4.2758116828e-03                 	5.7192136125e-01                 	9.0950509757e-01                 
4.5000000000e-01	5.5586247278e+03	9.9897891094e-03                 	5.7051574324e-03                 	4.2846316769e-03                 	5.7109888607e-01                 	9.1091733291e-01                 
5.0000000000e-01	5.0027622550e+03	9.9920743091e-03                 	5.6953647141e-03                 	4.2967095949e-03                 	5.6998822647e-01                 	9.1285410828e-01                 
5.5000000000e-01	4.5479656864e+03	9.9942863386e-03                 	5.6872158851e-03                 	4.3070704535e-03                 	5.6904672254e-01                 	9.1451831476e-01                 
6.0000000000e-01	4.1689685459e+03	9.9964336376e-03                 	5.6811457946e-03                 	4.3152878430e-03                 	5.6831726199e-01                 	9.1582354455e-01                 
6.5000000000e-01	3.8482786577e+03	9.9985228671e-03                 	5.6765828604e-03                 	4.3219400067e-03                 	5.6774214910e-01                 	9.1686487396e-01                 
7.0000000000e-01	3.5734016107e+03	1.0000559432e-02                 	5.6725588473e-03                 	4.3280005849e-03                 	5.6722415238e-01                 	9.1780840735e-01                 
7.5000000000e-01	3.3351748367e+03	1.0002548536e-02                 	5.6699515785e-03                 	4.3325969573e-03                 	5.6685069392e-01                 	9.1850224188e-01                 
8.0000000000e-01	3.1267264094e+03	1.0004493974e-02                 	5.6679259298e-03                 	4.3365680445e-03                 	5.6653799226e-01                 	9.1909081164e-01                 
9.0000000000e-01	2.7793123639e+03	1.0008268684e-02                 	5.6672788899e-03                 	4.3409897945e-03                 	5.6625966674e-01                 	9.1966877381e-01                 
1.0000000000e+00	2.5013811275e+03	1.0011908077e-02                 	5.6710618990e-03                 	4.3408461783e-03                 	5.6643167868e-01                 	9.1946823634e-01                 
1.1000000000e+00	2.2739828432e+03	1.0015432182e-02                 	5.6797650652e-03                 	4.3356671166e-03                 	5.6710134542e-01                 	9.1840191821e-01                 
1.2000000000e+00	2.0844842729e+03	1.0018853938e-02                 	5.6910105794e-03                 	4.3278433583e-03                 	5.6803009753e-01                 	9.1687303752e-01                 
1.3000000000e+00	1.9241393289e+03	1.0022181783e-02                 	5.7030212564e-03                 	4.3191605267e-03                 	5.6903989369e-01                 	9.1518431264e-01                 
1.4000000000e+00	1.7867008054e+03	1.0025421297e-02                 	5.7137117299e-03                 	4.3117095666e-03                 	5.6992235647e-01                 	9.1369881033e-01                 
1.5000000000e+00	1.6675874183e+03	1.0028578980e-02                 	5.7225263383e-03                 	4.3060526419e-03                 	5.7062185476e-01                 	9.1251827379e-01                 
1.6000000000e+00	1.5633632047e+03	1.0031662063e-02                 	5.7295773190e-03                 	4.3020847436e-03                 	5.7114935524e-01                 	9.1162888332e-01                 
1.7000000000e+00	1.4714006632e+03	1.0034677327e-02                 	5.7350977810e-03                 	4.2995795456e-03                 	5.7152787223e-01                 	9.1099372905e-01                 
1.8000000000e+00	1.3896561820e+03	1.0037630589e-02                 	5.7392346811e-03                 	4.2983959080e-03                 	5.7177185693e-01                 	9.1058898640e-01                 
1.9000000000e+00	1.3165163829e+03	1.0040527724e-02                 	5.7424334754e-03                 	4.2980942486e-03                 	5.7192546381e-01                 	9.1033940438e-01                 
2.0000000000e+00	1.2506905638e+03	1.0043372486e-02                 	5.7454252893e-03                 	4.2979471963e-03                 	5.7206135664e-01                 	9.1011845325e-01                 
2.2000000000e+00	1.1369914216e+03	1.0048920717e-02                 	5.7544865095e-03                 	4.2944342079e-03                 	5.7264721967e-01                 	9.0912929849e-01                 
2.4000000000e+00	1.0422421365e+03	1.0054297155e-02                 	5.7524581479e-03                 	4.3018390076e-03                 	5.7213926135e-01                 	9.1002437377e-01                 
2.6000000000e+00	9.6206966443e+02	1.0059526275e-02                 	5.7544352732e-03                 	4.3050910017e-03                 	5.7203839584e-01                 	9.1021001709e-01                 
2.8000000000e+00	8.9335040268e+02	1.0064622951e-02                 	5.7537210022e-03                 	4.3109019492e-03                 	5.7167774987e-01                 	9.1083794464e-01                 
