#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	1.5745348221e+00	8.3710942316e-11                 	7.5671498962e-11                 	8.0394433538e-12                 	9.0396185814e-01                 	5.6053427320e-01                 
2.0802000000e-01	1.5138302298e+00	7.6068959742e-11                 	6.6952597355e-11                 	9.1163623874e-12                 	8.8015660503e-01                 	5.2450272006e-01                 
2.1636160000e-01	1.4554660550e+00	6.9855098041e-11                 	5.9627668058e-11                 	1.0227429984e-11                 	8.5359078620e-01                 	4.8583368773e-01                 
2.2503770000e-01	1.3993520393e+00	6.4684745334e-11                 	5.3341455117e-11                 	1.1343290217e-11                 	8.2463732124e-01                 	4.4698707231e-01                 
2.3406170000e-01	1.3454015091e+00	6.0244416642e-11                 	4.7827730632e-11                 	1.2416686009e-11                 	7.9389482542e-01                 	4.0958674233e-01                 
2.4344750000e-01	1.2935313134e+00	5.6292485772e-11                 	4.2906703459e-11                 	1.3385782313e-11                 	7.6221013996e-01                 	3.7452340995e-01                 
2.5320980000e-01	1.2436602549e+00	5.2642891671e-11                 	3.8462877253e-11                 	1.4180014418e-11                 	7.3063762329e-01                 	3.4216802695e-01                 
2.6336350000e-01	1.1957122548e+00	4.9151271266e-11                 	3.4423275952e-11                 	1.4727995314e-11                 	7.0035372565e-01                 	3.1257854335e-01                 
2.7392430000e-01	1.1496131026e+00	4.5705753578e-11                 	3.0739351586e-11                 	1.4966401992e-11                 	6.7254884079e-01                 	2.8564542869e-01                 
2.8490870000e-01	1.1052907981e+00	4.2225421390e-11                 	2.7376303536e-11                 	1.4849117854e-11                 	6.4833701203e-01                 	2.6118546404e-01                 
2.9633350000e-01	1.0626775724e+00	3.8663062207e-11                 	2.4307660222e-11                 	1.4355401985e-11                 	6.2870499216e-01                 	2.3899475125e-01                 
3.0821650000e-01	1.0217070287e+00	3.5055933746e-11                 	2.1541811260e-11                 	1.3514122485e-11                 	6.1449828770e-01                 	2.1892500127e-01                 
3.2057590000e-01	9.8231640123e-01	3.1566608458e-11                 	1.9110077923e-11                 	1.2456530535e-11                 	6.0538901252e-01                 	2.0089345182e-01                 
3.3343100000e-01	9.4444417109e-01	2.8241109182e-11                 	1.6938652334e-11                 	1.1302456848e-11                 	5.9978707722e-01                 	1.8463957255e-01                 
3.4680160000e-01	9.0803204025e-01	2.5123024402e-11                 	1.4972142594e-11                 	1.0150881808e-11                 	5.9595303313e-01                 	1.6992475914e-01                 
3.6070830000e-01	8.7302389330e-01	2.2250089719e-11                 	1.3174060956e-11                 	9.0760287629e-12                 	5.9209023975e-01                 	1.5653996895e-01                 
3.7517270000e-01	8.3936534937e-01	1.9648292015e-11                 	1.1520888233e-11                 	8.1274037823e-12                 	5.8635571092e-01                 	1.4430260399e-01                 
3.9021710000e-01	8.0700452238e-01	1.7332548624e-11                 	9.9984127572e-12                 	7.3341358665e-12                 	5.7685762055e-01                 	1.3305622767e-01                 
4.0586480000e-01	7.7589129289e-01	1.5306765586e-11                 	8.6036881789e-12                 	6.7030774069e-12                 	5.6208400989e-01                 	1.2267869091e-01                 
4.2213990000e-01	7.4597773016e-01	1.3532676701e-11                 	7.3812603850e-12                 	6.1514163163e-12                 	5.4543979347e-01                 	1.1316461499e-01                 
4.3906770000e-01	7.1721733211e-01	1.1981675981e-11                 	6.3252911572e-12                 	5.6563848242e-12                 	5.2791372151e-01                 	1.0444898432e-01                 
4.5667430000e-01	6.8956576801e-01	1.0633009453e-11                 	5.4153886259e-12                 	5.2176208266e-12                 	5.0929970956e-01                 	9.6451263718e-02                 
4.7498690000e-01	6.6298031464e-01	9.4666519632e-12                 	4.6329638905e-12                 	4.8336880727e-12                 	4.8939835419e-01                 	8.9101472473e-02                 
4.9403390000e-01	6.3741974875e-01	8.4638195203e-12                 	3.9612915763e-12                 	4.5025279441e-12                 	4.6802647041e-01                 	8.2338497892e-02                 
5.1384460000e-01	6.1284474802e-01	7.6033269001e-12                 	3.3854836305e-12                 	4.2178432696e-12                 	4.4526345836e-01                 	7.6108590183e-02                 
5.3444980000e-01	5.8921710591e-01	6.8558616128e-12                 	2.8923625960e-12                 	3.9634990168e-12                 	4.2188170639e-01                 	7.0363889231e-02                 
5.5588120000e-01	5.6650047602e-01	6.2032990932e-12                 	2.4704060822e-12                 	3.7328930110e-12                 	3.9824068534e-01                 	6.5062689514e-02                 
5.7817200000e-01	5.4465965908e-01	5.6306711453e-12                 	2.1095762434e-12                 	3.5210949018e-12                 	3.7465804502e-01                 	6.0167810332e-02                 
6.0135660000e-01	5.2366094329e-01	5.1251949216e-12                 	1.8012058701e-12                 	3.3239890516e-12                 	3.5144143737e-01                 	5.5646108367e-02                 
6.2547100000e-01	5.0347172676e-01	4.6842949387e-12                 	1.5459000328e-12                 	3.1383949059e-12                 	3.3001765538e-01                 	5.1509933857e-02                 
6.5055240000e-01	4.8406087567e-01	4.2974158928e-12                 	1.3336525466e-12                 	2.9637633462e-12                 	3.1033825440e-01                 	4.7723570576e-02                 
6.7663950000e-01	4.6539843508e-01	3.9502673249e-12                 	1.1496828383e-12                 	2.8005844866e-12                 	2.9103924969e-01                 	4.4213329047e-02                 
7.0377270000e-01	4.4745549864e-01	3.6343038528e-12                 	9.8479568056e-13                 	2.6495081723e-12                 	2.7097230183e-01                 	4.0920830686e-02                 
7.3199390000e-01	4.3020435609e-01	3.3494876451e-12                 	8.4050985536e-13                 	2.5089777898e-12                 	2.5093684301e-01                 	3.7851603683e-02                 
7.6134690000e-01	4.1361823948e-01	3.0936612685e-12                 	7.1737074667e-13                 	2.3762905219e-12                 	2.3188406370e-01                 	3.5012451307e-02                 
7.9187680000e-01	3.9767166359e-01	2.8619742620e-12                 	6.1228317879e-13                 	2.2496910832e-12                 	2.1393734630e-01                 	3.2385947026e-02                 
8.2363110000e-01	3.8233981744e-01	2.6505986496e-12                 	5.2260110226e-13                 	2.1279975473e-12                 	1.9716342281e-01                 	2.9956016755e-02                 
8.5665860000e-01	3.6759913974e-01	2.4567347978e-12                 	4.4606708206e-13                 	2.0106677157e-12                 	1.8156908204e-01                 	2.7707903306e-02                 
8.9101060000e-01	3.5342673186e-01	2.2774718814e-12                 	3.8075177061e-13                 	1.8967201108e-12                 	1.6718176576e-01                 	2.5627957259e-02                 
9.2674010000e-01	3.3980073206e-01	2.1086438495e-12                 	3.2674239123e-13                 	1.7819014583e-12                 	1.5495380659e-01                 	2.3724878617e-02                 
9.6390230000e-01	3.2670008611e-01	1.9466963237e-12                 	2.8308375822e-13                 	1.6636125654e-12                 	1.4541752341e-01                 	2.1998648054e-02                 
1.0025550000e+00	3.1410442760e-01	1.7958481837e-12                 	2.4353023692e-13                 	1.5523179468e-12                 	1.3560736321e-01                 	2.0373316540e-02                 
1.0427570000e+00	3.0199458207e-01	1.6568653280e-12                 	2.0785764737e-13                 	1.4490076806e-12                 	1.2545234900e-01                 	1.8841836974e-02                 
1.0845720000e+00	2.9035136848e-01	1.5275604480e-12                 	1.7737591918e-13                 	1.3501845289e-12                 	1.1611711956e-01                 	1.7424297485e-02                 
1.1280630000e+00	2.7915724956e-01	1.4075016947e-12                 	1.5133859617e-13                 	1.2561630986e-12                 	1.0752285183e-01                 	1.6112407931e-02                 
1.1732980000e+00	2.6839469974e-01	1.2962544281e-12                 	1.2910231602e-13                 	1.1671521121e-12                 	9.9596432009e-02                 	1.4898373656e-02                 
1.2203470000e+00	2.5804706728e-01	1.1933852300e-12                 	1.1011624879e-13                 	1.0832689813e-12                 	9.2272173329e-02                 	1.3774989766e-02                 
1.2692830000e+00	2.4809830779e-01	1.0984564659e-12                 	9.3909559288e-14                 	1.0045469066e-12                 	8.5492290502e-02                 	1.2735595551e-02                 
1.3201810000e+00	2.3853317417e-01	1.0110351194e-12                 	8.0077600185e-14                 	9.3095751923e-13                 	7.9203579230e-02                 	1.1773992324e-02                 
1.3731210000e+00	2.2933664579e-01	9.3068459438e-13                 	6.8274747229e-14                 	8.6240984716e-13                 	7.3359704932e-02                 	1.0884425237e-02                 
1.4281830000e+00	2.2049482763e-01	8.5697633336e-13                 	5.8205424794e-14                 	7.9877090857e-13                 	6.7919524178e-02                 	1.0061596897e-02                 
1.4854530000e+00	2.1199389305e-01	7.8948670940e-13                 	4.9616116150e-14                 	7.3987059325e-13                 	6.2846043587e-02                 	9.3005458645e-03                 
1.5450190000e+00	2.0382077140e-01	7.2780137543e-13                 	4.2290700521e-14                 	6.8551067491e-13                 	5.8107475403e-02                 	8.5967054210e-03                 
1.6069750000e+00	1.9596257839e-01	6.7151912169e-13                 	3.6043676269e-14                 	6.3547544542e-13                 	5.3674832339e-02                 	7.9457977275e-03                 
1.6714140000e+00	1.8840751867e-01	6.2025355513e-13                 	3.0717410156e-14                 	5.8953614497e-13                 	4.9523956617e-02                 	7.3439215077e-03                 
1.7384380000e+00	1.8114362687e-01	5.7363420857e-13                 	2.6176490808e-14                 	5.4745771776e-13                 	4.5632722765e-02                 	6.7873990856e-03                 
1.8081490000e+00	1.7415985320e-01	5.3130978515e-13                 	2.2305655387e-14                 	5.0900412976e-13                 	4.1982391461e-02                 	6.2728610327e-03                 
1.8806560000e+00	1.6744527676e-01	4.9294706907e-13                 	1.9006364365e-14                 	4.7394070470e-13                 	3.8556602843e-02                 	5.7971657851e-03                 
1.9560700000e+00	1.6098961919e-01	4.5823392594e-13                 	1.6194534380e-14                 	4.4203939156e-13                 	3.5341194669e-02                 	5.3574150744e-03                 
2.0345080000e+00	1.5478285876e-01	4.2666817319e-13                 	1.3797594615e-14                 	4.1287057858e-13                 	3.2337998196e-02                 	4.9508688600e-03                 
2.1160920000e+00	1.4881534660e-01	3.9659678446e-13                 	1.1750024656e-14                 	3.8484675981e-13                 	2.9627130416e-02                 	4.5747382749e-03                 
2.2009470000e+00	1.4307794073e-01	3.6811730503e-13                 	1.0000899607e-14                 	3.5811640542e-13                 	2.7167697554e-02                 	4.2267295663e-03                 
2.2892050000e+00	1.3756171440e-01	3.4159650493e-13                 	8.5075042639e-15                 	3.3308900066e-13                 	2.4905126783e-02                 	3.9047748313e-03                 
2.3810020000e+00	1.3225816879e-01	3.1728474867e-13                 	7.2331541376e-15                 	3.1005159453e-13                 	2.2797043249e-02                 	3.6069616033e-03                 
2.4764800000e+00	1.2715909856e-01	2.9533594809e-13                 	6.1463264021e-15                 	2.8918962169e-13                 	2.0811304692e-02                 	3.3315144363e-03                 
2.5757870000e+00	1.2225660135e-01	2.7582997596e-13                 	5.2199062837e-15                 	2.7061006967e-13                 	1.8924361885e-02                 	3.0767816805e-03                 
2.6790760000e+00	1.1754312472e-01	2.5879492641e-13                 	4.4306481230e-15                 	2.5436427829e-13                 	1.7120305195e-02                 	2.8412348617e-03                 
2.7865060000e+00	1.1301140726e-01	2.4422660315e-13                 	3.7586206983e-15                 	2.4046798245e-13                 	1.5389890576e-02                 	2.6234570495e-03                 
2.8982450000e+00	1.0865436304e-01	2.3210730257e-13                 	3.1867006635e-15                 	2.2892060191e-13                 	1.3729428709e-02                 	2.4221264426e-03                 
3.0144650000e+00	1.0446529132e-01	2.2241143025e-13                 	2.7002133978e-15                 	2.1971121686e-13                 	1.2140623324e-02                 	2.2360193981e-03                 
3.1353450000e+00	1.0043773952e-01	2.1408036039e-13                 	2.2839435169e-15                 	2.1179641687e-13                 	1.0668627018e-02                 	2.0636045739e-03                 
3.2610720000e+00	9.6565474301e-02	2.0639179909e-13                 	1.9272193165e-15                 	2.0446457977e-13                 	9.3376739050e-03                 	1.9037435235e-03                 
3.3918410000e+00	9.2842490084e-02	1.9928063543e-13                 	1.6225905271e-15                 	1.9765804490e-13                 	8.1422388264e-03                 	1.7556530202e-03                 
