#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	1.5745260256e+02	1.6316681136e-06                 	8.9089484960e-07                 	7.4077326405e-07                 	5.4600248798e-01                 	9.4870621605e-01                 
2.0802000000e-01	1.5138217725e+02	1.6330125183e-06                 	8.9134106942e-07                 	7.4167144885e-07                 	5.4582623185e-01                 	9.4858862409e-01                 
2.1636160000e-01	1.4554579238e+02	1.6344058370e-06                 	8.9191423056e-07                 	7.4249160641e-07                 	5.4571160380e-01                 	9.4840537544e-01                 
2.2503770000e-01	1.3993442215e+02	1.6358316828e-06                 	8.9254728333e-07                 	7.4328439945e-07                 	5.4562293464e-01                 	9.4817398580e-01                 
2.3406170000e-01	1.3453939928e+02	1.6372940553e-06                 	8.9323070039e-07                 	7.4406335487e-07                 	5.4555301017e-01                 	9.4790082169e-01                 
2.4344750000e-01	1.2935240868e+02	1.6387961305e-06                 	8.9396024495e-07                 	7.4483588558e-07                 	5.4549814238e-01                 	9.4759051045e-01                 
2.5320980000e-01	1.2436533069e+02	1.6403393608e-06                 	8.9472820770e-07                 	7.4561115314e-07                 	5.4545311114e-01                 	9.4724924316e-01                 
2.6336350000e-01	1.1957055747e+02	1.6419261813e-06                 	8.9552503156e-07                 	7.4640114976e-07                 	5.4541126255e-01                 	9.4688533020e-01                 
2.7392430000e-01	1.1496066801e+02	1.6435610410e-06                 	8.9634020640e-07                 	7.4722083462e-07                 	5.4536471967e-01                 	9.4650933648e-01                 
2.8490870000e-01	1.1052846232e+02	1.6452496430e-06                 	8.9716301007e-07                 	7.4808663292e-07                 	5.4530509330e-01                 	9.4613293073e-01                 
2.9633350000e-01	1.0626716356e+02	1.6469976215e-06                 	8.9798379109e-07                 	7.4901383042e-07                 	5.4522470425e-01                 	9.4576687919e-01                 
3.0821650000e-01	1.0217013207e+02	1.6488086245e-06                 	8.9884534515e-07                 	7.4996327938e-07                 	5.4514837670e-01                 	9.4537165647e-01                 
3.2057590000e-01	9.8231091332e+01	1.6506815199e-06                 	8.9986492649e-07                 	7.5081659344e-07                 	5.4514751369e-01                 	9.4483666770e-01                 
3.3343100000e-01	9.4443889476e+01	1.6526145641e-06                 	9.0098940936e-07                 	7.5162515476e-07                 	5.4519028751e-01                 	9.4421225168e-01                 
3.4680160000e-01	9.0802696735e+01	1.6545983053e-06                 	9.0214451009e-07                 	7.5245379521e-07                 	5.4523476012e-01                 	9.4356050792e-01                 
3.6070830000e-01	8.7301901597e+01	1.6566433686e-06                 	9.0327264340e-07                 	7.5337072525e-07                 	5.4524266387e-01                 	9.4294701678e-01                 
3.7517270000e-01	8.3936066009e+01	1.6587176988e-06                 	9.0426885349e-07                 	7.5444884529e-07                 	5.4516139435e-01                 	9.4243791617e-01                 
3.9021710000e-01	8.0700001389e+01	1.6608917065e-06                 	9.0512741866e-07                 	7.5576428783e-07                 	5.4496474100e-01                 	9.4210769291e-01                 
4.0586480000e-01	7.7588695822e+01	1.6629997735e-06                 	9.0562640877e-07                 	7.5737336474e-07                 	5.4457398203e-01                 	9.4199541200e-01                 
4.2213990000e-01	7.4597356260e+01	1.6654048571e-06                 	9.0631377212e-07                 	7.5909108497e-07                 	5.4420026954e-01                 	9.4194742060e-01                 
4.3906770000e-01	7.1721332523e+01	1.6674502145e-06                 	9.0659372608e-07                 	7.6085648839e-07                 	5.4370062639e-01                 	9.4186446133e-01                 
4.5667430000e-01	6.8956191561e+01	1.6702139107e-06                 	9.0754518024e-07                 	7.6266873044e-07                 	5.4337062722e-01                 	9.4181463559e-01                 
4.7498690000e-01	6.6297661076e+01	1.6720570570e-06                 	9.0753306232e-07                 	7.6452399473e-07                 	5.4276441016e-01                 	9.4168901781e-01                 
4.9403390000e-01	6.3741618767e+01	1.6753733718e-06                 	9.0895505696e-07                 	7.6641831479e-07                 	5.4253879898e-01                 	9.4163882726e-01                 
5.1384460000e-01	6.1284132424e+01	1.6768497350e-06                 	9.0849533297e-07                 	7.6835440200e-07                 	5.4178696757e-01                 	9.4145480422e-01                 
5.3444980000e-01	5.8921381413e+01	1.6806645383e-06                 	9.1033246493e-07                 	7.7033207333e-07                 	5.4165030808e-01                 	9.4140295711e-01                 
5.5588120000e-01	5.6649731115e+01	1.6824495304e-06                 	9.1010667578e-07                 	7.7234285464e-07                 	5.4094144242e-01                 	9.4119427201e-01                 
5.7817200000e-01	5.4465661623e+01	1.6851042124e-06                 	9.1073008603e-07                 	7.7437412636e-07                 	5.4045920682e-01                 	9.4101107965e-01                 
6.0135660000e-01	5.2365801775e+01	1.6897826485e-06                 	9.1336307927e-07                 	7.7641956925e-07                 	5.4052104279e-01                 	9.4093240030e-01                 
6.2547100000e-01	5.0346891402e+01	1.6893830740e-06                 	9.1113504456e-07                 	7.7824802944e-07                 	5.3933004218e-01                 	9.4029638556e-01                 
