Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2439.333206	  0.000000	0	1.348915e-04
1	4.625787	4.900000	2338.856690	 -0.000000	0	6.199365e-01
2	9.124080	4.800000	2314.150488	  0.000000	0	6.199365e-01
3	13.572337	4.700000	2292.190444	  0.000000	0	3.757191e-01
4	17.979057	4.600000	2270.472841	  0.000000	0	6.199365e-01
5	22.343426	4.500000	2247.839115	  0.000000	0	6.199365e-01
6	26.663284	4.400000	2224.374200	 -0.000000	0	6.199365e-01
7	30.936910	4.300000	2200.434511	  0.000000	0	6.199365e-01
8	35.163522	4.200000	2176.478812	  0.000000	0	6.199365e-01
9	39.343702	4.100000	2153.138651	  0.000000	0	6.199365e-01
10	43.480225	4.000000	2131.772792	  0.000000	0	6.199365e-01
11	47.576444	3.900000	2111.569265	  0.000000	0	6.199365e-01
12	51.633630	3.800000	2091.362142	  0.000000	0	6.199365e-01
13	55.651951	3.700000	2071.391779	  0.000000	0	6.199365e-01
14	59.631501	3.600000	2051.449350	  0.000000	0	6.199365e-01
15	63.571934	3.500000	2031.330479	  0.000000	0	6.199365e-01
16	67.472470	3.400000	2010.866722	  0.000000	0	6.199365e-01
17	71.332262	3.300000	1990.143901	  0.000000	0	6.199365e-01
18	75.151286	3.200000	1969.800483	  0.000000	0	6.199365e-01
19	78.930891	3.100000	1950.362592	  0.000000	0	6.199365e-01
20	82.673078	3.000000	1931.909834	  0.000000	0	6.199365e-01
21	86.378971	2.900000	1913.561268	  0.000000	0	6.199365e-01
22	90.048572	2.800000	1895.138323	  0.000000	0	6.199365e-01
23	93.682189	2.700000	1877.153948	  0.000000	0	6.199365e-01
24	97.280717	2.600000	1859.639219	  0.000000	0	6.199365e-01
25	100.845021	2.500000	1842.502879	  0.000000	0	6.199365e-01
26	104.375655	2.400000	1825.566574	  0.000000	0	6.199365e-01
27	107.872835	2.300000	1808.707699	  0.000000	0	6.199365e-01
28	111.336609	2.200000	1791.908426	  0.000000	0	6.199365e-01
29	114.767024	2.100000	1775.219852	  0.000000	0	6.199365e-01
30	118.163659	2.000000	1758.243989	  0.000000	0	6.199365e-01
31	121.524596	1.900000	1740.063362	  0.000000	0	6.199365e-01
32	124.846780	1.800000	1720.591370	  0.000000	0	6.199365e-01
33	128.127442	1.700000	1700.244816	  0.000000	0	6.199365e-01
34	131.364570	1.600000	1679.247821	  0.000000	0	6.199365e-01
35	134.556839	1.500000	1657.935089	  0.000001	0	6.199365e-01
36	137.703821	1.400000	1636.705402	  0.000001	0	6.199365e-01
37	140.806010	1.300000	1615.928394	  0.000001	0	6.199365e-01
38	143.864670	1.200000	1595.876081	  0.000001	0	6.199365e-01
39	146.881578	1.100000	1576.690816	  0.000001	0	6.199365e-01
40	149.858800	1.000000	1558.442413	  0.000002	0	6.199365e-01
41	152.798481	0.900000	1541.111588	  0.000002	0	6.199365e-01
42	155.702728	0.800000	1524.677084	  0.000003	0	6.199365e-01
43	158.573548	0.700000	1509.091899	  0.000004	0	6.199365e-01
44	161.412708	0.600000	1494.191807	  0.000005	0	6.199365e-01
45	164.221575	0.500000	1479.789662	  0.000006	0	6.199365e-01
46	167.001207	0.400000	1465.802026	  0.000008	0	3.757191e-01
47	169.752439	0.300000	1452.118868	  0.000010	0	3.757191e-01
48	172.475821	0.200000	1438.610739	  0.000013	0	3.757191e-01
49	175.171546	0.100000	1425.133023	  0.000017	0	6.199365e-01
50	177.839457	0.000000	1411.546871	  0.000022	0	6.199365e-01
51	180.479048	-0.100000	1397.708069	  0.000028	0	6.199365e-01
52	183.089576	-0.200000	1383.544516	  0.000036	0	6.199365e-01
53	185.670305	-0.300000	1369.134407	  0.000046	0	6.199365e-01
54	188.220683	-0.400000	1354.601735	  0.000059	0	6.199365e-01
55	190.740456	-0.500000	1340.084304	  0.000075	0	6.199365e-01
56	193.229703	-0.600000	1325.752621	  0.000097	0	6.199365e-01
57	195.688942	-0.700000	1311.792890	  0.000124	0	6.199365e-01
58	198.119157	-0.800000	1298.373535	  0.000160	0	6.199365e-01
59	200.521764	-0.900000	1285.647827	  0.000205	0	6.199365e-01
60	202.898538	-1.000000	1273.760727	  0.000264	0	6.199365e-01
61	205.251560	-1.100000	1262.790504	  0.000341	0	6.199365e-01
62	207.583054	-1.200000	1252.759516	  0.000441	0	3.757191e-01
63	209.895275	-1.300000	1243.664315	  0.000571	0	3.757191e-01
64	212.190484	-1.400000	1235.481126	  0.000735	0	6.199365e-01
65	214.470849	-1.500000	1228.167216	  0.000940	0	6.199365e-01
66	216.738419	-1.600000	1221.663242	  0.001207	0	6.199365e-01
67	218.995110	-1.700000	1215.899037	  0.001557	0	6.199365e-01
68	221.242650	-1.800000	1210.802907	  0.002018	0	6.199365e-01
69	223.482587	-1.900000	1206.308726	  0.002634	0	6.199365e-01
70	225.716331	-2.000000	1202.356245	  0.003479	0	6.199365e-01
71	227.945158	-2.100000	1198.890210	  0.004678	0	6.199365e-01
72	230.170188	-2.200000	1195.857602	  0.006396	0	6.199365e-01
73	232.392421	-2.300000	1193.202898	  0.008920	0	6.199365e-01
74	234.612717	-2.400000	1190.877022	  0.012800	0	6.199365e-01
75	236.831847	-2.500000	1188.842715	  0.019188	0	6.199365e-01
76	239.050493	-2.600000	1187.070384	  0.030883	0	6.199365e-01
77	241.269278	-2.700000	1185.534925	  0.056947	0	6.199365e-01
78	243.488768	-2.800000	1184.215512	  0.151974	0	6.199365e-01
79	245.709463	-2.900000	1183.073899	  0.537684	0	3.757191e-01
80	247.931758	-3.000000	1182.176804	 -0.979596	0	3.757191e-01
