#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.2030000000e-02	9.4324020971e+00	2.4782560138e-10                 	1.4021215617e-10                 	1.0761344521e-10                 	5.6576945798e-01                 	9.1332138227e-01                 
4.3050000000e-02	9.2089166119e+00	2.4888766418e-10                 	1.4141841457e-10                 	1.0746924961e-10                 	5.6820178305e-01                 	9.0846254119e-01                 
4.3970000000e-02	9.0162351636e+00	2.5077861581e-10                 	1.4465161508e-10                 	1.0612700073e-10                 	5.7681000676e-01                 	9.0041887817e-01                 
4.4920000000e-02	8.8255534315e+00	2.5318296969e-10                 	1.4745810832e-10                 	1.0572486138e-10                 	5.8241716849e-01                 	8.9120719358e-01                 
4.5920000000e-02	8.6333593236e+00	2.5412010575e-10                 	1.4863715646e-10                 	1.0548294930e-10                 	5.8490907682e-01                 	8.8619118167e-01                 
4.6960000000e-02	8.4421605652e+00	2.5577264205e-10                 	1.4971955444e-10                 	1.0605308762e-10                 	5.8536187934e-01                 	8.8012381369e-01                 
4.8060000000e-02	8.2489359164e+00	2.5819720398e-10                 	1.5099200658e-10                 	1.0720519740e-10                 	5.8479334499e-01                 	8.7284328392e-01                 
4.9010000000e-02	8.0890401988e+00	2.6035777770e-10                 	1.5402203385e-10                 	1.0633574386e-10                 	5.9157838573e-01                 	8.6337972146e-01                 
4.9990000000e-02	7.9304632955e+00	2.6241438375e-10                 	1.5422643547e-10                 	1.0818794828e-10                 	5.8772096737e-01                 	8.5913629893e-01                 
5.1020000000e-02	7.7703618217e+00	2.6489561238e-10                 	1.5618349694e-10                 	1.0871211543e-10                 	5.8960394075e-01                 	8.5143713516e-01                 
5.1880000000e-02	7.6415547444e+00	2.6765874320e-10                 	1.5610252772e-10                 	1.1155621548e-10                 	5.8321475268e-01                 	8.4833825171e-01                 
5.2990000000e-02	7.4814844337e+00	2.6911079349e-10                 	1.5665199310e-10                 	1.1245880039e-10                 	5.8210966223e-01                 	8.4451654681e-01                 
5.3910000000e-02	7.3538093144e+00	2.7127632492e-10                 	1.5671420638e-10                 	1.1456211854e-10                 	5.7769216103e-01                 	8.4200086548e-01                 
5.5100000000e-02	7.1949883873e+00	2.7265145494e-10                 	1.5630192331e-10                 	1.1634953162e-10                 	5.7326641939e-01                 	8.4046354947e-01                 
5.6100000000e-02	7.0667354749e+00	2.7413284556e-10                 	1.5611541952e-10                 	1.1801742605e-10                 	5.6948819539e-01                 	8.3889019860e-01                 
5.6870000000e-02	6.9710543369e+00	2.7570818130e-10                 	1.5615765928e-10                 	1.1955052202e-10                 	5.6638747006e-01                 	8.3734939425e-01                 
5.7940000000e-02	6.8423172272e+00	2.7731717268e-10                 	1.5620879387e-10                 	1.2110837881e-10                 	5.6328568605e-01                 	8.3536789529e-01                 
5.9040000000e-02	6.7148350295e+00	2.7898669141e-10                 	1.5636528599e-10                 	1.2262140542e-10                 	5.6047578901e-01                 	8.3321353477e-01                 
5.9900000000e-02	6.6184283830e+00	2.8076871186e-10                 	1.5764308024e-10                 	1.2312563162e-10                 	5.6146954266e-01                 	8.2902170831e-01                 
6.1080000000e-02	6.4905674548e+00	2.8252198456e-10                 	1.5793127213e-10                 	1.2459071243e-10                 	5.5900524831e-01                 	8.2662992101e-01                 
6.1990000000e-02	6.3952873067e+00	2.8431588909e-10                 	1.5756552668e-10                 	1.2675036240e-10                 	5.5419177307e-01                 	8.2638460565e-01                 
6.2940000000e-02	6.2987585024e+00	2.8525116550e-10                 	1.5727577582e-10                 	1.2797538969e-10                 	5.5135892447e-01                 	8.2567212840e-01                 
6.3910000000e-02	6.2031585064e+00	2.8716995798e-10                 	1.5715792042e-10                 	1.3001203756e-10                 	5.4726448938e-01                 	8.2495996521e-01                 
6.4910000000e-02	6.1075929771e+00	2.8822900195e-10                 	1.5628438927e-10                 	1.3194461268e-10                 	5.4222298316e-01                 	8.2571224603e-01                 
6.5950000000e-02	6.0112791530e+00	2.8833341286e-10                 	1.5524505626e-10                 	1.3308835659e-10                 	5.3842201195e-01                 	8.2633336590e-01                 
6.7020000000e-02	5.9153067762e+00	2.8939813765e-10                 	1.5514396181e-10                 	1.3425417583e-10                 	5.3609177680e-01                 	8.2513176264e-01                 
6.8120000000e-02	5.8197865552e+00	2.9048701883e-10                 	1.5507168660e-10                 	1.3541533223e-10                 	5.3383344711e-01                 	8.2384456819e-01                 
6.8880000000e-02	5.7555728824e+00	2.9073128801e-10                 	1.5364095501e-10                 	1.3709033301e-10                 	5.2846377855e-01                 	8.2605053900e-01                 
7.0050000000e-02	5.6594412583e+00	2.9175185109e-10                 	1.5418055008e-10                 	1.3757130101e-10                 	5.2846468499e-01                 	8.2311426708e-01                 
7.0850000000e-02	5.5955378990e+00	2.9288091248e-10                 	1.5431545996e-10                 	1.3856545252e-10                 	5.2688807426e-01                 	8.2198411996e-01                 
7.2080000000e-02	5.5000535536e+00	2.9308450238e-10                 	1.5337023434e-10                 	1.3971426805e-10                 	5.2329697780e-01                 	8.2207278770e-01                 
7.2930000000e-02	5.4359503653e+00	2.9425096619e-10                 	1.5355112398e-10                 	1.4069984221e-10                 	5.2183728050e-01                 	8.2079712692e-01                 
7.3800000000e-02	5.3718680236e+00	2.9528118455e-10                 	1.5422294261e-10                 	1.4105824194e-10                 	5.2229180414e-01                 	8.1816929689e-01                 
7.5140000000e-02	5.2760694722e+00	2.9650133902e-10                 	1.5427442399e-10                 	1.4222691503e-10                 	5.2031611223e-01                 	8.1633228119e-01                 
7.6060000000e-02	5.2122516453e+00	2.9770243645e-10                 	1.5449732163e-10                 	1.4320511482e-10                 	5.1896559355e-01                 	8.1490473792e-01                 
7.7010000000e-02	5.1479529950e+00	2.9875597601e-10                 	1.5516081340e-10                 	1.4359516261e-10                 	5.1935635053e-01                 	8.1220227586e-01                 
7.8970000000e-02	5.0201831093e+00	3.0137217992e-10                 	1.5527428017e-10                 	1.4609789975e-10                 	5.1522433229e-01                 	8.1025498751e-01                 
7.9990000000e-02	4.9561677727e+00	3.0261547837e-10                 	1.5556594293e-10                 	1.4704953544e-10                 	5.1407133490e-01                 	8.0858874831e-01                 
8.1040000000e-02	4.8919528645e+00	3.0292374998e-10                 	1.5490050475e-10                 	1.4802324523e-10                 	5.1135146967e-01                 	8.0850413515e-01                 
8.3210000000e-02	4.7643776006e+00	3.0567045184e-10                 	1.5527387541e-10                 	1.5039657643e-10                 	5.0797803477e-01                 	8.0582896519e-01                 
8.3770000000e-02	4.7325278756e+00	3.0595774082e-10                 	1.5484417178e-10                 	1.5111356904e-10                 	5.0609659807e-01                 	8.0613707141e-01                 
8.4920000000e-02	4.6684392386e+00	3.0656834194e-10                 	1.5403923698e-10                 	1.5252910496e-10                 	5.0246296145e-01                 	8.0661423151e-01                 
8.6700000000e-02	4.5725935426e+00	3.0757180661e-10                 	1.5297330367e-10                 	1.5459850294e-10                 	4.9735801651e-01                 	8.0700509892e-01                 
8.9200000000e-02	4.4444378940e+00	3.0876206868e-10                 	1.5188443015e-10                 	1.5687763853e-10                 	4.9191414864e-01                 	8.0624519444e-01                 
8.9840000000e-02	4.4127767157e+00	3.0915409264e-10                 	1.5162066739e-10                 	1.5753342525e-10                 	4.9043719944e-01                 	8.0614543052e-01                 
