Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  5.332068	7.198020	59.114674	0.140650	0	0	0	0.000000e+00	2682.466079
2	 10.694096	7.095009	58.943140	0.141059	0	0	0	0.000000e+00	2694.044975
3	 16.061468	6.991999	58.744112	0.141537	0	0	0	0.000000e+00	2693.060463
4	 21.434519	6.888989	58.559943	0.141982	0	0	0	0.000000e+00	2692.488215
5	 26.812728	6.785978	58.363549	0.142460	0	0	0	0.000000e+00	2691.410237
6	 32.195200	6.682968	58.157178	0.142966	0	0	0	0.000000e+00	2689.683034
7	 37.581005	6.579958	57.940856	0.143499	0	0	0	0.000000e+00	2687.284996
8	 42.969580	6.476948	57.714279	0.144063	0	0	0	0.000000e+00	2684.384880
9	 48.360112	6.373937	57.478470	0.144654	0	0	0	0.000000e+00	2680.875294
10	 53.751002	6.270927	57.234235	0.145271	0	0	0	0.000000e+00	2676.389670
11	 59.140934	6.167917	56.982675	0.145912	0	0	0	0.000000e+00	2671.084954
12	 64.528869	6.064906	56.724444	0.146577	0	0	0	0.000000e+00	2665.104252
13	 69.913923	5.961896	56.462482	0.147257	0	0	0	0.000000e+00	2658.577170
14	 75.294716	5.858886	56.204976	0.147931	0	0	0	0.000000e+00	2651.436808
15	 80.669042	5.755875	55.967420	0.148559	0	0	0	0.000000e+00	2643.616742
16	 86.033665	5.652865	55.767929	0.149091	0	0	0	0.000000e+00	2635.023207
17	 91.384990	5.549855	55.617024	0.149495	0	0	0	0.000000e+00	2625.733280
18	 96.720060	5.446845	55.512140	0.149778	0	0	0	0.000000e+00	2616.009006
19	102.035679	5.343834	55.444587	0.149960	0	0	0	0.000000e+00	2605.560165
20	107.325275	5.240824	55.406492	0.150063	0	0	0	0.000000e+00	2592.619464
21	112.576244	5.137814	55.393278	0.150099	0	0	0	0.000000e+00	2574.223000
22	117.750836	5.034803	55.393108	0.150099	0	0	0	0.000000e+00	2538.193776
23	122.778995	4.931793	55.407237	0.150061	0	1	1	2.513134e+03	2469.195607
24	127.621623	4.828783	55.494780	0.149824	0	1	1	2.513134e+03	2382.920922
25	132.281976	4.725772	55.697228	0.149280	0	0	0	0.000000e+00	2299.962271
26	136.765343	4.622762	55.975212	0.148538	0	0	0	0.000000e+00	2220.311649
27	141.196356	4.519752	56.400561	0.147418	0	0	0	0.000000e+00	2202.146705
28	154.004691	4.416742	52.230843	0.159187	0	0	0	0.000000e+00	2182.417457
29	158.215847	4.313731	57.023554	0.145808	0	0	0	0.000000e+00	2105.787913
30	162.430809	4.210721	57.386953	0.144884	0	0	0	0.000000e+00	2112.816127
31	166.676453	4.107711	57.725005	0.144036	0	0	0	0.000000e+00	2132.453619
32	170.834405	4.004700	57.866287	0.143684	0	0	0	0.000000e+00	2091.798728
33	174.919159	3.901690	57.978424	0.143406	0	0	0	0.000000e+00	2057.697062
34	178.934249	3.798680	58.057371	0.143211	0	0	0	0.000000e+00	2024.816189
35	182.884375	3.695669	58.111533	0.143078	0	0	0	0.000000e+00	1993.862903
36	186.774623	3.592659	58.144961	0.142996	0	0	0	0.000000e+00	1965.104696
37	190.609740	3.489649	58.161731	0.142954	0	0	0	0.000000e+00	1938.445178
38	194.393683	3.386639	58.165755	0.142944	0	0	0	0.000000e+00	1913.552857
39	198.129735	3.283628	58.159105	0.142961	0	0	0	0.000000e+00	1890.136750
40	201.820810	3.180618	58.144346	0.142997	0	0	0	0.000000e+00	1868.046895
41	205.470225	3.077608	58.122046	0.143052	0	0	0	0.000000e+00	1847.496073
42	209.081889	2.974597	58.094546	0.143120	0	0	0	0.000000e+00	1828.798470
43	212.659063	2.871587	58.062578	0.143198	0	0	0	0.000000e+00	1811.648495
44	216.204510	2.768577	58.026766	0.143287	0	0	0	0.000000e+00	1795.808610
45	219.721673	2.665566	57.988110	0.143382	0	0	0	0.000000e+00	1781.624543
46	223.214507	2.562556	57.948489	0.143480	0	0	0	0.000000e+00	1769.361997
47	226.687143	2.459546	57.906474	0.143584	0	0	0	0.000000e+00	1759.091133
48	230.143467	2.356536	57.862110	0.143695	0	0	0	0.000000e+00	1750.694946
49	233.586631	2.253525	57.815683	0.143810	0	0	0	0.000000e+00	1743.813805
50	237.018750	2.150515	57.766308	0.143933	0	0	0	0.000000e+00	1737.936774
51	240.440956	2.047505	57.715128	0.144061	0	0	0	0.000000e+00	1732.595644
52	243.852436	1.944494	57.665205	0.144185	0	0	0	0.000000e+00	1726.870924
53	247.249418	1.841484	57.617106	0.144306	0	0	0	0.000000e+00	1719.338340
54	250.626786	1.738474	57.574585	0.144412	0	0	0	0.000000e+00	1709.380956
55	253.979461	1.635463	57.539482	0.144500	0	0	0	0.000000e+00	1697.035968
56	257.302478	1.532453	57.510230	0.144574	0	0	0	0.000000e+00	1682.343052
57	260.591587	1.429443	57.483619	0.144641	0	0	0	0.000000e+00	1665.619541
