#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
3.5590390000e-02	1.7654162562e+03	6.3216302641e-06                 	3.5756658363e-06                 	2.7459644277e-06                 	5.6562400630e-01                 	9.4329252254e-01                 
3.6073190000e-02	1.7417881000e+03	6.3228956566e-06                 	3.5808092750e-06                 	2.7420863816e-06                 	5.6632427126e-01                 	9.3857014755e-01                 
3.6562540000e-02	1.7184761527e+03	6.3237551887e-06                 	3.5685685642e-06                 	2.7551866245e-06                 	5.6431162461e-01                 	9.3873841491e-01                 
3.7058530000e-02	1.6954761312e+03	6.3240215593e-06                 	3.5362372865e-06                 	2.7877842727e-06                 	5.5917540024e-01                 	9.4508861131e-01                 
3.7561250000e-02	1.6727838683e+03	6.3242318878e-06                 	3.5230717929e-06                 	2.8011600949e-06                 	5.5707504965e-01                 	9.4804416421e-01                 
3.8070790000e-02	1.6503953050e+03	6.3244602637e-06                 	3.5119964417e-06                 	2.8124638220e-06                 	5.5530374060e-01                 	9.5051108134e-01                 
3.8587240000e-02	1.6283064835e+03	6.3248050431e-06                 	3.5112814520e-06                 	2.8135235911e-06                 	5.5516042440e-01                 	9.5071892912e-01                 
3.9110690000e-02	1.6065135407e+03	6.3251413990e-06                 	3.5047757417e-06                 	2.8203656573e-06                 	5.5410235449e-01                 	9.5200870699e-01                 
3.9641250000e-02	1.5850119023e+03	6.3254350563e-06                 	3.4992529337e-06                 	2.8261821226e-06                 	5.5320351922e-01                 	9.5324341513e-01                 
4.0179000000e-02	1.5637983293e+03	6.3258669757e-06                 	3.4904359472e-06                 	2.8354310285e-06                 	5.5177194852e-01                 	9.5469476941e-01                 
4.0724050000e-02	1.5428684787e+03	6.3260543120e-06                 	3.4906942281e-06                 	2.8353600839e-06                 	5.5179643676e-01                 	9.5516304834e-01                 
4.1276500000e-02	1.5222185280e+03	6.3263839994e-06                 	3.4878839374e-06                 	2.8385000620e-06                 	5.5132346341e-01                 	9.5580626805e-01                 
4.1836430000e-02	1.5018454747e+03	6.3267274849e-06                 	3.4860145279e-06                 	2.8407129570e-06                 	5.5099805329e-01                 	9.5625001122e-01                 
4.2403970000e-02	1.4817445883e+03	6.3271005111e-06                 	3.4862531135e-06                 	2.8408473976e-06                 	5.5100327668e-01                 	9.5625193060e-01                 
4.2979200000e-02	1.4619130433e+03	6.3274653227e-06                 	3.4856315704e-06                 	2.8418337522e-06                 	5.5087327906e-01                 	9.5643402413e-01                 
4.3562240000e-02	1.4423466992e+03	6.3277674105e-06                 	3.4852231345e-06                 	2.8425442760e-06                 	5.5078243374e-01                 	9.5673217114e-01                 
4.4153180000e-02	1.4230425322e+03	6.3281859209e-06                 	3.4881851858e-06                 	2.8400007351e-06                 	5.5121408085e-01                 	9.5616603565e-01                 
4.4752140000e-02	1.4039966150e+03	6.3284659947e-06                 	3.4910652253e-06                 	2.8374007693e-06                 	5.5164477905e-01                 	9.5594711619e-01                 
4.5359230000e-02	1.3852054603e+03	6.3288556379e-06                 	3.4915241032e-06                 	2.8373315348e-06                 	5.5168332206e-01                 	9.5590458517e-01                 
4.5974550000e-02	1.3666659722e+03	6.3293863555e-06                 	3.5014217091e-06                 	2.8279646465e-06                 	5.5320081796e-01                 	9.5387387620e-01                 
4.6598220000e-02	1.3483745317e+03	6.3299875128e-06                 	3.5064793468e-06                 	2.8235081660e-06                 	5.5394727710e-01                 	9.5252507535e-01                 
4.7230350000e-02	1.3303279157e+03	6.3304471019e-06                 	3.5107713196e-06                 	2.8196757824e-06                 	5.5458504953e-01                 	9.5166025047e-01                 
4.7871050000e-02	1.3125229773e+03	6.3308940185e-06                 	3.5139241988e-06                 	2.8169698196e-06                 	5.5504391459e-01                 	9.5103964877e-01                 
4.8520450000e-02	1.2949561076e+03	6.3313863643e-06                 	3.5200356726e-06                 	2.8113506917e-06                 	5.5596601914e-01                 	9.4978149962e-01                 
4.9178650000e-02	1.2776246008e+03	6.3319701646e-06                 	3.5323032298e-06                 	2.7996669348e-06                 	5.5785215943e-01                 	9.4717538414e-01                 
4.9845790000e-02	1.2605247719e+03	6.3325300197e-06                 	3.5425604143e-06                 	2.7899696054e-06                 	5.5942260097e-01                 	9.4498550684e-01                 
5.0521970000e-02	1.2436540592e+03	6.3330886730e-06                 	3.5524029915e-06                 	2.7806856815e-06                 	5.6092740445e-01                 	9.4287054635e-01                 
5.1207330000e-02	1.2270089667e+03	6.3338359679e-06                 	3.5587624937e-06                 	2.7750734742e-06                 	5.6186527592e-01                 	9.4088486637e-01                 
5.1901980000e-02	1.2105868229e+03	6.3346067234e-06                 	3.5762627073e-06                 	2.7583440161e-06                 	5.6455954781e-01                 	9.3671321486e-01                 
