#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.9590000000e-02	1.5950920829e+04	9.9727780670e-04                 	5.6210260146e-04                 	4.3517520523e-04                 	5.6363693014e-01                 	9.5078302343e-01                 
5.1660000000e-02	1.5311772433e+04	9.9732710510e-04                 	5.7077895379e-04                 	4.2654815132e-04                 	5.7230867472e-01                 	9.4010724160e-01                 
5.3910000000e-02	1.4672716822e+04	9.9738111850e-04                 	5.7665088799e-04                 	4.2073023051e-04                 	5.7816503370e-01                 	9.3108593522e-01                 
5.5100000000e-02	1.4355828746e+04	9.9740968974e-04                 	5.7887767852e-04                 	4.1853201122e-04                 	5.8038104549e-01                 	9.2701617923e-01                 
5.6360000000e-02	1.4034885804e+04	9.9743865384e-04                 	5.8010568517e-04                 	4.1733296867e-04                 	5.8159535219e-01                 	9.2419745622e-01                 
5.7670000000e-02	1.3716077057e+04	9.9746857069e-04                 	5.8158501900e-04                 	4.1588355169e-04                 	5.8306099670e-01                 	9.2106450636e-01                 
5.9040000000e-02	1.3397800879e+04	9.9749946412e-04                 	5.8277173729e-04                 	4.1472772683e-04                 	5.8423263195e-01                 	9.1825969111e-01                 
6.0480000000e-02	1.3078805620e+04	9.9753151445e-04                 	5.8379643665e-04                 	4.1373507780e-04                 	5.8524109584e-01                 	9.1565438868e-01                 
6.1990000000e-02	1.2760222034e+04	9.9756476829e-04                 	5.8468344081e-04                 	4.1288132748e-04                 	5.8611075631e-01                 	9.1321582144e-01                 
6.3580000000e-02	1.2441116135e+04	9.9759924914e-04                 	5.8533257051e-04                 	4.1226667863e-04                 	5.8674118993e-01                 	9.1110849725e-01                 
6.5260000000e-02	1.2120842229e+04	9.9763534911e-04                 	5.8598092124e-04                 	4.1165442787e-04                 	5.8736984587e-01                 	9.0900281587e-01                 
6.7020000000e-02	1.1802539002e+04	9.9767280866e-04                 	5.8643586943e-04                 	4.1123693923e-04                 	5.8780380135e-01                 	9.0714559055e-01                 
6.8880000000e-02	1.1483829325e+04	9.9771165059e-04                 	5.8657027755e-04                 	4.1114137304e-04                 	5.8791563394e-01                 	9.0577480942e-01                 
7.0850000000e-02	1.1164518898e+04	9.9775234158e-04                 	5.8680847395e-04                 	4.1094386763e-04                 	5.8813039017e-01                 	9.0430251544e-01                 
7.2930000000e-02	1.0846101246e+04	9.9779496847e-04                 	5.8698236795e-04                 	4.1081260053e-04                 	5.8827954288e-01                 	9.0290505406e-01                 
7.5140000000e-02	1.0527098268e+04	9.9783951514e-04                 	5.8687740418e-04                 	4.1096211097e-04                 	5.8814808922e-01                 	9.0192594030e-01                 
7.7490000000e-02	1.0207848289e+04	9.9788621667e-04                 	5.8665258431e-04                 	4.1123363236e-04                 	5.8789526753e-01                 	9.0114656230e-01                 
7.9990000000e-02	9.8888131503e+03	9.9793500718e-04                 	5.8617087487e-04                 	4.1176413231e-04                 	5.8738381824e-01                 	9.0077778933e-01                 
8.2660000000e-02	9.5693946757e+03	9.9798626882e-04                 	5.8551221876e-04                 	4.1247405007e-04                 	5.8669366208e-01                 	9.0069887252e-01                 
8.5510000000e-02	9.2504521564e+03	9.9803967533e-04                 	5.8459764852e-04                 	4.1344202681e-04                 	5.8574590066e-01                 	9.0109194753e-01                 
8.8560000000e-02	8.9318672527e+03	9.9809555106e-04                 	5.8357344830e-04                 	4.1452210276e-04                 	5.8468695475e-01                 	9.0175227471e-01                 
