#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.9590000000e-02	7.9943973318e+02	2.5248991340e-06                 	1.4276192635e-06                 	1.0972798706e-06                 	5.6541635435e-01                 	9.5122328756e-01                 
5.1660000000e-02	7.6740643376e+02	2.5260013860e-06                 	1.4503601693e-06                 	1.0756412166e-06                 	5.7417235691e-01                 	9.4069301719e-01                 
5.3910000000e-02	7.3537778461e+02	2.5272397007e-06                 	1.4658640412e-06                 	1.0613756595e-06                 	5.8002572562e-01                 	9.3179589291e-01                 
5.5100000000e-02	7.1949575986e+02	2.5279028517e-06                 	1.4717961871e-06                 	1.0561066647e-06                 	5.8222023290e-01                 	9.2778281090e-01                 
5.6360000000e-02	7.0341051044e+02	2.5285457374e-06                 	1.4751682848e-06                 	1.0533774526e-06                 	5.8340581424e-01                 	9.2500477966e-01                 
5.7670000000e-02	6.8743222418e+02	2.5292107151e-06                 	1.4791928220e-06                 	1.0500178932e-06                 	5.8484364830e-01                 	9.2191797596e-01                 
5.9040000000e-02	6.7148062954e+02	2.5298929768e-06                 	1.4824728684e-06                 	1.0474201084e-06                 	5.8598244351e-01                 	9.1915559595e-01                 
6.0480000000e-02	6.5549299551e+02	2.5305960045e-06                 	1.4853454026e-06                 	1.0452506018e-06                 	5.8695477271e-01                 	9.1659090893e-01                 
6.1990000000e-02	6.3952599400e+02	2.5313229705e-06                 	1.4878725025e-06                 	1.0434504680e-06                 	5.8778453791e-01                 	9.1419149884e-01                 
6.3580000000e-02	6.2353281485e+02	2.5320695989e-06                 	1.4897973471e-06                 	1.0422722518e-06                 	5.8837140487e-01                 	9.1211952728e-01                 
6.5260000000e-02	6.0748109666e+02	2.5328505247e-06                 	1.4917304899e-06                 	1.0411200348e-06                 	5.8895322695e-01                 	9.1005012179e-01                 
6.7020000000e-02	5.9152814635e+02	2.5336597802e-06                 	1.4931738880e-06                 	1.0404858922e-06                 	5.8933480322e-01                 	9.0822622435e-01                 
6.8880000000e-02	5.7555482532e+02	2.5344872386e-06                 	1.4938020185e-06                 	1.0406852201e-06                 	5.8939023080e-01                 	9.0688238052e-01                 
