#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	6.2683004412e+01	2.6532243465e-07                 	1.4632105924e-07                 	1.1900137541e-07                 	5.5148393099e-01                 	9.2769415356e-01                 
2.2000000000e-01	5.6984549465e+01	2.6627948080e-07                 	1.4714617272e-07                 	1.1913330808e-07                 	5.5260049432e-01                 	9.2406031425e-01                 
2.4000000000e-01	5.2235837010e+01	2.6726310904e-07                 	1.4792114699e-07                 	1.1934196205e-07                 	5.5346638568e-01                 	9.2045230854e-01                 
2.6000000000e-01	4.8217695701e+01	2.6821721878e-07                 	1.4844151013e-07                 	1.1977570866e-07                 	5.5343766072e-01                 	9.1815001934e-01                 
2.8000000000e-01	4.4773574580e+01	2.6913750295e-07                 	1.4882288308e-07                 	1.2031461988e-07                 	5.5296226443e-01                 	9.1657675444e-01                 
3.0000000000e-01	4.1788669608e+01	2.7003215421e-07                 	1.4915698239e-07                 	1.2087517182e-07                 	5.5236748686e-01                 	9.1522637418e-01                 
3.2000000000e-01	3.9176877757e+01	2.7090363719e-07                 	1.4943306850e-07                 	1.2147056869e-07                 	5.5160967955e-01                 	9.1416823826e-01                 
3.4000000000e-01	3.6872355536e+01	2.7175479965e-07                 	1.4964346988e-07                 	1.2211132977e-07                 	5.5065621684e-01                 	9.1345850984e-01                 
3.6000000000e-01	3.4823891340e+01	2.7258723882e-07                 	1.4977122817e-07                 	1.2281601065e-07                 	5.4944328582e-01                 	9.1321042538e-01                 
3.8000000000e-01	3.2991054954e+01	2.7340513352e-07                 	1.4985163263e-07                 	1.2355350089e-07                 	5.4809370512e-01                 	9.1322371143e-01                 
4.0000000000e-01	3.1341502206e+01	2.7421152045e-07                 	1.4988694790e-07                 	1.2432457255e-07                 	5.4661068818e-01                 	9.1348817129e-01                 
4.2000000000e-01	2.9849049720e+01	2.7500442368e-07                 	1.4990423808e-07                 	1.2510018559e-07                 	5.4509755181e-01                 	9.1381826168e-01                 
4.5000000000e-01	2.7859113072e+01	2.7619316321e-07                 	1.4992458912e-07                 	1.2626857409e-07                 	5.4282512781e-01                 	9.1440928654e-01                 
5.0000000000e-01	2.5073201765e+01	2.7800357159e-07                 	1.4986085707e-07                 	1.2814271452e-07                 	5.3906090563e-01                 	9.1502703748e-01                 
5.5000000000e-01	2.2793819786e+01	2.7992973696e-07                 	1.5005931814e-07                 	1.2987041883e-07                 	5.3606065495e-01                 	9.1531587138e-01                 
6.0000000000e-01	2.0894334804e+01	2.8191249708e-07                 	1.5060119211e-07                 	1.3131130497e-07                 	5.3421254350e-01                 	9.1486230273e-01                 
6.5000000000e-01	1.9287078281e+01	2.8429329023e-07                 	1.5202351896e-07                 	1.3226977127e-07                 	5.3474184647e-01                 	9.1299994858e-01                 
7.0000000000e-01	1.7909429832e+01	2.8207315031e-07                 	1.4927581700e-07                 	1.3279733332e-07                 	5.2920959272e-01                 	9.0736078089e-01                 
7.5000000000e-01	1.6715467843e+01	2.8975777383e-07                 	1.5655804678e-07                 	1.3319972706e-07                 	5.4030663165e-01                 	9.0786453806e-01                 
8.0000000000e-01	1.5670751103e+01	2.9264130922e-07                 	1.5875390940e-07                 	1.3388739981e-07                 	5.4248632849e-01                 	9.0662769858e-01                 
9.0000000000e-01	1.3929556536e+01	2.8488754072e-07                 	1.4897868285e-07                 	1.3590885787e-07                 	5.2293856893e-01                 	8.9578634319e-01                 
1.0000000000e+00	1.2536600882e+01	2.9941197265e-07                 	1.6113597285e-07                 	1.3827599980e-07                 	5.3817478114e-01                 	8.9839337518e-01                 
1.1000000000e+00	1.1396909893e+01	3.0545024176e-07                 	1.6488907027e-07                 	1.4056117148e-07                 	5.3982301446e-01                 	8.9339081495e-01                 
1.2000000000e+00	1.0447167402e+01	2.9828176555e-07                 	1.5749948486e-07                 	1.4078228069e-07                 	5.2802250439e-01                 	8.7770363453e-01                 
1.3000000000e+00	9.6435391403e+00	2.9026861409e-07                 	1.5045893850e-07                 	1.3980967559e-07                 	5.1834380707e-01                 	8.5755754261e-01                 
1.4000000000e+00	8.9547149160e+00	2.8941237384e-07                 	1.5199745845e-07                 	1.3741491539e-07                 	5.2519336487e-01                 	8.3872939498e-01                 
1.5000000000e+00	8.3577339216e+00	3.0075319571e-07                 	1.6730428609e-07                 	1.3344890962e-07                 	5.5628431709e-01                 	8.3498328253e-01                 
1.6000000000e+00	7.8353755515e+00	3.2152124166e-07                 	1.9559846235e-07                 	1.2592277930e-07                 	6.0835315684e-01                 	8.4178821138e-01                 
1.7000000000e+00	7.3744711073e+00	3.4856743902e-07                 	2.2617559948e-07                 	1.2239183954e-07                 	6.4887185135e-01                 	8.3440839579e-01                 
1.8000000000e+00	6.9647782680e+00	3.5831833354e-07                 	2.4178091714e-07                 	1.1653741640e-07                 	6.7476568879e-01                 	8.3734422755e-01                 
1.9000000000e+00	6.5982109907e+00	3.6344237212e-07                 	2.5838780368e-07                 	1.0505456844e-07                 	7.1094573308e-01                 	8.0912987387e-01                 
2.0000000000e+00	6.2683004412e+00	3.4608379812e-07                 	2.4261877573e-07                 	1.0346502238e-07                 	7.0104054872e-01                 	7.6989041044e-01                 
2.2000000000e+00	5.6984549465e+00	2.9825122341e-07                 	2.1243988063e-07                 	8.5811342783e-08                 	7.1228502669e-01                 	6.5162654741e-01                 
2.4000000000e+00	5.2235837010e+00	2.5088681048e-07                 	1.9541213710e-07                 	5.5474673371e-08                 	7.7888565259e-01                 	4.6559179187e-01                 
2.6000000000e+00	4.8217695701e+00	2.2401636182e-07                 	1.7859625988e-07                 	4.5420101934e-08                 	7.9724649768e-01                 	3.2424900774e-01                 
2.8000000000e+00	4.4773574580e+00	2.8009659178e-07                 	2.3652097527e-07                 	4.3575616510e-08                 	8.4442646648e-01                 	3.6820337963e-01                 
3.0000000000e+00	4.1788669608e+00	2.8537753983e-07                 	2.4974426415e-07                 	3.5633275677e-08                 	8.7513636953e-01                 	4.1182243424e-01                 
3.5000000000e+00	3.5818859664e+00	4.2677785444e-07                 	3.9735268305e-07                 	2.9425171393e-08                 	9.3105272196e-01                 	5.0534961212e-01                 
4.0000000000e+00	3.1341502206e+00	5.9175038952e-07                 	5.6693240352e-07                 	2.4817985997e-08                 	9.5806004282e-01                 	6.3699607236e-01                 
4.5000000000e+00	2.7859113072e+00	5.0737224970e-07                 	4.9157784857e-07                 	1.5794401127e-08                 	9.6887019119e-01                 	6.0937903063e-01                 
5.0000000000e+00	2.5073201765e+00	5.6349307787e-07                 	5.4598539671e-07                 	1.7507681164e-08                 	9.6893008654e-01                 	6.7430099795e-01                 
5.5000000000e+00	2.2793819786e+00	4.4695878959e-07                 	4.3124452995e-07                 	1.5714259644e-08                 	9.6484181538e-01                 	6.3546441597e-01                 
6.0000000000e+00	2.0894334804e+00	3.5953157429e-07                 	3.4812461845e-07                 	1.1406955847e-08                 	9.6827272857e-01                 	5.7855651222e-01                 
6.5000000000e+00	1.9287078281e+00	3.2006204529e-07                 	3.0909064609e-07                 	1.0971399205e-08                 	9.6572102389e-01                 	5.8082674117e-01                 
7.0000000000e+00	1.7909429832e+00	2.4174946788e-07                 	2.3047851785e-07                 	1.1270950026e-08                 	9.5337756014e-01                 	6.1385598880e-01                 
7.5000000000e+00	1.6715467843e+00	1.5380742928e-07                 	1.4333797535e-07                 	1.0469453925e-08                 	9.3193141596e-01                 	6.0281538702e-01                 
8.0000000000e+00	1.5670751103e+00	8.8436657752e-08                 	7.6077266708e-08                 	1.2359391044e-08                 	8.6024583744e-01                 	5.2566815144e-01                 
8.2000000000e+00	1.5288537661e+00	7.1041243064e-08                 	5.2986057930e-08                 	1.8055185134e-08                 	7.4584925101e-01                 	4.8618149011e-01                 
8.4000000000e+00	1.4924524860e+00	6.9959640996e-08                 	3.2699875797e-08                 	3.7259765199e-08                 	4.6741057174e-01                 	4.5244137854e-01                 
