#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.2400000000e-04	4.0249274344e+04	1.5093709277e-08                 	1.2497108794e-08                 	2.5966004825e-09                 	8.2796803391e-01                 	9.9999999225e-01                 
1.2980000000e-04	3.8450770560e+04	1.6451437557e-08                 	1.3531802223e-08                 	2.9196353348e-09                 	8.2253007832e-01                 	9.9999999141e-01                 
1.3600000000e-04	3.6697867784e+04	1.7654540081e-08                 	1.4390593314e-08                 	3.2639467672e-09                 	8.1512139358e-01                 	9.9999999048e-01                 
1.4240000000e-04	3.5048525412e+04	1.8878572026e-08                 	1.5252667900e-08                 	3.6259041260e-09                 	8.0793546668e-01                 	9.9999998945e-01                 
1.4920000000e-04	3.3451139535e+04	1.9961273688e-08                 	1.5925731678e-08                 	4.0355420092e-09                 	7.9783143739e-01                 	9.9999998829e-01                 
1.5620000000e-04	3.1952048775e+04	2.0929413466e-08                 	1.6471666187e-08                 	4.4577472792e-09                 	7.8701040588e-01                 	9.9999998702e-01                 
1.6360000000e-04	3.0506784955e+04	2.1775444864e-08                 	1.6847617087e-08                 	4.9278277769e-09                 	7.7369795163e-01                 	9.9999998560e-01                 
1.6740000000e-04	2.9814277292e+04	2.1819443801e-08                 	1.6646792008e-08                 	5.1726517928e-09                 	7.6293383828e-01                 	9.9999998489e-01                 
1.7130000000e-04	2.9135493396e+04	2.1309276500e-08                 	1.5888123123e-08                 	5.4211533767e-09                 	7.4559655384e-01                 	9.9999998420e-01                 
1.7530000000e-04	2.8470678943e+04	1.7955113951e-08                 	1.7117870016e-08                 	8.3724393543e-10                 	9.5337016865e-01                 	9.9999998507e-01                 
1.7940000000e-04	2.7820011252e+04	2.1210127359e-08                 	2.0320209338e-08                 	8.8991802142e-10                 	9.5804277804e-01                 	9.9999998400e-01                 
1.8360000000e-04	2.7183605766e+04	2.2900631389e-08                 	2.1954243574e-08                 	9.4638781468e-10                 	9.5867416061e-01                 	9.9999998305e-01                 
1.8790000000e-04	2.6561522186e+04	2.4392072403e-08                 	2.3385814505e-08                 	1.0062578982e-09                 	9.5874651889e-01                 	9.9999998206e-01                 
1.9680000000e-04	2.5360315136e+04	2.7024800982e-08                 	2.5887553973e-08                 	1.1372470097e-09                 	9.5791839465e-01                 	9.9999997993e-01                 
2.0610000000e-04	2.4215963215e+04	2.9467451871e-08                 	2.8185288297e-08                 	1.2821635746e-09                 	9.5648882095e-01                 	9.9999997756e-01                 
2.1590000000e-04	2.3116767108e+04	3.2015273568e-08                 	3.0563413347e-08                 	1.4518602206e-09                 	9.5465101313e-01                 	9.9999997483e-01                 
2.2610000000e-04	2.2073905434e+04	3.4530843745e-08                 	3.2896471046e-08                 	1.6343726981e-09                 	9.5266919308e-01                 	9.9999997174e-01                 
2.3680000000e-04	2.1076478119e+04	3.7053097177e-08                 	3.5207401183e-08                 	1.8456959939e-09                 	9.5018780792e-01                 	9.9999996819e-01                 
2.4800000000e-04	2.0124637172e+04	3.9707796026e-08                 	3.7628340075e-08                 	2.0794559504e-09                 	9.4763104079e-01                 	9.9999996402e-01                 
2.5970000000e-04	1.9217982359e+04	4.2240300760e-08                 	3.9892616662e-08                 	2.3476840975e-09                 	9.4442075328e-01                 	9.9999995923e-01                 
2.7200000000e-04	1.8348933892e+04	4.4668045635e-08                 	4.2034937028e-08                 	2.6331086073e-09                 	9.4105162718e-01                 	9.9999995366e-01                 
2.8480000000e-04	1.7524262706e+04	4.7077487225e-08                 	4.4115572978e-08                 	2.9619142465e-09                 	9.3708427486e-01                 	9.9999994707e-01                 
2.9830000000e-04	1.6731176730e+04	4.9344048266e-08                 	4.6022711769e-08                 	3.3213364970e-09                 	9.3269023086e-01                 	9.9999993923e-01                 
3.1240000000e-04	1.5976024388e+04	5.1448860307e-08                 	4.7726052209e-08                 	3.7228080971e-09                 	9.2764061099e-01                 	9.9999992985e-01                 
3.2720000000e-04	1.5253392478e+04	5.3451640351e-08                 	4.9292683992e-08                 	4.1589563589e-09                 	9.2219216601e-01                 	9.9999991823e-01                 
3.4260000000e-04	1.4567746698e+04	5.4875664284e-08                 	5.0234099364e-08                 	4.6415649197e-09                 	9.1541669736e-01                 	9.9999990486e-01                 
3.5880000000e-04	1.3910005626e+04	5.5992757905e-08                 	5.0829632070e-08                 	5.1631258357e-09                 	9.0778939940e-01                 	9.9999988854e-01                 
3.7580000000e-04	1.3280761093e+04	5.6902765280e-08                 	5.1171244152e-08                 	5.7315211285e-09                 	8.9927517406e-01                 	9.9999986712e-01                 
3.9360000000e-04	1.2680157568e+04	5.7277058311e-08                 	5.0936873071e-08                 	6.3401852402e-09                 	8.8930672372e-01                 	9.9999984070e-01                 
4.1220000000e-04	1.2107981608e+04	5.7093862116e-08                 	5.0093269285e-08                 	7.0005928315e-09                 	8.7738449332e-01                 	9.9999981019e-01                 
