#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.2400000000e-04	2.0172419783e+04	1.2139796067e-09                 	8.7416933537e-10                 	3.3981027129e-10                 	7.2008568396e-01                 	9.9999997342e-01                 
1.2980000000e-04	1.9271032766e+04	1.3419040580e-09                 	9.5785484990e-10                 	3.8404920807e-10                 	7.1380278211e-01                 	9.9999997086e-01                 
1.3600000000e-04	1.8392500390e+04	1.4622943066e-09                 	1.0305657539e-09                 	4.3172855268e-10                 	7.0475946551e-01                 	9.9999996800e-01                 
1.4240000000e-04	1.7565871159e+04	1.5883259892e-09                 	1.1058693727e-09                 	4.8245661644e-10                 	6.9624836481e-01                 	9.9999996488e-01                 
1.4920000000e-04	1.6765281857e+04	1.7099217614e-09                 	1.1692791927e-09                 	5.4064256872e-10                 	6.8382028879e-01                 	9.9999996141e-01                 
1.5620000000e-04	1.6013956806e+04	1.8260083888e-09                 	1.2244985670e-09                 	6.0150982182e-10                 	6.7058759121e-01                 	9.9999995765e-01                 
1.6360000000e-04	1.5289609126e+04	1.9389810733e-09                 	1.2685836644e-09                 	6.7039740882e-10                 	6.5425273198e-01                 	9.9999995347e-01                 
1.6740000000e-04	1.4942533173e+04	1.9655577094e-09                 	1.2587974100e-09                 	7.0676029940e-10                 	6.4042760179e-01                 	9.9999995128e-01                 
1.7130000000e-04	1.4602335395e+04	1.9463689015e-09                 	1.2023478312e-09                 	7.4402107027e-10                 	6.1773892416e-01                 	9.9999994903e-01                 
1.7530000000e-04	1.4269138922e+04	1.2950514940e-09                 	1.1883711043e-09                 	1.0668038971e-10                 	9.1762459624e-01                 	9.9999994912e-01                 
1.7940000000e-04	1.3943032626e+04	1.5512289001e-09                 	1.4377493236e-09                 	1.1347957651e-10                 	9.2684536982e-01                 	9.9999994651e-01                 
1.8360000000e-04	1.3624074363e+04	1.6908513525e-09                 	1.5700708319e-09                 	1.2078052053e-10                 	9.2856822076e-01                 	9.9999994390e-01                 
1.8790000000e-04	1.3312294056e+04	1.8175530580e-09                 	1.6890185634e-09                 	1.2853449457e-10                 	9.2928157227e-01                 	9.9999994118e-01                 
1.9680000000e-04	1.2710264497e+04	2.0501162925e-09                 	1.9045685000e-09                 	1.4554779252e-10                 	9.2900510422e-01                 	9.9999993538e-01                 
2.0610000000e-04	1.2136730000e+04	2.2765950141e-09                 	2.1121467403e-09                 	1.6444827377e-10                 	9.2776568834e-01                 	9.9999992901e-01                 
2.1590000000e-04	1.1585827018e+04	2.5246998166e-09                 	2.3380133689e-09                 	1.8668644765e-10                 	9.2605598241e-01                 	9.9999992192e-01                 
2.2610000000e-04	1.1063158130e+04	2.7828446876e-09                 	2.5721113931e-09                 	2.1073329459e-10                 	9.2427414454e-01                 	9.9999991413e-01                 
2.3680000000e-04	1.0563260359e+04	3.0581751645e-09                 	2.8194290585e-09                 	2.3874610600e-10                 	9.2193184067e-01                 	9.9999990548e-01                 
2.4800000000e-04	1.0086209891e+04	3.3668796389e-09                 	3.0969300885e-09                 	2.6994955044e-10                 	9.1982203720e-01                 	9.9999989585e-01                 
2.5970000000e-04	9.6318061343e+03	3.6869702915e-09                 	3.3809302496e-09                 	3.0604004193e-10                 	9.1699416656e-01                 	9.9999988517e-01                 
2.7200000000e-04	9.1962501952e+03	4.0210402970e-09                 	3.6762522347e-09                 	3.4478806237e-10                 	9.1425401466e-01                 	9.9999987328e-01                 
2.8480000000e-04	8.7829355797e+03	4.3883048582e-09                 	3.9984283164e-09                 	3.8987654178e-10                 	9.1115554767e-01                 	9.9999986001e-01                 
2.9830000000e-04	8.3854510663e+03	4.7776256182e-09                 	4.3378926389e-09                 	4.3973297926e-10                 	9.0795993357e-01                 	9.9999984508e-01                 
3.1240000000e-04	8.0069784030e+03	5.1955506963e-09                 	4.6994005248e-09                 	4.9615017145e-10                 	9.0450479642e-01                 	9.9999982832e-01                 
3.2720000000e-04	7.6448045632e+03	5.6661979809e-09                 	5.1078526723e-09                 	5.5834530864e-10                 	9.0146032480e-01                 	9.9999980924e-01                 
3.4260000000e-04	7.3011676973e+03	6.1018012452e-09                 	5.4734880847e-09                 	6.2831316047e-10                 	8.9702824867e-01                 	9.9999978816e-01                 
3.5880000000e-04	6.9715163129e+03	6.5578732514e-09                 	5.8525212051e-09                 	7.0535204636e-10                 	8.9244195194e-01                 	9.9999976422e-01                 
3.7580000000e-04	6.6561470279e+03	7.1000207124e-09                 	6.3089314113e-09                 	7.9108930109e-10                 	8.8857929672e-01                 	9.9999973634e-01                 
3.9360000000e-04	6.3551322487e+03	7.6383568140e-09                 	6.7532647628e-09                 	8.8509205113e-10                 	8.8412533315e-01                 	9.9999970464e-01                 
4.1220000000e-04	6.0683650002e+03	8.0990533251e-09                 	7.1092173919e-09                 	9.8983593328e-10                 	8.7778374910e-01                 	9.9999966947e-01                 
4.3170000000e-04	5.7942553928e+03	8.6679749663e-09                 	7.5638402326e-09                 	1.1041347337e-09                 	8.7261906755e-01                 	9.9999962745e-01                 
4.5210000000e-04	5.5328025947e+03	9.1982688475e-09                 	7.9683042421e-09                 	1.2299646054e-09                 	8.6628303372e-01                 	9.9999957941e-01                 
4.7350000000e-04	5.2827456243e+03	9.7338714899e-09                 	8.3709126857e-09                 	1.3629588042e-09                 	8.5997772771e-01                 	9.9999952324e-01                 
4.9590000000e-04	5.0441219058e+03	1.0254416295e-08                 	8.7414305722e-09                 	1.5129857228e-09                 	8.5245520766e-01                 	9.9999945708e-01                 
5.1930000000e-04	4.8168304508e+03	1.0744931600e-08                 	9.0753870240e-09                 	1.6695445763e-09                 	8.4462026950e-01                 	9.9999937955e-01                 
5.4390000000e-04	4.5989704966e+03	1.1186391745e-08                 	9.3512435310e-09                 	1.8351482144e-09                 	8.3594815413e-01                 	9.9999928815e-01                 
5.6960000000e-04	4.3914677898e+03	1.1568824245e-08                 	9.5578356194e-09                 	2.0109886253e-09                 	8.2617173684e-01                 	9.9999918037e-01                 
5.9650000000e-04	4.1934284209e+03	1.1936254276e-08                 	9.7401912055e-09                 	2.1960630704e-09                 	8.1601740214e-01                 	9.9999904782e-01                 
6.2480000000e-04	4.0034892015e+03	1.2187530314e-08                 	9.7996657645e-09                 	2.3878645498e-09                 	8.0407313966e-01                 	9.9999889329e-01                 
6.5430000000e-04	3.8229864788e+03	1.2413520614e-08                 	9.8294649672e-09                 	2.5840556470e-09                 	7.9183539245e-01                 	9.9999870007e-01                 
6.8520000000e-04	3.6505838486e+03	1.2536281953e-08                 	9.7516400547e-09                 	2.7846418985e-09                 	7.7787338312e-01                 	9.9999846957e-01                 
7.1760000000e-04	3.4857581565e+03	1.2580168264e-08                 	9.5861638940e-09                 	2.9940043702e-09                 	7.6200601556e-01                 	9.9999818365e-01                 
7.5160000000e-04	3.3280735140e+03	1.2566531482e-08                 	9.3864176054e-09                 	3.1801138769e-09                 	7.4693781802e-01                 	9.9999784354e-01                 
7.8710000000e-04	3.1779698299e+03	1.2478899492e-08                 	9.1043648478e-09                 	3.3745346441e-09                 	7.2958074978e-01                 	9.9999741590e-01                 
8.2440000000e-04	3.0341825001e+03	1.2325919856e-08                 	8.7618593121e-09                 	3.5640605435e-09                 	7.1084831110e-01                 	9.9999689089e-01                 
8.6330000000e-04	2.8974632840e+03	1.2117056491e-08                 	8.3686897845e-09                 	3.7483667068e-09                 	6.9065369056e-01                 	9.9999625687e-01                 
9.0410000000e-04	2.7667072814e+03	1.1890869646e-08                 	7.9787856985e-09                 	3.9120839476e-09                 	6.7100102314e-01                 	9.9999548758e-01                 
9.4690000000e-04	2.6416517616e+03	1.1646405482e-08                 	7.5827338877e-09                 	4.0636715945e-09                 	6.5107933081e-01                 	9.9999456535e-01                 
9.9170000000e-04	2.5223152698e+03	1.1393474029e-08                 	7.1881706246e-09                 	4.2053034040e-09                 	6.3090244525e-01                 	9.9999347868e-01                 
1.0390000000e-03	2.4074880203e+03	1.1158813943e-08                 	6.8316872684e-09                 	4.3271266750e-09                 	6.1222342294e-01                 	9.9999221461e-01                 
1.0880000000e-03	2.2990625488e+03	1.0941010673e-08                 	6.5071216697e-09                 	4.4338890035e-09                 	5.9474593930e-01                 	9.9999073596e-01                 
1.1390000000e-03	2.1961194496e+03	1.0745742498e-08                 	6.2174537042e-09                 	4.5282887933e-09                 	5.7859693787e-01                 	9.9998910129e-01                 
1.1930000000e-03	2.0967142105e+03	1.0581042918e-08                 	5.9740017005e-09                 	4.6070412175e-09                 	5.6459478965e-01                 	9.9998731775e-01                 
1.2490000000e-03	2.0027062074e+03	1.0443063372e-08                 	5.7694187168e-09                 	4.6736446557e-09                 	5.5246420624e-01                 	9.9998553796e-01                 
1.3090000000e-03	1.9109091315e+03	1.0326380177e-08                 	5.5993124029e-09                 	4.7270677742e-09                 	5.4223380380e-01                 	9.9998357107e-01                 
1.3700000000e-03	1.8258248563e+03	1.0218580265e-08                 	5.4452870606e-09                 	4.7732932039e-09                 	5.3288097951e-01                 	9.9998167356e-01                 
1.4020000000e-03	1.7841512504e+03	1.0166201116e-08                 	5.3729956143e-09                 	4.7932055017e-09                 	5.2851557361e-01                 	9.9998084938e-01                 
1.4350000000e-03	1.7431219882e+03	1.0104688863e-08                 	5.2923700037e-09                 	4.8123188594e-09                 	5.2375388054e-01                 	9.9998036225e-01                 
1.4690000000e-03	1.7027774357e+03	1.0135755913e-08                 	5.3451799238e-09                 	4.7905759895e-09                 	5.2735878503e-01                 	9.9998152563e-01                 
1.5030000000e-03	1.6642581857e+03	1.0096161110e-08                 	5.2876311411e-09                 	4.8085299686e-09                 	5.2372689814e-01                 	9.9997972021e-01                 
1.5380000000e-03	1.6263849500e+03	1.0046666448e-08                 	5.2232256791e-09                 	4.8234407692e-09                 	5.1989639608e-01                 	9.9997862760e-01                 
1.5740000000e-03	1.5891868190e+03	9.9865939048e-09                 	5.1487401621e-09                 	4.8378537427e-09                 	5.1556518780e-01                 	9.9997781078e-01                 
1.6110000000e-03	1.5526878045e+03	9.9068361484e-09                 	5.0536642737e-09                 	4.8531718747e-09                 	5.1011889144e-01                 	9.9997721229e-01                 
1.6490000000e-03	1.5169072487e+03	9.8103690724e-09                 	4.9443743340e-09                 	4.8659947384e-09                 	5.0399473226e-01                 	9.9997702062e-01                 
1.6870000000e-03	1.4827386207e+03	9.6636566335e-09                 	4.7848727652e-09                 	4.8787838683e-09                 	4.9514101615e-01                 	9.9997746375e-01                 
1.7270000000e-03	1.4483960933e+03	9.3834698401e-09                 	4.4897290264e-09                 	4.8937408136e-09                 	4.7847215401e-01                 	9.9997909259e-01                 
1.7670000000e-03	1.4156084058e+03	4.1813425096e-09                 	1.3276403457e-09                 	2.8537021639e-09                 	3.1751532975e-01                 	9.9999502130e-01                 
1.8080000000e-03	1.3835066665e+03	9.9612271505e-09                 	7.0344682814e-09                 	2.9267588690e-09                 	7.0618490826e-01                 	9.9999294002e-01                 
1.8510000000e-03	1.3513668574e+03	1.2226686136e-08                 	9.2211583422e-09                 	3.0055277938e-09                 	7.5418296010e-01                 	9.9999027523e-01                 
