1.000000e-02	7.141946e-01	7.137099e-01	7.132201e-01	7.127305e-01	7.122395e-01	7.117413e-01	7.112404e-01	7.107400e-01	7.102346e-01	7.097240e-01	7.092121e-01	7.086989e-01	7.081795e-01	7.076572e-01	7.071345e-01	7.066071e-01	7.060750e-01	7.055415e-01	7.050060e-01	7.044649e-01	7.039208e-01	7.033754e-01	7.028259e-01	7.022721e-01	7.017164e-01	7.011579e-01	7.005951e-01	7.000292e-01	6.994608e-01	6.988888e-01	6.983130e-01	6.977344e-01	6.971532e-01	6.965681e-01	6.959792e-01	6.953881e-01	6.947940e-01	6.941955e-01	6.935936e-01	6.929895e-01	6.923816e-01	6.917701e-01	6.911556e-01	6.905378e-01	6.899165e-01	6.892923e-01	6.886650e-01	6.880338e-01	6.873991e-01	6.867617e-01	6.861208e-01	6.854761e-01	6.848283e-01	6.841771e-01	6.835225e-01	6.828649e-01	6.822043e-01	6.815398e-01	6.808717e-01	6.802008e-01	6.795266e-01	6.788488e-01	6.781672e-01	6.774824e-01	6.767943e-01	6.761030e-01	6.754086e-01	6.747109e-01	6.740095e-01	6.733047e-01	6.725969e-01	6.718857e-01	6.711709e-01	6.704525e-01	6.697307e-01	6.690055e-01	6.682773e-01	6.675459e-01	6.668113e-01	6.660732e-01	6.653317e-01	6.645870e-01	6.638391e-01	6.630878e-01	6.623328e-01	6.615742e-01	6.608121e-01	6.600468e-01	6.592783e-01	6.585068e-01	6.577320e-01	6.569540e-01	6.561727e-01	6.553882e-01	6.546007e-01	6.538098e-01	6.530153e-01	6.522171e-01	6.514154e-01	6.506103e-01	6.498019e-01	6.489904e-01	6.481758e-01	6.473580e-01	6.465370e-01	6.457128e-01	6.448856e-01	6.440554e-01	6.432219e-01	6.423850e-01	6.415445e-01	6.407004e-01	6.398528e-01	6.390019e-01	6.381478e-01	6.372905e-01	6.364301e-01	6.355665e-01	6.346998e-01	6.338300e-01	6.329573e-01	6.320816e-01	6.312027e-01	6.303204e-01	6.294346e-01	6.285451e-01	6.276522e-01	6.267559e-01	6.258563e-01	6.249535e-01	6.240476e-01	6.231385e-01	6.222264e-01	6.213112e-01	6.203930e-01	6.194719e-01	6.185479e-01	6.176208e-01	6.166905e-01	6.157630e-01	6.150851e-01	6.144014e-01	6.137121e-01	6.130171e-01	6.123166e-01	6.116105e-01	6.108989e-01	6.101818e-01	6.094594e-01	6.087316e-01	6.079985e-01	6.072601e-01	6.065162e-01	6.057665e-01	6.050108e-01	6.042488e-01	6.034805e-01	6.027057e-01	6.019245e-01	6.011367e-01	6.003426e-01	5.995420e-01	5.987350e-01	5.978704e-01	5.969266e-01	5.959784e-01	5.950257e-01	5.940688e-01	5.931074e-01	5.921416e-01	5.911711e-01	5.901959e-01	5.892157e-01	5.882305e-01	5.872402e-01	5.862447e-01	5.852440e-01	5.842381e-01	5.832271e-01	5.822109e-01	5.811896e-01	5.801632e-01	5.791319e-01	5.780957e-01	5.770467e-01	5.759731e-01	5.748954e-01	5.738135e-01	5.727272e-01	5.716367e-01	5.705416e-01	5.694420e-01	5.683377e-01	5.672286e-01	5.661147e-01	5.649960e-01	5.638723e-01	5.627437e-01	5.616103e-01	5.604719e-01	5.593287e-01	5.581808e-01	5.570282e-01	5.558668e-01	5.546814e-01	5.534922e-01	5.522993e-01	5.511027e-01	5.499023e-01	5.486983e-01	5.474906e-01	5.462791e-01	5.450637e-01	5.438443e-01	5.426208e-01	5.413932e-01	5.401613e-01	5.389251e-01	5.376846e-01	5.364397e-01	5.351905e-01	5.339275e-01	5.326571e-01	5.313829e-01	5.301048e-01	5.288231e-01	5.275378e-01	5.262489e-01	5.249567e-01	5.236613e-01	5.223627e-01	5.210610e-01	5.197563e-01	5.184486e-01	5.171380e-01	5.158245e-01	5.145080e-01	5.131885e-01	5.118658e-01	5.105400e-01	5.092109e-01	5.078784e-01	5.065426e-01	5.052032e-01	5.038603e-01	5.025137e-01	5.011635e-01	4.998096e-01	4.984521e-01	4.970908e-01	4.957259e-01	4.943574e-01	4.929828e-01	4.916044e-01	4.902229e-01	4.888384e-01	4.874510e-01	4.860609e-01	4.846681e-01	4.832728e-01	4.818750e-01	4.804749e-01	4.790724e-01	4.776677e-01	4.762608e-01	4.748517e-01	4.734403e-01	4.720267e-01	4.706108e-01	4.691927e-01	4.677722e-01	4.663493e-01	4.649239e-01	4.634960e-01	4.620656e-01	4.606326e-01	4.591970e-01	4.577588e-01	4.563178e-01	4.548745e-01	4.534288e-01	4.519806e-01	4.505301e-01	4.490772e-01	4.476220e-01	4.461645e-01	4.447048e-01	4.432430e-01	4.417790e-01	4.403131e-01	4.388453e-01	4.373757e-01	4.359043e-01	4.344312e-01	4.329565e-01	4.314802e-01	4.300024e-01	4.285231e-01	4.270424e-01	4.255602e-01	4.240766e-01	4.225917e-01	4.211053e-01	4.196175e-01	4.181282e-01	4.166376e-01	4.151454e-01	4.136519e-01	4.121568e-01	4.106603e-01	4.091622e-01	4.076627e-01	4.061616e-01	4.046591e-01	4.031551e-01	4.016496e-01	4.001427e-01	3.986344e-01	3.971247e-01	3.956136e-01	3.941013e-01	3.925877e-01	3.910729e-01	3.895571e-01	3.880402e-01	3.865224e-01	3.850037e-01	3.834842e-01	3.819640e-01	3.804431e-01	3.789217e-01	3.773998e-01	3.758774e-01	3.743547e-01	3.728316e-01	3.713083e-01	3.697846e-01	3.682607e-01	3.667366e-01	3.652122e-01	3.636876e-01	3.621626e-01	3.606393e-01	3.591235e-01	3.576075e-01	3.560914e-01	3.545751e-01	3.530585e-01	3.515416e-01	3.500243e-01	3.485066e-01	3.469853e-01	3.454554e-01	3.439248e-01	3.423932e-01	3.408608e-01	3.393275e-01	3.377934e-01	3.362583e-01	3.347223e-01	3.331949e-01	3.316699e-01	3.301444e-01	3.286183e-01	3.270918e-01	3.255649e-01	3.240376e-01	3.225100e-01	3.209822e-01	3.194543e-01	3.179263e-01	3.163985e-01	3.148708e-01	3.133435e-01	3.118166e-01	3.102902e-01	3.087645e-01	3.072396e-01	3.057156e-01	3.041927e-01	3.026710e-01	3.011506e-01	2.996317e-01	2.981143e-01	2.965986e-01	2.950846e-01	2.935726e-01	2.920625e-01	2.905545e-01	2.890486e-01	2.875449e-01	2.860434e-01	2.845443e-01	2.830475e-01	2.815531e-01	2.800611e-01	2.785714e-01	2.770842e-01	2.755993e-01	2.741169e-01	2.726367e-01	2.711589e-01	2.696833e-01	2.682100e-01	2.667388e-01	2.652697e-01	2.638026e-01	2.623004e-01	2.607949e-01	2.592909e-01	2.578309e-01	2.563726e-01	2.549159e-01	2.534607e-01	2.520068e-01	2.505543e-01	2.491030e-01	2.476528e-01	2.462037e-01	2.447556e-01	2.433084e-01	2.418012e-01	2.402916e-01	2.388466e-01	2.374023e-01	2.359586e-01	2.345155e-01	2.330730e-01	2.316310e-01	2.301895e-01	2.287486e-01	2.273081e-01	2.258682e-01	2.244287e-01	2.229898e-01	2.215514e-01	2.200912e-01	2.186192e-01	2.171477e-01	2.156777e-01	2.142429e-01	2.128089e-01	2.113760e-01	2.099441e-01	2.085134e-01	2.070839e-01	2.056559e-01	2.042293e-01	2.028044e-01	2.013812e-01	1.999535e-01	1.984693e-01	1.970002e-01	1.955858e-01	1.941739e-01	1.927647e-01	1.913582e-01	1.899547e-01	1.885543e-01	1.871571e-01	1.857633e-01	1.843731e-01	1.829866e-01	1.816039e-01	1.802253e-01	1.788509e-01	1.774807e-01	1.761151e-01	1.747540e-01	1.733978e-01	1.720464e-01	1.707000e-01	1.693589e-01	1.680230e-01	1.666925e-01	1.653676e-01	1.640228e-01	1.626762e-01	1.613360e-01	1.600223e-01	1.587277e-01	1.574394e-01	1.561574e-01	1.548817e-01	1.536125e-01	1.523498e-01	1.510531e-01	1.497590e-01	1.485068e-01	1.472720e-01	1.460440e-01	1.448231e-01	1.436091e-01	1.424022e-01	1.412024e-01	1.399790e-01	1.387568e-01	1.375592e-01	1.363891e-01	1.352263e-01	1.340708e-01	1.329226e-01	1.317817e-01	1.306482e-01	1.295221e-01	1.284035e-01	1.272922e-01	1.261703e-01	1.250438e-01	1.239265e-01	1.228458e-01	1.217725e-01	1.207066e-01	1.196482e-01	1.185972e-01	1.175536e-01	1.165174e-01	1.154812e-01	1.144331e-01	1.133928e-01	1.123790e-01	1.113805e-01	1.103894e-01	1.094055e-01	1.084290e-01	1.074549e-01	1.064701e-01	1.054929e-01	1.045336e-01	1.035939e-01	1.026614e-01	1.017214e-01	1.007835e-01	9.985296e-02	9.894489e-02	9.804867e-02	9.715949e-02	9.627731e-02	9.540208e-02	9.453377e-02	9.365515e-02	9.278281e-02	9.191761e-02	9.107687e-02	9.024335e-02	8.941584e-02	8.857904e-02	8.774920e-02	8.692663e-02	8.612698e-02	8.533388e-02	8.454732e-02	8.375509e-02	8.296629e-02	8.218418e-02	8.141981e-02	8.066586e-02	7.991822e-02	7.917033e-02	7.842166e-02	7.767942e-02	7.694383e-02	7.621530e-02	7.549306e-02	7.477708e-02	7.406732e-02	7.336374e-02	7.266629e-02	7.197516e-02	7.129028e-02	7.061140e-02	6.993997e-02	6.928419e-02	6.863410e-02	6.798967e-02	6.734412e-02	6.670102e-02	6.606363e-02	6.543144e-02	6.479561e-02	6.417057e-02	6.356538e-02	6.296115e-02	6.235771e-02	6.175968e-02	6.116703e-02	6.057992e-02	5.999816e-02	5.942166e-02	5.885040e-02	5.828532e-02	5.772536e-02	5.717047e-02	5.662063e-02	5.606797e-02	5.551861e-02	5.497434e-02	5.443793e-02	5.391281e-02	5.339249e-02	5.287694e-02	5.236624e-02	5.186044e-02	5.135928e-02	5.086273e-02	5.036899e-02	4.987547e-02	4.938656e-02	4.890221e-02	4.842256e-02	4.794804e-02	4.747796e-02	4.701228e-02	4.655096e-02	4.608780e-02	4.562849e-02	4.517356e-02	4.472296e-02	4.427666e-02	4.383462e-02	4.339729e-02	4.296479e-02	4.253641e-02	4.211213e-02	4.169190e-02	4.127569e-02	4.086346e-02	4.044772e-02	4.003290e-02	3.962216e-02	3.921546e-02	3.881348e-02	3.842365e-02	3.803758e-02	3.765524e-02	3.727659e-02	3.690045e-02	3.652624e-02	3.615567e-02	3.578871e-02	3.542533e-02	3.506020e-02	3.469471e-02	3.433288e-02	3.397467e-02	3.362005e-02	3.326397e-02	3.290842e-02	3.255652e-02	3.220824e-02	3.186354e-02	3.151262e-02	3.115748e-02	3.080621e-02	3.045876e-02	3.011509e-02	2.972869e-02	2.924126e-02	2.884313e-02	2.845607e-02	2.807410e-02	2.769695e-02	2.732406e-02	2.695465e-02	2.658722e-02	2.624812e-02	2.593668e-02	2.562412e-02	2.530841e-02	2.505614e-02	2.480776e-02	2.455338e-02	2.434217e-02	2.422142e-02	2.409309e-02	2.395475e-02	2.396503e-02	2.400529e-02	2.405011e-02	2.410342e-02	2.416532e-02	2.423000e-02	2.429255e-02	2.428092e-02	2.426927e-02	2.425773e-02	2.421770e-02	2.416501e-02	2.410946e-02	2.401057e-02	2.386356e-02	2.371193e-02	2.353487e-02	2.329881e-02	2.306186e-02	2.282212e-02	2.256385e-02	2.230668e-02	2.205079e-02	2.177599e-02	2.150353e-02	2.123370e-02	2.096315e-02	2.069561e-02	2.043128e-02	2.018900e-02	1.995070e-02	1.971507e-02	1.948844e-02	1.926451e-02	1.904302e-02	1.882397e-02	1.860734e-02	1.839432e-02	1.819021e-02	1.798829e-02	1.778853e-02	1.759091e-02	1.739541e-02	1.720503e-02	1.701960e-02	1.683611e-02	1.665452e-02	1.647483e-02	1.629704e-02	1.612252e-02	1.594981e-02	1.577889e-02	1.560974e-02	1.544235e-02	1.527946e-02	1.511961e-02	1.496139e-02	1.480477e-02	1.464975e-02	1.449692e-02	1.434636e-02	1.419733e-02	1.404980e-02	1.390376e-02	1.375970e-02	1.361789e-02	1.347750e-02	1.333853e-02	1.320095e-02	1.306530e-02	1.293172e-02	1.279948e-02	1.266856e-02	1.253894e-02	1.241063e-02	1.228360e-02	1.215784e-02	1.203334e-02	1.191008e-02	1.178806e-02	1.166726e-02	1.154767e-02	1.142928e-02	1.131270e-02	1.119895e-02	1.108633e-02	1.097481e-02	1.086440e-02	1.075509e-02	1.064687e-02	1.053972e-02	1.043363e-02	1.032938e-02	1.022756e-02	1.012673e-02	1.002689e-02	9.928035e-03	9.830161e-03	9.733245e-03	9.637278e-03	9.542251e-03	9.446432e-03	9.351200e-03	9.256914e-03	9.163563e-03	9.070432e-03	8.977917e-03	8.886328e-03	8.795655e-03	8.705890e-03	8.617024e-03	8.529047e-03	8.441951e-03	8.354416e-03	8.267130e-03	8.180731e-03	8.095212e-03	8.010561e-03	7.926772e-03	7.843836e-03	7.761745e-03	7.678711e-03	7.596460e-03	7.515062e-03	7.434508e-03	7.354787e-03	7.275893e-03	7.197818e-03	7.119611e-03	7.041398e-03	6.964012e-03	6.887444e-03	6.809302e-03	6.731791e-03	6.655113e-03	6.578314e-03	6.500740e-03	6.423987e-03	6.348025e-03	6.273400e-03	6.199439e-03	6.125940e-03	6.063961e-03	6.015378e-03	5.966503e-03	5.919783e-03	5.902143e-03	5.884885e-03	5.867974e-03	5.850341e-03	5.831952e-03	5.813215e-03	5.773108e-03	5.712795e-03	5.652691e-03	5.591789e-03	5.528872e-03	5.466575e-03	5.405112e-03	5.345517e-03	5.286543e-03	5.228269e-03	5.172793e-03	5.117884e-03	5.063536e-03	5.009714e-03	4.956446e-03	4.903726e-03	4.851534e-03	4.799881e-03	4.748761e-03	4.699598e-03	4.650947e-03	4.602744e-03	4.554356e-03	4.506463e-03	4.459187e-03	4.412966e-03	4.367213e-03	4.322156e-03	4.278010e-03	4.234308e-03	4.190684e-03	4.147184e-03	4.104126e-03	4.062015e-03	4.020483e-03	3.979345e-03	3.937989e-03	3.897053e-03	3.856758e-03	3.817292e-03	3.778223e-03	3.739106e-03	3.700190e-03	3.661713e-03	3.624207e-03	3.587080e-03	3.550028e-03	3.513033e-03	3.476415e-03	3.440169e-03	3.404294e-03	3.368905e-03	3.334053e-03	3.299555e-03	3.265406e-03	3.231604e-03	3.198143e-03	3.165021e-03	3.132235e-03	3.099781e-03	3.067657e-03	3.035682e-03	3.003928e-03	2.972497e-03	2.941387e-03	2.910596e-03	2.880117e-03	2.849950e-03	2.820091e-03	2.790538e-03	2.761207e-03	2.731990e-03	2.703074e-03	2.674455e-03	2.646131e-03	2.618098e-03	2.590354e-03	2.562895e-03	2.535720e-03	2.508727e-03	2.481859e-03	2.455270e-03	2.428957e-03	2.402918e-03	2.377147e-03	2.351644e-03	2.326406e-03	2.301431e-03	2.276310e-03	2.251384e-03	2.226721e-03	2.202318e-03	2.178008e-03	2.153890e-03	2.130029e-03	2.106423e-03	2.082725e-03	2.059110e-03	2.035750e-03	2.012642e-03	1.989783e-03	1.967170e-03	1.944801e-03	1.922673e-03	1.900783e-03	1.879129e-03	1.857741e-03	1.836580e-03	1.815640e-03	1.794915e-03	1.774403e-03	1.754101e-03	1.734005e-03	1.714112e-03	1.694417e-03	1.675127e-03	1.656189e-03	1.637430e-03	1.618845e-03	1.600430e-03	1.582181e-03	1.564094e-03	1.546162e-03	1.528382e-03	1.511337e-03	1.494756e-03	1.478304e-03	1.461976e-03	1.445768e-03	1.429674e-03	1.413689e-03	1.397807e-03	1.382243e-03	1.368563e-03	1.354969e-03	1.341456e-03	1.328021e-03	1.314659e-03	1.301365e-03	1.288136e-03	1.274965e-03	1.262955e-03	1.251120e-03	1.239370e-03	1.227702e-03	1.216115e-03	1.204606e-03	1.193173e-03	1.181863e-03	1.171381e-03	1.160982e-03	1.150665e-03	1.140428e-03	1.130269e-03	1.120188e-03	1.110182e-03	1.100472e-03	1.091068e-03	1.081747e-03	1.072508e-03	1.063351e-03	1.054273e-03	1.045274e-03	1.036377e-03	1.027651e-03	1.019007e-03	1.010444e-03	1.001961e-03	9.935576e-04	9.852320e-04	9.769812e-04	9.687938e-04	9.606842e-04	9.526515e-04	9.446950e-04	9.368139e-04	9.290074e-04	9.212494e-04	9.135219e-04	9.058680e-04	8.982869e-04	8.907778e-04	8.833401e-04	8.759730e-04	8.688041e-04	8.617369e-04	8.547379e-04	8.478063e-04	8.409414e-04	8.341427e-04	8.273772e-04	8.206342e-04	8.139560e-04	8.073420e-04	8.007916e-04	7.943042e-04	7.878927e-04	7.815812e-04	7.753301e-04	7.691390e-04	7.630072e-04	7.569341e-04	7.509252e-04	7.449896e-04	7.391106e-04	7.332879e-04	7.275207e-04	7.218087e-04	7.160969e-04	7.103764e-04	7.047098e-04	6.990964e-04	6.935358e-04	6.880275e-04	6.825077e-04	6.770248e-04	6.715929e-04	6.662114e-04	6.608798e-04	6.555730e-04	6.502628e-04	6.450012e-04	6.397878e-04	6.346221e-04	6.295036e-04	6.243196e-04	6.191789e-04	6.140841e-04	6.090347e-04	6.040305e-04	5.986054e-04	5.930882e-04	5.876217e-04	5.822054e-04	5.768389e-04	5.714413e-04	5.660590e-04	5.607283e-04	5.554486e-04	5.502194e-04	5.450403e-04	5.399107e-04	5.348302e-04	5.297983e-04	5.248146e-04	5.200120e-04	5.152687e-04	5.105703e-04	5.059164e-04	5.013067e-04	4.967406e-04	4.922178e-04	4.877379e-04	4.833004e-04	4.788630e-04	4.744376e-04	4.700547e-04	4.657137e-04	4.614142e-04	4.571559e-04	4.529384e-04	4.487612e-04	4.446239e-04	4.405101e-04	4.364276e-04	4.323842e-04	4.283796e-04	4.244133e-04	4.204851e-04	4.165944e-04	4.127410e-04	4.089237e-04	4.051378e-04	4.013883e-04	3.976747e-04	3.939967e-04	3.903540e-04	3.867462e-04	3.831729e-04	3.796339e-04	3.760910e-04	3.725800e-04	3.691028e-04	3.656590e-04	3.622482e-04	3.588701e-04	3.555245e-04	3.522071e-04	3.488811e-04	3.455872e-04	3.423250e-04	3.390943e-04	3.358947e-04	3.327260e-04	3.295878e-04	3.264575e-04	3.233370e-04	3.202467e-04	3.171864e-04	3.141557e-04	3.111544e-04	3.081821e-04	3.052280e-04	3.022666e-04	2.993342e-04	2.964304e-04	2.935550e-04	2.907077e-04	2.878882e-04	2.850885e-04	2.822838e-04	2.795066e-04	2.767568e-04	2.740341e-04	2.713381e-04	2.686687e-04	2.660007e-04	2.633212e-04	2.606685e-04	2.580423e-04	2.554424e-04	2.528684e-04	2.503202e-04	2.477975e-04	2.453000e-04	2.428274e-04	2.403796e-04	2.379563e-04	2.355572e-04	2.331524e-04	2.307364e-04	2.283449e-04	2.259777e-04	2.236345e-04	2.213151e-04	2.190192e-04	2.167466e-04	2.144971e-04	2.122705e-04	2.100664e-04	2.078848e-04	2.057224e-04	2.035754e-04	2.014500e-04	1.993461e-04	1.972634e-04	1.952017e-04	1.931609e-04	1.911406e-04	1.891408e-04	1.871611e-04	1.852014e-04	1.832615e-04	1.813625e-04	1.794866e-04	1.776293e-04	1.757905e-04	1.739700e-04	1.721676e-04	1.703831e-04	1.686164e-04	1.668673e-04	1.651355e-04	1.634210e-04	1.617288e-04	1.600533e-04	1.583941e-04	1.567511e-04	1.551242e-04	1.535132e-04	1.519179e-04	1.503382e-04	1.487738e-04	1.472248e-04	1.457238e-04	1.442506e-04	1.427915e-04	1.413464e-04	1.399153e-04	1.384978e-04	1.370940e-04	1.357036e-04	1.343265e-04	1.329626e-04	1.316410e-04	1.303339e-04	1.290391e-04	1.277564e-04	1.264858e-04	1.252270e-04	1.239800e-04	1.227446e-04	1.215207e-04	1.203237e-04	1.191477e-04	1.179828e-04	1.168287e-04	1.156853e-04	1.145525e-04	1.134303e-04	1.123184e-04	1.112168e-04	1.101409e-04	1.090817e-04	1.080323e-04	1.069926e-04	1.059624e-04	1.049416e-04	1.039303e-04	1.029282e-04	1.019534e-04	1.010835e-04	1.002214e-04	9.936707e-05	9.852036e-05	9.768121e-05	9.684955e-05	9.602529e-05	9.520836e-05	9.437470e-05	9.354821e-05	9.272947e-05	9.191840e-05	9.111494e-05	9.031900e-05	8.953051e-05	8.874940e-05	8.797559e-05	8.720902e-05	8.644961e-05	8.569730e-05	8.495201e-05	8.421367e-05	8.348222e-05	8.275758e-05	8.203970e-05	8.132850e-05	8.062392e-05	7.992590e-05	7.923436e-05	7.854925e-05	7.787051e-05	7.719806e-05	7.653185e-05	7.587182e-05	7.521790e-05	7.457004e-05	7.392818e-05	7.329225e-05	7.266220e-05	7.203797e-05	7.141950e-05	7.080673e-05	7.019962e-05	6.959810e-05	6.901853e-05	6.846702e-05	6.792061e-05	6.737924e-05	6.684287e-05	6.631145e-05	6.578493e-05	6.526327e-05	6.474642e-05	6.423433e-05	6.372695e-05	6.322425e-05	6.272618e-05	6.223269e-05	6.174374e-05	6.125928e-05	6.077928e-05	6.030369e-05	5.983247e-05	5.936558e-05	5.890297e-05	5.844461e-05	5.799045e-05	5.754046e-05	5.709459e-05	5.665281e-05	5.621507e-05	5.578134e-05	5.535159e-05	5.492576e-05	5.450383e-05	5.406169e-05	5.360070e-05	5.314395e-05	5.269142e-05	5.224305e-05	5.179881e-05	5.135865e-05	5.092255e-05	5.049046e-05	5.006234e-05	4.963816e-05	4.921787e-05	4.880145e-05	4.838885e-05	4.798004e-05	4.757498e-05	4.717364e-05	4.677598e-05	4.638197e-05	4.599157e-05	4.560474e-05	4.522146e-05	4.484170e-05	4.446540e-05	4.409256e-05	4.372312e-05	4.335707e-05	4.297246e-05	4.258376e-05	4.219876e-05	4.181741e-05	4.143968e-05	4.106555e-05	4.069497e-05	4.032790e-05	3.996432e-05	3.960419e-05	3.924748e-05	3.889415e-05	3.854417e-05	3.819751e-05	3.785414e-05	3.751402e-05	3.717712e-05	3.684342e-05	3.651288e-05	3.618547e-05	3.586115e-05	3.553991e-05	3.522171e-05	3.490580e-05	3.458773e-05	3.427271e-05	3.396069e-05	3.365166e-05	3.334557e-05	3.304240e-05	3.274213e-05	3.244472e-05	3.215015e-05	3.185838e-05	3.156940e-05	3.128317e-05	3.099967e-05	3.071887e-05	3.044074e-05	3.016527e-05	2.989242e-05	2.962216e-05	2.935448e-05	2.908935e-05	2.882673e-05	2.854773e-05	
