Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 38.198806	7.198020	37.313206	0.222829	0	0	0	0.000000e+00	3030.765671
2	 76.685571	7.095009	37.321817	0.222778	0	0	0	0.000000e+00	3050.415681
3	115.128683	6.991999	37.286878	0.222987	0	0	0	0.000000e+00	3044.192630
4	152.834018	6.888989	37.156104	0.223771	0	0	0	0.000000e+00	2984.323694
5	188.937015	6.785978	36.891396	0.225377	0	1	1	2.933396e+03	2857.049382
6	223.148175	6.682968	36.568244	0.227369	0	1	1	2.933396e+03	2707.707627
7	255.543402	6.579958	36.238172	0.229440	0	1	1	2.933396e+03	2564.936862
8	286.199560	6.476948	35.910966	0.231530	0	1	1	2.933396e+03	2428.495504
9	315.193848	6.373937	35.580577	0.233680	0	1	1	2.933396e+03	2298.156679
10	342.602544	6.270927	35.245719	0.235900	0	1	1	2.933396e+03	2173.687032
11	368.500240	6.167917	34.906179	0.238195	0	1	1	2.933396e+03	2054.858872
12	392.959595	6.064906	34.559790	0.240582	0	1	1	2.933396e+03	1941.449077
13	416.051765	5.961896	34.202349	0.243097	0	1	1	2.933396e+03	1833.233433
14	437.845827	5.858886	33.830612	0.245768	0	1	1	2.933396e+03	1729.986565
15	458.407305	5.755875	33.446252	0.248592	0	1	1	2.933396e+03	1631.491894
16	477.796973	5.652865	33.057972	0.251512	0	1	1	2.933396e+03	1537.557805
17	496.071491	5.549855	32.677107	0.254443	0	1	1	2.933396e+03	1448.027076
18	513.286512	5.446845	32.310150	0.257333	0	1	1	2.933396e+03	1362.768463
19	529.497471	5.343834	31.956521	0.260181	0	1	1	2.933396e+03	1281.657383
20	544.752332	5.240824	31.630147	0.262865	0	1	1	2.933396e+03	1204.582803
21	559.084135	5.137814	31.318866	0.265478	0	1	1	2.933396e+03	1131.432012
22	572.524087	5.034803	31.028650	0.267961	0	1	1	2.933396e+03	1062.081003
23	585.619674	4.931793	30.924264	0.268866	0	0	0	0.000000e+00	1036.195505
24	599.021171	4.828783	31.029448	0.267954	0	0	0	0.000000e+00	1061.354746
25	612.837890	4.725772	31.172862	0.266721	0	0	0	0.000000e+00	1094.857225
26	627.079942	4.622762	31.322334	0.265449	0	0	0	0.000000e+00	1128.970632
27	641.779733	4.519752	31.484372	0.264083	0	0	0	0.000000e+00	1165.567140
28	656.944005	4.416742	31.649209	0.262707	0	0	0	0.000000e+00	1202.650438
29	672.552452	4.313731	31.806515	0.261408	0	0	0	0.000000e+00	1238.100943
30	688.552737	4.210721	31.944309	0.260280	0	0	0	0.000000e+00	1269.365015
31	704.868382	4.107711	32.053988	0.259390	0	0	0	0.000000e+00	1294.522626
32	721.416849	4.004700	32.139838	0.258697	0	0	0	0.000000e+00	1313.064080
33	738.142970	3.901690	32.199215	0.258220	0	0	0	0.000000e+00	1327.120441
34	755.027938	3.798680	32.249451	0.257817	0	0	0	0.000000e+00	1339.640236
35	772.054318	3.695669	32.292289	0.257475	0	0	0	0.000000e+00	1350.727309
36	789.196724	3.592659	32.326268	0.257205	0	0	0	0.000000e+00	1359.794175
37	806.430250	3.489649	32.351734	0.257002	0	0	0	0.000000e+00	1366.874595
38	823.730461	3.386639	32.369205	0.256864	0	0	0	0.000000e+00	1372.029461
39	841.076611	3.283628	32.379864	0.256779	0	0	0	0.000000e+00	1375.531838
40	858.454388	3.180618	32.385864	0.256732	0	0	0	0.000000e+00	1377.898693
41	875.860131	3.077608	32.390715	0.256693	0	0	0	0.000000e+00	1379.984805
42	893.295356	2.974597	32.396166	0.256650	0	0	0	0.000000e+00	1382.178198
43	910.746891	2.871587	32.397775	0.256637	0	0	0	0.000000e+00	1383.342195
44	928.192433	2.768577	32.392642	0.256678	0	0	0	0.000000e+00	1382.756414
45	945.618892	2.665566	32.383732	0.256748	0	0	0	0.000000e+00	1381.152033
46	963.021631	2.562556	32.373650	0.256828	0	0	0	0.000000e+00	1379.192500
47	980.400589	2.459546	32.363769	0.256907	0	0	0	0.000000e+00	1377.230296
48	997.759292	2.356536	32.355243	0.256974	0	0	0	0.000000e+00	1375.551833
49	1015.107709	2.253525	32.350215	0.257014	0	0	0	0.000000e+00	1374.676571
50	1032.467101	2.150515	32.352379	0.256997	0	0	0	0.000000e+00	1375.492355
51	1049.869359	2.047505	32.365322	0.256894	0	0	0	0.000000e+00	1378.847924
52	1067.327192	1.944494	32.382708	0.256757	0	0	0	0.000000e+00	1383.218023
53	1084.810739	1.841484	32.390443	0.256695	0	0	0	0.000000e+00	1385.227644
54	1102.291042	1.738474	32.388868	0.256708	0	0	0	0.000000e+00	1384.964799
55	1119.762116	1.635463	32.385362	0.256736	0	0	0	0.000000e+00	1384.214473
56	1137.222730	1.532453	32.381604	0.256765	0	0	0	0.000000e+00	1383.384096
57	1154.676494	1.429443	32.379050	0.256786	0	0	0	0.000000e+00	1382.829677
58	1172.128986	1.326433	32.378427	0.256790	0	0	0	0.000000e+00	1382.725134
59	1189.586602	1.223422	32.379947	0.256778	0	0	0	0.000000e+00	1383.123797
60	1207.055646	1.120412	32.383536	0.256750	0	0	0	0.000000e+00	1384.011236
61	1224.538927	1.017402	32.388117	0.256714	0	0	0	0.000000e+00	1385.127207
62	1242.032362	0.914391	32.391319	0.256688	0	0	0	0.000000e+00	1385.908309
63	1259.529933	0.811381	32.392521	0.256679	0	0	0	0.000000e+00	1386.206942
64	1277.032401	0.708371	32.393937	0.256668	0	0	0	0.000000e+00	1386.554041
65	1294.545765	0.605360	32.397384	0.256640	0	0	0	0.000000e+00	1387.383005
66	1312.077995	0.502350	32.403416	0.256592	0	0	0	0.000000e+00	1388.828616
67	1329.637908	0.399340	32.412305	0.256522	0	0	0	0.000000e+00	1390.956874
68	1347.234449	0.296330	32.424050	0.256429	0	0	0	0.000000e+00	1393.770005
69	1364.876036	0.193319	32.438443	0.256315	0	0	0	0.000000e+00	1397.220309
70	1382.569680	0.090309	32.455114	0.256184	0	0	0	0.000000e+00	1401.216144
71	1400.320774	-0.012701	32.473385	0.256040	0	0	0	0.000000e+00	1405.600688
72	1418.131656	-0.115712	32.492237	0.255891	0	0	0	0.000000e+00	1410.127791
73	1436.000212	-0.218722	32.510292	0.255749	0	0	0	0.000000e+00	1414.464824
74	1453.919197	-0.321732	32.525785	0.255627	0	0	0	0.000000e+00	1418.185648
75	1471.874364	-0.424743	32.536565	0.255542	0	0	0	0.000000e+00	1420.767369
76	1489.843970	-0.527753	32.540263	0.255513	0	0	0	0.000000e+00	1421.635680
77	1507.799081	-0.630763	32.534664	0.255557	0	0	0	0.000000e+00	1420.256604
78	1525.705796	-0.733773	32.518202	0.255687	0	0	0	0.000000e+00	1416.257283
79	1543.528240	-0.836784	32.490372	0.255906	0	0	0	0.000000e+00	1409.527241
80	1561.232467	-0.939794	32.451654	0.256211	0	0	0	0.000000e+00	1400.202331
81	1578.789213	-1.042804	32.403487	0.256592	0	0	0	0.000000e+00	1388.648332
82	1596.177568	-1.145815	32.348435	0.257029	0	0	0	0.000000e+00	1375.498049
83	1613.386666	-1.248825	32.289558	0.257497	0	0	0	0.000000e+00	1361.495055
84	1630.413600	-1.351835	32.229528	0.257977	0	0	0	0.000000e+00	1347.273143
85	1647.260881	-1.454846	32.170075	0.258454	0	0	0	0.000000e+00	1333.241332
86	1663.933152	-1.557856	32.111832	0.258922	0	0	0	0.000000e+00	1319.544085
87	1680.434088	-1.660866	32.054584	0.259385	0	0	0	0.000000e+00	1306.124455
88	1696.766053	-1.763876	31.994009	0.259876	0	0	0	0.000000e+00	1292.869234
89	1712.931209	-1.866887	31.939784	0.260317	0	0	0	0.000000e+00	1279.786576
90	1728.934067	-1.969897	31.886699	0.260750	0	0	0	0.000000e+00	1267.044158
91	1744.782126	-2.072907	31.835794	0.261167	0	0	0	0.000000e+00	1254.879285
92	1760.486036	-2.175918	31.788155	0.261559	0	0	0	0.000000e+00	1243.536874
93	1776.059052	-2.278928	31.744717	0.261917	0	0	0	0.000000e+00	1233.224067
94	1791.515955	-2.381938	31.706073	0.262236	0	0	0	0.000000e+00	1224.069919
95	1806.872117	-2.484949	31.672435	0.262514	0	0	0	0.000000e+00	1216.114002
96	1822.142532	-2.587959	31.643664	0.262753	0	0	0	0.000000e+00	1209.318200
97	1837.340460	-2.690969	31.619347	0.262955	0	0	0	0.000000e+00	1203.576943
98	1852.477592	-2.793979	31.598828	0.263126	0	0	0	0.000000e+00	1198.734839
99	1867.563138	-2.896990	31.581398	0.263271	0	0	0	0.000000e+00	1194.621261
100	1882.603773	-3.000000	31.566238	0.263398	0	0	0	0.000000e+00	1191.042663
