#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
9.0006520000e-02	6.9808112870e+03	6.2994233979e-04                 	4.0807023592e-04                 	2.2187210387e-04                 	6.4778982162e-01                 	8.4730413182e-01                 
9.0635180000e-02	6.9323912714e+03	6.2995524844e-04                 	4.0435515288e-04                 	2.2560009555e-04                 	6.4187917140e-01                 	8.5162199287e-01                 
9.1165710000e-02	6.8920488934e+03	6.2996678850e-04                 	4.0129135301e-04                 	2.2867543549e-04                 	6.3700398233e-01                 	8.5512793516e-01                 
9.1702480000e-02	6.8517070718e+03	6.2998015734e-04                 	3.9932300016e-04                 	2.3065715718e-04                 	6.3386599642e-01                 	8.5627929406e-01                 
9.2464930000e-02	6.7952090670e+03	6.2999612077e-04                 	3.9788419585e-04                 	2.3211192492e-04                 	6.3156610451e-01                 	8.5669240847e-01                 
9.3128530000e-02	6.7467888811e+03	6.3001068565e-04                 	3.9682047890e-04                 	2.3319020675e-04                 	6.2986309271e-01                 	8.5663399987e-01                 
9.3801730000e-02	6.6983682574e+03	6.3002358357e-04                 	3.9538890046e-04                 	2.3463468311e-04                 	6.2757793640e-01                 	8.5789199130e-01                 
9.4715070000e-02	6.6337757098e+03	6.3004031483e-04                 	3.9567415228e-04                 	2.3436616256e-04                 	6.2801402222e-01                 	8.5573395052e-01                 
9.5881710000e-02	6.5530592927e+03	6.3006029099e-04                 	3.9419260099e-04                 	2.3586769000e-04                 	6.2564266726e-01                 	8.5692186116e-01                 
9.7564280000e-02	6.4400468155e+03	6.3008766966e-04                 	3.9266851404e-04                 	2.3741915562e-04                 	6.2319663271e-01                 	8.5798314609e-01                 
9.8928300000e-02	6.3512516713e+03	6.3010994731e-04                 	3.9184677303e-04                 	2.3826317427e-04                 	6.2187047627e-01                 	8.5810821908e-01                 
1.0007310000e-01	6.2785956538e+03	6.3012758261e-04                 	3.9113806977e-04                 	2.3898951284e-04                 	6.2072837401e-01                 	8.5854619480e-01                 
1.0177430000e-01	6.1736463009e+03	6.3015304938e-04                 	3.9032231174e-04                 	2.3983073764e-04                 	6.1940874860e-01                 	8.5895095617e-01                 
1.0353460000e-01	6.0686816844e+03	6.3017923729e-04                 	3.9050372478e-04                 	2.3967551251e-04                 	6.1967088357e-01                 	8.5744593031e-01                 
1.0521440000e-01	5.9717921760e+03	6.3020443560e-04                 	3.9080295034e-04                 	2.3940148527e-04                 	6.2012091356e-01                 	8.5573488287e-01                 
1.0694960000e-01	5.8749030452e+03	6.3023023714e-04                 	3.9119491766e-04                 	2.3903531948e-04                 	6.2071746896e-01                 	8.5387219178e-01                 
1.0828910000e-01	5.8022324566e+03	6.3024949549e-04                 	3.9146099638e-04                 	2.3878849911e-04                 	6.2112068186e-01                 	8.5265621316e-01                 
1.1028360000e-01	5.6972979728e+03	6.3027807374e-04                 	3.9054384956e-04                 	2.3973422418e-04                 	6.1963737250e-01                 	8.5343086147e-01                 
1.1186890000e-01	5.6165612670e+03	6.3030002333e-04                 	3.9021442760e-04                 	2.4008559573e-04                 	6.1909315113e-01                 	8.5343227853e-01                 
1.1350030000e-01	5.5358314535e+03	6.3032161051e-04                 	3.8951750184e-04                 	2.4080410867e-04                 	6.1796628157e-01                 	8.5433704710e-01                 
1.1603920000e-01	5.4147092596e+03	6.3035324008e-04                 	3.8861193846e-04                 	2.4174130162e-04                 	6.1649867686e-01                 	8.5578216484e-01                 
1.1779560000e-01	5.3339728370e+03	6.3037485043e-04                 	3.8740845030e-04                 	2.4296640012e-04                 	6.1456837950e-01                 	8.5794777018e-01                 
1.1924020000e-01	5.2693515334e+03	6.3039017106e-04                 	3.8668080487e-04                 	2.4370936619e-04                 	6.1339916550e-01                 	8.5969471895e-01                 
1.2090850000e-01	5.1966448241e+03	6.3040793821e-04                 	3.8594080242e-04                 	2.4446713578e-04                 	6.1220803076e-01                 	8.6147745434e-01                 
1.2379500000e-01	5.0754758328e+03	6.3044073112e-04                 	3.8576524329e-04                 	2.4467548783e-04                 	6.1189771575e-01                 	8.6194523084e-01                 
1.2620590000e-01	4.9785194727e+03	6.3046833878e-04                 	3.8638718732e-04                 	2.4408115146e-04                 	6.1285740069e-01                 	8.6074842916e-01                 
1.2849940000e-01	4.8896612024e+03	6.3049696942e-04                 	3.8757255437e-04                 	2.4292441505e-04                 	6.1470962299e-01                 	8.5798508075e-01                 
