Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	1997.083763	 -0.000001	0	1.348915e-04
1	6.217788	4.900000	1893.951370	 -0.000000	0	9.760667e-01
2	12.250031	4.800000	1881.000445	  0.000000	0	9.760667e-01
3	18.231388	4.700000	1862.127935	  0.000000	0	9.760667e-01
4	24.152231	4.600000	1843.121895	  0.000001	0	9.760667e-01
5	30.010141	4.500000	1822.738974	  0.000001	0	9.760667e-01
6	35.800901	4.400000	1801.094524	  0.000001	0	9.760667e-01
7	41.520050	4.300000	1777.930945	  0.000001	0	9.760667e-01
8	47.162697	4.200000	1753.234833	  0.000001	0	9.760667e-01
9	52.725901	4.100000	1728.223589	  0.000001	0	9.760667e-01
10	58.212870	4.000000	1705.549574	  0.000001	0	9.760667e-01
11	63.637890	3.900000	1689.447608	  0.000001	0	9.760667e-01
12	69.007976	3.800000	1671.182394	  0.000001	0	9.760667e-01
13	74.320425	3.700000	1653.383562	  0.000001	0	9.760667e-01
14	79.577136	3.600000	1636.287931	  0.000002	0	9.760667e-01
15	84.779098	3.500000	1619.144522	  0.000003	0	9.760667e-01
16	89.926378	3.400000	1602.075018	  0.000003	0	9.760667e-01
17	95.018893	3.300000	1584.876504	  0.000003	0	9.760667e-01
18	100.056798	3.200000	1567.901607	 -0.000001	0	9.760667e-01
19	105.043023	3.100000	1552.539228	 -0.000006	0	9.760667e-01
20	109.984565	3.000000	1539.929782	 -0.000012	0	9.760667e-01
21	114.885147	2.900000	1526.928338	 -0.000018	0	9.760667e-01
22	119.741520	2.800000	1512.248024	 -0.000016	0	9.760667e-01
23	124.549210	2.700000	1496.472835	 -0.000009	0	9.760667e-01
24	129.305447	2.600000	1480.047729	 -0.000011	0	9.760667e-01
25	134.009079	2.500000	1463.553110	 -0.000014	0	9.760667e-01
26	138.659710	2.400000	1446.914622	 -0.000015	0	9.760667e-01
27	143.259328	2.300000	1431.608419	 -0.000016	0	9.760667e-01
28	147.812275	2.200000	1417.730534	 -0.000013	0	9.760667e-01
29	152.326101	2.100000	1407.109293	 -0.000065	0	9.760667e-01
30	156.809584	2.000000	1398.756661	 -0.000070	0	9.760667e-01
31	161.265602	1.900000	1389.923641	  0.000001	0	9.760667e-01
32	165.692304	1.800000	1380.392894	  0.000016	0	9.760667e-01
33	170.089317	1.700000	1371.332680	  0.000030	0	9.760667e-01
34	174.458556	1.600000	1363.033544	  0.000037	0	9.760667e-01
35	178.803837	1.500000	1356.321077	  0.000047	0	9.760667e-01
36	183.129461	1.400000	1350.736726	  0.000106	0	9.760667e-01
37	187.439212	1.300000	1346.393961	  0.000068	0	9.760667e-01
38	191.737438	1.200000	1343.537905	 -0.000031	0	9.760667e-01
39	196.029404	1.100000	1342.466597	 -0.000008	0	9.760667e-01
40	200.318949	1.000000	1342.002754	 -0.000002	0	9.760667e-01
41	204.607137	0.900000	1341.617278	  0.000030	0	9.760667e-01
42	208.894757	0.800000	1341.609710	  0.000098	0	9.760667e-01
43	213.182376	0.700000	1341.615132	  0.000036	0	9.760667e-01
44	217.472287	0.600000	1343.078865	 -0.000017	0	9.760667e-01
45	221.770166	0.500000	1346.563382	 -0.000021	0	9.760667e-01
46	226.080795	0.400000	1351.028827	  0.000119	0	9.760667e-01
47	230.407448	0.300000	1356.571037	  0.000085	0	9.760667e-01
48	234.753451	0.200000	1363.094551	  0.000051	0	9.760667e-01
49	239.121134	0.100000	1370.091992	 -0.000249	0	9.760667e-01
50	243.512837	0.000000	1378.072341	 -0.000329	0	9.760667e-01
51	247.929244	-0.100000	1385.410378	  0.000171	0	9.760667e-01
52	252.367743	-0.200000	1391.888825	  0.000481	0	9.760667e-01
53	256.827303	-0.300000	1398.470402	  0.000179	0	9.760667e-01
54	261.305905	-0.400000	1403.687053	  0.000348	0	9.760667e-01
55	265.798835	-0.500000	1407.328161	  0.000232	0	9.760667e-01
56	270.300394	-0.600000	1408.963679	  0.000448	0	9.760667e-01
57	274.803542	-0.700000	1408.224852	  0.000361	0	9.760667e-01
58	279.300324	-0.800000	1404.875315	  0.000092	0	9.760667e-01
59	283.781789	-0.900000	1398.574754	 -0.000334	0	9.760667e-01
60	288.238646	-1.000000	1389.467353	  0.000217	0	9.760667e-01
61	292.662907	-1.100000	1378.230010	  0.002078	0	9.760667e-01
62	297.048811	-1.200000	1365.513646	  0.001025	0	9.760667e-01
63	301.392552	-1.300000	1351.931411	 -0.000445	0	9.760667e-01
64	305.692494	-1.400000	1338.199779	 -0.000858	0	9.760667e-01
65	309.948740	-1.500000	1324.639760	 -0.000315	0	9.760667e-01
66	314.161951	-1.600000	1311.367839	  0.000096	0	9.760667e-01
67	318.333016	-1.700000	1298.326542	  0.001325	0	9.760667e-01
68	322.462436	-1.800000	1285.373785	  0.000489	0	9.760667e-01
69	326.550600	-1.900000	1272.556032	 -0.004097	0	9.760667e-01
70	330.598106	-2.000000	1260.002209	  0.013711	0	9.760667e-01
71	334.606170	-2.100000	1247.915024	  0.008055	0	9.760667e-01
72	338.576663	-2.200000	1236.531181	  0.004734	0	9.760667e-01
73	342.512226	-2.300000	1226.075649	  0.006125	0	9.760667e-01
74	346.416048	-2.400000	1216.703601	  0.010128	0	9.760667e-01
75	350.291697	-2.500000	1208.460179	  0.014245	0	9.760667e-01
76	354.142820	-2.600000	1201.362485	  0.018434	0	9.760667e-01
77	357.972958	-2.700000	1195.339591	  0.032345	0	9.760667e-01
78	361.785465	-2.800000	1190.309692	  0.045482	0	9.760667e-01
79	365.583300	-2.900000	1186.158749	  0.588077	0	9.760667e-01
80	369.369053	-3.000000	1182.723909	 -0.952522	0	9.760667e-01
