Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  6.217788	4.900000	36.051499	0.230628	0	0	0	0.000000e+00	1945.517567
2	 12.250031	4.800000	35.953541	0.231256	0	0	0	0.000000e+00	1887.475907
3	 18.231388	4.700000	35.925601	0.231436	0	0	0	0.000000e+00	1871.564190
4	 24.152231	4.600000	35.891775	0.231654	0	0	0	0.000000e+00	1852.624915
5	 30.010141	4.500000	35.855848	0.231886	0	0	0	0.000000e+00	1832.930434
6	 35.800901	4.400000	35.816620	0.232140	0	0	0	0.000000e+00	1811.916749
7	 41.520050	4.300000	35.773860	0.232418	0	0	0	0.000000e+00	1789.512735
8	 47.162697	4.200000	35.727064	0.232722	0	0	0	0.000000e+00	1765.582889
9	 52.725901	4.100000	35.676989	0.233049	0	0	0	0.000000e+00	1740.729211
10	 58.212870	4.000000	35.627754	0.233371	0	0	0	0.000000e+00	1716.886581
11	 63.637890	3.900000	35.586412	0.233642	0	0	0	0.000000e+00	1697.498591
12	 69.007976	3.800000	35.549157	0.233887	0	0	0	0.000000e+00	1680.315001
13	 74.320425	3.700000	35.509156	0.234150	0	0	0	0.000000e+00	1662.282978
14	 79.577136	3.600000	35.469356	0.234413	0	0	0	0.000000e+00	1644.835747
15	 84.779098	3.500000	35.429871	0.234674	0	0	0	0.000000e+00	1627.716227
16	 89.926378	3.400000	35.389346	0.234943	0	0	0	0.000000e+00	1610.609770
17	 95.018893	3.300000	35.347791	0.235219	0	0	0	0.000000e+00	1593.475761
18	100.056798	3.200000	35.305384	0.235502	0	0	0	0.000000e+00	1576.389055
19	105.043023	3.100000	35.264372	0.235775	0	0	0	0.000000e+00	1560.220417
20	109.984565	3.000000	35.228024	0.236019	0	0	0	0.000000e+00	1546.234505
21	114.885147	2.900000	35.194515	0.236243	0	0	0	0.000000e+00	1533.429060
22	119.741520	2.800000	35.157036	0.236495	0	0	0	0.000000e+00	1519.588181
23	124.549210	2.700000	35.115359	0.236776	0	0	0	0.000000e+00	1504.360429
24	129.305447	2.600000	35.070102	0.237081	0	0	0	0.000000e+00	1488.260282
25	134.009079	2.500000	35.022745	0.237402	0	0	0	0.000000e+00	1471.800420
26	138.659710	2.400000	34.974316	0.237731	0	0	0	0.000000e+00	1455.233866
27	143.259328	2.300000	34.925756	0.238061	0	0	0	0.000000e+00	1439.261520
28	147.812275	2.200000	34.880884	0.238368	0	0	0	0.000000e+00	1424.669476
29	152.326101	2.100000	34.841968	0.238634	0	0	0	0.000000e+00	1412.419914
30	156.809584	2.000000	34.811679	0.238841	0	0	0	0.000000e+00	1402.932977
31	161.265602	1.900000	34.783728	0.239033	0	0	0	0.000000e+00	1394.340151
32	165.692304	1.800000	34.753137	0.239244	0	0	0	0.000000e+00	1385.158267
33	170.089317	1.700000	34.721789	0.239460	0	0	0	0.000000e+00	1375.862787
34	174.458556	1.600000	34.692531	0.239662	0	0	0	0.000000e+00	1367.183112
35	178.803837	1.500000	34.666377	0.239843	0	0	0	0.000000e+00	1359.677311
36	183.129461	1.400000	34.644986	0.239991	0	0	0	0.000000e+00	1353.528901
37	187.439212	1.300000	34.627636	0.240111	0	0	0	0.000000e+00	1348.565344
38	191.737438	1.200000	34.615099	0.240198	0	0	0	0.000000e+00	1344.965933
