Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
1	7.198020	0	5.0856e-03	0.0000e+00	8.2063e-08	0.0000e+00
2	7.095009	0	5.0421e-03	0.0000e+00	6.8878e-08	0.0000e+00
3	6.991999	0	4.9948e-03	0.0000e+00	5.7971e-08	0.0000e+00
4	6.888989	0	4.9352e-03	0.0000e+00	4.9230e-08	0.0000e+00
5	6.785978	0	4.8675e-03	0.0000e+00	4.2037e-08	0.0000e+00
6	6.682968	0	4.7944e-03	0.0000e+00	3.6015e-08	0.0000e+00
7	6.579958	0	4.7204e-03	0.0000e+00	3.0855e-08	0.0000e+00
8	6.476948	0	4.6511e-03	0.0000e+00	2.6336e-08	0.0000e+00
9	6.373937	0	4.5904e-03	0.0000e+00	2.2338e-08	0.0000e+00
10	6.270927	0	4.5404e-03	0.0000e+00	1.8806e-08	0.0000e+00
11	6.167917	0	4.5000e-03	0.0000e+00	1.5728e-08	0.0000e+00
12	6.064906	0	4.4672e-03	0.0000e+00	1.3085e-08	0.0000e+00
13	5.961896	0	4.4391e-03	0.0000e+00	1.0852e-08	0.0000e+00
14	5.858886	0	4.4119e-03	0.0000e+00	8.9914e-09	0.0000e+00
15	5.755875	0	4.3830e-03	0.0000e+00	7.4574e-09	0.0000e+00
16	5.652865	0	4.3498e-03	0.0000e+00	6.2015e-09	0.0000e+00
17	5.549855	0	4.3106e-03	0.0000e+00	5.1763e-09	0.0000e+00
18	5.446845	0	4.2645e-03	0.0000e+00	4.3403e-09	0.0000e+00
19	5.343834	0	4.2101e-03	0.0000e+00	3.6588e-09	0.0000e+00
20	5.240824	0	4.1459e-03	0.0000e+00	3.1044e-09	0.0000e+00
21	5.137814	0	4.0702e-03	0.0000e+00	2.6541e-09	0.0000e+00
22	5.034803	0	3.9820e-03	0.0000e+00	2.2880e-09	0.0000e+00
23	4.931793	0	3.8817e-03	0.0000e+00	1.9882e-09	0.0000e+00
24	4.828783	0	3.7701e-03	0.0000e+00	1.7402e-09	0.0000e+00
25	4.725772	0	3.6501e-03	0.0000e+00	1.5317e-09	0.0000e+00
26	4.622762	0	3.5243e-03	0.0000e+00	1.3532e-09	0.0000e+00
27	4.519752	0	3.3960e-03	0.0000e+00	1.1974e-09	0.0000e+00
28	4.416742	0	3.2671e-03	0.0000e+00	1.0601e-09	0.0000e+00
29	4.313731	0	3.1374e-03	0.0000e+00	9.3943e-10	0.0000e+00
30	4.210721	0	3.0058e-03	0.0000e+00	8.3384e-10	0.0000e+00
31	4.107711	0	2.8754e-03	0.0000e+00	7.4023e-10	0.0000e+00
32	4.004700	0	2.7516e-03	0.0000e+00	6.5478e-10	0.0000e+00
33	3.901690	0	2.6373e-03	0.0000e+00	5.7608e-10	0.0000e+00
34	3.798680	0	2.5289e-03	0.0000e+00	5.0526e-10	0.0000e+00
35	3.695669	0	2.4217e-03	0.0000e+00	4.4334e-10	0.0000e+00
36	3.592659	0	2.3147e-03	0.0000e+00	3.8940e-10	0.0000e+00
37	3.489649	0	2.2116e-03	0.0000e+00	3.4158e-10	0.0000e+00
38	3.386639	0	2.1149e-03	0.0000e+00	2.9868e-10	0.0000e+00
39	3.283628	0	2.0272e-03	0.0000e+00	2.5980e-10	0.0000e+00
40	3.180618	0	1.9510e-03	0.0000e+00	2.2432e-10	0.0000e+00
41	3.077608	0	1.8869e-03	0.0000e+00	1.9207e-10	0.0000e+00
42	2.974597	0	1.8317e-03	0.0000e+00	1.6345e-10	0.0000e+00
43	2.871587	0	1.7782e-03	0.0000e+00	1.3900e-10	0.0000e+00
44	2.768577	0	1.7214e-03	0.0000e+00	1.1863e-10	0.0000e+00
45	2.665566	0	1.6592e-03	0.0000e+00	1.0176e-10	0.0000e+00
46	2.562556	0	1.5937e-03	0.0000e+00	8.7674e-11	0.0000e+00
47	2.459546	0	1.5248e-03	0.0000e+00	7.5848e-11	0.0000e+00
48	2.356536	0	1.4542e-03	0.0000e+00	6.5837e-11	0.0000e+00
49	2.253525	0	1.3840e-03	0.0000e+00	5.7238e-11	0.0000e+00
50	2.150515	0	1.3178e-03	0.0000e+00	4.9675e-11	0.0000e+00
51	2.047505	0	1.2585e-03	0.0000e+00	4.2904e-11	0.0000e+00
52	1.944494	0	1.2051e-03	0.0000e+00	3.6901e-11	0.0000e+00
53	1.841484	0	1.1542e-03	0.0000e+00	3.1712e-11	0.0000e+00
54	1.738474	0	1.1028e-03	0.0000e+00	2.7310e-11	0.0000e+00
55	1.635463	0	1.0513e-03	0.0000e+00	2.3563e-11	0.0000e+00
56	1.532453	0	1.0018e-03	0.0000e+00	2.0331e-11	0.0000e+00
57	1.429443	0	9.5467e-04	0.0000e+00	1.7525e-11	0.0000e+00
58	1.326433	0	9.1111e-04	0.0000e+00	1.5071e-11	0.0000e+00
59	1.223422	0	8.7180e-04	0.0000e+00	1.2914e-11	0.0000e+00
60	1.120412	0	8.3686e-04	0.0000e+00	1.1019e-11	0.0000e+00
61	1.017402	0	8.0577e-04	0.0000e+00	9.3665e-12	0.0000e+00
62	0.914391	0	7.7726e-04	0.0000e+00	7.9431e-12	0.0000e+00
63	0.811381	0	7.5010e-04	0.0000e+00	6.7303e-12	0.0000e+00
64	0.708371	0	7.2383e-04	0.0000e+00	5.7018e-12	0.0000e+00
65	0.605360	0	6.9843e-04	0.0000e+00	4.8294e-12	0.0000e+00
66	0.502350	0	6.7370e-04	0.0000e+00	4.0900e-12	0.0000e+00
67	0.399340	0	6.4966e-04	0.0000e+00	3.4649e-12	0.0000e+00
68	0.296330	0	6.2612e-04	0.0000e+00	2.9358e-12	0.0000e+00
69	0.193319	0	6.0327e-04	0.0000e+00	2.4874e-12	0.0000e+00
70	0.090309	0	5.8158e-04	0.0000e+00	2.1063e-12	0.0000e+00
71	-0.012701	0	5.6100e-04	0.0000e+00	1.7818e-12	0.0000e+00
72	-0.115712	0	5.4158e-04	0.0000e+00	1.5052e-12	0.0000e+00
73	-0.218722	0	5.2358e-04	0.0000e+00	1.2697e-12	0.0000e+00
74	-0.321732	0	5.0673e-04	0.0000e+00	1.0696e-12	0.0000e+00
75	-0.424743	0	4.9094e-04	0.0000e+00	8.9989e-13	0.0000e+00
76	-0.527753	0	4.7605e-04	0.0000e+00	7.5631e-13	0.0000e+00
77	-0.630763	0	4.6196e-04	0.0000e+00	6.3510e-13	0.0000e+00
78	-0.733773	0	4.4846e-04	0.0000e+00	5.3285e-13	0.0000e+00
79	-0.836784	0	4.3583e-04	0.0000e+00	4.4667e-13	0.0000e+00
80	-0.939794	0	4.2390e-04	0.0000e+00	3.7393e-13	0.0000e+00
81	-1.042804	0	4.1277e-04	0.0000e+00	3.1257e-13	0.0000e+00
82	-1.145815	0	4.0260e-04	0.0000e+00	2.6085e-13	0.0000e+00
83	-1.248825	0	3.9341e-04	0.0000e+00	2.1724e-13	0.0000e+00
84	-1.351835	0	3.8524e-04	0.0000e+00	1.8048e-13	0.0000e+00
85	-1.454846	0	3.7807e-04	0.0000e+00	1.4948e-13	0.0000e+00
86	-1.557856	0	3.7258e-04	0.0000e+00	1.2332e-13	0.0000e+00
87	-1.660866	0	3.6862e-04	0.0000e+00	1.0121e-13	0.0000e+00
88	-1.763876	0	3.6672e-04	0.0000e+00	8.2539e-14	0.0000e+00
89	-1.866887	0	3.6703e-04	0.0000e+00	6.6812e-14	0.0000e+00
90	-1.969897	0	3.6946e-04	0.0000e+00	5.3661e-14	0.0000e+00
91	-2.072907	0	3.7378e-04	0.0000e+00	4.2775e-14	0.0000e+00
92	-2.175918	0	3.7960e-04	0.0000e+00	3.3892e-14	0.0000e+00
93	-2.278928	0	3.8600e-04	0.0000e+00	2.6742e-14	0.0000e+00
94	-2.381938	0	3.9263e-04	0.0000e+00	2.1050e-14	0.0000e+00
95	-2.484949	0	3.9884e-04	0.0000e+00	1.6552e-14	0.0000e+00
96	-2.587959	0	4.0485e-04	0.0000e+00	1.3003e-14	0.0000e+00
97	-2.690969	0	4.1074e-04	0.0000e+00	1.0201e-14	0.0000e+00
98	-2.793979	0	4.1691e-04	0.0000e+00	7.9798e-15	0.0000e+00
99	-2.896990	0	4.2368e-04	0.0000e+00	6.2188e-15	0.0000e+00
100	-3.000000	0	4.3049e-04	0.0000e+00	4.8415e-15	0.0000e+00
