Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  5.030853	7.198020	40.506826	0.205261	0	0	0	0.000000e+00	2214.251197
2	  9.999933	7.095009	40.467826	0.205459	0	0	0	0.000000e+00	2186.876920
3	 14.889664	6.991999	40.416624	0.205719	0	0	0	0.000000e+00	2151.789347
4	 19.693616	6.888989	40.360633	0.206005	0	0	0	0.000000e+00	2113.963644
5	 24.407154	6.785978	40.299894	0.206315	0	0	0	0.000000e+00	2074.145268
6	 29.029056	6.682968	40.236021	0.206642	0	0	0	0.000000e+00	2033.809934
7	 33.562761	6.579958	40.172019	0.206972	0	0	0	0.000000e+00	1994.983443
8	 38.016349	6.476948	40.111268	0.207285	0	0	0	0.000000e+00	1959.682479
9	 42.400838	6.373937	40.056209	0.207570	0	0	0	0.000000e+00	1929.168950
10	 46.727021	6.270927	40.007878	0.207821	0	0	0	0.000000e+00	1903.361070
11	 51.004037	6.167917	39.965072	0.208043	0	0	0	0.000000e+00	1881.516935
12	 55.238608	6.064906	39.926830	0.208243	0	0	0	0.000000e+00	1862.605849
13	 59.435000	5.961896	39.891505	0.208427	0	0	0	0.000000e+00	1845.562535
14	 63.594823	5.858886	39.856613	0.208610	0	0	0	0.000000e+00	1829.217988
15	 67.717369	5.755875	39.820918	0.208797	0	0	0	0.000000e+00	1812.590670
16	 71.800557	5.652865	39.782717	0.208997	0	0	0	0.000000e+00	1795.068788
17	 75.841392	5.549855	39.741334	0.209215	0	0	0	0.000000e+00	1776.265652
18	 79.836399	5.446845	39.696157	0.209453	0	0	0	0.000000e+00	1755.973961
19	 83.781750	5.343834	39.646372	0.209716	0	0	0	0.000000e+00	1734.033556
20	 87.672989	5.240824	39.591054	0.210009	0	0	0	0.000000e+00	1710.173279
21	 91.504684	5.137814	39.528981	0.210339	0	0	0	0.000000e+00	1683.973572
22	 95.270933	5.034803	39.458635	0.210714	0	0	0	0.000000e+00	1655.219934
23	 98.967130	4.931793	39.380829	0.211130	0	0	0	0.000000e+00	1624.487764
24	102.589824	4.828783	39.295336	0.211589	0	0	0	0.000000e+00	1592.255778
25	106.136591	4.725772	39.203301	0.212086	0	0	0	0.000000e+00	1558.992245
26	109.607480	4.622762	39.106548	0.212611	0	0	0	0.000000e+00	1525.756097
27	113.004359	4.519752	39.007292	0.213152	0	0	0	0.000000e+00	1493.340764
28	116.329629	4.416742	38.906421	0.213704	0	0	0	0.000000e+00	1461.983553
29	119.585289	4.313731	38.803430	0.214272	0	0	0	0.000000e+00	1431.506452
30	122.772491	4.210721	38.696540	0.214863	0	0	0	0.000000e+00	1401.528234
31	125.891907	4.107711	38.586026	0.215479	0	0	0	0.000000e+00	1371.869396
32	128.948006	4.004700	38.476945	0.216090	0	0	0	0.000000e+00	1344.145158
33	131.948631	3.901690	38.376908	0.216653	0	0	0	0.000000e+00	1319.850440
34	134.896846	3.798680	38.258283	0.217325	0	0	0	0.000000e+00	1296.881524
35	137.792132	3.695669	38.168827	0.217834	0	0	0	0.000000e+00	1273.697702
36	140.635599	3.592659	38.074569	0.218373	0	0	0	0.000000e+00	1250.998104
37	143.429301	3.489649	37.978228	0.218927	0	0	0	0.000000e+00	1229.199672
38	146.176302	3.386639	37.882508	0.219481	0	0	0	0.000000e+00	1208.735719
39	148.880572	3.283628	37.796647	0.219979	0	0	0	0.000000e+00	1189.993840
40	151.546861	3.180618	37.712431	0.220470	0	0	0	0.000000e+00	1173.315412
41	154.180827	3.077608	37.637532	0.220909	0	0	0	0.000000e+00	1159.075425
42	156.787288	2.974597	37.572292	0.221293	0	0	0	0.000000e+00	1146.942686
43	159.366687	2.871587	37.505885	0.221684	0	0	0	0.000000e+00	1134.987037
44	161.916460	2.768577	37.432715	0.222118	0	0	0	0.000000e+00	1121.940954
45	164.434981	2.665566	37.352965	0.222592	0	0	0	0.000000e+00	1108.179112
46	166.920936	2.562556	37.269354	0.223091	0	0	0	0.000000e+00	1093.886506
