#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.0000000000e-01	7.9100590628e+01	1.0484628043e-07                 	5.8613067415e-08                 	4.6233213015e-08                 	5.5903811918e-01                 	9.1907234020e-01                 
1.0116000000e-01	7.8193545501e+01	1.0488583685e-07                 	5.8523511258e-08                 	4.6362325595e-08                 	5.5797344059e-01                 	9.2061923332e-01                 
1.0233000000e-01	7.7299511999e+01	1.0492747988e-07                 	5.8437278905e-08                 	4.6490200972e-08                 	5.5693016713e-01                 	9.2214103847e-01                 
1.0351000000e-01	7.6418308017e+01	1.0496873689e-07                 	5.8351877229e-08                 	4.6616859666e-08                 	5.5589767921e-01                 	9.2363478541e-01                 
1.0471000000e-01	7.5542537130e+01	1.0500973274e-07                 	5.8266948927e-08                 	4.6742783809e-08                 	5.5487189053e-01                 	9.2510388537e-01                 
1.0593000000e-01	7.4672510741e+01	1.0505166269e-07                 	5.8183697718e-08                 	4.6867964974e-08                 	5.5385794215e-01                 	9.2655003810e-01                 
1.0715000000e-01	7.3822296433e+01	1.0509239645e-07                 	5.8100270425e-08                 	4.6992126021e-08                 	5.5284942003e-01                 	9.2797550577e-01                 
1.0839000000e-01	7.2977756830e+01	1.0513371816e-07                 	5.8018052723e-08                 	4.7115665433e-08                 	5.5185009853e-01                 	9.2938018809e-01                 
1.0965000000e-01	7.2139161540e+01	1.0517476631e-07                 	5.7936122124e-08                 	4.7238644181e-08                 	5.5085572481e-01                 	9.3076438564e-01                 
1.1092000000e-01	7.1313190253e+01	1.0521559069e-07                 	5.7854733731e-08                 	4.7360856955e-08                 	5.4986844966e-01                 	9.3212998276e-01                 
1.1220000000e-01	7.0499635141e+01	1.0525591725e-07                 	5.7773568892e-08                 	4.7482348362e-08                 	5.4888666024e-01                 	9.3347819432e-01                 
1.1350000000e-01	6.9692150333e+01	1.0529599128e-07                 	5.7692723223e-08                 	4.7603268060e-08                 	5.4790996808e-01                 	9.3480782060e-01                 
1.1482000000e-01	6.8890951601e+01	1.0533580780e-07                 	5.7612239321e-08                 	4.7723568476e-08                 	5.4693879058e-01                 	9.3611918176e-01                 
1.1614000000e-01	6.8107965067e+01	1.0537443509e-07                 	5.7531772775e-08                 	4.7842662317e-08                 	5.4597467331e-01                 	9.3741239119e-01                 
1.1749000000e-01	6.7325381418e+01	1.0541286966e-07                 	5.7451898003e-08                 	4.7960971661e-08                 	5.4501787292e-01                 	9.3868304739e-01                 
1.1885000000e-01	6.6554977390e+01	1.0545019243e-07                 	5.7372143387e-08                 	4.8078049046e-08                 	5.4406864571e-01                 	9.3993393467e-01                 
1.2023000000e-01	6.5791059327e+01	1.0548660861e-07                 	5.7292763557e-08                 	4.8193845052e-08                 	5.4312831090e-01                 	9.4116210351e-01                 
1.2162000000e-01	6.5039130594e+01	1.0552158198e-07                 	5.7213950405e-08                 	4.8307631575e-08                 	5.4220140876e-01                 	9.4236285985e-01                 
1.2303000000e-01	6.4293741875e+01	1.0555521978e-07                 	5.7135916412e-08                 	4.8419303365e-08                 	5.4128935104e-01                 	9.4353321423e-01                 
1.2445000000e-01	6.3560137106e+01	1.0558695411e-07                 	5.7058650335e-08                 	4.8528303777e-08                 	5.4039488889e-01                 	9.4467192394e-01                 
