#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.9603920000e-01	3.2050657762e+04	6.2893863154e-02                 	3.5342789589e-02                 	2.7551073565e-02                 	5.6194337280e-01                 	9.2560355281e-01                 
1.9608540000e-01	3.2043106255e+04	6.2893872891e-02                 	3.5340927489e-02                 	2.7552945402e-02                 	5.6191367878e-01                 	9.2565464640e-01                 
1.9613150000e-01	3.2035574638e+04	6.2893882607e-02                 	3.5339065587e-02                 	2.7554817020e-02                 	5.6188398811e-01                 	9.2570573283e-01                 
1.9617770000e-01	3.2028030236e+04	6.2893892343e-02                 	3.5337290430e-02                 	2.7556601912e-02                 	5.6185567651e-01                 	9.2575444809e-01                 
1.9622390000e-01	3.2020489386e+04	6.2893902079e-02                 	3.5335471268e-02                 	2.7558430810e-02                 	5.6182666523e-01                 	9.2580436195e-01                 
1.9627010000e-01	3.2012952086e+04	6.2893911813e-02                 	3.5333695783e-02                 	2.7560216030e-02                 	5.6179834843e-01                 	9.2585308177e-01                 
1.9631630000e-01	3.2005418333e+04	6.2893921547e-02                 	3.5331963601e-02                 	2.7561957946e-02                 	5.6177072016e-01                 	9.2590061680e-01                 
1.9636260000e-01	3.1997871831e+04	6.2893931302e-02                 	3.5330231282e-02                 	2.7563700021e-02                 	5.6174308952e-01                 	9.2594815401e-01                 
1.9640890000e-01	3.1990328886e+04	6.2893941056e-02                 	3.5328498806e-02                 	2.7565442250e-02                 	5.6171545641e-01                 	9.2599569336e-01                 
1.9645520000e-01	3.1982789497e+04	6.2893950809e-02                 	3.5326766540e-02                 	2.7567184269e-02                 	5.6168782666e-01                 	9.2604322592e-01                 
1.9650150000e-01	3.1975253661e+04	6.2893960561e-02                 	3.5325120719e-02                 	2.7568839842e-02                 	5.6166157138e-01                 	9.2608839497e-01                 
1.9654780000e-01	3.1967721375e+04	6.2893970314e-02                 	3.5323431270e-02                 	2.7570539044e-02                 	5.6163462243e-01                 	9.2613475328e-01                 
1.9659420000e-01	3.1960176379e+04	6.2893980085e-02                 	3.5321785539e-02                 	2.7572194546e-02                 	5.6160836842e-01                 	9.2617991748e-01                 
1.9664060000e-01	3.1952634945e+04	6.2893989857e-02                 	3.5320139310e-02                 	2.7573850547e-02                 	5.6158210649e-01                 	9.2622509233e-01                 
1.9668700000e-01	3.1945097069e+04	6.2893999628e-02                 	3.5318536792e-02                 	2.7575462836e-02                 	5.6155653958e-01                 	9.2626907292e-01                 
1.9673340000e-01	3.1937562748e+04	6.2894009398e-02                 	3.5316890284e-02                 	2.7577119115e-02                 	5.6153027326e-01                 	9.2631425152e-01                 
1.9677990000e-01	3.1930015755e+04	6.2894019189e-02                 	3.5315331015e-02                 	2.7578688174e-02                 	5.6150539384e-01                 	9.2635704825e-01                 
1.9682640000e-01	3.1922472327e+04	6.2894028978e-02                 	3.5313728103e-02                 	2.7580300875e-02                 	5.6147982053e-01                 	9.2640103447e-01                 
1.9687290000e-01	3.1914932462e+04	6.2894038767e-02                 	3.5312168571e-02                 	2.7581870197e-02                 	5.6145493695e-01                 	9.2644383478e-01                 
1.9691940000e-01	3.1907396159e+04	6.2894048556e-02                 	3.5310608908e-02                 	2.7583439648e-02                 	5.6143005131e-01                 	9.2648663685e-01                 
1.9696590000e-01	3.1899863414e+04	6.2894058343e-02                 	3.5309049115e-02                 	2.7585009228e-02                 	5.6140516362e-01                 	9.2652944067e-01                 
1.9701250000e-01	3.1892318037e+04	6.2894068151e-02                 	3.5307532737e-02                 	2.7586535415e-02                 	5.6138096604e-01                 	9.2657105833e-01                 
1.9705950000e-01	3.1884711507e+04	6.2894078043e-02                 	3.5306016305e-02                 	2.7588061738e-02                 	5.6135676686e-01                 	9.2661267776e-01                 
1.9710610000e-01	3.1877173295e+04	6.2894087848e-02                 	3.5304543543e-02                 	2.7589544306e-02                 	5.6133326280e-01                 	9.2665310265e-01                 
1.9715270000e-01	3.1869638646e+04	6.2894097654e-02                 	3.5303026798e-02                 	2.7591070857e-02                 	5.6130905942e-01                 	9.2669472521e-01                 
1.9719940000e-01	3.1862091402e+04	6.2894107481e-02                 	3.5301553489e-02                 	2.7592553992e-02                 	5.6128554650e-01                 	9.2673516129e-01                 
1.9724610000e-01	3.1854547731e+04	6.2894117306e-02                 	3.5300080065e-02                 	2.7594037241e-02                 	5.6126203176e-01                 	9.2677559888e-01                 
1.9729270000e-01	3.1847023773e+04	6.2894127109e-02                 	3.5298650375e-02                 	2.7595476734e-02                 	5.6123921259e-01                 	9.2681484193e-01                 
1.9733950000e-01	3.1839471100e+04	6.2894136955e-02                 	3.5297176739e-02                 	2.7596960216e-02                 	5.6121569430e-01                 	9.2685528259e-01                 
1.9738620000e-01	3.1831938135e+04	6.2894146777e-02                 	3.5295746839e-02                 	2.7598399939e-02                 	5.6119287163e-01                 	9.2689452870e-01                 
1.9743300000e-01	3.1824392615e+04	6.2894156621e-02                 	3.5294360091e-02                 	2.7599796530e-02                 	5.6117073489e-01                 	9.2693259558e-01                 
1.9747980000e-01	3.1816850671e+04	6.2894166463e-02                 	3.5292929988e-02                 	2.7601236475e-02                 	5.6114790882e-01                 	9.2697184465e-01                 
1.9752660000e-01	3.1809312301e+04	6.2894176305e-02                 	3.5291543339e-02                 	2.7602632966e-02                 	5.6112577368e-01                 	9.2700990672e-01                 
1.9757340000e-01	3.1801777502e+04	6.2894186147e-02                 	3.5290156278e-02                 	2.7604029869e-02                 	5.6110363199e-01                 	9.2704797767e-01                 
1.9762030000e-01	3.1794230184e+04	6.2894196008e-02                 	3.5288769435e-02                 	2.7605426572e-02                 	5.6108149361e-01                 	9.2708604253e-01                 
1.9766710000e-01	3.1786702528e+04	6.2894205847e-02                 	3.5287426046e-02                 	2.7606779801e-02                 	5.6106004633e-01                 	9.2712292013e-01                 
1.9771400000e-01	3.1779162362e+04	6.2894215707e-02                 	3.5286038995e-02                 	2.7608176712e-02                 	5.6103790466e-01                 	9.2716098773e-01                 
1.9776100000e-01	3.1771609707e+04	6.2894225588e-02                 	3.5284695141e-02                 	2.7609530447e-02                 	5.6101644962e-01                 	9.2719787531e-01                 
1.9780790000e-01	3.1764076699e+04	6.2894235446e-02                 	3.5283351469e-02                 	2.7610883977e-02                 	5.6099499769e-01                 	9.2723475683e-01                 
1.9785490000e-01	3.1756531211e+04	6.2894245324e-02                 	3.5282007715e-02                 	2.7612237609e-02                 	5.6097354429e-01                 	9.2727163967e-01                 
1.9790180000e-01	3.1749005351e+04	6.2894255181e-02                 	3.5280707438e-02                 	2.7613547744e-02                 	5.6095278235e-01                 	9.2730733490e-01                 
1.9794890000e-01	3.1741450986e+04	6.2894265079e-02                 	3.5279407102e-02                 	2.7614857978e-02                 	5.6093201911e-01                 	9.2734303140e-01                 
1.9799590000e-01	3.1733916244e+04	6.2894274956e-02                 	3.5278106655e-02                 	2.7616168301e-02                 	5.6091125432e-01                 	9.2737872906e-01                 
1.9804290000e-01	3.1726385077e+04	6.2894284831e-02                 	3.5276806116e-02                 	2.7617478716e-02                 	5.6089048807e-01                 	9.2741442790e-01                 
1.9809000000e-01	3.1718841472e+04	6.2894294727e-02                 	3.5275505500e-02                 	2.7618789227e-02                 	5.6086972043e-01                 	9.2745012797e-01                 
1.9813710000e-01	3.1711301453e+04	6.2894304621e-02                 	3.5274248685e-02                 	2.7620055936e-02                 	5.6084964922e-01                 	9.2748463320e-01                 
1.9818420000e-01	3.1703765019e+04	6.2894314516e-02                 	3.5272947885e-02                 	2.7621366631e-02                 	5.6082887867e-01                 	9.2752033563e-01                 
1.9823140000e-01	3.1696216176e+04	6.2894324430e-02                 	3.5271690624e-02                 	2.7622633807e-02                 	5.6080880021e-01                 	9.2755485013e-01                 
1.9827850000e-01	3.1688686908e+04	6.2894334323e-02                 	3.5270433259e-02                 	2.7623901065e-02                 	5.6078872029e-01                 	9.2758936568e-01                 
1.9832570000e-01	3.1681145243e+04	6.2894344235e-02                 	3.5269176102e-02                 	2.7625168133e-02                 	5.6076864352e-01                 	9.2762387555e-01                 
1.9837290000e-01	3.1673607167e+04	6.2894354148e-02                 	3.5267962203e-02                 	2.7626391945e-02                 	5.6074925453e-01                 	9.2765720408e-01                 
1.9842020000e-01	3.1666056718e+04	6.2894364080e-02                 	3.5266704612e-02                 	2.7627659468e-02                 	5.6072917070e-01                 	9.2769172296e-01                 
1.9846740000e-01	3.1658525819e+04	6.2894373990e-02                 	3.5265490822e-02                 	2.7628883168e-02                 	5.6070978348e-01                 	9.2772504684e-01                 
1.9851470000e-01	3.1650982558e+04	6.2894383921e-02                 	3.5264276693e-02                 	2.7630107229e-02                 	5.6069039068e-01                 	9.2775837849e-01                 
1.9856200000e-01	3.1643442890e+04	6.2894393852e-02                 	3.5263062482e-02                 	2.7631331370e-02                 	5.6067099661e-01                 	9.2779171115e-01                 
1.9860930000e-01	3.1635906814e+04	6.2894403780e-02                 	3.5261892099e-02                 	2.7632511681e-02                 	5.6065229941e-01                 	9.2782384873e-01                 
1.9865670000e-01	3.1628358405e+04	6.2894413730e-02                 	3.5260677745e-02                 	2.7633735985e-02                 	5.6063290289e-01                 	9.2785718341e-01                 
1.9870410000e-01	3.1620813598e+04	6.2894423678e-02                 	3.5259507222e-02                 	2.7634916456e-02                 	5.6061420330e-01                 	9.2788932300e-01                 
1.9875140000e-01	3.1613288295e+04	6.2894433606e-02                 	3.5258292690e-02                 	2.7636140916e-02                 	5.6059480416e-01                 	9.2792265962e-01                 
1.9879890000e-01	3.1605734776e+04	6.2894443575e-02                 	3.5257121762e-02                 	2.7637321812e-02                 	5.6057609796e-01                 	9.2795480768e-01                 
1.9884630000e-01	3.1598200757e+04	6.2894453520e-02                 	3.5255951004e-02                 	2.7638502516e-02                 	5.6055739467e-01                 	9.2798695019e-01                 
1.9889380000e-01	3.1590654446e+04	6.2894463486e-02                 	3.5254823843e-02                 	2.7639639643e-02                 	5.6053938437e-01                 	9.2801790400e-01                 
1.9894120000e-01	3.1583127613e+04	6.2894473432e-02                 	3.5253652671e-02                 	2.7640820760e-02                 	5.6052067452e-01                 	9.2805005479e-01                 
1.9898870000e-01	3.1575588499e+04	6.2894483396e-02                 	3.5252481701e-02                 	2.7642001695e-02                 	5.6050196770e-01                 	9.2808220017e-01                 
1.9903670000e-01	3.1567973681e+04	6.2894493466e-02                 	3.5251354145e-02                 	2.7643139320e-02                 	5.6048395023e-01                 	9.2811316321e-01                 
1.9908420000e-01	3.1560441799e+04	6.2894503428e-02                 	3.5250226691e-02                 	2.7644276738e-02                 	5.6046593532e-01                 	9.2814412062e-01                 
1.9913180000e-01	3.1552897665e+04	6.2894513411e-02                 	3.5249099181e-02                 	2.7645414230e-02                 	5.6044791937e-01                 	9.2817507895e-01                 
1.9917940000e-01	3.1545357136e+04	6.2894523395e-02                 	3.5247971344e-02                 	2.7646552051e-02                 	5.6042989821e-01                 	9.2820604441e-01                 
1.9922700000e-01	3.1537820211e+04	6.2894533377e-02                 	3.5246843691e-02                 	2.7647689686e-02                 	5.6041187999e-01                 	9.2823700448e-01                 
1.9927460000e-01	3.1530286886e+04	6.2894543357e-02                 	3.5245715965e-02                 	2.7648827392e-02                 	5.6039386064e-01                 	9.2826796544e-01                 
1.9932230000e-01	3.1522741345e+04	6.2894553360e-02                 	3.5244631615e-02                 	2.7649921745e-02                 	5.6037653075e-01                 	9.2829774346e-01                 
1.9937000000e-01	3.1515199414e+04	6.2894563360e-02                 	3.5243503765e-02                 	2.7651059595e-02                 	5.6035850926e-01                 	9.2832870615e-01                 
1.9941770000e-01	3.1507661091e+04	6.2894573359e-02                 	3.5242419530e-02                 	2.7652153829e-02                 	5.6034118125e-01                 	9.2835847964e-01                 
1.9946540000e-01	3.1500126374e+04	6.2894583358e-02                 	3.5241335229e-02                 	2.7653248129e-02                 	5.6032385219e-01                 	9.2838825393e-01                 
1.9951320000e-01	3.1492579474e+04	6.2894593378e-02                 	3.5240250630e-02                 	2.7654342748e-02                 	5.6030651822e-01                 	9.2841803511e-01                 
1.9956100000e-01	3.1485036190e+04	6.2894603396e-02                 	3.5239166213e-02                 	2.7655437183e-02                 	5.6028918715e-01                 	9.2844781103e-01                 
1.9960880000e-01	3.1477496519e+04	6.2894613413e-02                 	3.5238081728e-02                 	2.7656531685e-02                 	5.6027185502e-01                 	9.2847758774e-01                 
1.9965660000e-01	3.1469960458e+04	6.2894623430e-02                 	3.5236997176e-02                 	2.7657626253e-02                 	5.6025452185e-01                 	9.2850736524e-01                 
1.9970440000e-01	3.1462428004e+04	6.2894633445e-02                 	3.5235956261e-02                 	2.7658677184e-02                 	5.6023788248e-01                 	9.2853595328e-01                 
1.9975230000e-01	3.1454883409e+04	6.2894643483e-02                 	3.5234915059e-02                 	2.7659728424e-02                 	5.6022123838e-01                 	9.2856454800e-01                 
1.9980020000e-01	3.1447342431e+04	6.2894653518e-02                 	3.5233830330e-02                 	2.7660823188e-02                 	5.6020390222e-01                 	9.2859432784e-01                 
1.9984810000e-01	3.1439805068e+04	6.2894663552e-02                 	3.5232789244e-02                 	2.7661874308e-02                 	5.6018726001e-01                 	9.2862291810e-01                 
1.9989610000e-01	3.1432255593e+04	6.2894673606e-02                 	3.5231748114e-02                 	2.7662925492e-02                 	5.6017061690e-01                 	9.2865150912e-01                 
1.9994400000e-01	3.1424725459e+04	6.2894683639e-02                 	3.5230706905e-02                 	2.7663976734e-02                 	5.6015397274e-01                 	9.2868010084e-01                 
1.9999200000e-01	3.1417183223e+04	6.2894693692e-02                 	3.5229665651e-02                 	2.7665028041e-02                 	5.6013732770e-01                 	9.2870869330e-01                 
2.0004000000e-01	3.1409644607e+04	6.2894703744e-02                 	3.5228624335e-02                 	2.7666079409e-02                 	5.6012068168e-01                 	9.2873728649e-01                 
2.0008800000e-01	3.1402109608e+04	6.2894713795e-02                 	3.5227626682e-02                 	2.7667087114e-02                 	5.6010472989e-01                 	9.2876468988e-01                 
2.0013610000e-01	3.1394562536e+04	6.2894723867e-02                 	3.5226585262e-02                 	2.7668138605e-02                 	5.6008808205e-01                 	9.2879328451e-01                 
2.0018420000e-01	3.1387019091e+04	6.2894733937e-02                 	3.5225587509e-02                 	2.7669146428e-02                 	5.6007212852e-01                 	9.2882068927e-01                 
2.0023230000e-01	3.1379479271e+04	6.2894744007e-02                 	3.5224589699e-02                 	2.7670154308e-02                 	5.6005617409e-01                 	9.2884809468e-01                 
2.0028040000e-01	3.1371943072e+04	6.2894754076e-02                 	3.5223548099e-02                 	2.7671205978e-02                 	5.6003952342e-01                 	9.2887669139e-01                 
2.0032850000e-01	3.1364410492e+04	6.2894764145e-02                 	3.5222550173e-02                 	2.7672213972e-02                 	5.6002356717e-01                 	9.2890409814e-01                 
2.0037670000e-01	3.1356865879e+04	6.2894774233e-02                 	3.5221552207e-02                 	2.7673222026e-02                 	5.6000761011e-01                 	9.2893150557e-01                 
2.0042490000e-01	3.1349324895e+04	6.2894784321e-02                 	3.5220554184e-02                 	2.7674230137e-02                 	5.5999165216e-01                 	9.2895891365e-01                 
2.0047310000e-01	3.1341787537e+04	6.2894794408e-02                 	3.5219556104e-02                 	2.7675238303e-02                 	5.5997569332e-01                 	9.2898632238e-01                 
2.0052140000e-01	3.1334238177e+04	6.2894804515e-02                 	3.5218601731e-02                 	2.7676202783e-02                 	5.5996042921e-01                 	9.2901254100e-01                 
2.0056960000e-01	3.1326708071e+04	6.2894814600e-02                 	3.5217603540e-02                 	2.7677211060e-02                 	5.5994446862e-01                 	9.2903995099e-01                 
2.0061790000e-01	3.1319165973e+04	6.2894824705e-02                 	3.5216605309e-02                 	2.7678219397e-02                 	5.5992850721e-01                 	9.2906736166e-01                 
2.0066620000e-01	3.1311627505e+04	6.2894834810e-02                 	3.5215650774e-02                 	2.7679184036e-02                 	5.5991324058e-01                 	9.2909358209e-01                 
2.0071450000e-01	3.1304092665e+04	6.2894844914e-02                 	3.5214652431e-02                 	2.7680192482e-02                 	5.5989727743e-01                 	9.2912099401e-01                 
2.0076290000e-01	3.1296545862e+04	6.2894855038e-02                 	3.5213697807e-02                 	2.7681157230e-02                 	5.5988200921e-01                 	9.2914721567e-01                 
2.0081130000e-01	3.1289002696e+04	6.2894865161e-02                 	3.5212743131e-02                 	2.7682122030e-02                 	5.5986674017e-01                 	9.2917343791e-01                 
2.0085970000e-01	3.1281463166e+04	6.2894875281e-02                 	3.5211788624e-02                 	2.7683086657e-02                 	5.5985147386e-01                 	9.2919965528e-01                 
2.0090810000e-01	3.1273927269e+04	6.2894885403e-02                 	3.5210833843e-02                 	2.7684051560e-02                 	5.5983620317e-01                 	9.2922587871e-01                 
2.0095660000e-01	3.1266379443e+04	6.2894895545e-02                 	3.5209879026e-02                 	2.7685016519e-02                 	5.5982093175e-01                 	9.2925210274e-01                 
2.0100540000e-01	3.1258788606e+04	6.2894905748e-02                 	3.5208924208e-02                 	2.7685981540e-02                 	5.5980565976e-01                 	9.2927832745e-01                 
2.0105390000e-01	3.1251248084e+04	6.2894915888e-02                 	3.5207969287e-02                 	2.7686946602e-02                 	5.5979038670e-01                 	9.2930455263e-01                 
2.0110240000e-01	3.1243711200e+04	6.2894926028e-02                 	3.5207058088e-02                 	2.7687867940e-02                 	5.5977580882e-01                 	9.2932958727e-01                 
2.0115100000e-01	3.1236162421e+04	6.2894936187e-02                 	3.5206103081e-02                 	2.7688833105e-02                 	5.5976053425e-01                 	9.2935581361e-01                 
2.0119960000e-01	3.1228617289e+04	6.2894946344e-02                 	3.5205192019e-02                 	2.7689754324e-02                 	5.5974595839e-01                 	9.2938084402e-01                 
2.0124810000e-01	3.1221091316e+04	6.2894956480e-02                 	3.5204236892e-02                 	2.7690719588e-02                 	5.5973068212e-01                 	9.2940707146e-01                 
2.0129680000e-01	3.1213537956e+04	6.2894966658e-02                 	3.5203325532e-02                 	2.7691641126e-02                 	5.5971610134e-01                 	9.2943210830e-01                 
2.0134540000e-01	3.1206003749e+04	6.2894976814e-02                 	3.5202414107e-02                 	2.7692562708e-02                 	5.5970151973e-01                 	9.2945714563e-01                 
2.0139400000e-01	3.1198473178e+04	6.2894986970e-02                 	3.5201458845e-02                 	2.7693528125e-02                 	5.5968624116e-01                 	9.2948337476e-01                 
2.0144270000e-01	3.1190930757e+04	6.2894997143e-02                 	3.5200547552e-02                 	2.7694449591e-02                 	5.5967166151e-01                 	9.2950840794e-01                 
2.0149140000e-01	3.1183391982e+04	6.2895007318e-02                 	3.5199635998e-02                 	2.7695371320e-02                 	5.5965707770e-01                 	9.2953344689e-01                 
2.0154020000e-01	3.1175841381e+04	6.2895017513e-02                 	3.5198724412e-02                 	2.7696293100e-02                 	5.5964249323e-01                 	9.2955848638e-01                 
2.0158890000e-01	3.1168309898e+04	6.2895027686e-02                 	3.5197812762e-02                 	2.7697214923e-02                 	5.5962790792e-01                 	9.2958352635e-01                 
2.0163770000e-01	3.1160766599e+04	6.2895037877e-02                 	3.5196945093e-02                 	2.7698092784e-02                 	5.5961402172e-01                 	9.2960737028e-01                 
2.0168650000e-01	3.1153226950e+04	6.2895048069e-02                 	3.5196033366e-02                 	2.7699014704e-02                 	5.5959943503e-01                 	9.2963241129e-01                 
2.0173530000e-01	3.1145690948e+04	6.2895058261e-02                 	3.5195121591e-02                 	2.7699936670e-02                 	5.5958484758e-01                 	9.2965745282e-01                 
2.0178420000e-01	3.1138143161e+04	6.2895068472e-02                 	3.5194253592e-02                 	2.7700814880e-02                 	5.5957095599e-01                 	9.2968130339e-01                 
2.0183300000e-01	3.1130614454e+04	6.2895078660e-02                 	3.5193341932e-02                 	2.7701736728e-02                 	5.5955637041e-01                 	9.2970634079e-01                 
2.0188190000e-01	3.1123073971e+04	6.2895088870e-02                 	3.5192473844e-02                 	2.7702615026e-02                 	5.5954247742e-01                 	9.2973019232e-01                 
