#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.9603920000e-01	1.0135307903e+04	6.2965386494e-03                 	3.5398600274e-03                 	2.7566786220e-03                 	5.6219142365e-01                 	9.2571382701e-01                 
1.9608540000e-01	1.0132919907e+04	6.2965407470e-03                 	3.5396745518e-03                 	2.7568661952e-03                 	5.6216177963e-01                 	9.2576485923e-01                 
1.9613150000e-01	1.0130538200e+04	6.2965428398e-03                 	3.5394890934e-03                 	2.7570537463e-03                 	5.6213213878e-01                 	9.2581588426e-01                 
1.9617770000e-01	1.0128152451e+04	6.2965449370e-03                 	3.5393123130e-03                 	2.7572326240e-03                 	5.6210387576e-01                 	9.2586454161e-01                 
1.9622390000e-01	1.0125767825e+04	6.2965470342e-03                 	3.5391311314e-03                 	2.7574159029e-03                 	5.6207491378e-01                 	9.2591439574e-01                 
1.9627010000e-01	1.0123384321e+04	6.2965491312e-03                 	3.5389543175e-03                 	2.7575948137e-03                 	5.6204664551e-01                 	9.2596305760e-01                 
1.9631630000e-01	1.0121001939e+04	6.2965512280e-03                 	3.5387818347e-03                 	2.7577693933e-03                 	5.6201906513e-01                 	9.2601053637e-01                 
1.9636260000e-01	1.0118615526e+04	6.2965533292e-03                 	3.5386093394e-03                 	2.7579439898e-03                 	5.6199148239e-01                 	9.2605801733e-01                 
1.9640890000e-01	1.0116230237e+04	6.2965554303e-03                 	3.5384368284e-03                 	2.7581186019e-03                 	5.6196389717e-01                 	9.2610550040e-01                 
1.9645520000e-01	1.0113846073e+04	6.2965575310e-03                 	3.5382643373e-03                 	2.7582931937e-03                 	5.6193631518e-01                 	9.2615297667e-01                 
1.9650150000e-01	1.0111463032e+04	6.2965596318e-03                 	3.5381004932e-03                 	2.7584591386e-03                 	5.6191010648e-01                 	9.2619809288e-01                 
1.9654780000e-01	1.0109081114e+04	6.2965617325e-03                 	3.5379322850e-03                 	2.7586294475e-03                 	5.6188320472e-01                 	9.2624439656e-01                 
1.9659420000e-01	1.0106695177e+04	6.2965638373e-03                 	3.5377684504e-03                 	2.7587953869e-03                 	5.6185699721e-01                 	9.2628950792e-01                 
1.9664060000e-01	1.0104310366e+04	6.2965659422e-03                 	3.5376045663e-03                 	2.7589613759e-03                 	5.6183078185e-01                 	9.2633462987e-01                 
1.9668700000e-01	1.0101926681e+04	6.2965680468e-03                 	3.5374450535e-03                 	2.7591229933e-03                 	5.6180526077e-01                 	9.2637855932e-01                 
1.9673340000e-01	1.0099544119e+04	6.2965701515e-03                 	3.5372811411e-03                 	2.7592890104e-03                 	5.6177904097e-01                 	9.2642368496e-01                 
1.9677990000e-01	1.0097157550e+04	6.2965722602e-03                 	3.5371259554e-03                 	2.7594463049e-03                 	5.6175420676e-01                 	9.2646643227e-01                 
1.9682640000e-01	1.0094772109e+04	6.2965743689e-03                 	3.5369664041e-03                 	2.7596079648e-03                 	5.6172867926e-01                 	9.2651036729e-01                 
1.9687290000e-01	1.0092387795e+04	6.2965764774e-03                 	3.5368111915e-03                 	2.7597652858e-03                 	5.6170384085e-01                 	9.2655311813e-01                 
1.9691940000e-01	1.0090004606e+04	6.2965785857e-03                 	3.5366559657e-03                 	2.7599226200e-03                 	5.6167900036e-01                 	9.2659587070e-01                 
1.9696590000e-01	1.0087622543e+04	6.2965806940e-03                 	3.5365007267e-03                 	2.7600799673e-03                 	5.6165415779e-01                 	9.2663862499e-01                 
1.9701250000e-01	1.0085236485e+04	6.2965828066e-03                 	3.5363498315e-03                 	2.7602329750e-03                 	5.6163000475e-01                 	9.2668019489e-01                 
1.9705950000e-01	1.0082831089e+04	6.2965849371e-03                 	3.5361989375e-03                 	2.7603859996e-03                 	5.6160585028e-01                 	9.2672176665e-01                 
1.9710610000e-01	1.0080447297e+04	6.2965870491e-03                 	3.5360524039e-03                 	2.7605346452e-03                 	5.6158239000e-01                 	9.2676214551e-01                 
1.9715270000e-01	1.0078064632e+04	6.2965891613e-03                 	3.5359014714e-03                 	2.7606876899e-03                 	5.6155823110e-01                 	9.2680372023e-01                 
1.9719940000e-01	1.0075677984e+04	6.2965912778e-03                 	3.5357548851e-03                 	2.7608363927e-03                 	5.6153476207e-01                 	9.2684411022e-01                 
1.9724610000e-01	1.0073292466e+04	6.2965933942e-03                 	3.5356082870e-03                 	2.7609851072e-03                 	5.6151129121e-01                 	9.2688450170e-01                 
1.9729270000e-01	1.0070913182e+04	6.2965955056e-03                 	3.5354660607e-03                 	2.7611294448e-03                 	5.6148851512e-01                 	9.2692370038e-01                 
1.9733950000e-01	1.0068524817e+04	6.2965976262e-03                 	3.5353194426e-03                 	2.7612781836e-03                 	5.6146504072e-01                 	9.2696409490e-01                 
1.9738620000e-01	1.0066142684e+04	6.2965997418e-03                 	3.5351771966e-03                 	2.7614225453e-03                 	5.6144226114e-01                 	9.2700329663e-01                 
1.9743300000e-01	1.0063756581e+04	6.2966018621e-03                 	3.5350392691e-03                 	2.7615625930e-03                 	5.6142016702e-01                 	9.2704132085e-01                 
1.9747980000e-01	1.0061371609e+04	6.2966039820e-03                 	3.5348970040e-03                 	2.7617069780e-03                 	5.6139738407e-01                 	9.2708052551e-01                 
1.9752660000e-01	1.0058987767e+04	6.2966061016e-03                 	3.5347590851e-03                 	2.7618470165e-03                 	5.6137529140e-01                 	9.2711854491e-01                 
1.9757340000e-01	1.0056605054e+04	6.2966082215e-03                 	3.5346211257e-03                 	2.7619870958e-03                 	5.6135319228e-01                 	9.2715657313e-01                 
1.9762030000e-01	1.0054218383e+04	6.2966103454e-03                 	3.5344831887e-03                 	2.7621271566e-03                 	5.6133109640e-01                 	9.2719459531e-01                 
1.9766710000e-01	1.0051837929e+04	6.2966124646e-03                 	3.5343495964e-03                 	2.7622628682e-03                 	5.6130969093e-01                 	9.2723143192e-01                 
1.9771400000e-01	1.0049453519e+04	6.2966145881e-03                 	3.5342116382e-03                 	2.7624029500e-03                 	5.6128759172e-01                 	9.2726945678e-01                 
1.9776100000e-01	1.0047065160e+04	6.2966167164e-03                 	3.5340780030e-03                 	2.7625387135e-03                 	5.6126617867e-01                 	9.2730630336e-01                 
1.9780790000e-01	1.0044683013e+04	6.2966188397e-03                 	3.5339443834e-03                 	2.7626744563e-03                 	5.6124476856e-01                 	9.2734314386e-01                 
1.9785490000e-01	1.0042296921e+04	6.2966209674e-03                 	3.5338107571e-03                 	2.7628102103e-03                 	5.6122335701e-01                 	9.2737998568e-01                 
1.9790180000e-01	1.0039917035e+04	6.2966230903e-03                 	3.5336814777e-03                 	2.7629416126e-03                 	5.6120263624e-01                 	9.2741564162e-01                 
1.9794890000e-01	1.0037528135e+04	6.2966252221e-03                 	3.5335521955e-03                 	2.7630730266e-03                 	5.6118191426e-01                 	9.2745129886e-01                 
1.9799590000e-01	1.0035145440e+04	6.2966273492e-03                 	3.5334229004e-03                 	2.7632044488e-03                 	5.6116119066e-01                 	9.2748695720e-01                 
1.9804290000e-01	1.0032763876e+04	6.2966294762e-03                 	3.5332935959e-03                 	2.7633358804e-03                 	5.6114046558e-01                 	9.2752261671e-01                 
1.9809000000e-01	1.0030378379e+04	6.2966316076e-03                 	3.5331642852e-03                 	2.7634673224e-03                 	5.6111973915e-01                 	9.2755827744e-01                 
1.9813710000e-01	1.0027994016e+04	6.2966337384e-03                 	3.5330393546e-03                 	2.7635943838e-03                 	5.6109970842e-01                 	9.2759274513e-01                 
1.9818420000e-01	1.0025610786e+04	6.2966358694e-03                 	3.5329100250e-03                 	2.7637258444e-03                 	5.6107897905e-01                 	9.2762840818e-01                 
1.9823140000e-01	1.0023223632e+04	6.2966380048e-03                 	3.5327850520e-03                 	2.7638529528e-03                 	5.6105894118e-01                 	9.2766288507e-01                 
1.9827850000e-01	1.0020842669e+04	6.2966401355e-03                 	3.5326600667e-03                 	2.7639800688e-03                 	5.6103890181e-01                 	9.2769736298e-01                 
1.9832570000e-01	1.0018457785e+04	6.2966422702e-03                 	3.5325351029e-03                 	2.7641071673e-03                 	5.6101886550e-01                 	9.2773183523e-01                 
1.9837290000e-01	1.0016074036e+04	6.2966444051e-03                 	3.5324144666e-03                 	2.7642299385e-03                 	5.6099951647e-01                 	9.2776512788e-01                 
1.9842020000e-01	1.0013686374e+04	6.2966465444e-03                 	3.5322894616e-03                 	2.7643570828e-03                 	5.6097947322e-01                 	9.2779960910e-01                 
1.9846740000e-01	1.0011304895e+04	6.2966486785e-03                 	3.5321688350e-03                 	2.7644798436e-03                 	5.6096012582e-01                 	9.2783289708e-01                 
1.9851470000e-01	1.0008919506e+04	6.2966508175e-03                 	3.5320481768e-03                 	2.7646026407e-03                 	5.6094077298e-01                 	9.2786619281e-01                 
1.9856200000e-01	1.0006535254e+04	6.2966529563e-03                 	3.5319275103e-03                 	2.7647254460e-03                 	5.6092141885e-01                 	9.2789948952e-01                 
1.9860930000e-01	1.0004152137e+04	6.2966550944e-03                 	3.5318112267e-03                 	2.7648438677e-03                 	5.6090276087e-01                 	9.2793159295e-01                 
1.9865670000e-01	1.0001765121e+04	6.2966572375e-03                 	3.5316905471e-03                 	2.7649666903e-03                 	5.6088340431e-01                 	9.2796489166e-01                 
1.9870410000e-01	9.9993792431e+03	6.2966593798e-03                 	3.5315742508e-03                 	2.7650851290e-03                 	5.6086474396e-01                 	9.2799699708e-01                 
1.9875140000e-01	9.9969995334e+03	6.2966615180e-03                 	3.5314535514e-03                 	2.7652079665e-03                 	5.6084538471e-01                 	9.2803029768e-01                 
1.9879890000e-01	9.9946109010e+03	6.2966636650e-03                 	3.5313372168e-03                 	2.7653264482e-03                 	5.6082671787e-01                 	9.2806241152e-01                 
1.9884630000e-01	9.9922284350e+03	6.2966658069e-03                 	3.5312208965e-03                 	2.7654449104e-03                 	5.6080805378e-01                 	9.2809451980e-01                 
1.9889380000e-01	9.9898420818e+03	6.2966679531e-03                 	3.5311089384e-03                 	2.7655590146e-03                 	5.6079008211e-01                 	9.2812544117e-01                 
1.9894120000e-01	9.9874618885e+03	6.2966700951e-03                 	3.5309925772e-03                 	2.7656775179e-03                 	5.6077141154e-01                 	9.2815755766e-01                 
1.9898870000e-01	9.9850778112e+03	6.2966722410e-03                 	3.5308762367e-03                 	2.7657960042e-03                 	5.6075274393e-01                 	9.2818966877e-01                 
1.9903670000e-01	9.9826697943e+03	6.2966744098e-03                 	3.5307642479e-03                 	2.7659101619e-03                 	5.6073476539e-01                 	9.2822059942e-01                 
