Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  5.623078	4.900000	35.978680	0.231094	0	0	0	0.000000e+00	1826.474864
2	 11.049391	4.800000	35.861405	0.231850	0	0	0	0.000000e+00	1762.565489
3	 16.392416	4.700000	35.808968	0.232190	0	0	0	0.000000e+00	1735.513559
4	 21.682869	4.600000	35.774907	0.232411	0	0	0	0.000000e+00	1718.435273
5	 26.946291	4.500000	35.757239	0.232526	0	0	0	0.000000e+00	1709.659090
6	 32.192052	4.400000	35.745483	0.232602	0	0	0	0.000000e+00	1703.920947
7	 37.421154	4.300000	35.734491	0.232674	0	0	0	0.000000e+00	1698.514542
8	 42.629142	4.200000	35.720243	0.232766	0	0	0	0.000000e+00	1691.654889
9	 47.808808	4.100000	35.700930	0.232892	0	0	0	0.000000e+00	1682.453949
10	 52.955474	4.000000	35.678105	0.233041	0	0	0	0.000000e+00	1671.732327
11	 58.073295	3.900000	35.658147	0.233172	0	0	0	0.000000e+00	1662.369584
12	 63.163096	3.800000	35.638090	0.233303	0	0	0	0.000000e+00	1653.259257
13	 68.218528	3.700000	35.613565	0.233464	0	0	0	0.000000e+00	1642.099793
14	 73.235573	3.600000	35.585588	0.233647	0	0	0	0.000000e+00	1629.630324
15	 78.211127	3.500000	35.554764	0.233850	0	0	0	0.000000e+00	1616.150926
16	 83.143159	3.400000	35.521992	0.234065	0	0	0	0.000000e+00	1602.018979
17	 88.030559	3.300000	35.487640	0.234292	0	0	0	0.000000e+00	1587.523362
18	 92.873516	3.200000	35.452537	0.234524	0	0	0	0.000000e+00	1573.083070
19	 97.674556	3.100000	35.418874	0.234747	0	0	0	0.000000e+00	1559.467496
20	102.438476	3.000000	35.388671	0.234947	0	0	0	0.000000e+00	1547.415541
21	107.169023	2.900000	35.360843	0.235132	0	0	0	0.000000e+00	1536.573087
22	111.866410	2.800000	35.332936	0.235318	0	0	0	0.000000e+00	1525.806028
23	116.529933	2.700000	35.303763	0.235512	0	0	0	0.000000e+00	1514.803599
24	121.159457	2.600000	35.273763	0.235713	0	0	0	0.000000e+00	1503.749963
