Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
41	0.900000	0	2.6212e-06	0.0000e+00	1.6354e-14	0.0000e+00
42	0.800000	0	2.5591e-06	0.0000e+00	1.3365e-14	0.0000e+00
43	0.700000	0	2.5204e-06	0.0000e+00	1.0891e-14	0.0000e+00
44	0.600000	0	2.4961e-06	0.0000e+00	8.8380e-15	0.0000e+00
45	0.500000	0	2.4686e-06	0.0000e+00	7.1370e-15	0.0000e+00
46	0.400000	0	2.4595e-06	0.0000e+00	5.7320e-15	0.0000e+00
47	0.300000	0	2.4562e-06	0.0000e+00	4.5770e-15	0.0000e+00
48	0.200000	0	2.4585e-06	0.0000e+00	3.6340e-15	0.0000e+00
49	0.100000	0	2.4472e-06	0.0000e+00	2.8699e-15	0.0000e+00
50	0.000000	0	2.4722e-06	0.0000e+00	2.2550e-15	0.0000e+00
51	-0.100000	0	2.4711e-06	0.0000e+00	1.7640e-15	0.0000e+00
52	-0.200000	0	2.4925e-06	0.0000e+00	1.3747e-15	0.0000e+00
53	-0.300000	0	2.5381e-06	0.0000e+00	1.0686e-15	0.0000e+00
54	-0.400000	0	2.5375e-06	0.0000e+00	8.2975e-16	0.0000e+00
55	-0.500000	0	2.5664e-06	0.0000e+00	6.4473e-16	0.0000e+00
56	-0.600000	0	2.5806e-06	0.0000e+00	5.0234e-16	0.0000e+00
57	-0.700000	0	2.5859e-06	0.0000e+00	3.9325e-16	0.0000e+00
58	-0.800000	0	2.5752e-06	0.0000e+00	3.0994e-16	0.0000e+00
59	-0.900000	0	2.5507e-06	0.0000e+00	2.4626e-16	0.0000e+00
60	-1.000000	0	2.5241e-06	0.0000e+00	1.9741e-16	0.0000e+00
61	-1.100000	0	2.4981e-06	0.0000e+00	1.5963e-16	0.0000e+00
62	-1.200000	0	2.4718e-06	0.0000e+00	1.3008e-16	0.0000e+00
63	-1.300000	0	2.4194e-06	0.0000e+00	1.0663e-16	0.0000e+00
64	-1.400000	0	2.3874e-06	0.0000e+00	8.7775e-17	0.0000e+00
65	-1.500000	0	2.3328e-06	0.0000e+00	7.2459e-17	0.0000e+00
66	-1.600000	0	2.2903e-06	0.0000e+00	5.9932e-17	0.0000e+00
67	-1.700000	0	2.2362e-06	0.0000e+00	4.9645e-17	0.0000e+00
68	-1.800000	0	2.1908e-06	0.0000e+00	4.1183e-17	0.0000e+00
69	-1.900000	0	2.1476e-06	0.0000e+00	3.4211e-17	0.0000e+00
70	-2.000000	0	2.0931e-06	0.0000e+00	2.8448e-17	0.0000e+00
71	-2.100000	0	2.0438e-06	0.0000e+00	2.3664e-17	0.0000e+00
72	-2.200000	0	2.0022e-06	0.0000e+00	1.9666e-17	0.0000e+00
73	-2.300000	0	1.9430e-06	0.0000e+00	1.6311e-17	0.0000e+00
74	-2.400000	0	1.9094e-06	0.0000e+00	1.3485e-17	0.0000e+00
75	-2.500000	0	1.8808e-06	0.0000e+00	1.1105e-17	0.0000e+00
76	-2.600000	0	1.8369e-06	0.0000e+00	9.1057e-18	0.0000e+00
77	-2.700000	0	1.8064e-06	0.0000e+00	7.4323e-18	0.0000e+00
78	-2.800000	0	1.7847e-06	0.0000e+00	6.0396e-18	0.0000e+00
79	-2.900000	0	1.7646e-06	0.0000e+00	4.8871e-18	0.0000e+00
80	-3.000000	0	1.7483e-06	0.0000e+00	3.9555e-18	0.0000e+00
