Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	1874.867692	 -0.000000	0	1.348915e-04
1	5.623078	4.900000	1778.082036	  0.000000	0	1.073673e+00
2	11.049391	4.800000	1747.048942	  0.000000	0	1.073673e+00
3	16.392416	4.700000	1723.978177	  0.000000	0	1.073673e+00
4	21.682869	4.600000	1712.892369	  0.000000	0	1.073673e+00
5	26.946291	4.500000	1706.425812	  0.000001	0	1.073673e+00
6	32.192052	4.400000	1701.416082	  0.000001	0	1.073673e+00
7	37.421154	4.300000	1695.613002	  0.000001	0	1.073673e+00
8	42.629142	4.200000	1687.696777	  0.000001	0	1.073673e+00
9	47.808808	4.100000	1677.211120	  0.000001	0	1.073673e+00
10	52.955474	4.000000	1666.253534	  0.000000	0	1.073673e+00
11	58.073295	3.900000	1658.485633	  0.000000	0	1.073673e+00
12	63.163096	3.800000	1648.032880	  0.000000	0	1.073673e+00
13	68.218528	3.700000	1636.166706	  0.000000	0	1.073673e+00
14	73.235573	3.600000	1623.093942	  0.000001	0	1.073673e+00
15	78.211127	3.500000	1609.207910	  0.000001	0	1.073673e+00
16	83.143159	3.400000	1594.830049	  0.000001	0	1.073673e+00
17	88.030559	3.300000	1580.216676	  0.000001	0	1.073673e+00
18	92.873516	3.200000	1565.949464	 -0.000002	0	1.073673e+00
19	97.674556	3.100000	1552.985527	 -0.000005	0	1.073673e+00
20	102.438476	3.000000	1541.845555	 -0.000009	0	1.073673e+00
21	107.169023	2.900000	1531.300619	 -0.000013	0	1.073673e+00
22	111.866410	2.800000	1520.311436	 -0.000014	0	1.073673e+00
23	116.529933	2.700000	1509.295762	 -0.000014	0	1.073673e+00
24	121.159457	2.600000	1498.204163	 -0.000011	0	1.073673e+00
25	125.754600	2.500000	1486.979164	 -0.000008	0	1.073673e+00
26	130.315309	2.400000	1475.830725	 -0.000005	0	1.073673e+00
27	134.842000	2.300000	1464.889689	  0.000003	0	1.073673e+00
28	139.336064	2.200000	1454.612600	  0.000005	0	1.073673e+00
29	143.800483	2.100000	1445.646112	  0.000002	0	1.073673e+00
30	148.238629	2.000000	1437.548268	  0.000008	0	1.073673e+00
31	152.650038	1.900000	1428.267424	  0.000011	0	1.073673e+00
32	157.030480	1.800000	1417.428499	  0.000014	0	1.073673e+00
33	161.376744	1.700000	1406.073028	  0.000018	0	1.073673e+00
34	165.687940	1.600000	1394.633138	  0.000018	0	1.073673e+00
35	169.964164	1.500000	1383.372779	  0.000018	0	1.073673e+00
36	174.206555	1.400000	1372.645378	  0.000021	0	1.073673e+00
37	178.416894	1.300000	1362.546031	  0.000020	0	1.073673e+00
38	182.597093	1.200000	1353.086337	  0.000020	0	1.073673e+00
39	186.749426	1.100000	1344.415373	  0.000011	0	1.073673e+00
40	190.875799	1.000000	1336.220416	 -0.000019	0	1.073673e+00
41	194.977345	0.900000	1328.316253	 -0.000004	0	1.073673e+00
42	199.055705	0.800000	1321.133316	  0.000030	0	1.073673e+00
43	203.113490	0.700000	1314.948167	  0.000024	0	1.073673e+00
44	207.154088	0.600000	1309.974665	  0.000034	0	1.073673e+00
45	211.181487	0.500000	1306.368801	  0.000036	0	1.073673e+00
46	215.199942	0.400000	1304.171477	  0.000013	0	1.073673e+00
47	219.213796	0.300000	1303.386355	  0.000003	0	1.073673e+00
48	223.227372	0.200000	1303.994417	 -0.000035	0	1.073673e+00
49	227.244779	0.100000	1305.854001	 -0.000254	0	1.073673e+00
50	231.269640	0.000000	1308.852266	 -0.000208	0	1.073673e+00
51	235.305332	-0.100000	1312.867582	  0.000282	0	1.073673e+00
52	239.354302	-0.200000	1317.477518	  0.000412	0	1.073673e+00
53	243.418126	-0.300000	1322.540686	  0.000235	0	1.073673e+00
54	247.497624	-0.400000	1327.630192	  0.000119	0	1.073673e+00
55	251.591839	-0.500000	1332.108651	  0.000088	0	1.073673e+00
56	255.698272	-0.600000	1335.562447	  0.000029	0	1.073673e+00
57	259.812960	-0.700000	1337.464733	  0.000057	0	1.073673e+00
58	263.930557	-0.800000	1337.437753	  0.000041	0	1.073673e+00
59	268.044771	-0.900000	1335.249465	 -0.000334	0	1.073673e+00
60	272.148942	-1.000000	1330.904457	  0.000239	0	1.073673e+00
61	276.236808	-1.100000	1324.660384	  0.001229	0	1.073673e+00
62	280.303242	-1.200000	1316.993707	  0.001028	0	1.073673e+00
63	284.344620	-1.300000	1308.371376	  0.000468	0	1.073673e+00
64	288.358564	-1.400000	1299.189301	  0.000251	0	1.073673e+00
65	292.343815	-1.500000	1289.723407	  0.000377	0	1.073673e+00
66	296.299670	-1.600000	1280.101124	  0.000489	0	1.073673e+00
67	300.225694	-1.700000	1270.339436	  0.000585	0	1.073673e+00
68	304.121355	-1.800000	1260.383519	  0.000792	0	1.073673e+00
69	307.986093	-1.900000	1250.261264	 -0.001378	0	1.073673e+00
70	311.819606	-2.000000	1240.094805	  0.008116	0	1.073673e+00
71	315.622086	-2.100000	1230.103087	  0.003247	0	1.073673e+00
72	319.394446	-2.200000	1220.537515	  0.001577	0	1.073673e+00
