Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000172	6.301030	306.289782	  0.082748	0	1.226646e-04
1	0.000172	6.208020	289.817078	  0.086585	0	1.729162e+00
2	0.000172	6.115009	306.617804	  0.055491	0	1.729162e+00
3	0.000172	6.021999	248.760944	  0.043674	0	1.729162e+00
4	0.000172	5.928989	126.802670	  0.037192	0	1.729162e+00
5	0.000172	5.835978	 24.699114	  0.033245	0	1.729162e+00
6	0.000172	5.742968	  1.000000	  0.030686	0	1.729162e+00
7	0.000173	5.649958	 88.566357	  0.029052	0	1.729162e+00
8	0.000173	5.556948	141.750888	  0.028299	0	1.729162e+00
9	0.000173	5.463937	183.692411	  0.028527	0	1.729162e+00
10	0.000173	5.370927	216.295049	  0.029555	0	1.729162e+00
11	0.000173	5.277917	241.506670	  0.031156	0	1.729162e+00
12	0.000173	5.184906	260.602703	  0.033023	0	1.729162e+00
13	0.000173	5.091896	275.138800	  0.034955	0	1.729162e+00
14	0.000173	4.998886	287.622063	  0.036966	0	1.729162e+00
15	0.000173	4.905875	297.285506	  0.039106	0	1.729162e+00
16	0.000173	4.812865	303.877666	  0.041325	0	1.729162e+00
17	0.000173	4.719855	307.898875	  0.043566	0	1.729162e+00
18	0.000173	4.626845	309.501615	  0.045744	0	1.729162e+00
19	0.000174	4.533834	308.904839	  0.047773	0	1.729162e+00
20	0.000174	4.440824	306.429703	  0.049556	0	1.729162e+00
21	0.000174	4.347814	302.429015	  0.050945	0	1.729162e+00
22	0.000174	4.254803	297.145345	  0.052153	0	1.729162e+00
23	0.000174	4.161793	290.758252	  0.053022	0	1.729162e+00
24	0.000174	4.068783	283.360250	  0.052914	0	1.729162e+00
25	0.000174	3.975772	276.269074	  0.051656	0	1.729162e+00
26	0.000174	3.882762	273.649831	  0.049268	0	1.729162e+00
27	0.000174	3.789752	269.960353	  0.046064	0	1.729162e+00
28	0.000174	3.696742	266.541440	  0.042685	0	1.729162e+00
29	0.000174	3.603731	263.898778	  0.039881	0	1.729162e+00
30	0.000174	3.510721	262.212847	  0.038329	0	1.729162e+00
31	0.000175	3.417711	261.345907	  0.038386	0	1.729162e+00
32	0.000175	3.324700	261.083037	  0.043066	0	1.729162e+00
33	0.000175	3.231690	260.838713	  0.061648	0	1.729162e+00
34	0.000175	3.138680	259.718553	  0.087308	0	1.729162e+00
35	0.000175	3.045669	256.940178	  0.111420	0	1.729162e+00
36	0.000175	2.952659	259.993726	  0.139278	0	1.729162e+00
37	0.000175	2.859649	260.710001	  0.168245	0	1.729162e+00
38	0.000175	2.766639	260.862431	  0.192418	0	1.729162e+00
39	0.000175	2.673628	260.479441	  0.211597	0	1.729162e+00
40	0.000175	2.580618	259.665014	  0.230354	0	1.729162e+00
41	0.000175	2.487608	258.535327	  0.253384	0	1.729162e+00
42	0.000175	2.394597	257.212339	  0.281758	0	1.729162e+00
43	0.000176	2.301587	255.820256	  0.372400	0	1.729162e+00
44	0.000176	2.208577	254.476481	  0.550899	0	1.729162e+00
45	0.000176	2.115566	253.280127	  0.700144	0	1.729162e+00
46	0.000176	2.022556	252.021563	  0.775633	0	1.729162e+00
47	0.000176	1.929546	252.214463	  0.826022	0	1.729162e+00
48	0.000176	1.836536	251.860596	  0.871422	0	1.729162e+00
49	0.000176	1.743525	251.516729	  0.908506	0	1.729162e+00
50	0.000176	1.650515	251.171107	  0.937086	0	1.729162e+00
51	0.000176	1.557505	250.826144	  0.957822	0	1.729162e+00
52	0.000176	1.464494	250.479842	  0.966854	0	1.729162e+00
53	0.000176	1.371484	250.142011	  0.961787	0	1.729162e+00
54	0.000176	1.278474	249.847950	  1.544044	0	1.729162e+00
55	0.000177	1.185463	249.721001	  1.569883	0	1.729162e+00
56	0.000177	1.092453	250.051338	  1.637968	0	1.729162e+00
57	0.000177	0.999443	250.894703	  1.527909	0	1.729162e+00
58	0.000177	0.906433	251.707086	  1.340179	0	1.729162e+00
59	0.000177	0.813422	252.362035	  1.152375	0	1.729162e+00
60	0.000177	0.720412	253.035982	  0.999386	0	1.729162e+00
61	0.000177	0.627402	253.729492	  0.901590	0	1.729162e+00
62	0.000177	0.534391	254.514293	  0.879216	0	1.729162e+00
63	0.000177	0.441381	255.510506	  0.961394	0	1.729162e+00
64	0.000177	0.348371	256.779280	  1.183337	0	1.729162e+00
65	0.000177	0.255360	258.221449	  5.323602	0	1.729162e+00
66	0.000177	0.162350	259.694837	  3.683414	0	1.729162e+00
67	0.000178	0.069340	261.163330	  3.667091	0	1.729162e+00
68	0.000178	-0.023670	262.327906	  4.594811	0	1.729162e+00
69	0.000178	-0.116681	262.930786	  5.664296	0	1.729162e+00
70	0.000178	-0.209691	263.152895	  5.876681	0	1.729162e+00
71	0.000178	-0.302701	263.113107	  4.960302	0	1.729162e+00
72	0.000178	-0.395712	262.869996	  3.303213	0	1.729162e+00
73	0.000178	-0.488722	262.478661	  1.758147	0	1.729162e+00
74	0.000178	-0.581732	261.987181	  0.918482	0	1.729162e+00
75	0.000178	-0.674743	261.434566	  2.179125	0	1.729162e+00
76	0.000178	-0.767753	260.849100	  1.173045	0	1.729162e+00
77	0.000178	-0.860763	260.247359	  0.378698	0	1.729162e+00
78	0.000178	-0.953773	259.640685	 -0.220193	0	1.729162e+00
79	0.000179	-1.046784	259.026157	 -0.492392	0	1.729162e+00
80	0.000179	-1.139794	258.413603	 -0.595106	0	1.729162e+00
81	0.000179	-1.232804	257.821801	 -0.596589	0	1.729162e+00
82	0.000179	-1.325815	257.252244	 -0.521086	0	1.729162e+00
83	0.000179	-1.418825	256.696678	 -0.397472	0	1.729162e+00
84	0.000179	-1.511835	256.140141	 -0.259450	0	1.729162e+00
85	0.000179	-1.604846	255.562473	 -0.129149	0	1.729162e+00
86	0.000179	-1.697856	254.947563	  0.067549	0	1.729162e+00
87	0.000179	-1.790866	254.284395	  0.364584	0	1.729162e+00
88	0.000179	-1.883876	253.570372	  0.365051	0	1.729162e+00
89	0.000179	-1.976887	252.808851	  0.387940	0	1.729162e+00
90	0.000179	-2.069897	252.007645	  0.469198	0	1.729162e+00
91	0.000180	-2.162907	251.170831	  0.576963	0	1.729162e+00
92	0.000180	-2.255918	250.306608	  0.700041	0	1.729162e+00
93	0.000180	-2.348928	249.427417	  0.845281	0	1.729162e+00
94	0.000180	-2.441938	248.546534	  1.014481	0	1.729162e+00
95	0.000180	-2.534949	247.678091	  1.142128	0	1.729162e+00
96	0.000180	-2.627959	246.808737	  1.216077	0	1.729162e+00
97	0.000180	-2.720969	245.920533	 21.794350	0	1.729162e+00
98	0.000180	-2.813979	244.990955	 -0.552629	0	1.729162e+00
99	0.000180	-2.906990	243.927776	  0.321701	0	1.729162e+00
100	0.000180	-3.000000	242.259704	 -1.943565	0	1.729162e+00
