0.000000	630000
6.300000	630000
12.600000	630000
18.900000	630000
25.200000	630000
31.500000	630000
37.800000	630000
44.100000	630000
50.400000	630000
56.700000	630000
63.000000	504000
69.300000	189000
75.600000	107100
81.900000	50400
88.200000	36540
94.500000	28980
100.800000	25200
107.100000	24570
113.400000	24570
119.700000	25830
126.000000	28980
132.300000	32130
138.600000	36540
144.900000	41580
151.200000	47250
157.500000	53550
163.800000	59850
170.100000	66780
176.400000	75600
182.700000	81900
189.000000	90090
195.300000	100800
201.600000	109620
207.900000	119700
214.200000	132300
220.500000	144900
226.800000	163800
233.100000	182700
239.400000	201600
245.700000	226800
252.000000	252000
258.300000	277200
264.600000	308700
270.900000	346500
277.200000	390600
283.500000	422100
289.800000	478800
296.100000	529200
302.400000	579600
308.700000	642600
315.000000	705600
321.300000	705600
327.600000	705600
333.900000	705600
340.200000	705600
346.500000	705600
352.800000	705600
359.100000	705600
365.400000	705600
371.700000	705600
378.000000	705600
384.300000	705600
390.600000	705600
396.900000	705600
403.200000	705600
409.500000	705600
415.800000	705600
422.100000	705600
428.400000	705600
434.700000	705600
441.000000	705600
447.300000	705600
453.600000	705600
459.900000	705600
466.200000	705600
472.500000	705600
478.800000	705600
485.100000	705600
491.400000	705600
497.700000	705600
504.000000	705600
510.300000	705600
516.600000	705600
522.900000	705600
529.200000	705600
535.500000	705600
541.800000	705600
