0.000000	70000
0.700000	70000
1.400000	70000
2.100000	70000
2.800000	70000
3.500000	70000
4.200000	70000
4.900000	70000
5.600000	70000
6.300000	70000
7.000000	56000
7.700000	21000
8.400000	11900
9.100000	5600
9.800000	4060
10.500000	3220
11.200000	2800
11.900000	2730
12.600000	2730
13.300000	2870
14.000000	3220
14.700000	3570
15.400000	4060
16.100000	4620
16.800000	5250
17.500000	5950
18.200000	6650
18.900000	7420
19.600000	8400
20.300000	9100
21.000000	10010
21.700000	11200
22.400000	12180
23.100000	13300
23.800000	14700
24.500000	16100
25.200000	18200
25.900000	20300
26.600000	22400
27.300000	25200
28.000000	28000
28.700000	30800
29.400000	34300
30.100000	38500
30.800000	43400
31.500000	46900
32.200000	53200
32.900000	58800
33.600000	64400
34.300000	71400
35.000000	78400
35.700000	78400
36.400000	78400
37.100000	78400
37.800000	78400
38.500000	78400
39.200000	78400
39.900000	78400
40.600000	78400
41.300000	78400
42.000000	78400
42.700000	78400
43.400000	78400
44.100000	78400
44.800000	78400
45.500000	78400
46.200000	78400
46.900000	78400
47.600000	78400
48.300000	78400
49.000000	78400
49.700000	78400
50.400000	78400
51.100000	78400
51.800000	78400
52.500000	78400
53.200000	78400
53.900000	78400
54.600000	78400
55.300000	78400
56.000000	78400
56.700000	78400
57.400000	78400
58.100000	78400
58.800000	78400
59.500000	78400
60.200000	78400
