Std No.	Outgassing	ChemProd	ChemLoss	DryDepo		WetDepo		Escape		Condensation	Net Flux	Global Change
3	0.000000e+00	1.410362e+36	-2.620416e+16	-0.000000e+00	0.000000e+00	-9.632665e-07	0.000000e+00	1.410362e+36	1.097728e+30
53	0.000000e+00	4.309122e+35	-1.158365e+00	-0.000000e+00	0.000000e+00	-5.047294e-28	0.000000e+00	4.309122e+35	5.274874e+46
1	0.000000e+00	2.202620e+37	-2.201995e+37	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	6.252082e+33	5.704059e+07
56	0.000000e+00	5.179498e+36	-5.187744e+36	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-8.246154e+33	-4.587751e+07
54	0.000000e+00	8.283753e+36	-8.284035e+36	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-2.824961e+32	-5.328061e+05
2	0.000000e+00	5.150237e+36	-5.063863e+36	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	8.637473e+34	4.608905e+07
4	0.000000e+00	5.337544e+35	-3.846085e+16	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.337544e+35	2.138365e+29
5	0.000000e+00	8.166147e+15	-7.598770e+15	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.673772e+14	7.699623e+07
7	0.000000e+00	7.570312e-02	-7.571021e-02	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-7.091445e-06	-2.885987e+08
6	0.000000e+00	7.156760e-06	-1.370818e-06	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.785942e-06	2.009561e+08
52	0.000000e+00	1.611989e+34	-1.588517e+34	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	2.347219e+32	2.125162e+07
20	0.000000e+00	1.661022e+37	-1.685361e+37	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-2.433910e+35	-8.436213e+07
22	0.000000e+00	1.611534e+00	-1.691373e+00	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-7.983890e-02	-5.106462e+08
61	0.000000e+00	5.886678e+33	-2.306373e+16	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.886678e+33	1.722017e+26
19	0.000000e+00	1.679321e+37	-1.676984e+37	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	2.336636e+34	1.216944e+08
58	0.000000e+00	4.071987e+35	-3.473848e+16	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	4.071987e+35	4.622960e+28
59	0.000000e+00	7.058360e+33	-9.027150e+02	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	7.058360e+33	1.245047e+43
80	0.000000e+00	5.673910e-26	-3.707844e-59	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.673910e-26	1.850201e+05
60	0.000000e+00	2.921504e+35	-3.420539e-04	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	2.921504e+35	4.506417e+49
