Type	Std	Rate
R1	2.077326e-10	3.028854e-14	2.107291e-14	1.153124e-14	5.925584e-15	2.513860e-15	-2.404169e-16	-1.591609e-15	-9.845698e-16	-1.938326e-16	-3.751473e-17	-6.806520e-18	-2.593600e-18	-3.660398e-19	-1.903323e-19	-1.426570e-19	-8.221119e-19	-5.487169e-18	-6.345928e-18	-1.092717e-16	-1.364676e-17	-2.059258e-17	-3.546856e-17	-3.469844e-17	-2.654741e-17	-1.643591e-17	-8.333059e-18	-3.548876e-18	-1.263487e-18	-3.652934e-19	-8.329155e-20	-5.087766e-32	-2.268930e-34	-3.525002e-37	-1.278137e-38	-4.000057e-42	7.508088e-43	1.864424e-43	1.040923e-44	6.584118e-45	2.223758e-47	3.441858e-48	1.458360e-48	4.012343e-50	8.821675e-51	1.107612e-52	9.177159e-53	1.597389e-54	1.101133e-54	8.425793e-57	1.610944e-57	8.701816e-59	1.067855e-59	1.399804e-60	4.057961e-62	1.202873e-62	1.646152e-63	3.726819e-64	3.231625e-64	2.174848e-64	
R6	-2.857298e+27	-3.740221e+27	-4.834222e+27	-6.236262e+27	-8.031781e+27	-1.013962e+28	-1.196900e+28	-1.226038e+28	-1.000949e+28	-6.038307e+27	-2.707011e+27	-1.076696e+27	-4.598171e+26	-2.263420e+26	-1.281040e+26	-8.032196e+25	-5.347693e+25	-3.667213e+25	-2.545119e+25	-1.758836e+25	-1.197547e+25	-7.778361e+24	-4.770075e+24	-2.661878e+24	-1.272880e+24	-4.848225e+23	-1.458084e+23	-3.797814e+22	-8.740084e+21	-1.843082e+21	-4.172821e+20	-1.962414e+06	-1.568349e+04	-6.630572e+01	-6.322610e-02	-1.173399e-03	-8.912282e-05	-1.170441e-05	-5.591204e-06	-9.782905e-07	-2.522217e-06	-9.850503e-07	-2.344671e-07	-2.195247e-07	-7.273694e-08	-1.008694e-07	-1.722193e-08	-2.028495e-08	-3.797410e-09	-6.745953e-09	-2.397813e-09	-1.603505e-09	-7.113856e-10	-3.053382e-10	-2.787185e-10	-7.956872e-11	-3.344380e-11	-8.713891e-12	2.023049e-11	2.157273e-11	
R9	2.175284e-27	4.359562e-39	2.610933e-39	1.153018e-39	4.513191e-40	1.087633e-40	3.585975e-41	2.858421e-42	2.072036e-49	2.702067e-49	2.799567e-49	1.964152e-49	1.563271e-49	2.840287e-50	1.041494e-50	3.051673e-51	1.687200e-51	1.114948e-51	3.018358e-52	4.023921e-52	3.552577e-53	1.212535e-53	4.878668e-54	1.287348e-54	1.547119e-55	-8.816443e-56	-8.184120e-56	-3.997230e-56	-1.554390e-56	-6.981440e-57	-6.484242e-57	-2.181680e-65	-2.385753e-66	-1.608424e-67	-6.912391e-66	-1.672963e-67	-2.583158e-69	-2.860351e-70	-1.172700e-72	-5.202229e-73	-6.142562e-78	-1.489052e-79	-2.682946e-80	-2.033385e-83	-9.833821e-85	-1.550613e-88	-1.064629e-88	-3.225775e-92	-1.532873e-92	-8.975470e-97	-3.280972e-98	-9.573309e-101	-1.441674e-102	-2.477307e-104	-2.081908e-107	-1.829172e-108	-3.329330e-110	-4.785069e-112	-1.184867e-113	-7.368378e-115	
R11	1.714732e-56	7.092387e-69	-4.875894e-79	-1.563536e-79	-3.988837e-80	6.562205e-80	1.983566e-79	2.912786e-80	1.012464e-89	-2.287265e-89	-2.966464e-89	-2.083012e-89	-2.097433e-89	-1.593369e-90	-4.260094e-91	-7.423076e-92	-3.330226e-92	-4.932268e-93	-2.829048e-94	4.214099e-92	4.480234e-94	1.959464e-94	7.969453e-95	9.460898e-96	-6.621388e-96	-5.123921e-96	-1.957536e-96	-4.996086e-97	-1.019416e-97	-2.778405e-98	-2.600789e-98	-1.619032e-109	-2.226281e-109	-1.457428e-109	-3.392985e-107	-1.347502e-108	-1.268697e-110	-4.541352e-112	-5.257456e-115	-6.647355e-116	-2.259011e-121	-1.584078e-123	-8.237025e-125	-1.807302e-128	-2.527633e-130	-1.706340e-132	-7.583164e-133	-7.113026e-135	-2.623715e-135	-1.081267e-137	-1.115508e-138	-3.225483e-140	-2.125520e-141	-1.504153e-142	-2.343005e-144	-3.731018e-145	-2.701923e-146	-1.742256e-147	-1.468044e-148	-1.985782e-149	
R12	6.047919e-67	3.659725e-82	1.339958e-90	3.024748e-91	4.212760e-92	2.296492e-93	1.439546e-94	3.514133e-97	-1.145415e-109	-6.235351e-110	-4.126517e-110	-1.780597e-110	-2.916823e-110	-1.438490e-111	-4.300611e-112	-1.410992e-112	-8.633989e-113	-2.917590e-113	6.852100e-114	3.506818e-112	5.087758e-114	2.188841e-114	7.367337e-116	-8.839722e-115	-6.492951e-115	-2.644258e-115	-7.160103e-116	-1.537379e-116	-3.840448e-117	-1.638005e-117	-1.207563e-117	6.190190e-131	3.686606e-131	-4.658023e-131	-2.430703e-127	-3.806199e-127	-1.482392e-128	-7.692495e-130	-7.387883e-133	-6.027964e-134	-1.182615e-139	-4.603103e-142	-1.308963e-143	-1.554989e-147	-1.174168e-149	-4.278990e-152	-1.025026e-152	-5.157791e-155	-1.027852e-155	-2.273450e-158	-1.256458e-159	-1.962140e-161	-6.960508e-163	-2.636990e-164	-2.210039e-166	-1.893713e-167	-7.384914e-169	-2.558301e-170	-1.164093e-171	-8.392404e-173	
R13	-5.573281e-32	-9.323502e-44	-4.570363e-44	-1.572225e-44	-4.460205e-45	-6.894430e-46	-1.201467e-46	-3.538754e-48	8.876610e-50	1.088479e-50	1.623064e-51	2.140094e-52	1.125549e-52	6.096458e-54	1.990236e-54	6.260306e-55	1.269326e-54	3.707329e-54	1.357850e-54	1.525689e-53	3.331445e-55	1.946455e-55	2.062494e-55	8.876254e-56	2.573445e-56	5.252270e-57	7.422109e-58	7.876896e-59	8.370545e-60	1.185623e-60	1.648851e-61	-3.224016e-79	-8.674635e-82	2.835724e-82	3.544879e-83	4.316424e-85	4.051698e-87	5.949151e-89	3.747106e-91	7.632825e-93	1.118112e-95	1.125998e-97	1.935403e-99	8.946701e-102	1.260543e-103	4.653048e-106	1.529780e-107	7.876103e-110	2.699348e-111	1.010054e-113	1.930744e-115	1.986340e-117	3.100589e-119	5.019452e-121	3.831061e-123	9.360025e-125	1.543309e-126	2.397639e-128	4.275723e-130	9.596483e-132	
R14	-4.740700e-49	-5.011168e-64	-2.863199e-64	-1.086385e-64	-3.651218e-65	-6.123757e-66	-1.266699e-66	-4.330408e-68	-9.573485e-72	5.021317e-72	5.491962e-72	3.483267e-72	5.087431e-72	3.014149e-73	8.599593e-74	1.534596e-74	9.504833e-75	-1.977797e-75	-5.226036e-75	-7.053627e-74	-2.455942e-75	-1.413772e-75	-1.221337e-75	-5.664644e-76	-1.822967e-76	-4.365443e-77	-8.637629e-78	-1.403378e-78	-5.630744e-80	1.320823e-79	6.784348e-80	-4.036883e-88	-5.197198e-88	-2.530264e-88	-1.683125e-87	-1.145734e-88	-2.782017e-90	-1.043910e-91	-5.996381e-94	-3.386200e-95	-9.666914e-99	-1.252860e-100	-4.429528e-102	-1.017499e-104	-1.867114e-106	-1.958024e-109	-1.355101e-110	-1.970433e-113	-1.135064e-114	-7.255898e-118	-1.159161e-119	-5.233004e-122	-5.365808e-124	-5.875458e-126	-1.423554e-128	-3.526402e-130	-3.974969e-132	-3.978412e-134	-5.235606e-136	-1.091532e-137	
R18	-7.241478e-65	-4.208078e-88	-2.174592e-88	-5.922263e-89	-1.028226e-89	-7.505914e-91	-7.097001e-92	-3.196129e-94	6.613453e-110	-1.104342e-109	-4.081197e-110	9.107577e-111	4.480965e-110	1.960854e-111	5.122932e-112	1.122073e-112	6.902198e-113	6.377179e-113	8.900418e-114	3.083367e-113	4.072618e-115	1.006902e-115	8.963428e-116	4.268019e-116	1.310193e-116	2.499326e-117	2.964169e-118	2.748571e-119	4.092107e-120	1.346379e-120	4.246743e-121	-3.837080e-136	-1.311427e-135	-5.572704e-135	-1.793888e-132	-2.992081e-133	-4.295613e-135	-5.904447e-137	-3.407204e-140	-5.191151e-142	-2.656034e-147	-4.033126e-150	-2.721349e-152	-3.022191e-156	-7.564476e-159	-3.825920e-161	-1.575416e-162	-9.445567e-165	-3.595577e-166	-1.464350e-168	-3.062988e-170	-3.559347e-172	-6.654973e-174	-1.400366e-175	-1.523937e-177	-5.786501e-179	-1.586503e-180	-4.292613e-182	-1.371230e-183	-5.605588e-185	
R21	1.083560e-72	1.298092e-96	1.618542e-107	7.981326e-108	2.549903e-108	1.687620e-108	1.365438e-108	1.597851e-110	2.103233e-126	9.192833e-128	-1.896414e-126	-1.958616e-126	-1.624632e-126	-8.617116e-128	-1.519684e-128	-4.196671e-130	6.169821e-130	1.799811e-129	2.313615e-130	2.967729e-129	1.873530e-131	5.514200e-132	2.808745e-132	7.833508e-133	1.577868e-133	2.239612e-134	2.198299e-135	1.822357e-136	2.196193e-137	4.853233e-138	8.954235e-139	-4.076209e-147	-4.886063e-146	-3.762050e-145	-9.124934e-142	-1.808327e-142	-2.997247e-144	-8.094621e-146	-4.057756e-149	-1.736166e-150	-1.794427e-156	-3.708137e-159	-5.624616e-161	-3.576367e-165	-1.448828e-167	-4.187353e-168	-1.210456e-168	-3.498910e-169	-1.011400e-169	-2.923534e-170	-8.450609e-171	-2.443015e-171	-7.062356e-172	-2.041131e-172	-5.900649e-173	-1.705679e-173	-4.930485e-174	-1.425049e-174	-4.119797e-175	-1.190780e-175	
R22	5.910329e-73	7.080165e-97	3.923612e-107	1.284920e-107	3.068235e-108	1.034488e-108	7.582470e-109	8.805743e-111	1.819554e-126	1.386956e-126	1.026621e-126	4.797030e-127	6.778041e-127	3.365859e-128	9.029609e-129	2.196383e-129	1.534848e-129	1.858722e-129	2.341742e-130	1.993637e-129	1.481438e-131	3.982691e-132	1.832481e-132	4.544021e-133	7.854542e-134	8.632745e-135	4.457463e-136	-1.926673e-137	-1.172799e-137	-5.084377e-138	-5.233402e-138	-4.415818e-147	-2.940769e-146	-2.064542e-145	-4.868801e-142	-6.622558e-143	-5.722713e-145	-8.516901e-147	-2.478918e-150	-6.206309e-152	-3.724096e-158	-4.415572e-161	-3.802355e-163	-1.360393e-167	-3.074999e-170	-5.886608e-175	-3.245051e-176	-3.703902e-179	-2.129267e-180	-1.357257e-183	-2.160035e-185	-9.696899e-188	-9.876707e-190	-1.074195e-191	-2.586495e-194	-6.369815e-196	-7.097260e-198	-6.367321e-200	2.215790e-202	1.593601e-202	
