#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.1328060000e-02	3.0334360643e+03	2.5102671829e-05                 	1.3791086863e-05                 	1.1311584966e-05                 	5.4938721094e-01                 	9.7952767359e-01                 
4.1708890000e-02	3.0057387687e+03	2.5101968627e-05                 	1.3198507544e-05                 	1.1903461082e-05                 	5.2579571509e-01                 	9.9070743367e-01                 
4.2093230000e-02	2.9782943165e+03	2.5100182506e-05                 	1.3626534747e-05                 	1.1473647759e-05                 	5.4288588314e-01                 	9.8435594719e-01                 
4.2481100000e-02	2.9511012585e+03	2.5105552130e-05                 	1.4760892830e-05                 	1.0344659300e-05                 	5.8795332416e-01                 	9.6009860297e-01                 
4.2872560000e-02	2.9241553962e+03	2.5106490630e-05                 	1.4575586334e-05                 	1.0530904296e-05                 	5.8055052572e-01                 	9.6295340057e-01                 
4.3267610000e-02	2.8974567274e+03	2.5106320254e-05                 	1.4341290788e-05                 	1.0765029466e-05                 	5.7122233137e-01                 	9.6820345919e-01                 
4.3666310000e-02	2.8710011831e+03	2.5105904246e-05                 	1.4187641587e-05                 	1.0918262659e-05                 	5.6511175413e-01                 	9.7197974580e-01                 
4.4068690000e-02	2.8447868015e+03	2.5106553432e-05                 	1.4408748909e-05                 	1.0697804523e-05                 	5.7390389916e-01                 	9.6778160210e-01                 
4.4474770000e-02	2.8188122766e+03	2.5108130265e-05                 	1.4793012162e-05                 	1.0315118103e-05                 	5.8917219268e-01                 	9.5927003541e-01                 
4.4884590000e-02	2.7930750325e+03	2.5109669838e-05                 	1.5120131897e-05                 	9.9895379414e-06                 	6.0216370801e-01                 	9.5133921306e-01                 
4.5298190000e-02	2.7675725603e+03	2.5110968714e-05                 	1.5378874929e-05                 	9.7320937856e-06                 	6.1243654531e-01                 	9.4474985851e-01                 
4.5715600000e-02	2.7423030141e+03	2.5112611534e-05                 	1.5795639390e-05                 	9.3169721441e-06                 	6.2899230407e-01                 	9.3378493732e-01                 
4.6136860000e-02	2.7172639766e+03	2.5113798509e-05                 	1.5927124160e-05                 	9.1866743493e-06                 	6.3419813430e-01                 	9.2939672543e-01                 
4.6562000000e-02	2.6924536677e+03	2.5114768745e-05                 	1.6017196020e-05                 	9.0975727251e-06                 	6.3776004400e-01                 	9.2634195027e-01                 
4.6991050000e-02	2.6678703215e+03	2.5115542857e-05                 	1.6067178974e-05                 	9.0483638830e-06                 	6.3973050734e-01                 	9.2463916374e-01                 
4.7424060000e-02	2.6435110717e+03	2.5116989401e-05                 	1.6513930718e-05                 	8.6030586840e-06                 	6.5748049870e-01                 	9.1216475620e-01                 
4.7861060000e-02	2.6193742402e+03	2.5118312282e-05                 	1.6690849302e-05                 	8.4274629792e-06                 	6.6448928237e-01                 	9.0569618311e-01                 
4.8302090000e-02	2.5954576225e+03	2.5118970209e-05                 	1.6454858015e-05                 	8.6641121948e-06                 	6.5507693498e-01                 	9.1085142836e-01                 
4.8747180000e-02	2.5717595905e+03	2.5119737231e-05                 	1.6502027206e-05                 	8.6177100248e-06                 	6.5693470654e-01                 	9.0913933829e-01                 
4.9196370000e-02	2.5482780066e+03	2.5120630921e-05                 	1.6577504730e-05                 	8.5431261919e-06                 	6.5991593847e-01                 	9.0635934793e-01                 
4.9649710000e-02	2.5250102704e+03	2.5121553170e-05                 	1.6659304123e-05                 	8.4622490477e-06                 	6.6314785593e-01                 	9.0331264781e-01                 
5.0107210000e-02	2.5019558597e+03	2.5122518310e-05                 	1.6751067918e-05                 	8.3714503919e-06                 	6.6677503073e-01                 	8.9985279554e-01                 
5.0568940000e-02	2.4791112425e+03	2.5123526827e-05                 	1.6853336985e-05                 	8.2701898420e-06                 	6.7081891413e-01                 	8.9594630226e-01                 
5.1034920000e-02	2.4564754422e+03	2.5124637719e-05                 	1.6981282825e-05                 	8.1433548934e-06                 	6.7588169889e-01                 	8.9098240533e-01                 
5.1505190000e-02	2.4340465043e+03	2.5125353365e-05                 	1.6766921734e-05                 	8.3584316311e-06                 	6.6733078299e-01                 	8.9592347379e-01                 
5.1979800000e-02	2.4118220477e+03	2.5126125955e-05                 	1.6808687246e-05                 	8.3174387098e-06                 	6.6897249801e-01                 	8.9431956460e-01                 
5.2458780000e-02	2.3898006716e+03	2.5127065661e-05                 	1.6890311152e-05                 	8.2367545089e-06                 	6.7219592530e-01                 	8.9113088405e-01                 
5.2942170000e-02	2.3679805281e+03	2.5128046586e-05                 	1.6981720194e-05                 	8.1463263922e-06                 	6.7580741447e-01                 	8.8752023673e-01                 
5.3430020000e-02	2.3463593626e+03	2.5129099644e-05                 	1.7091131029e-05                 	8.0379686143e-06                 	6.8013304383e-01                 	8.8314292994e-01                 
5.3922360000e-02	2.3249358462e+03	2.5130302764e-05                 	1.7239775558e-05                 	7.8905272054e-06                 	6.8601543405e-01                 	8.7709956993e-01                 
5.4419240000e-02	2.3037078003e+03	2.5131244746e-05                 	1.7074563141e-05                 	8.0566816044e-06                 	6.7941573584e-01                 	8.8032662378e-01                 
5.4920700000e-02	2.2826735215e+03	2.5131922108e-05                 	1.6882022806e-05                 	8.2498993026e-06                 	6.7173623780e-01                 	8.8534934020e-01                 
5.5426780000e-02	2.2618313327e+03	2.5132591173e-05                 	1.6813742910e-05                 	8.3188482626e-06                 	6.6900156830e-01                 	8.8711155961e-01                 
5.5937520000e-02	2.2411795817e+03	2.5133384827e-05                 	1.6863097159e-05                 	8.2702876676e-06                 	6.7094413568e-01                 	8.8530650263e-01                 
