#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.1328060000e-02	1.9139687754e+04	9.9701561040e-04                 	5.4671271000e-04                 	4.5030290041e-04                 	5.4834919764e-01                 	9.7944575119e-01                 
4.1708890000e-02	1.8964929632e+04	9.9701593397e-04                 	5.2355984522e-04                 	4.7345608875e-04                 	5.2512685844e-01                 	9.9069120543e-01                 
4.2093230000e-02	1.8791766845e+04	9.9700784588e-04                 	5.4022414152e-04                 	4.5678370436e-04                 	5.4184542655e-01                 	9.8429777557e-01                 
4.2481100000e-02	1.8620190247e+04	9.9704518273e-04                 	5.8489350147e-04                 	4.1215168125e-04                 	5.8662687670e-01                 	9.5990049387e-01                 
4.2872560000e-02	1.8450173349e+04	9.9705515889e-04                 	5.7757584235e-04                 	4.1947931655e-04                 	5.7928173501e-01                 	9.6277154082e-01                 
4.3267610000e-02	1.8281716136e+04	9.9705815612e-04                 	5.6831402741e-04                 	4.2874412871e-04                 	5.6999085151e-01                 	9.6805105708e-01                 
4.3666310000e-02	1.8114792935e+04	9.9705960812e-04                 	5.6223870449e-04                 	4.3482090363e-04                 	5.6389678201e-01                 	9.7184822782e-01                 
4.4068690000e-02	1.7949391368e+04	9.9706766460e-04                 	5.7093590447e-04                 	4.2613176013e-04                 	5.7261500372e-01                 	9.6762336076e-01                 
4.4474770000e-02	1.7785503194e+04	9.9708160712e-04                 	5.8609073165e-04                 	4.1099087547e-04                 	5.8780618103e-01                 	9.5906262064e-01                 
4.4884590000e-02	1.7623112162e+04	9.9709539081e-04                 	5.9900792142e-04                 	3.9808746939e-04                 	6.0075287374e-01                 	9.5108882093e-01                 
4.5298190000e-02	1.7462202439e+04	9.9710770096e-04                 	6.0922863692e-04                 	3.8787906405e-04                 	6.1099581954e-01                 	9.4446533105e-01                 
4.5715600000e-02	1.7302762381e+04	9.9712220761e-04                 	6.2570624998e-04                 	3.7141595763e-04                 	6.2751209953e-01                 	9.3344889536e-01                 
