Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
76	593.991925	-0.527753	32.113193	0.258911	0	0	0	0.000000e+00	893.058610
77	599.409994	-0.630763	32.121750	0.258842	0	0	0	0.000000e+00	894.460195
78	604.834744	-0.733773	32.128237	0.258790	0	0	0	0.000000e+00	895.557454
79	610.263668	-0.836784	32.132232	0.258758	0	0	0	0.000000e+00	896.242604
80	615.693712	-0.939794	32.133221	0.258750	0	0	0	0.000000e+00	896.421579
81	621.121395	-1.042804	32.130909	0.258769	0	0	0	0.000000e+00	896.029833
82	626.542983	-1.145815	32.125211	0.258815	0	0	0	0.000000e+00	895.026945
83	631.954581	-1.248825	32.115220	0.258895	0	0	0	0.000000e+00	893.369589
84	637.351544	-1.351835	32.100805	0.259011	0	0	0	0.000000e+00	890.951384
85	642.728493	-1.454846	32.080879	0.259172	0	0	0	0.000000e+00	887.641395
86	648.079520	-1.557856	32.055162	0.259380	0	0	0	0.000000e+00	883.355580
87	653.398882	-1.660866	32.023617	0.259636	0	0	0	0.000000e+00	878.123339
88	658.681955	-1.763876	31.987584	0.259928	0	0	0	0.000000e+00	872.132135
89	663.926129	-1.866887	31.948819	0.260243	0	0	0	0.000000e+00	865.709863
90	669.131378	-1.969897	31.910022	0.260560	0	0	0	0.000000e+00	859.284295
91	674.300930	-2.072907	31.873859	0.260856	0	0	0	0.000000e+00	853.380265
92	679.441723	-2.175918	31.845348	0.261089	0	0	0	0.000000e+00	848.639157
93	684.565111	-2.278928	31.827409	0.261236	0	0	0	0.000000e+00	845.750975
94	689.685594	-2.381938	31.824632	0.261259	0	0	0	0.000000e+00	845.267076
95	694.818962	-2.484949	31.837516	0.261153	0	0	0	0.000000e+00	847.385879
96	699.980002	-2.587959	31.864991	0.260928	0	0	0	0.000000e+00	851.935104
97	705.181542	-2.690969	31.905440	0.260597	0	0	0	0.000000e+00	858.603979
98	710.435782	-2.793979	31.957858	0.260170	0	0	0	0.000000e+00	867.283877
99	715.762182	-2.896990	32.029502	0.259588	0	0	0	0.000000e+00	879.172988
100	721.224257	-3.000000	32.163239	0.258509	0	0	0	0.000000e+00	901.548347
