Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	1987.469184	 -0.000227	0	1.226646e-04
1	11.978823	7.198020	1987.149112	  0.000091	0	8.066667e-01
2	23.973407	7.095009	1988.157302	  0.000074	0	8.066667e-01
3	35.947273	6.991999	1976.656639	  0.000028	0	8.066667e-01
4	47.845320	6.888989	1960.443693	  0.000038	0	8.066667e-01
5	59.647423	6.785978	1942.995233	  0.000064	0	8.066667e-01
6	71.339492	6.682968	1922.593234	  0.000095	0	8.066667e-01
7	82.907703	6.579958	1900.930139	  0.000118	0	8.066667e-01
8	94.345460	6.476948	1878.605481	  0.000118	0	8.066667e-01
9	105.652597	6.373937	1857.092328	  0.000092	0	8.066667e-01
10	116.833231	6.270927	1836.271442	  0.000050	0	8.066667e-01
11	127.891161	6.167917	1816.152187	  0.000006	0	8.066667e-01
12	138.829861	6.064906	1796.568657	 -0.000034	0	8.066667e-01
13	149.651794	5.961896	1777.330615	 -0.000072	0	8.066667e-01
14	160.357167	5.858886	1757.894144	 -0.000100	0	8.066667e-01
15	170.943826	5.755875	1737.983588	 -0.000111	0	8.066667e-01
16	181.407298	5.652865	1717.120871	 -0.000100	0	8.066667e-01
17	191.739712	5.549855	1694.625215	 -0.000083	0	8.066667e-01
18	201.928877	5.446845	1669.775217	 -0.000069	0	8.066667e-01
19	211.959942	5.343834	1642.382810	 -0.000079	0	8.066667e-01
20	221.819350	5.240824	1613.065798	 -0.000118	0	8.066667e-01
21	231.498717	5.137814	1582.926914	 -0.000140	0	8.066667e-01
22	240.997521	5.034803	1553.436847	 -0.000155	0	8.066667e-01
23	250.323633	4.931793	1525.901688	 -0.000147	0	8.066667e-01
24	259.484916	4.828783	1499.002044	 -0.000143	0	8.066667e-01
25	268.485329	4.725772	1472.789349	 -0.000075	0	8.066667e-01
26	277.328436	4.622762	1447.039277	 -0.000007	0	8.066667e-01
27	286.015152	4.519752	1421.160317	 -0.000002	0	8.066667e-01
28	294.542926	4.416742	1394.553066	  0.000013	0	8.066667e-01
29	302.904671	4.313731	1366.344605	  0.000021	0	8.066667e-01
30	311.090465	4.210721	1336.454088	  0.000056	0	8.066667e-01
31	319.094902	4.107711	1306.469996	  0.000181	0	8.066667e-01
32	326.932773	4.004700	1281.443678	  0.000345	0	8.066667e-01
33	334.632532	3.901690	1260.874252	  0.000478	0	8.066667e-01
34	342.202768	3.798680	1238.686973	  0.000549	0	8.066667e-01
35	349.640057	3.695669	1216.979600	  0.000607	0	8.066667e-01
36	356.948146	3.592659	1196.026769	  0.000606	0	8.066667e-01
37	364.132210	3.489649	1176.020588	  0.000545	0	8.066667e-01
38	371.198521	3.386639	1157.152595	 -0.000666	0	8.066667e-01
39	378.154987	3.283628	1139.738960	 -0.000214	0	8.066667e-01
40	385.010225	3.180618	1123.736355	  0.001961	0	8.066667e-01
41	391.774694	3.077608	1109.761399	  0.001497	0	8.066667e-01
42	398.463093	2.974597	1098.622917	  0.000161	0	8.066667e-01
43	405.082001	2.871587	1086.817007	 -0.000118	0	8.066667e-01
44	411.626225	2.768577	1073.965548	 -0.000230	0	8.066667e-01
45	418.091844	2.665566	1060.846013	 -0.000287	0	8.066667e-01
46	424.477383	2.562556	1047.519563	 -0.001282	0	8.066667e-01
47	430.781901	2.459546	1034.108677	 -0.002263	0	8.066667e-01
48	437.006329	2.356536	1021.060388	 -0.021910	0	8.066667e-01
49	443.154059	2.253525	1008.801271	 -0.002136	0	8.066667e-01
50	449.234714	2.150515	998.910242	  0.030595	0	8.066667e-01
51	455.263795	2.047505	991.773389	  0.027716	0	8.066667e-01
52	461.250843	1.944494	985.033301	  0.003245	0	8.066667e-01
53	467.192063	1.841484	976.619860	  0.000439	0	8.066667e-01
54	473.081517	1.738474	967.952867	 -0.004617	0	8.066667e-01
55	478.918026	1.635463	959.146766	 -0.004211	0	8.066667e-01
56	484.701491	1.532453	950.431578	 -0.005849	0	8.066667e-01
57	490.432734	1.429443	941.917609	 -0.043304	0	8.066667e-01
58	496.113428	1.326433	933.733981	 -0.052293	0	8.066667e-01
59	501.745963	1.223422	926.016858	  0.088284	0	8.066667e-01
60	507.334106	1.120412	919.080237	  0.042303	0	8.066667e-01
61	512.883038	1.017402	913.076888	  0.008170	0	8.066667e-01
62	518.396880	0.914391	907.475441	  0.013494	0	8.066667e-01
63	523.877532	0.811381	902.122889	 -0.003184	0	8.066667e-01
64	529.327800	0.708371	897.448758	 -0.016147	0	8.066667e-01
65	534.752122	0.605360	893.547453	 -0.027821	0	8.066667e-01
66	540.155412	0.502350	890.500241	 -0.066317	0	8.066667e-01
67	545.542875	0.399340	888.329709	 -0.400675	0	8.066667e-01
68	550.919772	0.296330	887.009083	  0.395817	0	8.066667e-01
69	556.290985	0.193319	886.449436	  0.586267	0	8.066667e-01
70	561.660721	0.090309	886.517760	 -0.117325	0	8.066667e-01
71	567.032314	-0.012701	887.071424	 -0.285396	0	8.066667e-01
72	572.408466	-0.115712	888.010782	 -0.222382	0	8.066667e-01
73	577.791232	-0.218722	889.257358	 -0.062230	0	8.066667e-01
74	583.182202	-0.321732	890.713245	  0.019906	0	8.066667e-01
75	588.582321	-0.424743	892.293353	  0.105525	0	8.066667e-01
76	593.991925	-0.527753	893.823867	  0.141067	0	8.066667e-01
77	599.409994	-0.630763	895.096523	  0.100311	0	8.066667e-01
78	604.834744	-0.733773	896.018386	  0.735407	0	8.066667e-01
79	610.263668	-0.836784	896.466822	  0.512274	0	8.066667e-01
80	615.693712	-0.939794	896.376335	  0.346424	0	8.066667e-01
81	621.121395	-1.042804	895.683332	  0.216375	0	8.066667e-01
82	626.542983	-1.145815	894.370558	  0.045440	0	8.066667e-01
83	631.954581	-1.248825	892.368621	 -0.017293	0	8.066667e-01
84	637.351544	-1.351835	889.534148	  0.011802	0	8.066667e-01
85	642.728493	-1.454846	885.748643	  0.042214	0	8.066667e-01
86	648.079520	-1.557856	880.962517	  0.030683	0	8.066667e-01
87	653.398882	-1.660866	875.284161	 -0.014104	0	8.066667e-01
88	658.681955	-1.763876	868.980109	  0.042114	0	8.066667e-01
89	663.926129	-1.866887	862.439617	  0.010692	0	8.066667e-01
90	669.131378	-1.969897	856.128973	  0.021931	0	8.066667e-01
91	674.300930	-2.072907	850.631557	  0.010878	0	8.066667e-01
92	679.441723	-2.175918	846.646757	  0.144261	0	8.066667e-01
93	684.565111	-2.278928	844.855194	 -0.070609	0	8.066667e-01
94	689.685594	-2.381938	845.678959	  0.036114	0	8.066667e-01
95	694.818962	-2.484949	849.092799	 -0.239747	0	8.066667e-01
96	699.980002	-2.587959	854.777409	  0.313775	0	8.066667e-01
97	705.181542	-2.690969	862.430548	  0.119875	0	8.066667e-01
98	710.435782	-2.793979	872.137205	 -0.997709	0	8.066667e-01
99	715.762182	-2.896990	886.208771	 -0.363410	0	8.066667e-01
100	721.224257	-3.000000	916.887923	  0.976129	0	8.066667e-01
