#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	3.9550452394e+00	1.3514154012e-09                 	6.9864314590e-10                 	6.5277225526e-10                 	5.1697142514e-01                 	7.5586347623e-01                 
2.5000000000e-01	3.1640361915e+00	1.3958232683e-09                 	6.9959337659e-10                 	6.9622989172e-10                 	5.0120483909e-01                 	7.2108011726e-01                 
3.0000000000e-01	2.6366968263e+00	1.4335551297e-09                 	6.9392823424e-10                 	7.3962689547e-10                 	4.8406107297e-01                 	6.9077119547e-01                 
3.5000000000e-01	2.2600258511e+00	1.4653620962e-09                 	6.9934439566e-10                 	7.6601770059e-10                 	4.7725022876e-01                 	6.4502009848e-01                 
4.0000000000e-01	1.9775226197e+00	1.5332426514e-09                 	7.2428943959e-10                 	8.0895321177e-10                 	4.7239061537e-01                 	6.1560324760e-01                 
4.5000000000e-01	1.7577978842e+00	1.5702327611e-09                 	7.3729348832e-10                 	8.3293927274e-10                 	4.6954407436e-01                 	5.7667191553e-01                 
5.0000000000e-01	1.5820180958e+00	1.5791141309e-09                 	7.6184005248e-10                 	8.1727407842e-10                 	4.8244774559e-01                 	5.0351517015e-01                 
6.0000000000e-01	1.3183484131e+00	1.7012280200e-09                 	8.8367761921e-10                 	8.1755040080e-10                 	5.1943514263e-01                 	3.8372457828e-01                 
7.0000000000e-01	1.1300129255e+00	1.7017028019e-09                 	8.5292827757e-10                 	8.4877452429e-10                 	5.0122046966e-01                 	3.6746086369e-01                 
8.0000000000e-01	9.8876130985e-01	1.3236314504e-09                 	6.2128295949e-10                 	7.0234849089e-10                 	4.6937760455e-01                 	3.3420287422e-01                 
9.0000000000e-01	8.7889894209e-01	9.3971157372e-10                 	4.1390152051e-10                 	5.2581005320e-10                 	4.4045591444e-01                 	2.6748843156e-01                 
1.0000000000e+00	7.9100904788e-01	6.7751153591e-10                 	2.7758166524e-10                 	3.9992987068e-10                 	4.0970765887e-01                 	2.1290373440e-01                 
1.2000000000e+00	6.5917420656e-01	4.0773039016e-10                 	1.3478368394e-10                 	2.7294670623e-10                 	3.3057061036e-01                 	1.4322550808e-01                 
1.4000000000e+00	5.6500646277e-01	2.7756307506e-10                 	7.2670816033e-11                 	2.0489225902e-10                 	2.6181730411e-01                 	1.0493394905e-01                 
1.6000000000e+00	4.9438065492e-01	1.9929694012e-10                 	4.2821779236e-11                 	1.5647516088e-10                 	2.1486420820e-01                 	8.2242237539e-02                 
1.8000000000e+00	4.3944947104e-01	1.4619119801e-10                 	2.6919434285e-11                 	1.1927176372e-10                 	1.8413854357e-01                 	6.7373344104e-02                 
2.0000000000e+00	3.9550452394e-01	1.0637380870e-10                 	1.7517848496e-11                 	8.8855960208e-11                 	1.6468197115e-01                 	5.6221513120e-02                 
2.5000000000e+00	3.1640361915e-01	5.3580691598e-11                 	6.8882828645e-12                 	4.6692408734e-11                 	1.2855905101e-01                 	3.6925129319e-02                 
3.0000000000e+00	2.6366968263e-01	3.2314533752e-11                 	3.2343028626e-12                 	2.9080230889e-11                 	1.0008817975e-01                 	2.5800381708e-02                 
3.5000000000e+00	2.2600258511e-01	2.1492556598e-11                 	1.7036737737e-12                 	1.9788882824e-11                 	7.9268083624e-02                 	1.8868951725e-02                 
4.0000000000e+00	1.9775226197e-01	1.5720590198e-11                 	9.8193923421e-13                 	1.4738650964e-11                 	6.2461982777e-02                 	1.4375416198e-02                 
4.5000000000e+00	1.7577978842e-01	1.2238448461e-11                 	6.0509950602e-13                 	1.1633348955e-11                 	4.9442501470e-02                 	1.1301913503e-02                 
5.0000000000e+00	1.5820180958e-01	9.6031353553e-12                 	3.9255671936e-13                 	9.2105786359e-12                 	4.0877974207e-02                 	9.1106920551e-03                 
6.0000000000e+00	1.3183484131e-01	6.8974824392e-12                 	1.8491493155e-13                 	6.7125675076e-12                 	2.6809047095e-02                 	6.2333258556e-03                 
7.0000000000e+00	1.1300129255e-01	5.5305804572e-12                 	9.7161678090e-14                 	5.4334187791e-12                 	1.7568079669e-02                 	4.4892590135e-03                 
8.0000000000e+00	9.8876130985e-02	4.5296496009e-12                 	5.5448246735e-14                 	4.4742013542e-12                 	1.2241177932e-02                 	3.3695497224e-03                 
9.0000000000e+00	8.7889894209e-02	4.1567414007e-12                 	3.3494677985e-14                 	4.1232467227e-12                 	8.0579171895e-03                 	2.5964148137e-03                 
1.0000000000e+01	7.9100904788e-02	3.9364973464e-12                 	2.0941051332e-14                 	3.9155562951e-12                 	5.3197168674e-03                 	2.0303142880e-03                 
1.1000000000e+01	7.1909913443e-02	4.1150554661e-12                 	1.3593634625e-14                 	4.1014618315e-12                 	3.3033903763e-03                 	1.6192177993e-03                 
1.2000000000e+01	6.5917420656e-02	4.3504237600e-12                 	9.0113016617e-15                 	4.3414124583e-12                 	2.0713618164e-03                 	1.3060552020e-03                 
1.3000000000e+01	6.0846849837e-02	5.0608325487e-12                 	5.9472790492e-15                 	5.0548852697e-12                 	1.1751582357e-03                 	1.0513711429e-03                 
1.4000000000e+01	5.6500646277e-02	6.5575428343e-12                 	3.9473377823e-15                 	6.5535954965e-12                 	6.0195379306e-04                 	8.5094336883e-04                 
1.5000000000e+01	5.2733936525e-02	8.8055117831e-12                 	2.5183551578e-15                 	8.8029934279e-12                 	2.8599759104e-04                 	6.8068987742e-04                 
1.6000000000e+01	4.9438065492e-02	1.3920228356e-11                 	1.7271592866e-15                 	1.3918501197e-11                 	1.2407549951e-04                 	5.4783431497e-04                 
1.7000000000e+01	4.6529943993e-02	1.7371203109e-11                 	1.1535902660e-15                 	1.7370049518e-11                 	6.6408196302e-05                 	4.4364223591e-04                 
1.8000000000e+01	4.3944947104e-02	3.0555971340e-11                 	9.2564769076e-16                 	3.0555045692e-11                 	3.0293512206e-05                 	3.2240475184e-04                 
1.9000000000e+01	4.1632055151e-02	5.9709826866e-11                 	2.4408153224e-15                 	5.9707386050e-11                 	4.0877950089e-05                 	2.1656834005e-04                 
2.0000000000e+01	3.9550452394e-02	7.5393458639e-11                 	4.6530806096e-15                 	7.5388805559e-11                 	6.1717298737e-05                 	1.2407334364e-04                 
2.1000000000e+01	3.7667097518e-02	5.8346273425e-11                 	4.8815685838e-15                 	5.8341391857e-11                 	8.3665473340e-05                 	4.4331954035e-05                 
