#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	1.9822193007e+00	3.5715780667e-10                 	1.5805987491e-10                 	1.9909793176e-10                 	4.4254912524e-01                 	6.0777556437e-01                 
2.5000000000e-01	1.5857754406e+00	3.6423869473e-10                 	1.5799569855e-10                 	2.0624299618e-10                 	4.3376967038e-01                 	4.9864891640e-01                 
3.0000000000e-01	1.3214795338e+00	3.6772995084e-10                 	1.6040281581e-10                 	2.0732713503e-10                 	4.3619731121e-01                 	3.6734271829e-01                 
3.5000000000e-01	1.1326967433e+00	3.6677294220e-10                 	1.5400479491e-10                 	2.1276814728e-10                 	4.1989137473e-01                 	2.9274317627e-01                 
4.0000000000e-01	9.9110965035e-01	3.2999938060e-10                 	1.2926391111e-10                 	2.0073546948e-10                 	3.9170955679e-01                 	2.4739951524e-01                 
4.5000000000e-01	8.8098635587e-01	2.6796021619e-10                 	9.7251309811e-11                 	1.7070890638e-10                 	3.6293189786e-01                 	2.1205566674e-01                 
5.0000000000e-01	7.9288772028e-01	2.0570069697e-10                 	6.8948377589e-11                 	1.3675231938e-10                 	3.3518786570e-01                 	1.8103043692e-01                 
6.0000000000e-01	6.6073976690e-01	1.1921909557e-10                 	3.4236417865e-11                 	8.4982677709e-11                 	2.8717226632e-01                 	1.3392457068e-01                 
7.0000000000e-01	5.6634837163e-01	7.2627620918e-11                 	1.7577958349e-11                 	5.5049662569e-11                 	2.4202855783e-01                 	1.0012820788e-01                 
8.0000000000e-01	4.9555482518e-01	5.0521680158e-11                 	9.8630099007e-12                 	4.0658670257e-11                 	1.9522331542e-01                 	7.6469971655e-02                 
9.0000000000e-01	4.4049317794e-01	3.9035396899e-11                 	5.9958846863e-12                 	3.3039512213e-11                 	1.5360122255e-01                 	6.0207100056e-02                 
1.0000000000e+00	3.9644386014e-01	3.1395062109e-11                 	3.8752950809e-12                 	2.7519767028e-11                 	1.2343645212e-01                 	4.8981324929e-02                 
1.2000000000e+00	3.3036988345e-01	2.3617406493e-11                 	1.8706701721e-12                 	2.1746736321e-11                 	7.9207264890e-02                 	3.4408317352e-02                 
1.4000000000e+00	2.8317418582e-01	1.8986663083e-11                 	1.0239175552e-12                 	1.7962745528e-11                 	5.3928252202e-02                 	2.5747027119e-02                 
1.6000000000e+00	2.4777741259e-01	1.5209858932e-11                 	6.1280044741e-13                 	1.4597058484e-11                 	4.0289686457e-02                 	2.0349507180e-02                 
1.8000000000e+00	2.2024658897e-01	1.2021434913e-11                 	3.9059700568e-13                 	1.1630837907e-11                 	3.2491712388e-02                 	1.6718462619e-02                 
2.0000000000e+00	1.9822193007e-01	9.2571245872e-12                 	2.5745650131e-13                 	8.9996680859e-12                 	2.7811713982e-02                 	1.3967659422e-02                 
2.5000000000e+00	1.5857754406e-01	5.1877172792e-12                 	1.0377590886e-13                 	5.0839413703e-12                 	2.0004156603e-02                 	9.2076369233e-03                 
3.0000000000e+00	1.3214795338e-01	3.3549806245e-12                 	4.9460343981e-14                 	3.3055202805e-12                 	1.4742363524e-02                 	6.4502519913e-03                 
3.5000000000e+00	1.1326967433e-01	2.3381773169e-12                 	2.6300982585e-14                 	2.3118763344e-12                 	1.1248497877e-02                 	4.7252165001e-03                 
4.0000000000e+00	9.9110965035e-02	1.7680474183e-12                 	1.5253094562e-14                 	1.7527943238e-12                 	8.6270845473e-03                 	3.6034544576e-03                 
4.5000000000e+00	8.8098635587e-02	1.4099177594e-12                 	9.4395049960e-15                 	1.4004782544e-12                 	6.6950748958e-03                 	2.8347460210e-03                 
5.0000000000e+00	7.9288772028e-02	1.1246671811e-12                 	6.1425504559e-15                 	1.1185246306e-12                 	5.4616606222e-03                 	2.2860420330e-03                 
6.0000000000e+00	6.6073976690e-02	8.2750917172e-13                 	2.9051020018e-15                 	8.2460406972e-13                 	3.5106583723e-03                 	1.5648533013e-03                 
7.0000000000e+00	5.6634837163e-02	6.7369150376e-13                 	1.5301891662e-15                 	6.7216131460e-13                 	2.2713499541e-03                 	1.1273455498e-03                 
8.0000000000e+00	4.9555482518e-02	5.5686070553e-13                 	8.7462580786e-16                 	5.5598607972e-13                 	1.5706366048e-03                 	8.4630216100e-04                 
9.0000000000e+00	4.4049317794e-02	5.1449704359e-13                 	5.2891411345e-16                 	5.1396812948e-13                 	1.0280216768e-03                 	6.5219425266e-04                 
1.0000000000e+01	3.9644386014e-02	4.8953242627e-13                 	3.3094786885e-16                 	4.8920147840e-13                 	6.7604892156e-04                 	5.1004175904e-04                 
1.1000000000e+01	3.6040350922e-02	5.1348983771e-13                 	2.1495864744e-16                 	5.1327487907e-13                 	4.1862298268e-04                 	4.0679051680e-04                 
1.2000000000e+01	3.3036988345e-02	5.4413022959e-13                 	1.4256323982e-16                 	5.4398766635e-13                 	2.6200205771e-04                 	3.2812730676e-04                 
1.3000000000e+01	3.0495681549e-02	6.3414093714e-13                 	9.4125927061e-17                 	6.3404681121e-13                 	1.4843061148e-04                 	2.6414986252e-04                 
1.4000000000e+01	2.8317418582e-02	8.2276497337e-13                 	6.2493578800e-17                 	8.2270247979e-13                 	7.5955565469e-05                 	2.1379698048e-04                 
1.5000000000e+01	2.6429590676e-02	1.1059055592e-12                 	3.9882356270e-17                 	1.1058656769e-12                 	3.6063076034e-05                 	1.7102181872e-04                 
1.6000000000e+01	2.4777741259e-02	1.7494190969e-12                 	2.7358689840e-17                 	1.7493917383e-12                 	1.5638728243e-05                 	1.3764158745e-04                 
1.7000000000e+01	2.3320227067e-02	2.1841749937e-12                 	1.8277123709e-17                 	2.1841567165e-12                 	8.3679759001e-06                 	1.1145970973e-04                 
1.8000000000e+01	2.2024658897e-02	3.8443255789e-12                 	1.4670907656e-17                 	3.8443109080e-12                 	3.8162500431e-06                 	8.0991834147e-05                 
1.9000000000e+01	2.0865466323e-02	7.5125689314e-12                 	3.8682278746e-17                 	7.5125302492e-12                 	5.1490081621e-06                 	5.4399200188e-05                 
2.0000000000e+01	1.9822193007e-02	9.4791385638e-12                 	7.3686956315e-17                 	9.4790648768e-12                 	7.7735920642e-06                 	3.1163294129e-05                 
2.1000000000e+01	1.8878279054e-02	7.3311914976e-12                 	7.7259342815e-17                 	7.3311142382e-12                 	1.0538442877e-05                 	1.1127332114e-05                 
2.2000000000e+01	1.8020175461e-02	4.6509390890e-12                 	6.1427547931e-17                 	4.6508776614e-12                 	1.3207558034e-05                 	-6.9202461334e-06                
2.3000000000e+01	1.7236689571e-02	2.9797597980e-12                 	4.6139293243e-17                 	2.9797136587e-12                 	1.5484232412e-05                 	-2.3261979706e-05                
2.4000000000e+01	1.6518494173e-02	1.9902121335e-12                 	3.5190535147e-17                 	1.9901769429e-12                 	1.7681801128e-05                 	-3.9691804210e-05                
2.5000000000e+01	1.5857754406e-02	1.3882631349e-12                 	2.7263763257e-17                 	1.3882358712e-12                 	1.9638757647e-05                 	-5.5423618492e-05                
2.6000000000e+01	1.5247840775e-02	1.0291106849e-12                 	2.1677867982e-17                 	1.0290890070e-12                 	2.1064661266e-05                 	-6.7580571477e-05                
2.7000000000e+01	1.4683105931e-02	7.9497288388e-13                 	1.7570691420e-17                 	7.9495531319e-13                 	2.2102252513e-05                 	-7.3292585401e-05                
2.8000000000e+01	1.4158709291e-02	6.2922174411e-13                 	1.4475414405e-17                 	6.2920726870e-13                 	2.3005267286e-05                 	-6.7903169468e-05                
2.9000000000e+01	1.3670477936e-02	5.0945299013e-13                 	1.2084622528e-17                 	5.0944090551e-13                 	2.3720780449e-05                 	-4.1912284004e-05                
3.0000000000e+01	1.3214795338e-02	4.1991696985e-13                 	1.0185990957e-17                 	4.1990678386e-13                 	2.4257154839e-05                 	1.4488165869e-05                 
3.1000000000e+01	1.2788511617e-02	3.5254736904e-13                 	8.6653688288e-18                 	3.5253870368e-13                 	2.4579303633e-05                 	8.8405960082e-05                 
3.2000000000e+01	1.2388870629e-02	3.0569199741e-13                 	7.4220364205e-18                 	3.0568457537e-13                 	2.4279459336e-05                 	1.4543700753e-04                 
3.3000000000e+01	1.2013450307e-02	2.6821134488e-13                 	6.4026955175e-18                 	2.6820494219e-13                 	2.3871829584e-05                 	1.6910253459e-04                 
3.4000000000e+01	1.1660113534e-02	2.4545896328e-13                 	5.5703741683e-18                 	2.4545339291e-13                 	2.2693708528e-05                 	1.6622619317e-04                 
3.5000000000e+01	1.1326967433e-02	2.2549363112e-13                 	4.8760208987e-18                 	2.2548875510e-13                 	2.1623763272e-05                 	1.5671104494e-04                 
3.6000000000e+01	1.1012329448e-02	2.1211872773e-13                 	4.2879861751e-18                 	2.1211443974e-13                 	2.0215028729e-05                 	1.4354067948e-04                 
3.8000000000e+01	1.0432733162e-02	1.8625747865e-13                 	3.3761680877e-18                 	1.8625410248e-13                 	1.8126349138e-05                 	1.2259588131e-04                 
4.0000000000e+01	9.9110965035e-03	1.7360541344e-13                 	2.6939930537e-18                 	1.7360271945e-13                 	1.5517909265e-05                 	1.0319715424e-04                 
4.2000000000e+01	9.4391395272e-03	1.6179264360e-13                 	2.1784112564e-18                 	1.6179046519e-13                 	1.3464216963e-05                 	8.8489870072e-05                 
4.4000000000e+01	9.0100877305e-03	1.5377592983e-13                 	1.7884080807e-18                 	1.5377414142e-13                 	1.1629961092e-05                 	7.7640854631e-05                 
4.6000000000e+01	8.6183447857e-03	1.5122943766e-13                 	1.4799293583e-18                 	1.5122795773e-13                 	9.7859873135e-06                 	6.7975368106e-05                 
4.8000000000e+01	8.2592470863e-03	1.4498505994e-13                 	1.2405930190e-18                 	1.4498381935e-13                 	8.5566955620e-06                 	6.1199813090e-05                 
5.0000000000e+01	7.9288772028e-03	1.4062375603e-13                 	1.0451609591e-18                 	1.4062271087e-13                 	7.4323214557e-06                 	5.4875232566e-05                 
6.0000000000e+01	6.6073976690e-03	1.3298377260e-13                 	4.9466555524e-19                 	1.3298327794e-13                 	3.7197437369e-06                 	3.5197820763e-05                 
7.0000000000e+01	5.6634837163e-03	1.2436743416e-13                 	2.6553857506e-19                 	1.2436716862e-13                 	2.1351133989e-06                 	2.5003775751e-05                 
8.0000000000e+01	4.9555482518e-03	1.1739422568e-13                 	1.5578870770e-19                 	1.1739406989e-13                 	1.3270559672e-06                 	1.8832654728e-05                 
9.0000000000e+01	4.4049317794e-03	1.0954086382e-13                 	9.7746119179e-20                 	1.0954076608e-13                 	8.9232561957e-07                 	1.4863592072e-05                 
1.0000000000e+02	3.9644386014e-03	1.0624422178e-13                 	6.4272612843e-20                 	1.0624415750e-13                 	6.0495160837e-07                 	1.1822562576e-05                 
1.2000000000e+02	3.3036988345e-03	9.7798443955e-14                 	3.1557361167e-20                 	9.7798412397e-14                 	3.2267753852e-07                 	8.2229880002e-06                 
1.4000000000e+02	2.8317418582e-03	8.6171947571e-14                 	1.7346002457e-20                 	8.6171930225e-14                 	2.0129523523e-07                 	6.1881396076e-06                 
1.6000000000e+02	2.4777741259e-03	7.5328310376e-14                 	1.0282358925e-20                 	7.5328300093e-14                 	1.3650059152e-07                 	4.8442654415e-06                 
1.8000000000e+02	2.2024658897e-03	6.7067374368e-14                 	6.4834894334e-21                 	6.7067367885e-14                 	9.6671287560e-08                 	3.8962101703e-06                 
2.0000000000e+02	1.9822193007e-03	6.0616855403e-14                 	4.2919371353e-21                 	6.0616851111e-14                 	7.0804351477e-08                 	3.1984363950e-06                 
2.5000000000e+02	1.5857754406e-03	5.0040848925e-14                 	1.7881124861e-21                 	5.0040847137e-14                 	3.5733056583e-08                 	2.0577866589e-06                 
3.0000000000e+02	1.3214795338e-03	4.2638283230e-14                 	8.7819609462e-22                 	4.2638282352e-14                 	2.0596422466e-08                 	1.4318436968e-06                 
3.5000000000e+02	1.1326967433e-03	3.7343051837e-14                 	4.7917259440e-22                 	3.7343051358e-14                 	1.2831639912e-08                 	1.0378248052e-06                 
4.0000000000e+02	9.9110965035e-04	3.4246517225e-14                 	2.8647507883e-22                 	3.4246516939e-14                 	8.3650864975e-09                 	7.5204320671e-07                 
4.5000000000e+02	8.8098635587e-04	3.0547566160e-14                 	1.8096060309e-22                 	3.0547565979e-14                 	5.9238959379e-09                 	5.8074826744e-07                 
5.0000000000e+02	7.9288772028e-04	2.7285333592e-14                 	1.1991036807e-22                 	2.7285333472e-14                 	4.3946821344e-09                 	4.6274662497e-07                 
