Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
54	265.753251	1.738474	815.126450	  0.002430	0	8.873333e-01
55	268.647707	1.635463	805.772107	  0.002770	0	8.873333e-01
56	271.509279	1.532453	796.760038	  0.002218	0	8.873333e-01
57	274.339215	1.429443	788.025942	 -0.006551	0	8.873333e-01
58	277.138840	1.326433	779.814785	 -0.015417	0	8.873333e-01
59	279.910459	1.223422	772.330767	  0.024371	0	8.873333e-01
60	282.656790	1.120412	765.683944	  0.026013	0	8.873333e-01
61	285.380615	1.017402	759.712462	  0.010272	0	8.873333e-01
62	288.083107	0.914391	753.740726	  0.006845	0	8.873333e-01
63	290.763883	0.811381	747.560858	  0.008025	0	8.873333e-01
64	293.422768	0.708371	741.439876	  0.007342	0	8.873333e-01
65	296.059815	0.605360	735.378174	  0.002923	0	8.873333e-01
66	298.675453	0.502350	729.431752	  0.010021	0	8.873333e-01
67	301.270245	0.399340	723.678398	 -0.055310	0	8.873333e-01
68	303.844920	0.296330	718.194780	  0.124530	0	8.873333e-01
69	306.400590	0.193319	713.042157	  0.130065	0	8.873333e-01
70	308.938544	0.090309	708.253294	  0.006027	0	8.873333e-01
71	311.460044	-0.012701	703.815558	 -0.002905	0	8.873333e-01
72	313.966169	-0.115712	699.662301	  0.014016	0	8.873333e-01
73	316.457884	-0.218722	695.718780	  0.052658	0	8.873333e-01
74	318.935792	-0.321732	691.949530	  0.053382	0	8.873333e-01
75	321.400546	-0.424743	688.306452	  0.049636	0	8.873333e-01
76	323.852309	-0.527753	684.707251	  0.041947	0	8.873333e-01
77	326.291253	-0.630763	681.074087	 -0.006228	0	8.873333e-01
78	328.716975	-0.733773	677.342903	  0.043616	0	8.873333e-01
79	331.129260	-0.836784	673.486648	 -0.017100	0	8.873333e-01
80	333.527532	-0.939794	669.521091	 -0.021773	0	8.873333e-01
81	335.911584	-1.042804	665.511852	 -0.011208	0	8.873333e-01
82	338.281455	-1.145815	661.555778	 -0.009298	0	8.873333e-01
83	340.637481	-1.248825	657.760415	 -0.020618	0	8.873333e-01
84	342.980499	-1.351835	654.226619	 -0.034327	0	8.873333e-01
85	345.311471	-1.454846	651.039447	 -0.027660	0	8.873333e-01
86	347.631878	-1.557856	648.276625	 -0.013782	0	8.873333e-01
87	349.943365	-1.660866	646.022345	 -0.003123	0	8.873333e-01
88	352.247984	-1.763876	644.397309	  0.038323	0	8.873333e-01
89	354.548354	-1.866887	643.589331	  0.026593	0	8.873333e-01
90	356.847846	-1.969897	643.832494	  0.034344	0	8.873333e-01
91	359.150642	-2.072907	645.298241	  0.022347	0	8.873333e-01
92	361.461150	-2.175918	647.953258	  0.021491	0	8.873333e-01
93	363.783249	-2.278928	651.506246	  0.038444	0	8.873333e-01
94	366.119570	-2.381938	655.495537	  0.012211	0	8.873333e-01
95	368.470959	-2.484949	659.460850	 -0.060980	0	8.873333e-01
96	370.837000	-2.587959	663.108121	 -0.078597	0	8.873333e-01
97	373.216522	-2.690969	666.439067	 -0.009411	0	8.873333e-01
98	375.609134	-2.793979	669.809537	  0.058874	0	8.873333e-01
99	378.016150	-2.896990	673.815029	 -0.947090	0	8.873333e-01
100	380.440823	-3.000000	679.065917	  0.921838	0	8.873333e-01
