Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
39	1.100000	0	3.8019e-03	0.0000e+00	3.4103e-13	0.0000e+00
40	1.000000	0	3.7529e-03	0.0000e+00	2.8916e-13	0.0000e+00
41	0.900000	0	3.7041e-03	0.0000e+00	2.4462e-13	0.0000e+00
42	0.800000	0	3.6558e-03	0.0000e+00	2.0648e-13	0.0000e+00
43	0.700000	0	3.6081e-03	0.0000e+00	1.7392e-13	0.0000e+00
44	0.600000	0	3.5608e-03	0.0000e+00	1.4624e-13	0.0000e+00
45	0.500000	0	3.5143e-03	0.0000e+00	1.2279e-13	0.0000e+00
46	0.400000	0	3.4675e-03	0.0000e+00	1.0301e-13	0.0000e+00
47	0.300000	0	3.4214e-03	0.0000e+00	8.6359e-14	0.0000e+00
48	0.200000	0	3.3753e-03	0.0000e+00	7.2382e-14	0.0000e+00
49	0.100000	0	3.3291e-03	0.0000e+00	6.0661e-14	0.0000e+00
50	0.000000	0	3.2829e-03	0.0000e+00	5.0832e-14	0.0000e+00
51	-0.100000	0	3.2365e-03	0.0000e+00	4.2593e-14	0.0000e+00
52	-0.200000	0	3.1903e-03	0.0000e+00	3.5693e-14	0.0000e+00
53	-0.300000	0	3.1439e-03	0.0000e+00	2.9925e-14	0.0000e+00
54	-0.400000	0	3.0968e-03	0.0000e+00	2.5110e-14	0.0000e+00
55	-0.500000	0	3.0494e-03	0.0000e+00	2.1088e-14	0.0000e+00
56	-0.600000	0	3.0014e-03	0.0000e+00	1.7723e-14	0.0000e+00
57	-0.700000	0	2.9531e-03	0.0000e+00	1.4902e-14	0.0000e+00
58	-0.800000	0	2.9051e-03	0.0000e+00	1.2531e-14	0.0000e+00
59	-0.900000	0	2.8572e-03	0.0000e+00	1.0531e-14	0.0000e+00
60	-1.000000	0	2.8101e-03	0.0000e+00	8.8397e-15	0.0000e+00
61	-1.100000	0	2.7644e-03	0.0000e+00	7.4064e-15	0.0000e+00
62	-1.200000	0	2.7202e-03	0.0000e+00	6.1910e-15	0.0000e+00
63	-1.300000	0	2.6779e-03	0.0000e+00	5.1610e-15	0.0000e+00
64	-1.400000	0	2.6379e-03	0.0000e+00	4.2896e-15	0.0000e+00
65	-1.500000	0	2.5998e-03	0.0000e+00	3.5545e-15	0.0000e+00
66	-1.600000	0	2.5639e-03	0.0000e+00	2.9368e-15	0.0000e+00
67	-1.700000	0	2.5300e-03	0.0000e+00	2.4201e-15	0.0000e+00
68	-1.800000	0	2.4977e-03	0.0000e+00	1.9896e-15	0.0000e+00
69	-1.900000	0	2.4670e-03	0.0000e+00	1.6322e-15	0.0000e+00
70	-2.000000	0	2.4375e-03	0.0000e+00	1.3362e-15	0.0000e+00
71	-2.100000	0	2.4095e-03	0.0000e+00	1.0917e-15	0.0000e+00
72	-2.200000	0	2.3829e-03	0.0000e+00	8.9008e-16	0.0000e+00
73	-2.300000	0	2.3577e-03	0.0000e+00	7.2407e-16	0.0000e+00
74	-2.400000	0	2.3340e-03	0.0000e+00	5.8768e-16	0.0000e+00
75	-2.500000	0	2.3114e-03	0.0000e+00	4.7593e-16	0.0000e+00
76	-2.600000	0	2.2898e-03	0.0000e+00	3.8456e-16	0.0000e+00
77	-2.700000	0	2.2695e-03	0.0000e+00	3.1008e-16	0.0000e+00
78	-2.800000	0	2.2501e-03	0.0000e+00	2.4953e-16	0.0000e+00
79	-2.900000	0	2.2313e-03	0.0000e+00	2.0042e-16	0.0000e+00
80	-3.000000	0	2.2123e-03	0.0000e+00	1.6097e-16	0.0000e+00
