Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2531.512360	 -0.000000	0	1.348915e-04
1	7.018418	4.900000	2414.331482	  0.000000	0	8.453679e-01
2	13.839912	4.800000	2393.503276	 -0.000000	0	3.105116e-01
3	20.604668	4.700000	2374.847008	  0.000000	0	3.105116e-01
4	27.316633	4.600000	2355.927124	 -0.000000	0	5.123442e-01
5	33.972881	4.500000	2335.285438	  0.000000	0	5.123442e-01
6	40.568100	4.400000	2312.718337	  0.000000	0	5.123442e-01
7	47.097148	4.300000	2288.578984	 -0.000000	0	5.123442e-01
8	53.556264	4.200000	2263.467025	  0.000000	0	5.123442e-01
9	59.943642	4.100000	2238.096165	  0.000000	0	5.123442e-01
10	66.259968	4.000000	2213.492538	 -0.000000	0	5.123442e-01
11	72.507917	3.900000	2189.999091	  0.000000	0	5.123442e-01
12	78.688813	3.800000	2166.328016	 -0.000000	0	5.123442e-01
13	84.802776	3.700000	2142.918766	  0.000000	0	5.123442e-01
14	90.850471	3.600000	2119.741247	  0.000000	0	3.105116e-01
15	96.832400	3.500000	2096.699071	  0.000000	0	5.123442e-01
16	102.748813	3.400000	2073.701929	  0.000000	0	5.123442e-01
17	108.599821	3.300000	2050.764647	  0.000000	0	5.123442e-01
18	114.385789	3.200000	2028.029602	  0.000000	0	5.123442e-01
19	120.107863	3.100000	2005.904541	  0.000000	0	5.123442e-01
20	125.768299	3.000000	1984.733352	  0.000000	0	3.105116e-01
21	131.369038	2.900000	1963.977612	  0.000000	0	5.123442e-01
22	136.910765	2.800000	1943.290238	  0.000000	0	5.123442e-01
23	142.394431	2.700000	1923.203620	  0.000000	0	5.123442e-01
24	147.821863	2.600000	1903.792035	  0.000000	0	5.123442e-01
25	153.194977	2.500000	1885.026313	  0.000000	0	5.123442e-01
26	158.515390	2.400000	1866.758428	  0.000000	0	5.123442e-01
27	163.784295	2.300000	1848.813904	  0.000000	0	5.123442e-01
28	169.002405	2.200000	1831.056033	  0.000000	0	5.123442e-01
29	174.170243	2.100000	1813.503645	  0.000000	0	5.123442e-01
30	179.287861	2.000000	1795.798676	  0.000000	0	5.123442e-01
31	184.353537	1.900000	1777.082772	  0.000000	0	5.123442e-01
32	189.364022	1.800000	1757.164270	  0.000000	0	5.123442e-01
33	194.316184	1.700000	1736.340815	  0.000000	0	5.123442e-01
34	199.207653	1.600000	1714.820521	  0.000000	0	5.123442e-01
35	204.036757	1.500000	1692.888800	  0.000000	0	5.123442e-01
36	208.802799	1.400000	1670.910263	  0.000001	0	5.123442e-01
37	213.506231	1.300000	1649.330813	  0.000001	0	5.123442e-01
38	218.148727	1.200000	1628.514168	  0.000001	0	3.105116e-01
39	222.732819	1.100000	1608.707634	  0.000001	0	3.105116e-01
40	227.261514	1.000000	1589.953447	  0.000001	0	5.123442e-01
41	231.737771	0.900000	1572.170292	  0.000002	0	5.123442e-01
42	236.164432	0.800000	1555.374355	  0.000003	0	5.123442e-01
43	240.544237	0.700000	1539.484827	  0.000003	0	5.123442e-01
44	244.879645	0.600000	1524.360682	  0.000004	0	5.123442e-01
45	249.172625	0.500000	1509.859039	  0.000006	0	5.123442e-01
46	253.424789	0.400000	1495.801177	  0.000007	0	5.123442e-01
47	257.637147	0.300000	1482.041575	  0.000009	0	5.123442e-01
48	261.810538	0.200000	1468.551111	  0.000012	0	5.123442e-01
49	265.945643	0.100000	1455.262961	  0.000016	0	5.123442e-01
50	270.042952	0.000000	1442.110631	  0.000021	0	5.123442e-01
51	274.102791	-0.100000	1429.038062	  0.000027	0	5.123442e-01
52	278.125290	-0.200000	1415.988087	  0.000035	0	5.123442e-01
53	282.110377	-0.300000	1402.869141	  0.000045	0	5.123442e-01
54	286.057769	-0.400000	1389.609200	  0.000059	0	5.123442e-01
55	289.967105	-0.500000	1376.257685	  0.000076	0	5.123442e-01
56	293.838311	-0.600000	1362.935352	  0.000098	0	5.123442e-01
57	297.671668	-0.700000	1349.786158	  0.000128	0	5.123442e-01
58	301.467889	-0.800000	1336.967260	  0.000166	0	5.123442e-01
59	305.228145	-0.900000	1324.615123	  0.000216	0	5.123442e-01
60	308.953951	-1.000000	1312.836170	  0.000281	0	5.123442e-01
61	312.647076	-1.100000	1301.713915	  0.000364	0	5.123442e-01
62	316.309544	-1.200000	1291.324032	  0.000466	0	5.123442e-01
63	319.943574	-1.300000	1281.720852	  0.000598	0	5.123442e-01
64	323.551432	-1.400000	1272.897626	  0.000768	0	5.123442e-01
65	327.135317	-1.500000	1264.804599	  0.000988	0	3.105116e-01
66	330.697228	-1.600000	1257.364435	  0.001277	0	3.105116e-01
67	334.238940	-1.700000	1250.492577	  0.001657	0	3.105116e-01
68	337.762002	-1.800000	1244.117213	  0.002163	0	3.105116e-01
69	341.267780	-1.900000	1238.192385	  0.002843	0	3.105116e-01
70	344.757584	-2.000000	1232.699750	  0.003790	0	3.105116e-01
71	348.232651	-2.100000	1227.639301	  0.005156	0	3.105116e-01
72	351.694269	-2.200000	1223.019457	  0.007155	0	3.105116e-01
73	355.143716	-2.300000	1218.847810	  0.010155	0	3.105116e-01
74	358.582310	-2.400000	1215.125995	  0.014876	0	5.123442e-01
75	362.011385	-2.500000	1211.847206	  0.022809	0	5.123442e-01
76	365.432231	-2.600000	1208.995475	  0.037468	0	5.123442e-01
77	368.846049	-2.700000	1206.545309	  0.069093	0	5.123442e-01
78	372.253983	-2.800000	1204.464823	  0.167372	0	3.105116e-01
79	375.657084	-2.900000	1202.709324	  0.514508	0	3.105116e-01
80	379.056261	-3.000000	1201.264160	 -0.993205	0	5.123442e-01
