Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
76	-0.527753	0	2.8283e-03	0.0000e+00	1.7042e-15	0.0000e+00
77	-0.630763	0	2.8368e-03	0.0000e+00	1.4263e-15	0.0000e+00
78	-0.733773	0	2.8448e-03	0.0000e+00	1.1935e-15	0.0000e+00
79	-0.836784	0	2.8518e-03	0.0000e+00	9.9834e-16	0.0000e+00
80	-0.939794	0	2.8567e-03	0.0000e+00	8.3453e-16	0.0000e+00
81	-1.042804	0	2.8587e-03	0.0000e+00	6.9697e-16	0.0000e+00
82	-1.145815	0	2.8571e-03	0.0000e+00	5.8153e-16	0.0000e+00
83	-1.248825	0	2.8516e-03	0.0000e+00	4.8466e-16	0.0000e+00
84	-1.351835	0	2.8420e-03	0.0000e+00	4.0346e-16	0.0000e+00
85	-1.454846	0	2.8283e-03	0.0000e+00	3.3548e-16	0.0000e+00
86	-1.557856	0	2.8103e-03	0.0000e+00	2.7859e-16	0.0000e+00
87	-1.660866	0	2.7882e-03	0.0000e+00	2.3107e-16	0.0000e+00
88	-1.763876	0	2.7623e-03	0.0000e+00	1.9141e-16	0.0000e+00
89	-1.866887	0	2.7328e-03	0.0000e+00	1.5837e-16	0.0000e+00
90	-1.969897	0	2.7002e-03	0.0000e+00	1.3086e-16	0.0000e+00
91	-2.072907	0	2.6644e-03	0.0000e+00	1.0800e-16	0.0000e+00
92	-2.175918	0	2.6260e-03	0.0000e+00	8.9025e-17	0.0000e+00
93	-2.278928	0	2.5850e-03	0.0000e+00	7.3287e-17	0.0000e+00
94	-2.381938	0	2.5419e-03	0.0000e+00	6.0258e-17	0.0000e+00
95	-2.484949	0	2.4969e-03	0.0000e+00	4.9482e-17	0.0000e+00
96	-2.587959	0	2.4501e-03	0.0000e+00	4.0585e-17	0.0000e+00
97	-2.690969	0	2.4019e-03	0.0000e+00	3.3243e-17	0.0000e+00
98	-2.793979	0	2.3524e-03	0.0000e+00	2.7196e-17	0.0000e+00
99	-2.896990	0	2.3016e-03	0.0000e+00	2.2219e-17	0.0000e+00
100	-3.000000	0	2.2509e-03	0.0000e+00	1.8138e-17	0.0000e+00
