Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  5.681417	7.198020	47.790421	0.173978	0	0	0	0.000000e+00	2880.411680
2	 11.179063	7.095009	47.922615	0.173498	0	0	0	0.000000e+00	2794.006545
3	 16.508977	6.991999	48.090521	0.172892	0	0	0	0.000000e+00	2715.976824
4	 21.651629	6.888989	48.313516	0.172094	0	0	0	0.000000e+00	2629.337939
5	 26.595020	6.785978	48.591447	0.171110	0	0	0	0.000000e+00	2536.821678
6	 31.338642	6.682968	48.869757	0.170135	0	0	0	0.000000e+00	2442.110835
7	 35.892830	6.579958	49.122944	0.169258	0	0	0	0.000000e+00	2350.481878
8	 40.278170	6.476948	49.343723	0.168501	0	0	0	0.000000e+00	2268.006147
9	 44.526956	6.373937	49.501955	0.167962	0	0	0	0.000000e+00	2200.684895
10	 48.679797	6.270927	49.569092	0.167735	0	0	0	0.000000e+00	2152.676735
11	 52.778390	6.167917	49.546993	0.167810	0	0	0	0.000000e+00	2125.069532
12	 56.859395	6.064906	49.447043	0.168149	0	0	0	0.000000e+00	2115.636457
13	 60.951414	5.961896	49.271680	0.168747	0	0	0	0.000000e+00	2119.975781
14	 65.073642	5.858886	49.032059	0.169572	0	0	0	0.000000e+00	2133.116860
15	 69.237484	5.755875	48.742513	0.170579	0	0	0	0.000000e+00	2150.978666
16	 73.448376	5.652865	48.419023	0.171719	0	0	0	0.000000e+00	2170.546408
17	 77.706762	5.549855	48.080582	0.172928	0	0	0	0.000000e+00	2189.551417
18	 82.009425	5.446845	47.743951	0.174147	0	0	0	0.000000e+00	2206.482400
19	 86.350846	5.343834	47.420737	0.175334	0	0	0	0.000000e+00	2220.464953
20	 90.724125	5.240824	47.117847	0.176461	0	0	0	0.000000e+00	2231.036839
21	 95.121709	5.137814	46.839036	0.177512	0	0	0	0.000000e+00	2238.037577
22	 99.535645	5.034803	46.586562	0.178474	0	0	0	0.000000e+00	2241.426463
23	103.957766	4.931793	46.361685	0.179339	0	0	0	0.000000e+00	2241.227181
24	108.379598	4.828783	46.165335	0.180102	0	0	0	0.000000e+00	2237.387710
25	112.792334	4.725772	45.997559	0.180759	0	0	0	0.000000e+00	2229.825143
26	117.187483	4.622762	45.857172	0.181312	0	0	0	0.000000e+00	2218.724628
27	121.557650	4.519752	45.741302	0.181772	0	0	0	0.000000e+00	2204.584023
28	125.896981	4.416742	45.645569	0.182153	0	0	0	0.000000e+00	2188.065630
29	130.201199	4.313731	45.565693	0.182472	0	0	0	0.000000e+00	2169.848799
30	134.467606	4.210721	45.496759	0.182749	0	0	0	0.000000e+00	2150.575864
31	138.695209	4.107711	45.432351	0.183008	0	0	0	0.000000e+00	2130.925208
32	142.885487	4.004700	45.366998	0.183271	0	0	0	0.000000e+00	2111.966769
33	147.041005	3.901690	45.299098	0.183546	0	0	0	0.000000e+00	2094.191620
34	151.162571	3.798680	45.230218	0.183826	0	0	0	0.000000e+00	2076.790486
35	155.249918	3.695669	45.163919	0.184095	0	0	0	0.000000e+00	2059.320191
36	159.302796	3.592659	45.103121	0.184344	0	0	0	0.000000e+00	2041.852383
