Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
39	171.247621	3.283628	1978.973865	  0.092986	0	1.073673e+00
40	175.155837	3.180618	1960.839699	  0.092376	0	1.073673e+00
41	179.028157	3.077608	1943.462353	  0.092199	0	1.073673e+00
42	182.865968	2.974597	1926.594944	  0.092623	0	1.073673e+00
43	186.669374	2.871587	1909.305487	  0.093784	0	1.073673e+00
44	190.437853	2.768577	1892.018067	  0.095749	0	1.073673e+00
45	194.171735	2.665566	1875.119980	  0.098513	0	1.073673e+00
46	197.871898	2.562556	1858.699728	  0.101991	0	1.073673e+00
47	201.539255	2.459546	1842.706051	  0.106017	0	1.073673e+00
48	205.174499	2.356536	1827.024069	  0.110337	0	1.073673e+00
49	208.778143	2.253525	1811.657395	  0.116738	0	1.073673e+00
50	212.350801	2.150515	1796.721911	  0.123644	0	1.073673e+00
51	215.893000	2.047505	1782.095346	  0.127525	0	1.073673e+00
52	219.403888	1.944494	1766.729140	  0.128530	0	1.073673e+00
53	222.880554	1.841484	1749.878970	  0.127626	0	1.073673e+00
54	226.319563	1.738474	1731.859328	  0.125252	0	1.073673e+00
55	229.717953	1.635463	1712.741466	  0.121100	0	1.073673e+00
56	233.073241	1.532453	1692.733072	  0.114752	0	1.073673e+00
57	236.383681	1.429443	1672.153997	  0.106058	0	1.073673e+00
58	239.648432	1.326433	1651.397557	  0.096987	0	1.073673e+00
59	242.867692	1.223422	1630.874543	  0.091381	0	1.073673e+00
60	246.042539	1.120412	1610.962229	  0.082376	0	1.073673e+00
61	249.174865	1.017402	1591.957798	  0.064790	0	1.073673e+00
62	252.267060	0.914391	1574.055177	  0.042131	0	1.073673e+00
63	255.321813	0.811381	1557.367275	  0.017247	0	1.073673e+00
64	258.341929	0.708371	1541.912092	 -0.008845	0	1.073673e+00
65	261.330050	0.605360	1527.585140	 -0.035902	0	1.073673e+00
66	264.288455	0.502350	1514.181044	 -0.063466	0	1.073673e+00
67	267.218829	0.399340	1501.404234	 -0.091235	0	1.073673e+00
68	270.122160	0.296330	1488.897366	 -0.115372	0	1.073673e+00
69	272.998666	0.193319	1476.289889	 -0.144908	0	1.073673e+00
70	275.847774	0.090309	1463.259097	 -0.183502	0	1.073673e+00
71	278.668325	-0.012701	1449.581891	 -0.219907	0	1.073673e+00
72	281.458731	-0.115712	1435.163646	 -0.252308	0	1.073673e+00
73	284.217310	-0.218722	1420.037955	 -0.281529	0	1.073673e+00
74	286.942579	-0.321732	1404.341246	 -0.308006	0	1.073673e+00
75	289.633439	-0.424743	1388.279794	 -0.330183	0	1.073673e+00
76	292.289308	-0.527753	1372.096742	 -0.344885	0	1.073673e+00
77	294.910211	-0.630763	1356.043572	 -0.348648	0	1.073673e+00
78	297.496762	-0.733773	1340.361977	 -0.342679	0	1.073673e+00
79	300.050146	-0.836784	1325.272255	 -0.326393	0	1.073673e+00
80	302.572061	-0.939794	1310.965345	 -0.295570	0	1.073673e+00
81	305.064612	-1.042804	1297.595766	 -0.250082	0	1.073673e+00
82	307.530257	-1.145815	1285.275117	 -0.193416	0	1.073673e+00
83	309.971629	-1.248825	1274.069559	 -0.130481	0	1.073673e+00
84	312.391461	-1.351835	1264.002877	 -0.066236	0	1.073673e+00
85	314.792471	-1.454846	1255.062365	 -0.001805	0	1.073673e+00
86	317.177327	-1.557856	1247.206210	  0.059488	0	1.073673e+00
87	319.548544	-1.660866	1240.371708	  0.117348	0	1.073673e+00
88	321.908457	-1.763876	1234.482858	  0.171925	0	1.073673e+00
89	324.259239	-1.866887	1229.456507	  0.218255	0	1.073673e+00
90	326.602827	-1.969897	1225.206430	  0.249527	0	1.073673e+00
91	328.940973	-2.072907	1221.645525	  0.260298	0	1.073673e+00
92	331.275249	-2.175918	1218.687419	  0.241642	0	1.073673e+00
93	333.607011	-2.278928	1216.248444	  0.188436	0	1.073673e+00
94	335.937429	-2.381938	1214.249517	  0.097975	0	1.073673e+00
95	338.267506	-2.484949	1212.617870	 -0.021339	0	1.073673e+00
96	340.598101	-2.587959	1211.288521	 -0.157039	0	1.073673e+00
97	342.929915	-2.690969	1210.204638	 -0.290031	0	1.073673e+00
98	345.263547	-2.793979	1209.318932	 -0.402691	0	1.073673e+00
99	347.599506	-2.896990	1208.583673	 -0.479972	0	1.073673e+00
100	349.938097	-3.000000	1208.025624	 -0.906496	0	1.073673e+00
